concept_id,domain,label,definition,aliases,roles,mention_ids,normalization_status,decision_group,normalization_reason,claim_count,paper_ids,source_document_count
TG:C0759c6529f0119,TG,Recurrent pulverization–gelation,,"[""Recurrent pulverization–gelation""]","[""mechanism_process""]","[""TG:P0026:cycling""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0026""]",1
TG:C0759f6476a7f6a,TG,AISI 316L/AISI 316L stainless steel pair,,"[""AISI 316L/AISI 316L stainless steel pair""]","[""material_entity""]","[""TG:P0124:n1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0124""]",1
TG:C076fe27a9f7487,TG,Geothermal energy for powering the sensors,,"[""Geothermal energy for powering the sensors""]","[""application""]","[""TG:P0279:geo""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0279""]",1
TG:C0773c2c968b159,TG,Grafting guanidinium salt ions into chitosan gel,,"[""Grafting guanidinium salt ions into chitosan gel""]","[""design_strategy""]","[""TG:P0137:guanidinium""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0137""]",1
TG:C0788a41d863bf7,TG,P-type TEC Seebeck coefficient,,"[""P-type TEC Seebeck coefficient""]","[""quantity""]","[""TG:P0266:sp""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0266""]",1
TG:C07aae5fd445a02,TG,Organohydrogel assembled with PDMS/CuO/Cu electrodes,,"[""Organohydrogel assembled with PDMS/CuO/Cu electrodes""]","[""material_entity""]","[""TG:P0051:assembly""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0051""]",1
TG:C07bfb5dcaae4a2,TG,Membrane isolation of binding species into an appropriate hot/cold zone,,"[""Membrane isolation of binding species into an appropriate hot/cold zone""]","[""design_strategy""]","[""TG:P0223:i""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0223""]",1
TG:C07d4d68e5efd86,TG,"Large, synthetically tunable redox entropy change",,"[""Large, synthetically tunable redox entropy change""]","[""quantity""]","[""TG:P0195:entropy""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0195""]",1
TG:C07d888e5f8f62d,TG,Isothermal heating,,"[""Isothermal heating""]","[""condition""]","[""TG:P0204:heat""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0204""]",1
TG:C0802de62cabbe4,TG,Self-powered multimodal fingertip receptor,,"[""Self-powered multimodal fingertip receptor""]","[""material_entity""]","[""TG:P0007:receptor""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0007""]",1
TG:C081918d4608cd7,TG,Temperature gradient between electrodes,,"[""Temperature gradient between electrodes""]","[""condition""]","[""TG:P0133:gradient""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0133""]",1
TG:C081fc6338bdbb7,TG,Cobalt-couple cell with 3:1 (v/v) MPN-[C(2)mim][B(CN)(4)] electrolyte,,"[""Cobalt-couple cell with 3:1 (v/v) MPN-[C(2)mim][B(CN)(4)] electrolyte""]","[""material_entity""]","[""TG:P0288:mix""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0288""]",1
TG:C082ab7d67a8059,TG,Seebeck coefficients of classical thermoelectric generators,,"[""Seebeck coefficients of classical thermoelectric generators""]","[""quantity""]","[""TG:P0317:n5""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0317""]",1
TG:C08488fe162e4e2,TG,Dual-mechanism cross-verification,,"[""Dual-mechanism cross-verification""]","[""performance_function""]","[""TG:P0087:u""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0087""]",1
TG:C084fca7cd06535,TG,Experimental voltage and current measurements,,"[""Experimental voltage and current measurements""]","[""quantity""]","[""TG:P0112:n16""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0112""]",1
TG:C08587bbb16bf02,TG,Perception of external temperature and pressure distributions,,"[""Perception of external temperature and pressure distributions""]","[""mechanism_process""]","[""TG:P0158:distribution""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0158""]",1
TG:C08588e3f0576af,TG,Thin-film-electrode thermogalvanic cell with electrochemically controllable lithiation state,,"[""Thin-film-electrode thermogalvanic cell with electrochemically controllable lithiation state""]","[""material_entity""]","[""TG:P0100:n5""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0100""]",1
TG:C0858aafb97825e,TG,Boussinesq approximation in CFD,,"[""Boussinesq approximation in CFD""]","[""design_strategy""]","[""TG:P0088:r""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0088""]",1
TG:C08658759bdc488,TG,Seebeck coefficient increased from 0.72 to 5.632 mV K-1,,"[""Seebeck coefficient increased from 0.72 to 5.632 mV K-1""]","[""quantity""]","[""TG:P0248:se""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0248""]",1
TG:C086df0b0911248,TG,Conversion of regular touches into auditory feedback,,"[""Conversion of regular touches into auditory feedback""]","[""application""]","[""TG:P0054:audio""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0054""]",1
TG:C087c5f267d67b8,TG,Carnot-relative efficiency of 1.9%,,"[""Carnot-relative efficiency of 1.9%""]","[""performance_function""]","[""TG:P0250:eff""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0250""]",1
TG:C0889cc65f64366,TG,Hot electrode temperature,,"[""Hot electrode temperature""]","[""condition""]","[""TG:P0189:hot""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0189""]",1
TG:C08aa82f1242d54,TG,Magneto-induced quantum accumulation of electric energy,,"[""Magneto-induced quantum accumulation of electric energy""]","[""mechanism_process""]","[""TG:P0290:n11""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0290""]",1
TG:C08b2eab03c33ae,TG,Soft gels,,"[""Soft gels""]","[""material_entity""]","[""TG:P0306:n2""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0306""]",1
TG:C08c3d8f4975acb,TG,Selective Fe3+ complexation/desorption at cold and hot ends,,"[""Selective Fe3+ complexation/desorption at cold and hot ends""]","[""mechanism_process""]","[""TG:P0137:complexation""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0137""]",1
TG:C08c4dc1b4c56f7,TG,Potassium polyacrylate (PAAK) electrolyte additive,,"[""Potassium polyacrylate (PAAK) electrolyte additive""]","[""material_entity""]","[""TG:P0085:a""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0085""]",1
TG:C08c76b68f7fdb3,TG,Copper electrode in acidic copper sulfate solution under laser irradiation,,"[""Copper electrode in acidic copper sulfate solution under laser irradiation""]","[""material_entity""]","[""TG:P0148:system""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,5,"[""P0148""]",1
TG:C08ca4ebecf637b,TG,lg a(+/-) of AgNO3 solutions,,"[""lg a(+/-) of AgNO3 solutions""]","[""quantity""]","[""TG:P0333:activity""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0333""]",1
TG:C08ca87ab5b0951,TG,Robust thermal current response,,"[""Robust thermal current response""]","[""performance_function""]","[""TG:P0008:current""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0008""]",1
TG:C08cbce8ea400ee,TG,Normalized maximum power density of 0.44 mW m−2 K−2,,"[""Normalized maximum power density of 0.44 mW m−2 K−2""]","[""quantity""]","[""TG:P0196:p""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0196""]",1
TG:C08e017887b97a0,TG,Improved guanidium-cation/GelMA-polymer intermolecular interactions,,"[""Improved guanidium-cation/GelMA-polymer intermolecular interactions""]","[""interaction""]","[""TG:P0027:interactions""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0027""]",1
TG:C08e3d333344171,TG,Low-power electric heating,,"[""Low-power electric heating""]","[""condition""]","[""TG:P0117:n8""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0117""]",1
TG:C090385b22660f6,TG,Pi-integration of p-type and n-type TECs,,"[""Pi-integration of p-type and n-type TECs""]","[""design_strategy""]","[""TG:P0282:pi""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0282""]",1
TG:C0904a365a3924d,TG,"Hydrothermal integration of TiO2, WO3 or ZnO nanoparticles onto carbon cloth",,"[""Hydrothermal integration of TiO2, WO3 or ZnO nanoparticles onto carbon cloth""]","[""mechanism_process""]","[""TG:P0083:integration""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0083""]",1
TG:C0907b4c9061858,TG,Electromotive force of spin nature,,"[""Electromotive force of spin nature""]","[""quantity""]","[""TG:P0313:n10""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0313""]",1
TG:C092fccdcf29063,TG,In-situ crosslinking of P(AM-ANA) and carboxymethyl chitosan,,"[""In-situ crosslinking of P(AM-ANA) and carboxymethyl chitosan""]","[""mechanism_process""]","[""TG:P0084:crosslink""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0084""]",1
TG:C09466a82e5e8e7,TG,Matrix mercury DC-DC converter,,"[""Matrix mercury DC-DC converter""]","[""material_entity""]","[""TG:P0279:audit_v1_r007_object""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0279""]",1
TG:C094bb8dfb45381,TG,Low-redox-ion-concentration aqueous hydrogel electrolyte,,"[""Low-redox-ion-concentration aqueous hydrogel electrolyte""]","[""material_entity""]","[""TG:P0193:h""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P0193""]",1
TG:C095c10e2440dc0,TG,Inclusion of magnetic nanoparticles,,"[""Inclusion of magnetic nanoparticles""]","[""design_strategy""]","[""TG:P0215:addition""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0215""]",1
TG:C096300273023d4,TG,Ionic thermodiffusion,,"[""Ionic thermodiffusion""]","[""mechanism_process""]","[""TG:P0175:n4""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0175""]",1
TG:C09664a04e00862,TG,High thermopower and long-cycle energy output,,"[""High thermopower and long-cycle energy output""]","[""performance_function""]","[""TG:P0137:output""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0137""]",1
TG:C0973490a404da8,TG,"Fully additive, scalable fabrication strategy",,"[""Fully additive, scalable fabrication strategy""]","[""design_strategy""]","[""TG:P0028:printing""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0028""]",1
TG:C09b1262a40360b,TG,Ternary ionogels,,"[""Ternary ionogels""]","[""material_entity""]","[""TG:P0176:n3""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0176""]",1
TG:C09b7314739ff53,TG,Crystallization nucleation rate,,"[""Crystallization nucleation rate""]","[""quantity""]","[""TG:P0053:nucleation""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0053""]",1
TG:C09c97372b512c6,TG,Cost-performance metric of approximately $3.28 W−1,,"[""Cost-performance metric of approximately $3.28 W−1""]","[""quantity""]","[""TG:P0284:cost""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0284""]",1
TG:C09de61d052821a,TG,Significant solvation-shell rearrangement,,"[""Significant solvation-shell rearrangement""]","[""mechanism_process""]","[""TG:P0192:shell""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0192""]",1
TG:C09ee08050b9514,TG,Entropy carried by hydrogen ion,,"[""Entropy carried by hydrogen ion""]","[""quantity""]","[""TG:P0235:n7""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0235""]",1
TG:C0a3da0fd7815bf,TG,Active selective ionic conductor,,"[""Active selective ionic conductor""]","[""state_structure""]","[""TG:P0249:conductor""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0249""]",1
TG:C0a51a0a6e1d32b,TG,Li2CrO4 addition,,"[""Li2CrO4 addition""]","[""design_strategy""]","[""TG:P0326:add""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0326""]",1
TG:C0a57bc5b16e0be,TG,"3,6-bis(morpholin-4-ylethyl)-1,2,4,5-tetrazine molecular chaperone",,"[""3,6-bis(morpholin-4-ylethyl)-1,2,4,5-tetrazine molecular chaperone""]","[""material_entity""]","[""TG:P0035:mc""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0035""]",1
TG:C0a8e6d30eeb6b7,TG,Temperature-responsive adhesion,,"[""Temperature-responsive adhesion""]","[""performance_function""]","[""TG:P0040:adhesion""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P0040""]",1
TG:C0a98d3bf1f4aeb,TG,Thermocell coupled in ETRD system,,"[""Thermocell coupled in ETRD system""]","[""material_entity""]","[""TG:P0263:cell""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P0263""]",1
TG:C0aa93851eb13da,TG,Operando phase-contrast X-ray imaging,,"[""Operando phase-contrast X-ray imaging""]","[""design_strategy""]","[""TG:P0309:n1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,7,"[""P0309""]",1
TG:C0aabe9adab9d79,TG,Thermoelectric potential production in magnetic nanofluids,,"[""Thermoelectric potential production in magnetic nanofluids""]","[""performance_function""]","[""TG:P0224:d""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0224""]",1
