cutoff_year,concept_u,concept_v,u_type,v_type,dprev_ite,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,future_edge_label,future_example_title,future_window
2020,dynamic crosslinked gel network,nanochannel-confined ion transport,gel_microstructure,transport_mechanism,4,2,3,2,3,2,3,0,0.0,6,4,0.007778126241074959,1,2,1,0,0,0,,2021-2023
2020,dynamic crosslinked gel network,organic redox molecular design,gel_microstructure,redox_chemistry,3,2,4,2,4,2,4,0,0.0,8,3,0.007791526287036372,1,2,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2021-2023
2020,dynamic crosslinked gel network,phase-transition entropy amplification,gel_microstructure,phase_or_species_transition,3,2,7,2,7,2,7,0,0.0,14,3,0.0,1,2,1,0,0,1,Giant Thermopower of Hydrogen Ion Enhanced by a Strong Hydrogen Bond System,2021-2023
2020,dynamic crosslinked gel network,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,4,2,4,2,4,2,4,0,0.0,8,4,0.0,1,2,1,0,0,0,,2021-2023
2020,dynamic crosslinked gel network,redox entropy tuning,gel_microstructure,solvation_entropy,2,2,6,2,6,2,6,1,0.7213475204444817,12,2,0.0,1,2,1,0,0,0,,2021-2023
2020,dynamic crosslinked gel network,soft mixed ionic-electronic coupling,gel_microstructure,transport_mechanism,4,2,3,2,3,2,3,0,0.0,6,4,0.023478372453444016,1,2,1,0,0,0,,2021-2023
2020,ferri/ferrocyanide redox chemistry,imidazolium ionic-liquid phase transition electrolyte,redox_chemistry,material_system,2,7,5,7,5,7,5,2,0.9479818718025272,35,2,0.0,1,28,1,0,0,0,,2021-2023
2020,ferri/ferrocyanide redox chemistry,iodide/triiodide redox chemistry,redox_chemistry,redox_chemistry,3,7,4,7,4,7,4,0,0.0,28,3,0.28994550531885743,0,28,1,0,0,0,,2021-2023
2020,ferri/ferrocyanide redox chemistry,ion-selectivity membrane transport,redox_chemistry,transport_mechanism,2,7,10,7,10,7,10,1,0.3898712452512801,70,2,0.0,1,28,1,0,0,0,,2021-2023
2020,ferri/ferrocyanide redox chemistry,moisture-gradient ion transport,redox_chemistry,transport_mechanism,2,7,7,7,7,7,7,2,0.9037695876210308,49,2,0.006047961068172439,1,28,1,0,0,0,,2021-2023
2020,ferri/ferrocyanide redox chemistry,nanochannel-confined ion transport,redox_chemistry,transport_mechanism,2,7,3,7,3,7,3,1,0.3898712452512801,21,2,0.0,1,28,1,0,0,0,,2021-2023
2020,ferri/ferrocyanide redox chemistry,organic redox molecular design,redox_chemistry,redox_chemistry,2,7,4,7,4,7,4,1,0.5581106265512472,28,2,0.08177764340137143,0,28,1,0,0,0,,2021-2023
2020,ferri/ferrocyanide redox chemistry,phase-transition entropy amplification,redox_chemistry,phase_or_species_transition,2,7,7,7,7,7,7,3,1.669329392247009,49,2,0.0,1,28,1,0,0,0,,2021-2023
2020,ferri/ferrocyanide redox chemistry,quasi-solid granular electrolyte matrix,redox_chemistry,material_system,2,7,4,7,4,7,4,1,0.3898712452512801,28,2,0.0,1,28,1,0,0,0,,2021-2023
2020,ferri/ferrocyanide redox chemistry,soft mixed ionic-electronic coupling,redox_chemistry,transport_mechanism,2,7,3,7,3,7,3,1,0.3898712452512801,21,2,0.0,1,28,1,0,0,0,,2021-2023
2020,high-entropy redox/ion coupling,phase-transition entropy amplification,solvation_entropy,phase_or_species_transition,12,0,7,0,7,0,7,0,0.0,0,12,0.16585462784953792,1,1,1,0,0,0,,2021-2023
2020,high-entropy redox/ion coupling,redox entropy tuning,solvation_entropy,solvation_entropy,12,0,6,0,6,0,6,0,0.0,0,12,0.3278000071614012,0,1,1,0,0,0,,2021-2023
2020,high-entropy redox/ion coupling,soft mixed ionic-electronic coupling,solvation_entropy,transport_mechanism,12,0,3,0,3,0,3,0,0.0,0,12,0.24054905226369863,1,1,1,0,0,0,,2021-2023
2020,imidazolium ionic-liquid phase transition electrolyte,iodide/triiodide redox chemistry,material_system,redox_chemistry,3,5,4,5,4,5,4,0,0.0,20,3,0.004094975936018824,1,7,1,0,0,0,,2021-2023
2020,imidazolium ionic-liquid phase transition electrolyte,ion-pair complexation control,material_system,solvation_entropy,2,5,5,5,5,5,5,1,0.3898712452512801,25,2,0.060012107035744375,1,7,1,0,0,0,,2021-2023
2020,imidazolium ionic-liquid phase transition electrolyte,ion-selectivity membrane transport,material_system,transport_mechanism,2,5,10,5,10,5,10,1,0.3898712452512801,50,2,0.09605889600186265,1,7,1,0,0,0,,2021-2023
2020,imidazolium ionic-liquid phase transition electrolyte,moisture-gradient ion transport,material_system,transport_mechanism,2,5,7,5,7,5,7,2,0.9037695876210308,35,2,0.07319986852312085,1,7,1,0,0,0,,2021-2023
2020,imidazolium ionic-liquid phase transition electrolyte,nanochannel-confined ion transport,material_system,transport_mechanism,2,5,3,5,3,5,3,1,0.3898712452512801,15,2,0.0690976206677752,1,7,1,0,0,0,,2021-2023
2020,imidazolium ionic-liquid phase transition electrolyte,quasi-solid granular electrolyte matrix,material_system,material_system,2,5,4,5,4,5,4,2,0.9037695876210308,20,2,0.20483972060114572,0,7,1,0,0,0,,2021-2023
2020,imidazolium ionic-liquid phase transition electrolyte,soft mixed ionic-electronic coupling,material_system,transport_mechanism,2,5,3,5,3,5,3,1,0.3898712452512801,15,2,0.18134319457530398,1,7,1,0,0,0,,2021-2023
2020,iodide/triiodide redox chemistry,ion-pair complexation control,redox_chemistry,solvation_entropy,3,4,5,4,5,4,5,0,0.0,20,3,0.005267882209962924,1,11,1,0,0,0,,2021-2023
2020,iodide/triiodide redox chemistry,moisture-gradient ion transport,redox_chemistry,transport_mechanism,2,4,7,4,7,4,7,3,1.613740043014111,28,2,0.011006111789348561,1,11,1,0,0,0,,2021-2023
2020,iodide/triiodide redox chemistry,nanochannel-confined ion transport,redox_chemistry,transport_mechanism,2,4,3,4,3,4,3,1,0.43429448190325176,12,2,0.004874622865670318,1,11,1,0,0,0,,2021-2023
2020,iodide/triiodide redox chemistry,organic redox molecular design,redox_chemistry,redox_chemistry,2,4,4,4,4,4,4,1,0.6213349345596119,16,2,0.06898170515467779,0,11,1,0,0,1,"Thermoelectric textiles with nanostructured copper iodide films on cotton and polyester fabrics, stabilized and reinforced with nanocellulose",2021-2023
2020,iodide/triiodide redox chemistry,phase-transition entropy amplification,redox_chemistry,phase_or_species_transition,3,4,7,4,7,4,7,0,0.0,28,3,0.0,1,11,1,0,0,0,,2021-2023
2020,iodide/triiodide redox chemistry,quasi-solid granular electrolyte matrix,redox_chemistry,material_system,2,4,4,4,4,4,4,1,0.43429448190325176,16,2,0.009885448547089112,1,11,1,0,0,0,,2021-2023
2020,iodide/triiodide redox chemistry,redox entropy tuning,redox_chemistry,solvation_entropy,3,4,6,4,6,4,6,0,0.0,24,3,0.0927589227636302,1,11,1,0,0,0,,2021-2023
2020,iodide/triiodide redox chemistry,soft mixed ionic-electronic coupling,redox_chemistry,transport_mechanism,2,4,3,4,3,4,3,1,0.5581106265512472,12,2,0.0048332196890792985,1,11,1,0,0,0,,2021-2023
2020,ion-pair complexation control,ion-selectivity membrane transport,solvation_entropy,transport_mechanism,2,5,10,5,10,5,10,1,0.3898712452512801,50,2,0.049082336592956265,1,10,1,0,0,0,,2021-2023
2020,ion-pair complexation control,moisture-gradient ion transport,solvation_entropy,transport_mechanism,2,5,7,5,7,5,7,1,0.3898712452512801,35,2,0.028138515876541762,1,10,1,0,0,1,Exceptional n-type thermoelectric ionogels enabled by metal coordination and ion-selective association,2021-2023
2020,ion-pair complexation control,nanochannel-confined ion transport,solvation_entropy,transport_mechanism,2,5,3,5,3,5,3,1,0.3898712452512801,15,2,0.0364531735240122,1,10,1,0,0,0,,2021-2023
2020,ion-pair complexation control,organic redox molecular design,solvation_entropy,redox_chemistry,2,5,4,5,4,5,4,1,0.5581106265512472,20,2,0.0,1,10,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2021-2023
2020,ion-pair complexation control,phase-transition entropy amplification,solvation_entropy,phase_or_species_transition,2,5,7,5,7,5,7,2,0.9479818718025272,35,2,0.11857383789390684,1,10,1,0,0,1,Unprecedented pressure-driven metallization and topological charge transport in an anion radical salt,2021-2023
2020,ion-pair complexation control,quasi-solid granular electrolyte matrix,solvation_entropy,material_system,2,5,4,5,4,5,4,1,0.3898712452512801,20,2,0.01956093999801178,1,10,1,0,0,0,,2021-2023
2020,ion-pair complexation control,redox entropy tuning,solvation_entropy,solvation_entropy,2,5,6,5,6,5,6,2,1.072008968920998,30,2,0.03241406510249481,0,10,1,0,0,1,Exceptional n-type thermoelectric ionogels enabled by metal coordination and ion-selective association,2021-2023
2020,ion-pair complexation control,soft mixed ionic-electronic coupling,solvation_entropy,transport_mechanism,2,5,3,5,3,5,3,1,0.3898712452512801,15,2,0.038953086471052584,1,10,1,0,0,0,,2021-2023
2020,ion-selectivity membrane transport,organic redox molecular design,transport_mechanism,redox_chemistry,2,10,4,10,4,10,4,1,0.6213349345596119,40,2,0.006035605885023206,1,22,1,0,0,0,,2021-2023
2020,ion-selectivity membrane transport,phase-transition entropy amplification,transport_mechanism,phase_or_species_transition,2,10,7,10,7,10,7,3,1.6251171080655125,70,2,0.044586967038665035,1,22,1,0,0,1,A near-infrared light responsive temperature-sensing switch in a submicro-channel heterogeneous membrane,2021-2023
2020,ion-selectivity membrane transport,redox entropy tuning,transport_mechanism,solvation_entropy,3,10,6,10,6,10,6,0,0.0,60,3,0.0,1,22,1,0,0,0,,2021-2023
2020,ion-selectivity membrane transport,soft mixed ionic-electronic coupling,transport_mechanism,transport_mechanism,2,10,3,10,3,10,3,3,1.461880214172278,30,2,0.04767997622017305,0,22,1,0,0,1,Size-Selective Ionic Crosslinking Provides Stretchable Mixed Ionic-Electronic Conductors,2021-2023
2020,moisture-gradient ion transport,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,2,7,3,7,3,7,3,2,0.8241657271545318,21,2,0.24114566205110075,0,19,1,0,0,1,Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework,2021-2023
2020,moisture-gradient ion transport,organic redox molecular design,transport_mechanism,redox_chemistry,2,7,4,7,4,7,4,1,0.6213349345596119,28,2,0.013693170956343882,1,19,1,0,0,0,,2021-2023
2020,moisture-gradient ion transport,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,2,7,4,7,4,7,4,3,1.3380640695242825,28,2,0.016272366305671415,1,19,1,0,0,0,,2021-2023
2020,moisture-gradient ion transport,redox entropy tuning,transport_mechanism,solvation_entropy,2,7,6,7,6,7,6,1,0.5138983423697507,42,2,0.012810916843063867,1,19,1,0,0,1,Exceptional n-type thermoelectric ionogels enabled by metal coordination and ion-selective association,2021-2023
2020,nanochannel-confined ion transport,organic redox molecular design,transport_mechanism,redox_chemistry,3,3,4,3,4,3,4,0,0.0,12,3,0.0,1,3,1,0,0,0,,2021-2023
2020,nanochannel-confined ion transport,phase-transition entropy amplification,transport_mechanism,phase_or_species_transition,2,3,7,3,7,3,7,1,0.3898712452512801,21,2,0.05377091993845206,1,3,1,0,0,0,,2021-2023
2020,nanochannel-confined ion transport,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,2,3,4,3,4,3,4,2,0.8241657271545318,12,2,0.004871417018389943,1,3,1,0,0,0,,2021-2023
2020,nanochannel-confined ion transport,redox entropy tuning,transport_mechanism,solvation_entropy,3,3,6,3,6,3,6,0,0.0,18,3,0.0,1,3,1,0,0,0,,2021-2023
2020,nanochannel-confined ion transport,soft mixed ionic-electronic coupling,transport_mechanism,transport_mechanism,2,3,3,3,3,3,3,1,0.3898712452512801,9,2,0.02164257482025274,0,3,1,0,0,0,,2021-2023
2020,organic redox molecular design,phase-transition entropy amplification,redox_chemistry,phase_or_species_transition,2,4,7,4,7,4,7,3,1.7375561876621064,28,2,0.0,1,8,1,0,0,0,,2021-2023
2020,organic redox molecular design,quasi-solid granular electrolyte matrix,redox_chemistry,material_system,3,4,4,4,4,4,4,0,0.0,16,3,0.07869786117791147,1,8,1,0,0,0,,2021-2023
2020,organic redox molecular design,soft mixed ionic-electronic coupling,redox_chemistry,transport_mechanism,3,4,3,4,3,4,3,0,0.0,12,3,0.04753057589394942,1,8,1,0,0,0,,2021-2023
2020,phase-transition entropy amplification,soft mixed ionic-electronic coupling,phase_or_species_transition,transport_mechanism,2,7,3,7,3,7,3,2,0.9037695876210308,21,2,0.018262683615367696,1,18,1,0,0,0,,2021-2023
2020,quasi-solid granular electrolyte matrix,redox entropy tuning,material_system,solvation_entropy,2,4,6,4,6,4,6,1,0.5138983423697507,24,2,0.005470510945202276,1,22,1,0,0,0,,2021-2023
2020,quasi-solid granular electrolyte matrix,soft mixed ionic-electronic coupling,material_system,transport_mechanism,2,4,3,4,3,4,3,1,0.3898712452512801,12,2,0.06621762352421667,1,22,1,0,0,0,,2021-2023
2020,redox entropy tuning,soft mixed ionic-electronic coupling,solvation_entropy,transport_mechanism,3,6,3,6,3,6,3,0,0.0,18,3,0.03680456387254432,1,7,1,0,0,0,,2021-2023
2021,Fe2+/Fe3+ solvation redox chemistry,anti-freezing organohydrogel design,redox_chemistry,gel_microstructure,2,7,6,7,6,7,6,1,0.6213349345596119,42,2,0.0,1,29,1,0,0,1,Liquid thermoelectric conversion devices composed of several organic solvents,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,carbon-electrode redox interface,redox_chemistry,electrode_interface,3,7,2,7,2,7,2,0,0.0,14,3,0.06760535791661453,1,29,1,0,0,0,,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,cation/anion thermodiffusion asymmetry,redox_chemistry,transport_mechanism,2,7,4,7,4,7,4,2,0.8132176635932029,28,2,0.0749900361002047,1,29,1,0,0,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,cellulose nanofiber scaffold,redox_chemistry,gel_microstructure,2,7,7,7,7,7,7,1,0.3789231816899512,49,2,0.0,1,29,1,0,0,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,chaotropic polymer-water disruption,redox_chemistry,gel_microstructure,2,7,6,7,6,7,6,2,1.1352332769293625,42,2,0.032675039675026364,1,29,1,0,0,0,,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,convection-resolved resistance decomposition,redox_chemistry,transport_mechanism,2,7,2,7,2,7,2,1,0.43429448190325176,14,2,0.06902180737599309,1,29,1,0,0,1,Resistance components in organic electrolytes containing Fe2+/Fe3+ for liquid thermoelectric conversion devices,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,deep-eutectic eutogel electrolyte,redox_chemistry,material_system,3,7,2,7,2,7,2,0,0.0,14,3,0.0,1,29,1,0,0,0,,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,dynamic crosslinked gel network,redox_chemistry,gel_microstructure,3,7,2,7,2,7,2,0,0.0,14,3,0.0,1,29,1,0,0,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,gel-confined redox transport,redox_chemistry,gel_microstructure,2,7,7,7,7,7,7,3,1.481156463212551,49,2,0.08368191492236016,1,29,1,0,0,0,,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,high-entropy redox/ion coupling,redox_chemistry,solvation_entropy,12,7,0,7,0,7,0,0,0.0,0,12,0.06455369148513518,1,29,1,0,0,0,,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,imidazolium ionic-liquid phase transition electrolyte,redox_chemistry,material_system,2,7,6,7,6,7,6,1,0.3789231816899512,42,2,0.025990569330653687,1,29,1,0,0,0,,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,iodide/triiodide redox chemistry,redox_chemistry,redox_chemistry,3,7,4,7,4,7,4,0,0.0,28,3,0.28312104630918766,0,29,1,0,0,0,,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,ion-selectivity membrane transport,redox_chemistry,transport_mechanism,2,7,11,7,11,7,11,1,0.3789231816899512,77,2,0.0033759206078830093,1,29,1,0,0,0,,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,moisture-gradient ion transport,redox_chemistry,transport_mechanism,2,7,9,7,9,7,9,2,0.8132176635932029,63,2,0.019102012812022597,1,29,1,0,0,0,,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,nanochannel-confined ion transport,redox_chemistry,transport_mechanism,2,7,5,7,5,7,5,1,0.3789231816899512,35,2,0.011728738609665564,1,29,1,0,0,0,,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,organic redox molecular design,redox_chemistry,redox_chemistry,3,7,4,7,4,7,4,0,0.0,28,3,0.07490570666165769,0,29,1,0,0,0,,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,phase-transition entropy amplification,redox_chemistry,phase_or_species_transition,2,7,11,7,11,7,11,3,1.481156463212551,77,2,0.07680366827141716,1,29,1,0,0,0,,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,quasi-solid granular electrolyte matrix,redox_chemistry,material_system,2,7,4,7,4,7,4,1,0.3789231816899512,28,2,0.008241129798336425,1,29,1,0,0,0,,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,redox entropy tuning,redox_chemistry,solvation_entropy,2,7,8,7,8,7,8,2,0.9481928242730024,56,2,0.10420958848761318,1,29,1,0,0,0,,2022-2023
2021,Fe2+/Fe3+ solvation redox chemistry,soft mixed ionic-electronic coupling,redox_chemistry,transport_mechanism,2,7,4,7,4,7,4,2,0.8132176635932029,28,2,0.013458411303359633,1,29,1,0,0,0,,2022-2023
2021,anti-freezing organohydrogel design,carbon-electrode redox interface,gel_microstructure,electrode_interface,4,6,2,6,2,6,2,0,0.0,12,4,0.0,1,15,1,0,0,0,,2022-2023
2021,anti-freezing organohydrogel design,cation/anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,3,6,4,6,4,6,4,0,0.0,24,3,0.0,1,15,1,0,0,0,,2022-2023
2021,anti-freezing organohydrogel design,cellulose nanofiber scaffold,gel_microstructure,gel_microstructure,2,6,7,6,7,6,7,1,0.4170323914242463,42,2,0.008835449657407951,0,15,1,0,0,0,,2022-2023
2021,anti-freezing organohydrogel design,charge-transfer resistance engineering,gel_microstructure,electrode_interface,3,6,5,6,5,6,5,0,0.0,30,3,0.023007109131395434,1,15,1,0,0,0,,2022-2023
2021,anti-freezing organohydrogel design,convection-resolved resistance decomposition,gel_microstructure,transport_mechanism,3,6,2,6,2,6,2,0,0.0,12,3,0.012408067554860595,1,15,1,0,0,0,,2022-2023
2021,anti-freezing organohydrogel design,deep-eutectic eutogel electrolyte,gel_microstructure,material_system,2,6,2,6,2,6,2,1,0.4170323914242463,12,2,0.06406005664427794,1,15,1,0,0,1,Quasi-solid conductive gels with high thermoelectric properties and high mechanical stretchability consisting of a low cost and green deep eutectic solvent,2022-2023
2021,anti-freezing organohydrogel design,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,2,6,7,6,7,6,7,1,0.5581106265512472,42,2,0.0,1,15,1,0,0,0,,2022-2023
2021,anti-freezing organohydrogel design,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,3,6,6,6,6,6,6,0,0.0,36,3,0.0,1,15,1,0,0,0,,2022-2023
2021,anti-freezing organohydrogel design,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,2,6,4,6,4,6,4,1,0.4170323914242463,24,2,0.0,1,15,1,0,0,0,,2022-2023
2021,anti-freezing organohydrogel design,ion-pair complexation control,gel_microstructure,solvation_entropy,2,6,8,6,8,6,8,2,1.072008968920998,48,2,0.0,1,15,1,0,0,1,Liquid thermoelectric conversion devices composed of several organic solvents,2022-2023
2021,anti-freezing organohydrogel design,moisture-gradient ion transport,gel_microstructure,transport_mechanism,2,6,9,6,9,6,9,1,0.4170323914242463,54,2,0.0,1,15,1,0,0,1,Quasi-solid conductive gels with high thermoelectric properties and high mechanical stretchability consisting of a low cost and green deep eutectic solvent,2022-2023
2021,anti-freezing organohydrogel design,nanochannel-confined ion transport,gel_microstructure,transport_mechanism,2,6,5,6,5,6,5,1,0.4170323914242463,30,2,0.009122691528987424,1,15,1,0,0,0,,2022-2023
2021,anti-freezing organohydrogel design,organic redox molecular design,gel_microstructure,redox_chemistry,2,6,4,6,4,6,4,1,0.5581106265512472,24,2,0.28457068061849633,1,15,1,0,0,0,,2022-2023
2021,anti-freezing organohydrogel design,phase-transition entropy amplification,gel_microstructure,phase_or_species_transition,2,6,11,6,11,6,11,2,1.072008968920998,66,2,0.0,1,15,1,0,0,1,Anti-freezing hydrogel thermocells with confined microcrystallization for enhanced low-grade heat harvest,2022-2023
2021,anti-freezing organohydrogel design,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,2,6,4,6,4,6,4,1,0.4170323914242463,24,2,0.0,1,15,1,0,0,0,,2022-2023
2021,anti-freezing organohydrogel design,redox entropy tuning,gel_microstructure,solvation_entropy,2,6,8,6,8,6,8,2,1.1162212531024944,48,2,0.02717680673854861,1,15,1,0,0,0,,2022-2023
2021,anti-freezing organohydrogel design,soft mixed ionic-electronic coupling,gel_microstructure,transport_mechanism,3,6,4,6,4,6,4,0,0.0,24,3,0.016688413943728785,1,15,1,0,0,1,Size-Selective Ionic Crosslinking Provides Stretchable Mixed Ionic-Electronic Conductors,2022-2023
2021,carbon-electrode redox interface,cation/anion thermodiffusion asymmetry,electrode_interface,transport_mechanism,3,2,4,2,4,2,4,0,0.0,8,3,0.010368192050161464,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,cellulose nanofiber scaffold,electrode_interface,gel_microstructure,3,2,7,2,7,2,7,0,0.0,14,3,0.0,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,chaotropic polymer-water disruption,electrode_interface,gel_microstructure,3,2,6,2,6,2,6,0,0.0,12,3,0.014356324505954005,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,charge-transfer resistance engineering,electrode_interface,electrode_interface,3,2,5,2,5,2,5,0,0.0,10,3,0.013140093264909647,0,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,deep-eutectic eutogel electrolyte,electrode_interface,material_system,4,2,2,2,2,2,2,0,0.0,4,4,0.07777968335288625,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,dynamic crosslinked gel network,electrode_interface,gel_microstructure,4,2,2,2,2,2,2,0,0.0,4,4,0.0,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,ferri/ferrocyanide redox chemistry,electrode_interface,redox_chemistry,3,2,7,2,7,2,7,0,0.0,14,3,0.06892423274634386,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,gel-confined redox transport,electrode_interface,gel_microstructure,3,2,7,2,7,2,7,0,0.0,14,3,0.0790809919320683,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,iodide/triiodide redox chemistry,electrode_interface,redox_chemistry,4,2,4,2,4,2,4,0,0.0,8,4,0.06656892131228315,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,ion-pair complexation control,electrode_interface,solvation_entropy,3,2,8,2,8,2,8,0,0.0,16,3,0.012982372632805553,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,ion-selectivity membrane transport,electrode_interface,transport_mechanism,3,2,11,2,11,2,11,0,0.0,22,3,0.04198419596885172,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,moisture-gradient ion transport,electrode_interface,transport_mechanism,3,2,9,2,9,2,9,0,0.0,18,3,0.0,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,nanochannel-confined ion transport,electrode_interface,transport_mechanism,3,2,5,2,5,2,5,0,0.0,10,3,0.0,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,organic redox molecular design,electrode_interface,redox_chemistry,2,2,4,2,4,2,4,1,0.5581106265512472,8,2,0.07660507005324378,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,phase-transition entropy amplification,electrode_interface,phase_or_species_transition,2,2,11,2,11,2,11,1,0.5581106265512472,22,2,0.003648444949027883,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,quasi-solid granular electrolyte matrix,electrode_interface,material_system,3,2,4,2,4,2,4,0,0.0,8,3,0.06776126292659702,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,redox entropy tuning,electrode_interface,solvation_entropy,2,2,8,2,8,2,8,1,0.5581106265512472,16,2,0.10447182891068435,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,selective solvation entropy engineering,electrode_interface,solvation_entropy,3,2,5,2,5,2,5,0,0.0,10,3,0.037566745347326805,1,9,1,0,0,0,,2022-2023
2021,carbon-electrode redox interface,soft mixed ionic-electronic coupling,electrode_interface,transport_mechanism,3,2,4,2,4,2,4,0,0.0,8,3,0.10647242237164056,1,9,1,0,0,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,cellulose nanofiber scaffold,transport_mechanism,gel_microstructure,2,4,7,4,7,4,7,2,0.8340427950033699,28,2,0.0,1,6,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2022-2023
2021,cation/anion thermodiffusion asymmetry,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,2,4,6,4,6,4,6,1,0.48089834696298783,24,2,0.02658691027340351,1,6,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2022-2023
2021,cation/anion thermodiffusion asymmetry,charge-transfer resistance engineering,transport_mechanism,electrode_interface,3,4,5,4,5,4,5,0,0.0,20,3,0.0,1,6,1,0,0,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,convection-resolved resistance decomposition,transport_mechanism,transport_mechanism,2,4,2,4,2,4,2,1,0.43429448190325176,8,2,0.03784617193851605,0,6,1,0,0,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,deep-eutectic eutogel electrolyte,transport_mechanism,material_system,3,4,2,4,2,4,2,0,0.0,8,3,0.0,1,6,1,0,0,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,3,4,2,4,2,4,2,0,0.0,8,3,0.0,1,6,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2022-2023
2021,cation/anion thermodiffusion asymmetry,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,2,4,7,4,7,4,7,3,1.2941160105561909,28,2,0.028306515780963635,1,6,1,0,0,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2022-2023
2021,cation/anion thermodiffusion asymmetry,gel-confined redox transport,transport_mechanism,gel_microstructure,2,4,7,4,7,4,7,1,0.3789231816899512,28,2,0.0,1,6,1,0,0,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,2,4,6,4,6,4,6,2,0.859821528652939,24,2,0.030653678216272774,1,6,1,0,0,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,3,4,4,4,4,4,4,0,0.0,16,3,0.03827495635999134,1,6,1,0,0,0,,2022-2023
