class_id,group_index,raw_mention_id,label,draft_concept_id,judge_partition_definition,partition_size,judge_status,merge_applied,reversible
iTE:P1163:n2,2,iTE:P0521:n2,thermoelectric properties,astra:g002:p005,电子热电性质集合,11,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P0526:n3,thermoelectric performance,astra:g002:p001,热电化学转换整体性能,3,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P0557:n3,thermoelectric performances,astra:g002:p006,热扩散-PCET组合性能,1,retained_singleton,False,True
iTE:P1163:n2,2,iTE:P0578:n2,thermoelectric performance,astra:g002:p002,离子热电整体性能,4,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P0579:n3,thermoelectric performance,astra:g002:p002,离子热电整体性能,4,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P0587:n3,thermoelectric properties,astra:g002:p007,离子热电性质集合,2,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P0668:n2,thermoelectric performance,astra:g002:p003,电子热电整体性能,9,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P0675:n2,Thermoelectric performance,astra:g002:p003,电子热电整体性能,9,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P0687:n2,thermoelectric performance,astra:g002:p008,以Seebeck预测表征的性能,1,retained_singleton,False,True
iTE:P1163:n2,2,iTE:P0700:n2,thermoelectric properties,astra:g002:p005,电子热电性质集合,11,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P0715:n3,thermoelectric property,astra:g002:p005,电子热电性质集合,11,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P0745:n2,thermoelectric properties,astra:g002:p005,电子热电性质集合,11,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P0773:n2,better performance,astra:g002:p009,较好性能,1,retained_singleton,False,True
iTE:P1163:n2,2,iTE:P0861:n2,thermoelectric properties,astra:g002:p005,电子热电性质集合,11,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P0862:n2,performance,astra:g002:p010,Soret主导性能未定,1,retained_singleton,False,True
iTE:P1163:n2,2,iTE:P0882:n2,thermoelectric performance,astra:g002:p002,离子热电整体性能,4,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P0924:n3,thermoelectric performance,astra:g002:p001,热电化学转换整体性能,3,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P0933:n3,thermoelectric performance,astra:g002:p003,电子热电整体性能,9,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P1011:n2,thermoelectric properties,astra:g002:p005,电子热电性质集合,11,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P1029:n3,TE performance,astra:g002:p011,离子电子混合性能,1,retained_singleton,False,True
iTE:P1163:n2,2,iTE:P1063:n2,thermoelectric performance,astra:g002:p003,电子热电整体性能,9,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P1074:n2,thermoelectric performance,astra:g002:p003,电子热电整体性能,9,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P1089:n2,TE properties,astra:g002:p005,电子热电性质集合,11,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P1163:n2,TE properties,astra:g002:p005,电子热电性质集合,11,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P1180:n2,thermoelectric conversion properties,astra:g002:p007,离子热电性质集合,2,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P1327:n2,highest thermoelectric performance,astra:g002:p012,最高性能,1,retained_singleton,False,True
iTE:P1163:n2,2,iTE:P1393:n2,good TE performance,astra:g002:p013,良好性能,1,retained_singleton,False,True
iTE:P1163:n2,2,iTE:P1450:n3,thermoelectric performance,astra:g002:p003,电子热电整体性能,9,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P1454:n2,thermoelectric performance,astra:g002:p003,电子热电整体性能,9,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P1527:n3,thermoelectric property,astra:g002:p005,电子热电性质集合,11,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P1566:n3,thermoelectric performance,astra:g002:p003,电子热电整体性能,9,accepted_group_equivalence,False,True
iTE:P1163:n2,2,iTE:P1619:n3,thermoelectric properties,astra:g002:p005,电子热电性质集合,11,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0005:n2,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0022:n3,temperature coefficient (alpha),astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0027:n3,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0029:n3,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0063:n4,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0067:n4,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0079:n1,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0080:n3,Seebeck coefficient,astra:g003:p001,热扩散及红氧混合Seebeck系数,2,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0085:n3,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0094:n3,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0099:n2,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0104:n2,apparent Seebeck coefficients,astra:g003:p006,化学平衡导致温差依赖的表观电化学Seebeck系数,1,retained_singleton,False,True
TG:P0265:n1,3,TG:P0117:n3,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0119:n3,apparent Seebeck coefficient,astra:g003:p007,碘氧化还原与不锈钢腐蚀共同贡献的表观Seebeck系数,1,retained_singleton,False,True
TG:P0265:n1,3,TG:P0140:n4,temperature coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0206:n4,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0215:n2,initial Seebeck coefficient,astra:g003:p008,磁性纳米流体初始Seebeck系数（初始的时间定义待核）,1,retained_singleton,False,True
TG:P0265:n1,3,TG:P0218:n2,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0223:n2,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0225:n3,Seebeck coefficient,astra:g003:p001,热扩散及红氧混合Seebeck系数,2,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0226:n3,Seebeck coefficients,astra:g003:p002,非对称电极复合系数,1,retained_singleton,False,True
TG:P0265:n1,3,TG:P0247:n3,Seebeck coefficient,astra:g003:p003,离子热扩散Seebeck系数,1,retained_singleton,False,True
TG:P0265:n1,3,TG:P0248:n3,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0265:n1,thermal coefficients of redox pairs,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0266:n2,Seebeck coefficient of P-type and N-type TECs,astra:g003:p004,p和n型电池系数组合,1,retained_singleton,False,True
TG:P0265:n1,3,TG:P0270:n4,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0272:n2,Seebeck coefficients,astra:g003:p005,Te纳米线电子Seebeck系数,1,retained_singleton,False,True
TG:P0265:n1,3,TG:P0278:n4,Se,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0280:n2,temperature coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0285:n3,S-e,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0315:n2,Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
TG:P0265:n1,3,TG:P0319:n2,system's Seebeck coefficient,astra:g003:p000,电化学Seebeck系数,23,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P0468:n2,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P0491:n2,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P0539:n3,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P0654:n2,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P0674:n4,thermal conductivities,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P0725:n2,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P0771:n2,large heat conductivity,astra:g004:p001,高热导率,1,retained_singleton,False,True
iTE:P1296:n2,4,iTE:P0814:n2,thermal conductivities,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P0821:n2,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P0826:n2,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P0829:n3,thermal conductivities,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P0894:n3,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P0902:n3,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P0921:n4,total thermal conductivity (k),astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P0928:n5,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1031:n5,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1041:n2,thermal conductivity,astra:g004:p002,声子热导率,1,retained_singleton,False,True
iTE:P1296:n2,4,iTE:P1047:n2,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1062:n2,Thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1128:n2,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1158:n2,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1238:n2,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1247:n2,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1249:n2,total thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1296:n2,overall thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1418:n2,total thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1526:n3,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1573:n2,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1653:n3,thermal conductivity,astra:g004:p003,晶界局部热导率,1,retained_singleton,False,True
iTE:P1296:n2,4,iTE:P1658:n3,total thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1783:n2,thermal conductivity (kappa),astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1296:n2,4,iTE:P1934:n2,thermal conductivity,astra:g004:p000,材料总体热导率,29,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P0494:n3,ZT value,astra:g005:p001,离子热电ZT,1,retained_singleton,False,True
iTE:P1135:n2,5,iTE:P0665:n3,figure of merit (ZT),astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P0703:n2,High temperature thermoelectric figure-of-merit,astra:g005:p002,高温热电ZT,1,retained_singleton,False,True
iTE:P1135:n2,5,iTE:P0716:n3,thermoelectric figure of merit,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P0726:n2,thermoelectric figure of merit ZT,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P0750:n3,zT values,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P0774:n2,figure of merit,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P0798:n2,thermoelectric figure of merit,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P0818:n2,TFM,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P0830:n3,figure of merit,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P0897:n2,figure of merit close to unity,astra:g005:p003,接近1的ZT,1,retained_singleton,False,True
iTE:P1135:n2,5,iTE:P0903:n2,"thermoelectric figure of merit, ZT",astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P0906:n3,figure of merit (ZT),astra:g005:p004,液体电化学转换ZT,1,retained_singleton,False,True
iTE:P1135:n2,5,iTE:P0942:n2,figure of merit,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P0974:n2,figure of merit (ZT),astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P0975:n2,zT values,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P0994:n3,high figure of merit,astra:g005:p005,高热电ZT,2,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P1008:n2,ZT,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P1009:n2,figure of merit,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P1010:n2,dimensionless thermoelectric figure of merit,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P1087:n2,figure of merit (ZT),astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P1133:n2,ZT,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P1135:n2,high figure of merit,astra:g005:p005,高热电ZT,2,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P1206:n2,thermoelectric figure of merit,astra:g005:p006,自旋分辨ZT,1,retained_singleton,False,True
iTE:P1135:n2,5,iTE:P1459:n3,ZT,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P1481:n3,figure-of-merit,astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1135:n2,5,iTE:P1570:n2,figure of merit (ZT),astra:g005:p000,电子热电无量纲ZT,20,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P0596:n4,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P0843:n3,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P0856:n3,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P0910:n2,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P0977:n2,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1152:n2,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1243:n2,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1276:n2,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1282:n2,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1363:n2,lattice heat transport,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1366:n2,lattice thermal conductivities,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1370:n2,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1398:n2,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1453:n3,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1466:n3,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1467:n2,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1481:n2,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1489:n4,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1603:n2,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
iTE:P1648:n2,6,iTE:P1618:n2,lattice thermal conductivity,astra:g006:p000,晶格热导率,26,accepted_group_equivalence,False,True
