cutoff_year,ite_donor_material,tg_anchor_material,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,ite_lead_years,ite_count,tg_donor_count,tg_anchor_count,future_TG_material_pair_label,future_example_title,future_window
2019,chitosan matrix,Na-salt electrolyte,2,7,0,5,2,3,2,1.1112187656957617,14,2,6,2,0,3,0,,2020-2022
2019,chitosan matrix,Prussian-blue/hexacyanoferrate electrode,2,3,0,3,2,1,0,0.0,6,3,6,2,0,3,0,,2020-2022
2019,chitosan matrix,acetonitrile/nitrile solvent,2,4,0,3,2,2,1,0.3898712452512801,8,2,6,2,0,4,0,,2020-2022
2019,chitosan matrix,carbon nanotube scaffold,2,8,0,7,2,2,1,0.3898712452512801,16,2,6,2,0,7,0,,2020-2022
2019,chitosan matrix,cyclodextrin host,2,1,0,1,2,0,0,0.0,2,3,6,2,0,2,0,,2020-2022
2019,chitosan matrix,ferri/ferrocyanide electrolyte,2,4,0,4,2,1,0,0.0,8,3,6,2,0,15,0,,2020-2022
2019,chitosan matrix,graphene/graphene-oxide scaffold,2,5,0,4,2,2,1,0.3898712452512801,10,2,6,2,0,4,0,,2020-2022
2019,chitosan matrix,iodide/triiodide electrolyte,2,6,0,5,2,2,1,0.3898712452512801,12,2,6,2,0,6,0,,2020-2022
2019,chitosan matrix,ionic-liquid electrolyte,2,13,0,3,2,12,1,0.7213475204444817,26,1,6,2,0,6,0,,2020-2022
2019,chitosan matrix,porous carbon electrode,2,6,0,6,2,0,1,0.3898712452512801,12,2,6,2,0,3,0,,2020-2022
2019,deep-eutectic electrolyte,Cu-based redox electrolyte,2,1,0,1,2,0,0,0.0,2,5,5,2,0,2,0,,2020-2022
2019,deep-eutectic electrolyte,Fe2+/Fe3+ redox electrolyte,2,4,0,4,2,0,0,0.0,8,4,5,2,0,9,0,,2020-2022
2019,deep-eutectic electrolyte,K-salt electrolyte,2,3,0,3,2,1,0,0.0,6,3,5,2,0,4,0,,2020-2022
2019,deep-eutectic electrolyte,Li-salt electrolyte,2,6,0,2,2,4,1,0.9102392266268373,12,2,5,2,0,2,0,,2020-2022
2019,deep-eutectic electrolyte,Na-salt electrolyte,2,7,0,5,2,3,1,0.7213475204444817,14,2,5,2,0,3,0,,2020-2022
2019,deep-eutectic electrolyte,Prussian-blue/hexacyanoferrate electrode,2,3,0,3,2,1,0,0.0,6,4,5,2,0,3,0,,2020-2022
2019,deep-eutectic electrolyte,acetonitrile/nitrile solvent,2,4,0,3,2,2,0,0.0,8,3,5,2,0,4,0,,2020-2022
2019,deep-eutectic electrolyte,carbon nanotube scaffold,2,8,0,7,2,2,0,0.0,16,3,5,2,0,7,0,,2020-2022
2019,deep-eutectic electrolyte,cyclodextrin host,2,1,0,1,2,0,0,0.0,2,4,5,2,0,2,0,,2020-2022
2019,deep-eutectic electrolyte,ferri/ferrocyanide electrolyte,2,4,0,4,2,1,0,0.0,8,4,5,2,0,15,0,,2020-2022
2019,deep-eutectic electrolyte,graphene/graphene-oxide scaffold,2,5,0,4,2,2,0,0.0,10,3,5,2,0,4,0,,2020-2022
2019,deep-eutectic electrolyte,iodide/triiodide electrolyte,2,6,0,5,2,2,0,0.0,12,3,5,2,0,6,0,,2020-2022
2019,deep-eutectic electrolyte,ionic-liquid electrolyte,2,13,0,3,2,12,2,1.631586747071319,26,2,5,2,0,6,0,,2020-2022
2019,deep-eutectic electrolyte,porous carbon electrode,2,6,0,6,2,0,0,0.0,12,3,5,2,0,3,0,,2020-2022
2019,ethylene-glycol organohydrogel,Cu-based redox electrolyte,1,1,0,1,1,0,0,0.0,1,4,13,4,0,2,0,,2020-2022
2019,ethylene-glycol organohydrogel,Fe2+/Fe3+ redox electrolyte,1,4,0,4,1,0,0,0.0,4,3,13,4,0,9,0,,2020-2022
2019,ethylene-glycol organohydrogel,K-salt electrolyte,1,3,0,3,1,1,0,0.0,3,3,13,4,0,4,0,,2020-2022
2019,ethylene-glycol organohydrogel,Li-salt electrolyte,1,6,0,2,1,4,1,0.3898712452512801,6,2,13,4,0,2,0,,2020-2022
2019,ethylene-glycol organohydrogel,Na-salt electrolyte,1,7,0,5,1,3,1,0.3898712452512801,7,2,13,4,0,3,0,,2020-2022
2019,ethylene-glycol organohydrogel,Prussian-blue/hexacyanoferrate electrode,1,3,0,3,1,1,0,0.0,3,3,13,4,0,3,0,,2020-2022
2019,ethylene-glycol organohydrogel,acetonitrile/nitrile solvent,1,4,0,3,1,2,1,0.3898712452512801,4,2,13,4,0,4,0,,2020-2022
2019,ethylene-glycol organohydrogel,carbon nanotube scaffold,1,8,0,7,1,2,1,0.3898712452512801,8,2,13,4,0,7,0,,2020-2022
2019,ethylene-glycol organohydrogel,cyclodextrin host,1,1,0,1,1,0,0,0.0,1,3,13,4,0,2,0,,2020-2022
2019,ethylene-glycol organohydrogel,ferri/ferrocyanide electrolyte,1,4,0,4,1,1,0,0.0,4,3,13,4,0,15,0,,2020-2022
2019,ethylene-glycol organohydrogel,graphene/graphene-oxide scaffold,1,5,0,4,1,2,1,0.3898712452512801,5,2,13,4,0,4,0,,2020-2022
2019,ethylene-glycol organohydrogel,iodide/triiodide electrolyte,1,6,0,5,1,2,1,0.3898712452512801,6,2,13,4,0,6,0,,2020-2022
2019,ethylene-glycol organohydrogel,ionic-liquid electrolyte,1,13,0,3,1,12,0,0.0,13,1,13,4,0,6,0,,2020-2022
2019,ethylene-glycol organohydrogel,porous carbon electrode,1,6,0,6,1,0,1,0.3898712452512801,6,2,13,4,0,3,0,,2020-2022
2019,graphene/graphene-oxide scaffold,Cu-based redox electrolyte,5,1,4,1,2,0,0,0.0,5,3,0,6,4,2,0,,2020-2022
2019,graphene/graphene-oxide scaffold,Prussian-blue/hexacyanoferrate electrode,5,3,4,3,2,1,2,1.2022458674074694,15,2,0,6,4,3,0,,2020-2022
2019,graphene/graphene-oxide scaffold,acetonitrile/nitrile solvent,5,4,4,3,2,2,1,0.3898712452512801,20,2,0,6,4,4,0,,2020-2022
2019,graphene/graphene-oxide scaffold,cyclodextrin host,5,1,4,1,2,0,0,0.0,5,3,0,6,4,2,0,,2020-2022
2019,graphene/graphene-oxide scaffold,iodide/triiodide electrolyte,5,6,4,5,2,2,2,1.1112187656957617,30,2,0,6,4,6,0,,2020-2022
2019,graphene/graphene-oxide scaffold,ionic-liquid electrolyte,5,13,4,3,2,12,2,1.391137573589825,65,1,0,6,4,6,0,,2020-2022
2019,graphene/graphene-oxide scaffold,porous carbon electrode,5,6,4,6,2,0,3,1.5921171126587497,30,2,0,6,4,3,1,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,2020-2022
2019,iodide/triiodide electrolyte,Cu-based redox electrolyte,6,1,5,1,2,0,0,0.0,6,3,16,5,6,2,0,,2020-2022
2019,iodide/triiodide electrolyte,Fe2+/Fe3+ redox electrolyte,6,4,5,4,2,0,0,0.0,24,3,16,5,6,9,0,,2020-2022
2019,iodide/triiodide electrolyte,Prussian-blue/hexacyanoferrate electrode,6,3,5,3,2,1,1,0.7213475204444817,18,2,16,5,6,3,0,,2020-2022
2019,iodide/triiodide electrolyte,porous carbon electrode,6,6,5,6,2,0,2,1.1112187656957617,36,2,16,5,6,3,0,,2020-2022
2019,ionic-liquid electrolyte,Cu-based redox electrolyte,13,1,3,1,12,0,0,0.0,13,3,21,54,6,2,0,,2020-2022
2019,ionic-liquid electrolyte,Fe2+/Fe3+ redox electrolyte,13,4,3,4,12,0,3,2.0896847877376965,52,2,21,54,6,9,0,,2020-2022
2019,ionic-liquid electrolyte,Prussian-blue/hexacyanoferrate electrode,13,3,3,3,12,1,1,0.48089834696298783,39,2,21,54,6,3,0,,2020-2022
2019,ionic-liquid electrolyte,cyclodextrin host,13,1,3,1,12,0,1,0.5581106265512472,13,2,21,54,6,2,0,,2020-2022
2019,ionic-liquid electrolyte,ferri/ferrocyanide electrolyte,13,4,3,4,12,1,3,1.660343908073847,52,2,21,54,6,15,0,,2020-2022
2019,metal-oxide electrode,Cu-based redox electrolyte,0,1,0,1,0,0,0,0.0,0,12,9,26,1,2,0,,2020-2022
2019,metal-oxide electrode,Fe2+/Fe3+ redox electrolyte,0,4,0,4,0,0,0,0.0,0,12,9,26,1,9,0,,2020-2022
2019,metal-oxide electrode,K-salt electrolyte,0,3,0,3,0,1,0,0.0,0,12,9,26,1,4,0,,2020-2022
2019,metal-oxide electrode,Li-salt electrolyte,0,6,0,2,0,4,0,0.0,0,12,9,26,1,2,0,,2020-2022
2019,metal-oxide electrode,Na-salt electrolyte,0,7,0,5,0,3,0,0.0,0,12,9,26,1,3,0,,2020-2022
2019,metal-oxide electrode,Prussian-blue/hexacyanoferrate electrode,0,3,0,3,0,1,0,0.0,0,12,9,26,1,3,0,,2020-2022
2019,metal-oxide electrode,acetonitrile/nitrile solvent,0,4,0,3,0,2,0,0.0,0,12,9,26,1,4,0,,2020-2022
2019,metal-oxide electrode,carbon nanotube scaffold,0,8,0,7,0,2,0,0.0,0,12,9,26,1,7,0,,2020-2022
2019,metal-oxide electrode,cyclodextrin host,0,1,0,1,0,0,0,0.0,0,12,9,26,1,2,0,,2020-2022
2019,metal-oxide electrode,ferri/ferrocyanide electrolyte,0,4,0,4,0,1,0,0.0,0,12,9,26,1,15,0,,2020-2022
2019,metal-oxide electrode,graphene/graphene-oxide scaffold,0,5,0,4,0,2,0,0.0,0,12,9,26,1,4,0,,2020-2022
2019,metal-oxide electrode,iodide/triiodide electrolyte,0,6,0,5,0,2,0,0.0,0,12,9,26,1,6,0,,2020-2022
2019,metal-oxide electrode,ionic-liquid electrolyte,0,13,0,3,0,12,0,0.0,0,12,9,26,1,6,0,,2020-2022
2019,metal-oxide electrode,porous carbon electrode,0,6,0,6,0,0,0,0.0,0,12,9,26,1,3,0,,2020-2022
2019,polyaniline conductor,Cu-based redox electrolyte,3,1,2,1,1,0,0,0.0,3,4,16,3,1,2,0,,2020-2022
2019,polyaniline conductor,K-salt electrolyte,3,3,2,3,1,1,1,0.7213475204444817,9,2,16,3,1,4,0,,2020-2022
2019,polyaniline conductor,Li-salt electrolyte,3,6,2,2,1,4,1,0.3898712452512801,18,2,16,3,1,2,0,,2020-2022
2019,polyaniline conductor,Na-salt electrolyte,3,7,2,5,1,3,1,0.3898712452512801,21,2,16,3,1,3,0,,2020-2022
2019,polyaniline conductor,Prussian-blue/hexacyanoferrate electrode,3,3,2,3,1,1,0,0.0,9,3,16,3,1,3,0,,2020-2022
2019,polyaniline conductor,acetonitrile/nitrile solvent,3,4,2,3,1,2,1,0.3898712452512801,12,2,16,3,1,4,0,,2020-2022
2019,polyaniline conductor,carbon nanotube scaffold,3,8,2,7,1,2,2,1.011206179810892,24,2,16,3,1,7,0,,2020-2022
2019,polyaniline conductor,cyclodextrin host,3,1,2,1,1,0,0,0.0,3,3,16,3,1,2,0,,2020-2022
2019,polyaniline conductor,ferri/ferrocyanide electrolyte,3,4,2,4,1,1,1,0.6213349345596119,12,2,16,3,1,15,0,,2020-2022
2019,polyaniline conductor,iodide/triiodide electrolyte,3,6,2,5,1,2,1,0.3898712452512801,18,2,16,3,1,6,0,,2020-2022
2019,polyaniline conductor,ionic-liquid electrolyte,3,13,2,3,1,12,1,0.6213349345596119,39,1,16,3,1,6,0,,2020-2022
2019,polyaniline conductor,porous carbon electrode,3,6,2,6,1,0,2,1.1112187656957617,18,2,16,3,1,3,0,,2020-2022
2019,silica/inorganic nanoparticle filler,Cu-based redox electrolyte,1,1,0,1,1,0,0,0.0,1,4,27,4,0,2,0,,2020-2022
2019,silica/inorganic nanoparticle filler,Fe2+/Fe3+ redox electrolyte,1,4,0,4,1,0,0,0.0,4,3,27,4,0,9,0,,2020-2022
2019,silica/inorganic nanoparticle filler,K-salt electrolyte,1,3,0,3,1,1,0,0.0,3,3,27,4,0,4,0,,2020-2022
2019,silica/inorganic nanoparticle filler,Li-salt electrolyte,1,6,0,2,1,4,1,0.3898712452512801,6,2,27,4,0,2,0,,2020-2022
2019,silica/inorganic nanoparticle filler,Na-salt electrolyte,1,7,0,5,1,3,1,0.3898712452512801,7,2,27,4,0,3,0,,2020-2022
2019,silica/inorganic nanoparticle filler,Prussian-blue/hexacyanoferrate electrode,1,3,0,3,1,1,0,0.0,3,3,27,4,0,3,0,,2020-2022
2019,silica/inorganic nanoparticle filler,acetonitrile/nitrile solvent,1,4,0,3,1,2,1,0.3898712452512801,4,2,27,4,0,4,0,,2020-2022
2019,silica/inorganic nanoparticle filler,carbon nanotube scaffold,1,8,0,7,1,2,1,0.3898712452512801,8,2,27,4,0,7,0,,2020-2022
2019,silica/inorganic nanoparticle filler,cyclodextrin host,1,1,0,1,1,0,0,0.0,1,3,27,4,0,2,0,,2020-2022
2019,silica/inorganic nanoparticle filler,ferri/ferrocyanide electrolyte,1,4,0,4,1,1,0,0.0,4,3,27,4,0,15,0,,2020-2022
2019,silica/inorganic nanoparticle filler,graphene/graphene-oxide scaffold,1,5,0,4,1,2,1,0.3898712452512801,5,2,27,4,0,4,0,,2020-2022
2019,silica/inorganic nanoparticle filler,iodide/triiodide electrolyte,1,6,0,5,1,2,1,0.3898712452512801,6,2,27,4,0,6,0,,2020-2022
2019,silica/inorganic nanoparticle filler,ionic-liquid electrolyte,1,13,0,3,1,12,0,0.0,13,1,27,4,0,6,0,,2020-2022
2019,silica/inorganic nanoparticle filler,porous carbon electrode,1,6,0,6,1,0,1,0.3898712452512801,6,2,27,4,0,3,0,,2020-2022
2020,Cu-based redox electrolyte,Fe2+/Fe3+ redox electrolyte,2,4,1,4,1,0,0,0.0,8,4,0,2,2,9,0,,2021-2023
2020,Cu-based redox electrolyte,K-salt electrolyte,2,5,1,5,1,1,0,0.0,10,3,0,2,2,5,0,,2021-2023
2020,Cu-based redox electrolyte,Li-salt electrolyte,2,6,1,2,1,4,1,0.7213475204444817,12,2,0,2,2,3,0,,2021-2023
2020,Cu-based redox electrolyte,Na-salt electrolyte,2,9,1,7,1,3,0,0.0,18,3,0,2,2,4,0,,2021-2023
2020,Cu-based redox electrolyte,acetonitrile/nitrile solvent,2,4,1,3,1,2,0,0.0,8,3,0,2,2,4,0,,2021-2023
2020,Cu-based redox electrolyte,carbon nanotube scaffold,2,8,1,7,1,2,1,0.9102392266268373,16,2,0,2,2,7,0,,2021-2023
2020,Cu-based redox electrolyte,cyclodextrin host,2,1,1,1,1,0,0,0.0,2,4,0,2,2,2,0,,2021-2023
2020,Cu-based redox electrolyte,ferri/ferrocyanide electrolyte,2,7,1,7,1,1,1,0.9102392266268373,14,2,0,2,2,17,0,,2021-2023
2020,Cu-based redox electrolyte,graphene/graphene-oxide scaffold,2,5,1,4,1,2,0,0.0,10,3,0,2,2,4,0,,2021-2023
2020,Cu-based redox electrolyte,iodide/triiodide electrolyte,2,6,1,5,1,2,0,0.0,12,3,0,2,2,6,0,,2021-2023
2020,Cu-based redox electrolyte,ionic-liquid electrolyte,2,13,1,3,1,12,1,0.7213475204444817,26,2,0,2,2,6,0,,2021-2023
2020,Cu-based redox electrolyte,porous carbon electrode,2,6,1,6,1,0,0,0.0,12,3,0,2,2,3,0,,2021-2023
2020,K-salt electrolyte,Prussian-blue/hexacyanoferrate electrode,5,3,5,3,1,1,1,0.5138983423697507,15,2,0,2,5,3,0,,2021-2023
2020,K-salt electrolyte,acetonitrile/nitrile solvent,5,4,5,3,1,2,1,0.5581106265512472,20,2,0,2,5,4,0,,2021-2023
2020,K-salt electrolyte,carbon nanotube scaffold,5,8,5,7,1,2,2,0.9690179556831694,40,2,0,2,5,7,0,,2021-2023
2020,K-salt electrolyte,cyclodextrin host,5,1,5,1,1,0,0,0.0,5,3,0,2,5,2,0,,2021-2023
2020,K-salt electrolyte,graphene/graphene-oxide scaffold,5,5,5,4,1,2,2,1.2352458628142324,25,2,0,2,5,4,0,,2021-2023
2020,K-salt electrolyte,iodide/triiodide electrolyte,5,6,5,5,1,2,2,1.072008968920998,30,2,0,2,5,6,1,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,2021-2023
2020,K-salt electrolyte,ionic-liquid electrolyte,5,13,5,3,1,12,2,1.013230239864666,65,2,0,2,5,6,0,,2021-2023
2020,K-salt electrolyte,porous carbon electrode,5,6,5,6,1,0,2,1.1764671337579005,30,2,0,2,5,3,0,,2021-2023
2020,Li-salt electrolyte,Fe2+/Fe3+ redox electrolyte,6,4,2,4,4,0,1,0.6213349345596119,24,2,1,4,3,9,0,,2021-2023
2020,Li-salt electrolyte,Prussian-blue/hexacyanoferrate electrode,6,3,2,3,4,1,0,0.0,18,3,1,4,3,3,0,,2021-2023
2020,Li-salt electrolyte,acetonitrile/nitrile solvent,6,4,2,3,4,2,2,0.9479818718025272,24,1,1,4,3,4,0,,2021-2023
2020,Li-salt electrolyte,carbon nanotube scaffold,6,8,2,7,4,2,2,0.8449908585646988,48,2,1,4,3,7,0,,2021-2023
2020,Li-salt electrolyte,cyclodextrin host,6,1,2,1,4,0,1,0.5581106265512472,6,2,1,4,3,2,0,,2021-2023
2020,Li-salt electrolyte,ferri/ferrocyanide electrolyte,6,7,2,7,4,1,3,1.6345651744242777,42,2,1,4,3,17,0,,2021-2023
2020,Li-salt electrolyte,graphene/graphene-oxide scaffold,6,5,2,4,4,2,1,0.3898712452512801,30,2,1,4,3,4,0,,2021-2023
2020,Li-salt electrolyte,iodide/triiodide electrolyte,6,6,2,5,4,2,2,1.1112187656957617,36,1,1,4,3,6,0,,2021-2023
2020,Li-salt electrolyte,ionic-liquid electrolyte,6,13,2,3,4,12,4,2.4559252807536294,78,1,1,4,3,6,0,,2021-2023
2020,Li-salt electrolyte,porous carbon electrode,6,6,2,6,4,0,3,1.5663383790091805,36,2,1,4,3,3,0,,2021-2023
2020,Na-salt electrolyte,Fe2+/Fe3+ redox electrolyte,9,4,7,4,3,0,2,1.179445561110859,36,2,7,9,4,9,1,Thermogalvanic cells demonstrate inherent physiochemical limitations in redox-active electrolytes at water-in-salt concentrations,2021-2023
2020,Na-salt electrolyte,Prussian-blue/hexacyanoferrate electrode,9,3,7,3,3,1,2,0.9947966893327386,27,2,7,9,4,3,0,,2021-2023
2020,Na-salt electrolyte,acetonitrile/nitrile solvent,9,4,7,3,3,2,3,1.5060924983537745,36,2,7,9,4,4,0,,2021-2023
2020,Na-salt electrolyte,cyclodextrin host,9,1,7,1,3,0,0,0.0,9,3,7,9,4,2,0,,2021-2023
2020,Na-salt electrolyte,graphene/graphene-oxide scaffold,9,5,7,4,3,2,3,1.3846679345840187,45,2,7,9,4,4,0,,2021-2023
2020,Na-salt electrolyte,iodide/triiodide electrolyte,9,6,7,5,3,2,3,1.461880214172278,54,2,7,9,4,6,0,,2021-2023
2020,Na-salt electrolyte,ionic-liquid electrolyte,9,13,7,3,3,12,4,2.318467120509964,117,1,7,9,4,6,0,,2021-2023
2020,PEDOT:PSS conductor,Cu-based redox electrolyte,4,2,0,1,4,1,0,0.0,8,1,9,23,0,2,0,,2021-2023
2020,PEDOT:PSS conductor,Fe2+/Fe3+ redox electrolyte,4,4,0,4,4,0,0,0.0,16,3,9,23,0,9,0,,2021-2023
2020,PEDOT:PSS conductor,K-salt electrolyte,4,5,0,5,4,1,1,0.5581106265512472,20,2,9,23,0,5,0,,2021-2023
2020,PEDOT:PSS conductor,Li-salt electrolyte,4,6,0,2,4,4,1,0.3898712452512801,24,1,9,23,0,3,0,,2021-2023
2020,PEDOT:PSS conductor,Na-salt electrolyte,4,9,0,7,4,3,2,0.9479818718025272,36,2,9,23,0,4,0,,2021-2023
2020,PEDOT:PSS conductor,Prussian-blue/hexacyanoferrate electrode,4,3,0,3,4,1,1,1.4426950408889634,12,2,9,23,0,3,0,,2021-2023
2020,PEDOT:PSS conductor,acetonitrile/nitrile solvent,4,4,0,3,4,2,2,0.9479818718025272,16,2,9,23,0,4,0,,2021-2023
2020,PEDOT:PSS conductor,carbon nanotube scaffold,4,8,0,7,4,2,1,0.3898712452512801,32,2,9,23,0,7,0,,2021-2023
2020,PEDOT:PSS conductor,cyclodextrin host,4,1,0,1,4,0,0,0.0,4,3,9,23,0,2,0,,2021-2023
2020,PEDOT:PSS conductor,ferri/ferrocyanide electrolyte,4,7,0,7,4,1,0,0.0,28,3,9,23,0,17,0,,2021-2023
2020,PEDOT:PSS conductor,graphene/graphene-oxide scaffold,4,5,0,4,4,2,1,0.3898712452512801,20,2,9,23,0,4,0,,2021-2023
2020,PEDOT:PSS conductor,iodide/triiodide electrolyte,4,6,0,5,4,2,2,0.9479818718025272,24,2,9,23,0,6,0,,2021-2023
2020,PEDOT:PSS conductor,ionic-liquid electrolyte,4,13,0,3,4,12,1,0.5581106265512472,52,1,9,23,0,6,0,,2021-2023
2020,PEDOT:PSS conductor,porous carbon electrode,4,6,0,6,4,0,1,0.3898712452512801,24,2,9,23,0,3,0,,2021-2023
2020,PVA polymer matrix,Cu-based redox electrolyte,4,2,0,1,4,1,0,0.0,8,3,7,4,0,2,0,,2021-2023
2020,PVA polymer matrix,Fe2+/Fe3+ redox electrolyte,4,4,0,4,4,0,0,0.0,16,3,7,4,0,9,1,Thermogalvanic gel patch for self-powered human motion recognition enabled by photo-thermal-electric conversion,2021-2023
2020,PVA polymer matrix,K-salt electrolyte,4,5,0,5,4,1,1,0.45511961331341866,20,2,7,4,0,5,0,,2021-2023
2020,PVA polymer matrix,Li-salt electrolyte,4,6,0,2,4,4,2,0.8449908585646988,24,2,7,4,0,3,0,,2021-2023
2020,PVA polymer matrix,Na-salt electrolyte,4,9,0,7,4,3,1,0.3898712452512801,36,1,7,4,0,4,0,,2021-2023
2020,PVA polymer matrix,Prussian-blue/hexacyanoferrate electrode,4,3,0,3,4,1,0,0.0,12,3,7,4,0,3,0,,2021-2023
2020,PVA polymer matrix,acetonitrile/nitrile solvent,4,4,0,3,4,2,1,0.3898712452512801,16,2,7,4,0,4,0,,2021-2023
2020,PVA polymer matrix,carbon nanotube scaffold,4,8,0,7,4,2,2,0.8449908585646988,32,2,7,4,0,7,0,,2021-2023
2020,PVA polymer matrix,cyclodextrin host,4,1,0,1,4,0,0,0.0,4,3,7,4,0,2,0,,2021-2023
2020,PVA polymer matrix,ferri/ferrocyanide electrolyte,4,7,0,7,4,1,1,0.45511961331341866,28,2,7,4,0,17,1,Self-Powered Respiratory Monitoring Strategy Based on Adaptive Dual-Network Thermogalvanic Hydrogels,2021-2023
2020,PVA polymer matrix,graphene/graphene-oxide scaffold,4,5,0,4,4,2,1,0.3898712452512801,20,2,7,4,0,4,0,,2021-2023
2020,PVA polymer matrix,iodide/triiodide electrolyte,4,6,0,5,4,2,1,0.3898712452512801,24,2,7,4,0,6,0,,2021-2023
2020,PVA polymer matrix,ionic-liquid electrolyte,4,13,0,3,4,12,2,1.897814654202382,52,1,7,4,0,6,0,,2021-2023
2020,PVA polymer matrix,porous carbon electrode,4,6,0,6,4,0,2,0.8449908585646988,24,2,7,4,0,3,0,,2021-2023
2020,carbon nanotube scaffold,Fe2+/Fe3+ redox electrolyte,8,4,7,4,2,0,2,1.179445561110859,32,2,1,15,7,9,1,Self-powered physiological monitoring strategy enabled by adaptive dual-network thermogalvanic hydrogels,2021-2023
2020,carbon nanotube scaffold,acetonitrile/nitrile solvent,8,4,7,3,2,2,2,0.9479818718025272,32,2,1,15,7,4,0,,2021-2023
2020,carbon nanotube scaffold,cyclodextrin host,8,1,7,1,2,0,0,0.0,8,3,1,15,7,2,0,,2021-2023
2020,carbon nanotube scaffold,iodide/triiodide electrolyte,8,6,7,5,2,2,2,0.9037695876210308,48,2,1,15,7,6,0,,2021-2023
2020,carbon nanotube scaffold,ionic-liquid electrolyte,8,13,7,3,2,12,3,1.6345651744242777,104,1,1,15,7,6,0,,2021-2023
2020,cellulose nanofiber matrix,Cu-based redox electrolyte,1,2,1,1,0,1,0,0.0,2,3,1,5,1,2,0,,2021-2023
2020,cellulose nanofiber matrix,Fe2+/Fe3+ redox electrolyte,1,4,1,4,0,0,0,0.0,4,3,1,5,1,9,0,,2021-2023
2020,cellulose nanofiber matrix,K-salt electrolyte,1,5,1,5,0,1,0,0.0,5,3,1,5,1,5,1,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,2021-2023
2020,cellulose nanofiber matrix,Li-salt electrolyte,1,6,1,2,0,4,0,0.0,6,3,1,5,1,3,0,,2021-2023
2020,cellulose nanofiber matrix,Na-salt electrolyte,1,9,1,7,0,3,1,0.48089834696298783,9,2,1,5,1,4,0,,2021-2023
2020,cellulose nanofiber matrix,Prussian-blue/hexacyanoferrate electrode,1,3,1,3,0,1,1,0.48089834696298783,3,2,1,5,1,3,0,,2021-2023
2020,cellulose nanofiber matrix,acetonitrile/nitrile solvent,1,4,1,3,0,2,0,0.0,4,3,1,5,1,4,0,,2021-2023
2020,cellulose nanofiber matrix,cyclodextrin host,1,1,1,1,0,0,0,0.0,1,4,1,5,1,2,0,,2021-2023
2020,cellulose nanofiber matrix,ferri/ferrocyanide electrolyte,1,7,1,7,0,1,1,0.48089834696298783,7,2,1,5,1,17,1,Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,2021-2023
2020,cellulose nanofiber matrix,graphene/graphene-oxide scaffold,1,5,1,4,0,2,1,0.48089834696298783,5,2,1,5,1,4,1,Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems,2021-2023
2020,cellulose nanofiber matrix,iodide/triiodide electrolyte,1,6,1,5,0,2,0,0.0,6,3,1,5,1,6,1,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,2021-2023
2020,cellulose nanofiber matrix,ionic-liquid electrolyte,1,13,1,3,0,12,1,0.48089834696298783,13,2,1,5,1,6,0,,2021-2023
2020,cellulose nanofiber matrix,porous carbon electrode,1,6,1,6,0,0,1,0.48089834696298783,6,2,1,5,1,3,0,,2021-2023
2020,chitosan matrix,Cu-based redox electrolyte,2,2,0,1,2,1,0,0.0,4,3,7,2,0,2,0,,2021-2023
2020,chitosan matrix,Fe2+/Fe3+ redox electrolyte,2,4,0,4,2,0,0,0.0,8,3,7,2,0,9,0,,2021-2023
2020,chitosan matrix,K-salt electrolyte,2,5,0,5,2,1,0,0.0,10,3,7,2,0,5,0,,2021-2023
2020,chitosan matrix,Li-salt electrolyte,2,6,0,2,2,4,1,0.3898712452512801,12,2,7,2,0,3,0,,2021-2023
2020,chitosan matrix,Na-salt electrolyte,2,9,0,7,2,3,2,1.1112187656957617,18,2,7,2,0,4,0,,2021-2023
2020,chitosan matrix,Prussian-blue/hexacyanoferrate electrode,2,3,0,3,2,1,0,0.0,6,3,7,2,0,3,0,,2021-2023
2020,chitosan matrix,acetonitrile/nitrile solvent,2,4,0,3,2,2,1,0.3898712452512801,8,2,7,2,0,4,0,,2021-2023
2020,chitosan matrix,carbon nanotube scaffold,2,8,0,7,2,2,1,0.3898712452512801,16,2,7,2,0,7,0,,2021-2023
2020,chitosan matrix,cyclodextrin host,2,1,0,1,2,0,0,0.0,2,3,7,2,0,2,0,,2021-2023
2020,chitosan matrix,ferri/ferrocyanide electrolyte,2,7,0,7,2,1,0,0.0,14,3,7,2,0,17,0,,2021-2023
2020,chitosan matrix,graphene/graphene-oxide scaffold,2,5,0,4,2,2,1,0.3898712452512801,10,2,7,2,0,4,0,,2021-2023
2020,chitosan matrix,iodide/triiodide electrolyte,2,6,0,5,2,2,1,0.3898712452512801,12,2,7,2,0,6,0,,2021-2023
2020,chitosan matrix,ionic-liquid electrolyte,2,13,0,3,2,12,1,0.7213475204444817,26,1,7,2,0,6,0,,2021-2023
