paper_id,source,year,title,doi,material
P00167,TG,2024,Thermoelectric Gel Enabling Self-Powered Facial Perception for Expression Recognition and Health Monitoring,10.1021/acssensors.4c03099,glycerol organohydrogel
P00168,TG,2022,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,10.1002/aenm.202103666,gelatin matrix
P00168,TG,2022,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,10.1002/aenm.202103666,K-salt electrolyte
P00169,TG,2026,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",10.1016/j.synthmet.2026.118182,PEDOT:PSS conductor
P00171,TG,2026,Engineering asymmetric solvation structures for synergistically boosted quasi-solid thermocells,10.1039/d6sc03942a,ethylene-glycol organohydrogel
P00172,TG,2026,Heat-Triggered Self-Powered Thermal Cells for Autonomous Fire Sensing and Emergency Power Generation,10.1021/acsami.6c01028,ferri/ferrocyanide electrolyte
P00173,TG,2026,Enhanced thermoelectric response of liquid electrolytes confined in graphene oxide nanochannel membranes,10.1016/j.icheatmasstransfer.2026.111281,graphene/graphene-oxide scaffold
P00173,TG,2026,Enhanced thermoelectric response of liquid electrolytes confined in graphene oxide nanochannel membranes,10.1016/j.icheatmasstransfer.2026.111281,K-salt electrolyte
P00176,TG,2023,Solar-driven watersteam/brine production and brine-driven electricity generation by photothermal fabric coupled with osmotic membrane,10.1016/j.nanoen.2023.108844,cellulose nanofiber matrix
P00178,TG,2022,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,10.1126/sciadv.abl5318,cellulose nanofiber matrix
P00178,TG,2022,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,10.1126/sciadv.abl5318,iodide/triiodide electrolyte
P00178,TG,2022,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,10.1126/sciadv.abl5318,K-salt electrolyte
P00179,TG,2023,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,10.1016/j.mtsust.2022.100293,PAM/polyacrylamide matrix
P00179,TG,2023,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,10.1016/j.mtsust.2022.100293,ferri/ferrocyanide electrolyte
P00182,TG,2023,Effect of solvation shell structure on thermopower of liquid redox pairs,10.1002/eom2.12385,Fe2+/Fe3+ redox electrolyte
P00182,TG,2023,Effect of solvation shell structure on thermopower of liquid redox pairs,10.1002/eom2.12385,ferri/ferrocyanide electrolyte
P00183,TG,2014,An electrochemical system for efficiently harvesting low-grade heat energy,10.1038/ncomms4942,Prussian-blue/hexacyanoferrate electrode
P00183,TG,2014,An electrochemical system for efficiently harvesting low-grade heat energy,10.1038/ncomms4942,Cu-based redox electrolyte
P00186,TG,2024,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,10.1016/j.elecom.2024.107683,Fe2+/Fe3+ redox electrolyte
P00187,TG,2025,Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,10.1002/smll.202407622,PVA polymer matrix
P00190,TG,2024,Photo-thermo-electric hydrogel with interlocking photothermal layer and hydrogel for enhancement of thermopower generation,10.1002/eom2.12428,ferri/ferrocyanide electrolyte
P00191,TG,2017,High thermopower of ferri/ferrocyanide redox couple in organic-water solutions,10.1016/j.nanoen.2016.11.014,ferri/ferrocyanide electrolyte
P00192,TG,2023,Aqueous eutectic hydrogel electrolytes enable flexible thermocells with a wide operating temperature range,10.1039/d2ta09385e,Li-salt electrolyte
P00195,TG,2024,Zinc-iodine thermal charging cell engineered by cost-efficient electrolytes for low-grade heat harvesting,10.1016/j.jpowsour.2024.234325,iodide/triiodide electrolyte
P00196,TG,2024,Enhancing thermoelectric conversion efficiency of hydrogel-based supercapacitors by the three-dimensional ion channels hydration,10.1016/j.est.2024.110437,PAM/polyacrylamide matrix
P00196,TG,2024,Enhancing thermoelectric conversion efficiency of hydrogel-based supercapacitors by the three-dimensional ion channels hydration,10.1016/j.est.2024.110437,chitosan matrix
P00196,TG,2024,Enhancing thermoelectric conversion efficiency of hydrogel-based supercapacitors by the three-dimensional ion channels hydration,10.1016/j.est.2024.110437,silica/inorganic nanoparticle filler
P00198,TG,2024,Synergistic Anisotropic Network and Hierarchical Electrodes Endow Cost-Effective N-Type Quasi-Solid State Thermocell with Boosted Electricity Production,10.1002/smll.202310777,PVA polymer matrix
P00199,TG,2023,Stretchable and Durable Bacterial Cellulose-Based Thermocell with Improved Thermopower Density for Low-Grade Heat Harvesting,10.1021/acs.nanolett.3c02870,cellulose nanofiber matrix
P00201,TG,2024,Large-area nanofiber membrane of NIR photothermal Cs0.32WO3 for flexible and all-weather solar thermoelectric generation,10.1016/j.cej.2023.147571,metal-oxide electrode
P00203,TG,2019,Direct thermal charging cell for converting low-grade heat to electricity,10.1038/s41467-019-12144-2,polyaniline conductor
P00203,TG,2019,Direct thermal charging cell for converting low-grade heat to electricity,10.1038/s41467-019-12144-2,graphene/graphene-oxide scaffold
P00203,TG,2019,Direct thermal charging cell for converting low-grade heat to electricity,10.1038/s41467-019-12144-2,Fe2+/Fe3+ redox electrolyte
P00204,TG,2021,Thermally regenerative electrochemically cycled flow batteries with pH neutral electrolytes for harvesting low-grade heat,10.1039/d1cp01988k,ferri/ferrocyanide electrolyte
P00204,TG,2021,Thermally regenerative electrochemically cycled flow batteries with pH neutral electrolytes for harvesting low-grade heat,10.1039/d1cp01988k,iodide/triiodide electrolyte
P00205,TG,2022,Boosting solar-thermal-electric conversion of thermoelectrochemical cells by construction of a carboxymethylcellulose-interpenetrated polyacrylamide network,10.1039/d2ta00025c,carbon nanotube scaffold
P00207,TG,2017,Thermoelectrochemistry using conventional and novel gelled electrolytes in heat-to-current thermocells,10.1016/j.electacta.2016.12.152,ferri/ferrocyanide electrolyte
P00212,TG,2023,Thermoresponsive ionic liquid for electrochemical low-grade heat harvesting,10.1016/j.nanoen.2022.108022,Prussian-blue/hexacyanoferrate electrode
P00212,TG,2023,Thermoresponsive ionic liquid for electrochemical low-grade heat harvesting,10.1016/j.nanoen.2022.108022,ionic-liquid electrolyte
P00213,TG,2019,A CoHCF system with enhanced energy conversion efficiency for low-grade heat harvesting,10.1039/c9ta02426c,carbon nanotube scaffold
P00213,TG,2019,A CoHCF system with enhanced energy conversion efficiency for low-grade heat harvesting,10.1039/c9ta02426c,Prussian-blue/hexacyanoferrate electrode
P00214,TG,2017,Can charged colloidal particles increase the thermoelectric energy conversion efficiency?,10.1039/c7cp01023k,Fe2+/Fe3+ redox electrolyte
P00216,TG,2016,Achieving pseudo-'n-type p-type' in-series and parallel liquid thermoelectrics using all-iron thermoelectrochemical cells with opposite Seebeck coefficients,10.1016/j.elecom.2016.10.001,Fe2+/Fe3+ redox electrolyte
P00217,TG,2016,Substituted ferrocenes and iodine as synergistic thermoelectrochemical heat harvesting redox couples in ionic liquids,10.1039/c5cc05889a,iodide/triiodide electrolyte
P00217,TG,2016,Substituted ferrocenes and iodine as synergistic thermoelectrochemical heat harvesting redox couples in ionic liquids,10.1039/c5cc05889a,ionic-liquid electrolyte
P00218,TG,2022,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,10.1021/acsanm.1c03273,carbon nanotube scaffold
P00218,TG,2022,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,10.1021/acsanm.1c03273,graphene/graphene-oxide scaffold
P00218,TG,2022,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,10.1021/acsanm.1c03273,porous carbon electrode
P00218,TG,2022,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,10.1021/acsanm.1c03273,ferri/ferrocyanide electrolyte
P00219,TG,2022,Exploiting low-grade waste heat to produce electricity through supercapacitor containing carbon electrodes and ionic liquid electrolytes,10.1016/j.electacta.2021.139640,ionic-liquid electrolyte
P00221,TG,2020,The Soret effect in dry polymer electrolyte,10.1039/c9me00145j,Li-salt electrolyte
P00222,TG,2021,Insight into the effect of the configuration entropy of additives on the Seebeck coefficient,10.1039/d1cp01153g,ferri/ferrocyanide electrolyte
P00224,TG,2021,Efficient Photo-Thermo-Electric Conversion Using Polyoxovanadate in Ionic Liquid for Low-Grade Heat Utilization,10.1002/cssc.202101532,ionic-liquid electrolyte
P00225,TG,2018,Temperature effect upon the thermoelectrochemical potential generated between lithium metal and lithium ion intercalation electrodes in symmetric and asymmetric battery arrangements,10.1016/j.elecom.2017.12.005,ferri/ferrocyanide electrolyte
P00226,TG,2014,Enhanced Thermoelectric Power in Ionic Liquids,10.1002/celc.201300074,ionic-liquid electrolyte
P00226,TG,2014,Enhanced Thermoelectric Power in Ionic Liquids,10.1002/celc.201300074,acetonitrile/nitrile solvent
P00228,TG,2012,Novel carbon materials for thermal energy harvesting,10.1007/s10973-012-2311-9,graphene/graphene-oxide scaffold
P00228,TG,2012,Novel carbon materials for thermal energy harvesting,10.1007/s10973-012-2311-9,ferri/ferrocyanide electrolyte
P00230,TG,2015,Thermobattery based on CNT Coated Carbon Textile and Thermoelectric Electrolyte,10.1007/s12541-015-0162-6,ferri/ferrocyanide electrolyte
P00233,TG,2000,Some approaches to novel molten salt electrochemical processes,10.5796/electrochemistry.68.88,Li-salt electrolyte
P00233,TG,2000,Some approaches to novel molten salt electrochemical processes,10.5796/electrochemistry.68.88,Na-salt electrolyte
P00233,TG,2000,Some approaches to novel molten salt electrochemical processes,10.5796/electrochemistry.68.88,K-salt electrolyte
P00242,TG,2006,The thermal diffusion of hydrogen chloride in aqueous solutions of acetonitrile,10.1134/S0036024406090135,acetonitrile/nitrile solvent
P00244,TG,2006,Electrochemical determination of standard thermal diffusion characteristics for chlorides of hydrogen and potassium in water-ethanol solutions,10.1134/S1023193506090047,K-salt electrolyte
P00245,TG,2025,High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,10.1016/j.cej.2025.159714,ferri/ferrocyanide electrolyte
P00247,TG,2025,Dual-modal hydrogels with synergistically enhanced mechanical-thermoelectric performance for intelligent wearable sensing and automotive temperature feedback systems,10.1016/j.nanoen.2025.111057,ferri/ferrocyanide electrolyte
P00248,TG,2026,Ion transport control in electrolytes via electrochemical doping,10.1073/pnas.2532302123,polyaniline conductor
P00249,TG,2025,Simultaneously Modulating Solvation and Water Structure for High-Performance Antifreezing n-Type Liquid Thermocells,10.1021/acsmaterialslett.4c02193,acetonitrile/nitrile solvent
P00250,TG,2026,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,10.1039/d5ee04880j,ferri/ferrocyanide electrolyte
P00251,TG,2025,"A Room-Temperature Excessively Concentrated Polyanionic Polymer Hydrogel Thermocell with High Absorbency, Retainability and Extensibility",10.1021/acsaem.5c00167,ferri/ferrocyanide electrolyte
P00253,TG,2026,Role of strong electrolytes on resistivity components in a liquid themoelectronic converter,10.35848/1347-4065/ae2ec1,Na-salt electrolyte
P00254,TG,2026,High-Performance Cu-Based Liquid Thermocells Enabled by Thermosensitive Crystallization and Etched Carbon Cloth Electrode,10.1007/s40820-025-01977-w,porous carbon electrode
P00254,TG,2026,High-Performance Cu-Based Liquid Thermocells Enabled by Thermosensitive Crystallization and Etched Carbon Cloth Electrode,10.1007/s40820-025-01977-w,Cu-based redox electrolyte
P00258,TG,2024,Thermoelectric Hydrogel Electronic Skin for Passive Multimodal Physiological Perception,10.1021/acssensors.3c02172,PVA polymer matrix
P00258,TG,2024,Thermoelectric Hydrogel Electronic Skin for Passive Multimodal Physiological Perception,10.1021/acssensors.3c02172,ferri/ferrocyanide electrolyte
P00258,TG,2024,Thermoelectric Hydrogel Electronic Skin for Passive Multimodal Physiological Perception,10.1021/acssensors.3c02172,Li-salt electrolyte
P00258,TG,2024,Thermoelectric Hydrogel Electronic Skin for Passive Multimodal Physiological Perception,10.1021/acssensors.3c02172,glycerol organohydrogel
P00259,TG,2025,In Situ Hofmeister Effect in Polymer Solution by Hydrophobic I3 - for Multifunctional Hydrogel,10.1021/acs.nanolett.5c04372,iodide/triiodide electrolyte
P00260,TG,2026,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,10.1080/17452759.2026.2638660,gelatin matrix
P00261,TG,2026,Programmable Electrochemical Thermopower via Cation Storage Mode and Structural Order,10.1002/cssc.202502685,metal-oxide electrode
P00261,TG,2026,Programmable Electrochemical Thermopower via Cation Storage Mode and Structural Order,10.1002/cssc.202502685,Li-salt electrolyte
P00261,TG,2026,Programmable Electrochemical Thermopower via Cation Storage Mode and Structural Order,10.1002/cssc.202502685,Na-salt electrolyte
P00263,TG,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,10.1016/j.jechem.2026.05.024,PVA polymer matrix
P00263,TG,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,10.1016/j.jechem.2026.05.024,ferri/ferrocyanide electrolyte
P00263,TG,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,10.1016/j.jechem.2026.05.024,deep-eutectic electrolyte
P00265,TG,2025,Enhancing P-type and N-type thermocells performance with carboxylated chitosan additive,10.1016/j.jpowsour.2025.236165,chitosan matrix
P00266,TG,2025,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,10.1002/smll.202407529,PVA polymer matrix
P00266,TG,2025,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,10.1002/smll.202407529,MXene scaffold
P00266,TG,2025,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,10.1002/smll.202407529,Cu-based redox electrolyte
P00267,TG,2024,Synergy between gelatin hydrogels and electrodes for adjustable and thermally stable ionic thermoelectric supercapacitors,10.1016/j.cej.2024.152734,gelatin matrix
P00269,TG,2024,Strong concentration gradient effect and weak solvation effect in thermopower enhancement in K 3 Fe(CN) 6 / K 4 Fe(CN) 6 aqueous electrolyte with ethanol addition,10.1016/j.cej.2024.152806,ferri/ferrocyanide electrolyte
P00270,TG,2025,Mechanically Adaptable High-Performance p(SBMA-MMA) Copolymer Hydrogel with Iron (II/III) Perchlorate for Wearable Thermocell Applications,10.1002/adfm.202412524,zwitterionic polymer
P00271,TG,2024,High-performance wood-based thermoelectric sponges for thermal energy harvesting and smart buildings,10.1007/s12274-024-6467-y,biomass-derived matrix
P00274,TG,2024,Significantly enhanced properties of micro-ionic thermocells through the microstructure interfacial effect,10.1039/d4ta03996c,ferri/ferrocyanide electrolyte
P00276,TG,2023,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,10.1002/adfm.202304067,Fe2+/Fe3+ redox electrolyte
P00277,TG,2023,Aqueous biphase-boosted liquid-state thermocell for continuous low-grade heat harvesting,10.1016/j.cej.2023.142018,ferri/ferrocyanide electrolyte
