domain,paper_id,title,doi,abstract,abstract_sha256,corpus_path,corpus_csv_row,source_locator
iTE,P1666,Highly flexible and stable green perovskite light-emitting diodes based on IL-modified PEDOT:PSS film,10.1016/j.apsusc.2023.158493,"Flexible light-emitting diodes (LEDs) are highly sought-after for various applications, such as wearable medical devices, decorative lighting, and flexible displays. Perovskite-based LEDs, due to their low cost, ease of fabrication, and high color purity, have attracted significant attention as promising candidates for modern display technology. However, a primary challenge remains in selecting a bottom anode that provides both high electrical conductivity and optical transmittance while maintaining mechanical robustness to endure rigorous bending. To address this issue, a highly flexible and stable ionic liquid (IL)-modified poly(3,4-ethylene dioxythiophene) polystyrene sulfonate (PEDOT:PSS) bottom anode was developed for high-performance flexible perovskite LEDs (PeLEDs). The addition of 1-ethyl-3-methylimidazolium tetracyanoborate (EMIM TCB) IL initiates a depthdependent rearrangement of the PEDOT and PSS moieties within the PEDOT:PSS film and improves its conductivity by orders of magnitude. Additionally, the IL increases the work function of the PEDOT:PSS layer, leading to a reduced barrier for hole injection. The fabricated flexible green PeLEDs exhibited pure green emission at 520 nm with a maximum external quantum efficiency (EQE) of 11.6% and maximum luminance of 25566.8 cd/m(2). Remarkably, the device retained 85% of its initial luminance after 5000 bending cycles at a 5 mm bending radius.",74e261e20fc13bb29cf6b56cc7ce80277bce487b38d78cf5573bd6eb45a89cd5,cleaned_ite_tg/data/ite_clean.csv,1334,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1666
iTE,P1676,"Room-temperature proton transport and its effect on thermopower in a solid ionic semiconductor, TTFCOONH4",10.1039/c3ta00011g,"Ammonium proton in a solid ionic semiconductor, TTFCOONH4, is shown to be mobile under anhydrous conditions at room temperature by the hydrogen concentration cell method. Isotope substituted TTFCOOND4 exhibits a 2.2 H/D isotope effect in ion carrier mobility with TTFCOONH4. First-principles calculations reveal that an efficient proton-transfer pathway via low-barrier N center dot center dot center dot H+center dot center dot center dot N hydrogen bonds reduces the activation energy to 0.12 eV, which is quite small and comparable to that reported in a bulk water system. The ac conductivity of TTFCOONH4 and TTFCOOND4 is similar at room temperature, reflecting similar hole carrier concentrations. In sharp contrast, the thermopower exhibits a large isotope effect: TTFCOONH4 shows 260 mu V K-1, which is twice as large as that predicted by the hole carrier concentration and the value of TTFCOOND4, with 138 mu V K-1. The 1.9 H/D isotope effect in thermopower closely relates to the 2.2 H/D isotope effect in ion carrier mobility. Proton carriers in the temperature gradient enhance thermopower without cancelling out the effect of holes in the solid state owing to possession of the same positive charge.",8b1f7f2f278568096f48e84f20239f0f30cfbc12304268c67da660f38d5e7a42,cleaned_ite_tg/data/ite_clean.csv,1344,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1676
iTE,P1686,"Synthesis, Mo-valence state, thermal stability and thermoelectric properties of SrMoO3-xNx (x > 1) oxynitride perovskites",10.1016/j.jssc.2007.06.035,"Oxynitrides of the general composition SrMoO3-xNx (x > 1) were synthesized by thermal ammonolysis of crystalline SrMoO4. According to neutron and X-ray diffraction experiments, the materials crystallize in the cubic perovskite structure (space group Pm $(3) over bar $m). X-ray absorption spectroscopy (XAS) shows evidence of local distortions of the Mo(O,N)(6) octahedra. The oxidation states of Mo determined by X-ray absorption near edge Structure (XANES) spectroscopy Lire slightly lower than that calculated from the oxygen/ nitrogen(O/N) content. The disagreement arises from the higher covalence of the Mo-N bonding when compared to the Mo-O bonding (chemical shift). The electrical transport properties of the samples are strongly different from SrMoO3. It was found that the conductivity of the samples decreases with increasing nitrogen content. The Seebeck coefficient values are Lip to three times higher than those of SrMoO3. (C) 2007 Elsevier Inc. All rights reserved.",aa36a48d03992befc2a4e065b49b2be1f1add3d9716d1595b5fd66b41d6bc6fe,cleaned_ite_tg/data/ite_clean.csv,1354,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1686
iTE,P1692,"Cationic doping effect on the structural, magnetic and spectroscopic properties of delafossite oxides CuCr1-x(Sc,Mg)xO2",10.1016/j.matchemphys.2011.03.021,"This article reports the effect of Sc and (Sc + Mg) substitution on the structural and physical properties of delafossite-type CuCrO2 oxide. X-ray diffraction and Raman spectroscopy show that the structure is maintained for 10% Sc and (10% Sc + 4% Mg) substitutions for chromium. The incorporation of these elements generates very anisotropic microstrains in the structure. Strain also increases with oxygen intercalation, probably because a non-uniform distribution of intercaled oxygen. Thermal stability in oxygen was found to decrease with increasing the M3+ cation size. The evolution of relative intensities of Raman bands points towards an increase in lattice distortion with substitution, in agreement with ionic radii considerations. Comparing the substitution effect of Mg2+ to those of the nonmagnetic Sc3+, magnetization around the AF transition does not seem to correlate with randomness and lattice parameter but with itinerancy of the doped hole. (C) 2011 Elsevier B.V. All rights reserved.",38b7f2d85be025facf3342b83b81a8d82d614f5c5ad9b98cfb0915e98081f8aa,cleaned_ite_tg/data/ite_clean.csv,1360,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1692
iTE,P1708,CGformer: Transformer-enhanced crystal graph network with global attention for material property prediction,10.1016/j.matt.2025.102380,"Crystal graph convolutional neural networks (CGCNNs) pioneered data-efficient property prediction by rep-resenting crystals as graphs. However, aggregating messages only between nearest-neighbor atoms makes their receptive field size limited, preventing it from capturing the long-range atomic correlations that govern ion transport in disordered lattices. We introduce CGformer, a transformer-enhanced crystal graph network whose global attention spans all atom-bond interactions, enabling accurate property prediction while excel-ling in complex lattices. We deployed CGformer on high-entropy Na-ion solid-state electrolytes (HE-NSEs), achieving a 25% reduction in mean absolute error compared to that with CGCNNs. We coupled CGformer with unsupervised clustering to scan 148,995 Na super ionic conductor-type (NASICON-type) dopants and pinpoint 18 compositions. Six top-ranked HE-NSEs were synthesized and verified, revealing room temperature conductivities up to 0.256 mS cm-1 and activation energies as low as 0.235 eV, surpassing the undoped analog. CGformer provides a transferable framework that can be extended to other advanced ma-terials, including lithium electrode materials, multivalent-ion conductors, and thermoelectric materials.",f379458f9b55d9a612d5d97f60ce7815599d6d60225f327d5794ae50f38bc248,cleaned_ite_tg/data/ite_clean.csv,1376,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1708
iTE,P1711,Ammonium-ion thermal charging supercapacitors for low-grade heat conversion and storage,10.1016/j.cej.2024.156415,"Thermal charging supercapacitors capable of heat conversion and storage have emerged as a cutting-edge technology for efficiently utilizing low-grade heat. However, the sluggish kinetics of the insertion ions have hindered their thermoelectric performance and practical applications. Herein, we design a novel thermal charging supercapacitor utilizing the reversible insertion/thermo-extraction of NH4+ into/from the V2O5 micro- flowers, achieving efficient heat-to-electric conversion and storage. Benefiting from the fast diffusion of NH4+ and the micro-nanostructure of the V2O5 cathode, a high thermopower of 12.34 mV K-1 is obtained. Furthermore, an impressive heat-to-electric conversion and storage performance is also demonstrated in the quasi-solid-state ammonium-ion thermal charging supercapacitors (ATSCs). Integrating thermodiffusion with thermoextraction effects, the ATSCs exhibit a high thermopower of 9.78 mV K-1 and an output power density of 12.5 mu W cm(-2), confirming the potential of NH4+ as an insertion ion in the thermal charging supercapacitor applications.",0044c4a83cbf46d7709d94761187c6213a50d65f33ab49dad6dabf6011612dc6,cleaned_ite_tg/data/ite_clean.csv,1379,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1711
iTE,P1712,Thermal expansion induced reduction of lattice thermal conductivity in light crystals,10.1016/j.physleta.2017.08.061,"Combining first-principles calculations with quasiharmonic approximation and Boltzmann transport equation we take light ionic crystals LiH and NaH as examples to systematically investigate the lattice thermal properties. Remarkably, thermal expansion (TE) effect plays a significant role in heat transport of these light solids, which makes the lattice thermal conductivity K-L reduce about 40% compared with the value excluding the TE effect. As a result, the calculated K-L of LiH is 14.67 (12.98) Wm(-1)K(-1) at 300 (327) K, which is well consistent with the experimental value of 14.70 (12.47) Wm(-1)K(-1) at the same temperature. Our analyses reveal that the TE effect lead to the reduction of phonon frequency and group velocity, the enhancement of phonon scattering processes and scattering rate, and consequently the reduction of K-L. These results support that TE effect is a considerable factor in calculations of K-L in light materials. (C) 2017 Elsevier B.V. All rights reserved.",a1144ccddc517efe28345d0cf69e391d1d61b698b8af043d754f4fd19221238d,cleaned_ite_tg/data/ite_clean.csv,1380,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1712
iTE,P1754,Thermoelectric power of mixed electronic-ionic conductors II. Case of titanium dioxide,10.1007/BF02382813,"The purpose of the present work is the determination of the thermopower components corresponding to different charge carriers (electrons, electron holes and ions) for TiO2 and the use of these data for evaluation of the effect of symmetry between these two properties. The procedure of the determination of these components was based on the following two approximations: The first approximation is based on a symmetrical model assuming a consistency between thermopower and electrical conductivity within the n-p transition (minimum of electronic component of the electrical conductivity corresponds to zero value of the electronic component of thermopower). The second approximation is based on the apparent asymmetry between thermopower and electrical conductivity within the n-p transition as determined from the first approximation. The analysis, based on the data of the electronic components of thermopower and electrical conductivity for TiO2 single crystal, results in the band gap (using the Jonker formalism). The determined band gap is equal to 2.77 eV and 2.57 eV at the first and the second approximations, respectively, while the band gap determined from the experimentally measured data is equal 3.35 eV. These values are consistent with the band gap determined from the data of electrical conductivity corresponding to the n-p transition point (E-g = 3.16 eV) and for the data measured experimentally and those free of the ionic conductivity component (E-g = 2.79 eV). The obtained results indicate that thermopower and electrical conductivity most likely exhibit the effect of symmetry.",eebb71f140bc143bd7a835e158fccd5104ed3512b268b6d3aa39e51f4df1f583,cleaned_ite_tg/data/ite_clean.csv,1422,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1754
iTE,P1772,Electrical and dielectrical properties of Sio2-Li2O-Nb2O5 glass and glass-ceramics obtained by thermoelectric treatments,10.1016/j.jnoncrysol.2006.02.172,"The electrical and dielectrical properties of the glass and glass-ceramics with the 60SiO(2)-30Li(2)O-10Nb(2)O(5) (mole%) composition, containing LiNbO3 crystallites, were studied. The dc electric conductivity (sigma(dc)) and de activation energy (E-a(dc)) decreases with the rise of the heat-treatment (HT) temperature and with the increase of the amplitude of the applied electric field. The highest dielectric constant, 48.19, was observed in the 650HT sample. The dielectrical properties were discussed through a three serial capacitor model, two related with the sample surfaces and one with the bulk material, showing that the bulk has the major contribution for the dielectrical characteristics. A resistance in parallel with a constant phase element (CPE) is the best equivalent circuit that describes the dielectrical behavior. The obtained results reflect the important role carried out by the treatment temperature and the applied electric field in the electrical and dielectrical properties of the glass. (c) 2006 Elsevier B.V. All rights reserved.",a0a6b6b5af99b47db94d5633a31a3c91fc088321894efcfed32cbe4ceb69ddfc,cleaned_ite_tg/data/ite_clean.csv,1440,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1772
iTE,P1883,Searching for hexagonal analogues of the half-metallic half-Heusler XYZ compounds,10.1088/0022-3727/41/3/035002,"The XYZ half-Heusler crystal structure can conveniently be described as a tetrahedral zinc blende YZ structure which is stuffed by a slightly ionic X species. This description is well suited to understanding the electronic structure of semiconducting 8-electron compounds such as LiAlSi (formulated Li+[AlSi](-)) or semiconducting 18-electron compounds such as TiCoSb (formulated Ti4(+)[CoSb](4-)). The basis for this is that [AlSi](-) (with the same electron count as Si-2) and [CoSb](4-) (the same electron count as GaSb) are both, structurally and electronically, zinc blende semiconductors. The electronic structure of half-metallic ferromagnets in this structure type can then be described as semiconductors with stuffing magnetic ions which have a local moment: for example, 22-electron MnNiSb can be written Mn3+[NiSb](3-). The tendency in the 18-electron compound for a semiconducting gap -believed to arise from strong covalency-is carried over in MnNiSb to a tendency for a gap in one-spin direction. Here we similarly propose the systematic examination of 18-electron hexagonal compounds for semiconducting gaps; these would be the 'stuffed wurtzite' analogues of the 'stuffed zinc blende' half-Heusler compounds. These semiconductors could then serve as the basis for possibly new families of half-metallic compounds, attained through appropriate replacement of non-magnetic ions by magnetic ones. These semiconductors and semimetals with tunable charge carrier concentrations could also be interesting in the context of magnetoresistive and thermoelectric materials.",4b0fc9e3fee35d6acdfb2f65d97dd7fca7531563404c86ee23c837e6d5d25c26,cleaned_ite_tg/data/ite_clean.csv,1551,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1883
iTE,P1903,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,10.1016/j.mtphys.2025.101750,"With the rapid development of flexible sensor technology, dual-responsive polymer hydrogel sensors have attracted considerable attention owing to their high sensitivity and multifunctional capabilities. However, conventional poly(N-isopropylacrylamide) (PNIPAM) hydrogels, while demonstrating excellent thermal responsiveness, are limited by inadequate mechanical strength, poor conductivity, and restricted functionality, making the development of high-performance multifunctional PNIPAM hydrogels a significant challenge. In this study, a smart dual-response hydrogel based on PNIPAM is proposed, incorporating methyl methacrylate (MMA) and sodium chloride (NaCl), which, when combined with hydroxypropyl methylcellulose (HPMC), forms a double-network structure, thereby achieving synergistic optimization of the mechanical properties and temperature response. The hydrogel precisely tunes its lower critical solution temperature (LCST) to 80 degrees C through the hydrophobic groups of MMA while significantly enhancing conductivity via Na+/Cl- ionic shielding effects. Additionally, it provides exceptional mechanical properties, including a stretching strain of 1077 % and a compressive strength of 128.6 kPa. Moreover, it has excellent strain sensing sensitivity over a wide threshold range of 1-400 % (GF = 6.6). Importantly, the incorporation of 1-ethyl-3-methylimidazolium tetrafluoroborate ([EMIM]BF4) substantially enhanced the thermoelectric properties, inducing a distinctive P-to-N-type transition in the Seebeck coefficient across the phase change (from +2.37 mV K-1 to similar to 6.84 mV K-1). Herein, successful object shape recognition and graded temperature warning functions were achieved by integrating a deep learning algorithm (with an accuracy of 99.40 %) with a manipulator system. The experimental results demonstrate that the hydrogel shows great potential for human motion monitoring, high-temperature human-machine interactions, and smart robotics, offering new ideas for multifunctional e-skin design.",8e0d81f08b72790f68ceca11cd558f324bc0bd83a3c96f7b6a8dd7fe48ccbf50,cleaned_ite_tg/data/ite_clean.csv,1571,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1903
iTE,P1952,"Influence of six different RE3+ ions as modifier agents on the photoluminescent, electrical, magnetic and thermal properties of B-Na glass",10.1038/s41598-026-35015-5,"This study deals with investigation of the influence of rare-earth (RE3+) ions La3+, Nd3+, Gd3+, Ho3+, Er3+, and Yb3+ on the structural, photoluminescent, electrical, and thermal properties of a simple 50%B2O3 - 50%Na2O glass system. The incorporation of 1 mol% RE2O3 systematically enhanced optical polarizability, as indicated by the increase in molar refraction (R-m) and nonlinear susceptibility (chi((3))). The Er3+ doped glass is exhibiting the highest value of chi((3)) approximate to 1.76 x 10(-12) esu. The calculated optical basicity, oxide ion polarizability, and metallization criteria confirmed the nonmetallic nature of all compositions. RE addition markedly intensified the photoluminescence emission, particularly for Gd3+ (> 2000 a.u.) and Er3+ (similar to 700 a.u.), accompanied by high correlated color temperature values (CCT > 7600 K). Thermal analyses (TGA/DSC) revealed excellent stability up to 800 degrees C, with T-g values increasing from 422 degrees C (base glass) to 450 degrees C depending on RE type; the Nd3+-doped glass showed the highest thermal stability (Delta T approximate to 120 degrees C), implying superior glass-forming ability. All RE-doped samples displayed paramagnetic behavior, except La3+-doped, which remained diamagnetic. The dc conductivity decreased with decreasing ionic radius, consistent with the correlated barrier hopping (CBH) mechanism, while thermal conductivity (0.49-1.78 W m(-1) K-1) confirmed their insulating and thermoelectric potential. Overall, the results demonstrate that RE3+ ions effectively tailor multifunctional characteristics of sodium borate glasses, highlighting their promise for advanced photonic and energy-related applications.",fa5885ddd68788675dacbcb8c97a554eed30bf14f4b658e4e34feb929951de1e,cleaned_ite_tg/data/ite_clean.csv,1620,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1952
iTE,P1964,"Structural, Electrical, Thermal and Transport Properties of Poly Pyrrole/La0.7Ca0.3MnO3 Perovskite Manganite Nano Composite Studies Above Room Temperature",10.1007/s10904-019-01241-w,"This paper presents the thermal studies of organic-inorganic [Poly Pyrrole (PPy)-Lanthanum calcium manganite (LCM)] nano composites synthesized via facile in situ chemical oxidation and sol gel methods respectively. The morphology and crystal structure were analysed through scanning electron microscope (SEM), transmission electron microscope (TEM) and X-ray diffraction (XRD) techniques respectively. The ac electrical conductivity, transport properties like dielectric constant, dielectric loss, real and imaginary part of electric modulus of pure PPy and PPy/LCM nano composites were analyzed in the temperature range 30 degrees C to 180 degrees C and in the frequency range from 100 Hz-5 MHz. Thermal stability of pure PPy and PPy/LCM nano composites were analyzed in the temperature range 30 degrees C to 800 degrees C by Thermogravimetric analysis (TGA) and Differential thermal analysis. The contributor for thermal degradation were analysed by fourier transmission infra red studies. DC conductivity study was carried out in the temperature range 30 degrees C to 180 degrees C. The activation energy was calculated using arrhenius plots. SEM and TEM images show spherical structure for pure PPy, agglomeration for pure LCM and PPy/LCM nano composites show spherical with LCM embedded in the PPy chain. The XRD analysis for pure PPy, LCM and PPy/LCM nano composites show amorphous, orthorhombic and semicrystalline structures respectively. AC electrical conductivity of the samples tend to merge at high frequency side. Dielectric constant show frequency dependence at all temperature. Real and complex electric modulus analysis show contribution of grain and grain boundary for the ac electrical conductivity. DC conductivity shows ionic conduction. The AC and DC conductivities were found to be high for PPy/LCM30 weight percent and PPy/LCM40 weight percent nano composites respectively. The activation energy of PPy/LCM40 was found to be high. TGA shows that the glass transition temperature of pure PPy is not much affected with the incorporation of LCM nano particle to the PPy chain.",33d27e8ab14061624cc3fb5cfc6180086bff38c52b321e20c162040372b9e453,cleaned_ite_tg/data/ite_clean.csv,1632,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1964
