concept_id,domain,label,definition,aliases,roles,mention_ids,normalization_status,decision_group,normalization_reason,claim_count,paper_ids,source_document_count
iTE:C013cff9ef255b2,iTE,Monomers of complex 1,,"[""Monomers of complex 1""]","[""material_entity""]","[""iTE:P1479:mon""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1479""]",1
iTE:C01466a83e7c3f6,iTE,Central-force crystal characteristics,,"[""Central-force crystal characteristics""]","[""descriptor""]","[""iTE:P1373:central""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1373""]",1
iTE:C0146c3a29f0bb4,iTE,Temperature control,,"[""Temperature control""]","[""application""]","[""iTE:P0617:a5""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0617""]",1
iTE:C01475127ad39cd,iTE,Low-lying transverse acoustic branches in gamma-AgI,,"[""Low-lying transverse acoustic branches in gamma-AgI""]","[""state_structure""]","[""iTE:P1963:gta""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1963""]",1
iTE:C014878aa51fb74,iTE,Steady-state retention of 90% of peak voltage,,"[""Steady-state retention of 90% of peak voltage""]","[""performance_function""]","[""iTE:P0413:ret""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0413""]",1
iTE:C014f6607f29fd2,iTE,Resistance variation less than 10%,,"[""Resistance variation less than 10%""]","[""performance_function""]","[""iTE:P0462:res""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0462""]",1
iTE:C0150b0354dc487,iTE,Thermochromic and electrochromic behaviors,,"[""Thermochromic and electrochromic behaviors""]","[""performance_function""]","[""iTE:P0934:dual""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0934""]",1
iTE:C01516784055965,iTE,Nominal Ti0.5Zr0.5NiSn,,"[""Nominal Ti0.5Zr0.5NiSn""]","[""material_entity""]","[""iTE:P1062:tz""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1062""]",1
iTE:C0157f1d86b4afd,iTE,Rotation of anion quinoid rings,,"[""Rotation of anion quinoid rings""]","[""mechanism_process""]","[""iTE:P1810:qr""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1810""]",1
iTE:C0158cee53ebe24,iTE,Sm or La doping of Sr2TiO4,,"[""Sm or La doping of Sr2TiO4""]","[""design_strategy""]","[""iTE:P0902:n7""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0902""]",1
iTE:C015924c0f448fc,iTE,p-type character,Electronic character associated here with positive Seebeck coefficients or a Fermi level in the valence-band region.,"[""p-type character""]","[""descriptor"",""state_structure""]","[""iTE:P1399:n15"",""iTE:P1444:pt"",""iTE:P1490:ptype"",""iTE:P1658:n14""]",model_merged,g0754,The supplied computational evidence consistently supports the same p-type electronic classification.,4,"[""P1399"",""P1444"",""P1490"",""P1658""]",4
iTE:C015a378b33490b,iTE,Calculated thermoelectric transport properties,,"[""Calculated thermoelectric transport properties""]","[""quantity""]","[""iTE:P0901:n6""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0901""]",1
iTE:C015f200cf87abf,iTE,Fermi level in conduction band,,"[""Fermi level in conduction band""]","[""state_structure""]","[""iTE:P1426:f""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1426""]",1
iTE:C016185f1d4ca2b,iTE,Number of mobile charges,,"[""Number of mobile charges""]","[""quantity""]","[""iTE:P1521:charge""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1521""]",1
iTE:C0161a80e8b884b,iTE,10% Sc + 4% Mg substitution for Cr in CuCrO2,,"[""10% Sc + 4% Mg substitution for Cr in CuCrO2""]","[""design_strategy""]","[""iTE:P1692:b""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1692""]",1
iTE:C0167d66bf21ebd,iTE,Elevated lattice anharmonicity,,"[""Elevated lattice anharmonicity""]","[""state_structure""]","[""iTE:P1478:anh""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P1478""]",1
iTE:C016955f611af8a,iTE,Sn atoms in Cu2Se matrix,,"[""Sn atoms in Cu2Se matrix""]","[""material_entity""]","[""iTE:P1130:sn""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1130""]",1
iTE:C016ad8efd34329,iTE,Extraordinary room-temperature flexibility,,"[""Extraordinary room-temperature flexibility""]","[""performance_function""]","[""iTE:P0593:n2""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0593""]",1
iTE:C0172c8c2d4e1eb,iTE,Electron redistribution,,"[""Electron redistribution""]","[""mechanism_process""]","[""iTE:P1295:electrons""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1295""]",1
iTE:C01746ac4fe2352,iTE,ZT approximately 0.3,,"[""ZT approximately 0.3""]","[""quantity""]","[""iTE:P1419:zt""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1419""]",1
iTE:C0174cb5d7c40b6,iTE,Ionic concentration,,"[""Ionic concentration""]","[""condition""]","[""iTE:P1738:conc""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1738""]",1
iTE:C018036b08fa234,iTE,Extended Faber-Ziman analytical expression,,"[""Extended Faber-Ziman analytical expression""]","[""design_strategy""]","[""iTE:P1306:c""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P1306""]",1
iTE:C018333ca2b8c1f,iTE,Low-concentration incorporation of Nd into Al2O3,,"[""Low-concentration incorporation of Nd into Al2O3""]","[""design_strategy""]","[""iTE:P1567:doping""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1567""]",1
iTE:C018a90793d4169,iTE,Scattering mechanisms,,"[""Scattering mechanisms""]","[""mechanism_process""]","[""iTE:P0861:scattering""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0861""]",1
iTE:C018a97b1fc46ba,iTE,LITE-SC0.75 M leather-based ionic thermoelectric material,,"[""LITE-SC0.75 M leather-based ionic thermoelectric material""]","[""material_entity""]","[""iTE:P0361:lite""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,13,"[""P0361""]",1
iTE:C018b9161843dbc,iTE,Tetravalent nickel formation,,"[""Tetravalent nickel formation""]","[""mechanism_process""]","[""iTE:P1832:ni4""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1832""]",1
iTE:C019289917be82d,iTE,Wearable energy-harvesting module,,"[""Wearable energy-harvesting module""]","[""material_entity""]","[""iTE:P1468:module""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1468""]",1
iTE:C019345763b02ba,iTE,Lower ionization energy than poly(3-hexyl thiophene),,"[""Lower ionization energy than poly(3-hexyl thiophene)""]","[""descriptor""]","[""iTE:P1563:lower_ie""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1563""]",1
iTE:C0194005a7957a3,iTE,LED bulb illumination,Using harvested electrical energy to light an LED bulb.,"[""LED bulb illumination""]","[""application""]","[""iTE:P0354:a1"",""iTE:P0356:a1""]",model_merged,g0122,"Both describe the same application, with different power sources and operating conditions.",2,"[""P0354"",""P0356""]",2
iTE:C019ad0b855e383,iTE,Most labile ionic species,,"[""Most labile ionic species""]","[""descriptor""]","[""iTE:P1943:lab""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1943""]",1
iTE:C019dcdf69e80e9,iTE,Enhanced thermoelectric performance,,"[""Enhanced thermoelectric performance""]","[""performance_function""]","[""iTE:P1450:te""]",model_uncertain_retained,g0187,The electronic-structure interpretation states an advantage for enhancement without establishing a measured improvement or a defined predicted performance outcome.,1,"[""P1450""]",1
iTE:C019f192f4324d0,iTE,La3+ A-site cation,,"[""La3+ A-site cation""]","[""material_entity""]","[""iTE:P1445:lac""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1445""]",1
iTE:C01a0d8230f5327,iTE,Huge heat flow required to impose a large temperature gradient,,"[""Huge heat flow required to impose a large temperature gradient""]","[""quantity""]","[""iTE:P0771:flow""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0771""]",1
iTE:C01a296e030ff01,iTE,Metal oxide species on nanoparticle surfaces,,"[""Metal oxide species on nanoparticle surfaces""]","[""state_structure""]","[""iTE:P1733:n7""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1733""]",1
iTE:C01a70eee8403bc,iTE,Ultrathin asymmetric ionic thermoelectric architecture,,"[""Ultrathin asymmetric ionic thermoelectric architecture""]","[""design_strategy""]","[""iTE:P0417:arch""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0417""]",1
iTE:C01a8d968f01c30,iTE,Chemically converted graphene–room temperature ionic liquid (CCG-RTIL) porous materials,,"[""Chemically converted graphene–room temperature ionic liquid (CCG-RTIL) porous materials""]","[""material_entity""]","[""iTE:P0885:n2""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,5,"[""P0885""]",1
iTE:C01ac985897ddb5,iTE,ZT = 0.57,,"[""ZT = 0.57""]","[""performance_function""]","[""iTE:P1055:zi""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1055""]",1
iTE:C01accedda0b46c,iTE,Precise recognition of subtle signals,,"[""Precise recognition of subtle signals""]","[""performance_function""]","[""iTE:P1349:n3""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1349""]",1
iTE:C01ad106639c459,iTE,N75 ionic Seebeck coefficient −4.18 mV K−1,,"[""N75 ionic Seebeck coefficient −4.18 mV K−1""]","[""quantity""]","[""iTE:P1181:n""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1181""]",1
iTE:C01ad1edba54874,iTE,Ge-p orbitals,,"[""Ge-p orbitals""]","[""state_structure""]","[""iTE:P1616:gep""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1616""]",1
iTE:C01af84029d8a81,iTE,Ion transference numbers of 0.9949–0.9997,,"[""Ion transference numbers of 0.9949–0.9997""]","[""quantity""]","[""iTE:P1352:n5""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1352""]",1
iTE:C01b729778a56bc,iTE,Strong adsorption to Ta(110),,"[""Strong adsorption to Ta(110)""]","[""interaction""]","[""iTE:P1540:adsorption""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1540""]",1
iTE:C01b72dabe88b1e,iTE,Average Nb–O bond length,,"[""Average Nb–O bond length""]","[""quantity""]","[""iTE:P1907:nb""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1907""]",1
iTE:C01b75b44b53308,iTE,Gravimetric hydrogen capacity: 3.41 wt%,,"[""Gravimetric hydrogen capacity: 3.41 wt%""]","[""quantity""]","[""iTE:P1931:gnh""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1931""]",1
iTE:C01b8ee56e6e899,iTE,Ti/V-Ti/V bonds,,"[""Ti/V-Ti/V bonds""]","[""interaction""]","[""iTE:P1714:b3""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1714""]",1
iTE:C01c0c49b0757b1,iTE,Site preference in Bi2Te3−xSex,,"[""Site preference in Bi2Te3−xSex""]","[""state_structure""]","[""iTE:P0964:preference""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0964""]",1
iTE:C01c50c08eab9c2,iTE,Li+ heat of transport,,"[""Li+ heat of transport""]","[""quantity""]","[""iTE:P1457:liheat""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1457""]",1
iTE:C01c6cb6e31ce72,iTE,Single-step hydrothermal synthesis,,"[""Single-step hydrothermal synthesis""]","[""mechanism_process""]","[""iTE:P1663:n1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1663""]",1
iTE:C01cfd21b5d0815,iTE,Weakened interlayer interaction,,"[""Weakened interlayer interaction""]","[""interaction""]","[""iTE:P0946:weak""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0946""]",1
iTE:C01d38b71ea3d70,iTE,Lattice thermal conductivity 1.2 W m−1 K−1,,"[""Lattice thermal conductivity 1.2 W m−1 K−1""]","[""quantity""]","[""iTE:P1255:kr""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1255""]",1
iTE:C01d5afa3d10a68,iTE,SWCNT thermoelectric power,,"[""SWCNT thermoelectric power""]","[""performance_function""]","[""iTE:P0522:swtep""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0522""]",1
iTE:C01db14ebea9326,iTE,Polymer-chain structural rearrangement,,"[""Polymer-chain structural rearrangement""]","[""mechanism_process""]","[""iTE:P0409:rearr""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0409""]",1
iTE:C01df71909c9772,iTE,Ir on Fe sites in β-FeSi2,,"[""Ir on Fe sites in β-FeSi2""]","[""state_structure""]","[""iTE:P0868:n7""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0868""]",1
iTE:C01e5c7f4b0f8ef,iTE,Very low thermal conductivity,A very low value of thermal conductivity.,"[""Very low thermal conductivity""]","[""quantity""]","[""iTE:P0752:low"",""iTE:P0947:lowk""]",model_merged,g0433,Both denote the same low-conductivity outcome. Different ionic mechanisms and operating conditions remain claim-specific.,2,"[""P0752"",""P0947""]",2
iTE:C01ea71913128b2,iTE,"Synergistic DMSO, ionic-liquid and CNT doping",,"[""Synergistic DMSO, ionic-liquid and CNT doping""]","[""design_strategy""]","[""iTE:P0892:doping""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0892""]",1
iTE:C01ead9cf8ce11d,iTE,Structural modification of the conducting polymer films,,"[""Structural modification of the conducting polymer films""]","[""mechanism_process""]","[""iTE:P0487:structure""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0487""]",1
iTE:C01ebf0086a1808,iTE,Diffusion of mobile ionic species,,"[""Diffusion of mobile ionic species""]","[""mechanism_process""]","[""iTE:P1775:diff""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1775""]",1
iTE:C01ecff54fdcf4b,iTE,Temperature above 800 K,,"[""Temperature above 800 K""]","[""condition""]","[""iTE:P1487:hot""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1487""]",1
iTE:C01f7e41285e218,iTE,Higher refractive indices,Refractive indices greater than those of the stated comparison materials.,"[""Higher refractive indices""]","[""quantity""]","[""iTE:P1445:ri"",""iTE:P1735:n6""]",model_merged,g0842,"Both denote the same direction of comparative optical property. Comparison materials, spectral context and proposed causes remain specific to each claim.",4,"[""P1445"",""P1735""]",2
iTE:C01f84e95daf06e,iTE,Rb3FO,,"[""Rb3FO""]","[""material_entity""]","[""iTE:P1843:r""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P1843""]",1
