paper_id,year,title,doi,role,phrase
TG_0226,2014,Enhanced Thermoelectric Power in Ionic Liquids,10.1002/celc.201300074,material,ionic liquid electrolyte
TG_0226,2014,Enhanced Thermoelectric Power in Ionic Liquids,10.1002/celc.201300074,material,selective solvation entropy
TG_0228,2012,Novel carbon materials for thermal energy harvesting,10.1007/s10973-012-2311-9,material,ferri/ferrocyanide redox couple
TG_0228,2012,Novel carbon materials for thermal energy harvesting,10.1007/s10973-012-2311-9,material,MXene/carbon photothermal scaffold
TG_0228,2012,Novel carbon materials for thermal energy harvesting,10.1007/s10973-012-2311-9,material,porous/redox electrode interface
TG_0228,2012,Novel carbon materials for thermal energy harvesting,10.1007/s10973-012-2311-9,material,thermogalvanic electrolyte
TG_0228,2012,Novel carbon materials for thermal energy harvesting,10.1007/s10973-012-2311-9,mechanism,ferri/ferrocyanide redox couple
TG_0230,2015,Thermobattery based on CNT Coated Carbon Textile and Thermoelectric Electrolyte,10.1007/s12541-015-0162-6,material,ferri/ferrocyanide redox couple
TG_0230,2015,Thermobattery based on CNT Coated Carbon Textile and Thermoelectric Electrolyte,10.1007/s12541-015-0162-6,material,MXene/carbon photothermal scaffold
TG_0230,2015,Thermobattery based on CNT Coated Carbon Textile and Thermoelectric Electrolyte,10.1007/s12541-015-0162-6,material,porous/redox electrode interface
TG_0231,1995,THERMOELECTRIC EFFECTS IN ELECTROCHEMICAL SYSTEMS,10.1021/ie00037a005,material,porous/redox electrode interface
TG_0231,1995,THERMOELECTRIC EFFECTS IN ELECTROCHEMICAL SYSTEMS,10.1021/ie00037a005,mechanism,thermodiffusion/Soret transport
TG_0234,2000,Thermoelectrochemical determination of standard entropy parameters for hydrogen ion in water-methanol solutions,10.1007/BF02757505,material,porous/redox electrode interface
TG_0235,2009,"Thermal diffusion of hydrogen chloride in aqueous solutions of N,N-dimethylformamide and acetone",10.1134/S0036024409070127,mechanism,thermodiffusion/Soret transport
TG_0238,2006,Entropy characteristic of solvation and thermal diffusion of hydrogen chloride in water-1-propanol solutions: A thermoelectrochemical determination,10.1134/S1023193506090102,material,porous/redox electrode interface
TG_0238,2006,Entropy characteristic of solvation and thermal diffusion of hydrogen chloride in water-1-propanol solutions: A thermoelectrochemical determination,10.1134/S1023193506090102,mechanism,thermodiffusion/Soret transport
TG_0240,1994,USE OF SOLID-ELECTROLYTE CELL AS AN ACTIVE LOW-TEMPERATURE SENSOR,10.1016/0924-4247(94)00778-0,material,self-powered sensing/wearable interface
TG_0240,1994,USE OF SOLID-ELECTROLYTE CELL AS AN ACTIVE LOW-TEMPERATURE SENSOR,10.1016/0924-4247(94)00778-0,mechanism,self-powered sensing/wearable interface
TG_0241,1996,Complex diagnostics of the corrosion of heat exchangers,,material,MXene/carbon photothermal scaffold
TG_0242,2006,The thermal diffusion of hydrogen chloride in aqueous solutions of acetonitrile,10.1134/S0036024406090135,material,selective solvation entropy
TG_0242,2006,The thermal diffusion of hydrogen chloride in aqueous solutions of acetonitrile,10.1134/S0036024406090135,mechanism,selective solvation entropy
TG_0242,2006,The thermal diffusion of hydrogen chloride in aqueous solutions of acetonitrile,10.1134/S0036024406090135,mechanism,thermodiffusion/Soret transport
TG_0243,2006,Standard characteristics of thermodiffusion of hydrogen chloride in the water-2-propanol system at 298.15 K,10.1134/S0036024406070259,mechanism,thermodiffusion/Soret transport
TG_0244,2006,Electrochemical determination of standard thermal diffusion characteristics for chlorides of hydrogen and potassium in water-ethanol solutions,10.1134/S1023193506090047,mechanism,thermodiffusion/Soret transport
TG_0244,2006,Electrochemical determination of standard thermal diffusion characteristics for chlorides of hydrogen and potassium in water-ethanol solutions,10.1134/S1023193506090047,mechanism,ion transport/diffusion/migration
TG_0245,2025,High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,10.1016/j.cej.2025.159714,material,ferri/ferrocyanide redox couple
TG_0245,2025,High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,10.1016/j.cej.2025.159714,material,deep eutectic/eutogel electrolyte
TG_0245,2025,High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,10.1016/j.cej.2025.159714,mechanism,ferri/ferrocyanide redox couple
TG_0245,2025,High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,10.1016/j.cej.2025.159714,mechanism,deep eutectic/eutogel electrolyte
TG_0245,2025,High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,10.1016/j.cej.2025.159714,mechanism,photothermal/radiative thermal management
TG_0246,2025,Water-Thermal Self-Cycling Thermoelectric Hydrogel for Continuous Energy Harvesting from Body Heat,10.1002/aenm.202500540,material,hydrogel thermocell platform
TG_0247,2025,Dual-modal hydrogels with synergistically enhanced mechanical-thermoelectric performance for intelligent wearable sensing and automotive temperature feedback systems,10.1016/j.nanoen.2025.111057,material,ferri/ferrocyanide redox couple
TG_0247,2025,Dual-modal hydrogels with synergistically enhanced mechanical-thermoelectric performance for intelligent wearable sensing and automotive temperature feedback systems,10.1016/j.nanoen.2025.111057,material,hydrogel thermocell platform
TG_0247,2025,Dual-modal hydrogels with synergistically enhanced mechanical-thermoelectric performance for intelligent wearable sensing and automotive temperature feedback systems,10.1016/j.nanoen.2025.111057,mechanism,Fe2+/Fe3+ redox hydrogel
TG_0247,2025,Dual-modal hydrogels with synergistically enhanced mechanical-thermoelectric performance for intelligent wearable sensing and automotive temperature feedback systems,10.1016/j.nanoen.2025.111057,mechanism,ferri/ferrocyanide redox couple
TG_0247,2025,Dual-modal hydrogels with synergistically enhanced mechanical-thermoelectric performance for intelligent wearable sensing and automotive temperature feedback systems,10.1016/j.nanoen.2025.111057,mechanism,hydrogel thermocell platform
TG_0248,2026,Ion transport control in electrolytes via electrochemical doping,10.1073/pnas.2532302123,material,hydrogel thermocell platform
TG_0248,2026,Ion transport control in electrolytes via electrochemical doping,10.1073/pnas.2532302123,mechanism,ion transport/diffusion/migration
TG_0249,2025,Simultaneously Modulating Solvation and Water Structure for High-Performance Antifreezing n-Type Liquid Thermocells,10.1021/acsmaterialslett.4c02193,material,hydrogel thermocell platform
TG_0249,2025,Simultaneously Modulating Solvation and Water Structure for High-Performance Antifreezing n-Type Liquid Thermocells,10.1021/acsmaterialslett.4c02193,material,selective solvation entropy
TG_0249,2025,Simultaneously Modulating Solvation and Water Structure for High-Performance Antifreezing n-Type Liquid Thermocells,10.1021/acsmaterialslett.4c02193,material,chaotropic polymer-water regulation
TG_0249,2025,Simultaneously Modulating Solvation and Water Structure for High-Performance Antifreezing n-Type Liquid Thermocells,10.1021/acsmaterialslett.4c02193,mechanism,selective solvation entropy
TG_0250,2026,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,10.1039/d5ee04880j,material,ferri/ferrocyanide redox couple
TG_0250,2026,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,10.1039/d5ee04880j,material,hydrogel thermocell platform
TG_0250,2026,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,10.1039/d5ee04880j,mechanism,ferri/ferrocyanide redox couple
TG_0250,2026,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,10.1039/d5ee04880j,mechanism,selective solvation entropy
TG_0251,2025,"A Room-Temperature Excessively Concentrated Polyanionic Polymer Hydrogel Thermocell with High Absorbency, Retainability and Extensibility",10.1021/acsaem.5c00167,material,ferri/ferrocyanide redox couple
TG_0251,2025,"A Room-Temperature Excessively Concentrated Polyanionic Polymer Hydrogel Thermocell with High Absorbency, Retainability and Extensibility",10.1021/acsaem.5c00167,material,hydrogel thermocell platform
TG_0251,2025,"A Room-Temperature Excessively Concentrated Polyanionic Polymer Hydrogel Thermocell with High Absorbency, Retainability and Extensibility",10.1021/acsaem.5c00167,mechanism,ferri/ferrocyanide redox couple
TG_0251,2025,"A Room-Temperature Excessively Concentrated Polyanionic Polymer Hydrogel Thermocell with High Absorbency, Retainability and Extensibility",10.1021/acsaem.5c00167,mechanism,alginate hydrogel
TG_0252,2026,Convection Effect on Resistance Components in Liquid Thermoelectric Converter,10.7566/JPSJ.95.044601,material,porous/redox electrode interface
TG_0253,2026,Role of strong electrolytes on resistivity components in a liquid themoelectronic converter,10.35848/1347-4065/ae2ec1,material,selective solvation entropy
TG_0254,2026,High-Performance Cu-Based Liquid Thermocells Enabled by Thermosensitive Crystallization and Etched Carbon Cloth Electrode,10.1007/s40820-025-01977-w,material,MXene/carbon photothermal scaffold
TG_0254,2026,High-Performance Cu-Based Liquid Thermocells Enabled by Thermosensitive Crystallization and Etched Carbon Cloth Electrode,10.1007/s40820-025-01977-w,material,porous/redox electrode interface
TG_0254,2026,High-Performance Cu-Based Liquid Thermocells Enabled by Thermosensitive Crystallization and Etched Carbon Cloth Electrode,10.1007/s40820-025-01977-w,material,hydrogel thermocell platform
TG_0254,2026,High-Performance Cu-Based Liquid Thermocells Enabled by Thermosensitive Crystallization and Etched Carbon Cloth Electrode,10.1007/s40820-025-01977-w,material,salting-out/crystallization transition
TG_0254,2026,High-Performance Cu-Based Liquid Thermocells Enabled by Thermosensitive Crystallization and Etched Carbon Cloth Electrode,10.1007/s40820-025-01977-w,mechanism,MXene/carbon photothermal scaffold
TG_0254,2026,High-Performance Cu-Based Liquid Thermocells Enabled by Thermosensitive Crystallization and Etched Carbon Cloth Electrode,10.1007/s40820-025-01977-w,mechanism,porous/redox electrode interface
TG_0254,2026,High-Performance Cu-Based Liquid Thermocells Enabled by Thermosensitive Crystallization and Etched Carbon Cloth Electrode,10.1007/s40820-025-01977-w,mechanism,redox concentration gradient
TG_0254,2026,High-Performance Cu-Based Liquid Thermocells Enabled by Thermosensitive Crystallization and Etched Carbon Cloth Electrode,10.1007/s40820-025-01977-w,mechanism,salting-out/crystallization transition
TG_0256,2025,Giant and bidirectionally tunable ionic thermopower in Cu-based liquid flow thermocells enabled by solvation entropy for low-grade heat harvesting,10.1039/d5ta05193b,material,porous/redox electrode interface
TG_0256,2025,Giant and bidirectionally tunable ionic thermopower in Cu-based liquid flow thermocells enabled by solvation entropy for low-grade heat harvesting,10.1039/d5ta05193b,material,hydrogel thermocell platform
TG_0256,2025,Giant and bidirectionally tunable ionic thermopower in Cu-based liquid flow thermocells enabled by solvation entropy for low-grade heat harvesting,10.1039/d5ta05193b,mechanism,selective solvation entropy
TG_0257,2025,Cost-effective n-type liquid flow thermocells with giant ionic thermopower and power density through solvation entropy engineering for low-grade heat harvesting,10.1016/j.cej.2025.168815,material,hydrogel thermocell platform
TG_0257,2025,Cost-effective n-type liquid flow thermocells with giant ionic thermopower and power density through solvation entropy engineering for low-grade heat harvesting,10.1016/j.cej.2025.168815,mechanism,Fe2+/Fe3+ redox hydrogel
TG_0257,2025,Cost-effective n-type liquid flow thermocells with giant ionic thermopower and power density through solvation entropy engineering for low-grade heat harvesting,10.1016/j.cej.2025.168815,mechanism,selective solvation entropy
TG_0258,2024,Thermoelectric Hydrogel Electronic Skin for Passive Multimodal Physiological Perception,10.1021/acssensors.3c02172,material,ferri/ferrocyanide redox couple
TG_0258,2024,Thermoelectric Hydrogel Electronic Skin for Passive Multimodal Physiological Perception,10.1021/acssensors.3c02172,material,PVA hydrogel electrolyte
TG_0258,2024,Thermoelectric Hydrogel Electronic Skin for Passive Multimodal Physiological Perception,10.1021/acssensors.3c02172,material,hydrogel thermocell platform
TG_0258,2024,Thermoelectric Hydrogel Electronic Skin for Passive Multimodal Physiological Perception,10.1021/acssensors.3c02172,mechanism,ferri/ferrocyanide redox couple
TG_0258,2024,Thermoelectric Hydrogel Electronic Skin for Passive Multimodal Physiological Perception,10.1021/acssensors.3c02172,mechanism,hydrogel thermocell platform
TG_0258,2024,Thermoelectric Hydrogel Electronic Skin for Passive Multimodal Physiological Perception,10.1021/acssensors.3c02172,mechanism,chaotropic polymer-water regulation
TG_0258,2024,Thermoelectric Hydrogel Electronic Skin for Passive Multimodal Physiological Perception,10.1021/acssensors.3c02172,mechanism,self-powered sensing/wearable interface
TG_0259,2025,In Situ Hofmeister Effect in Polymer Solution by Hydrophobic I3 - for Multifunctional Hydrogel,10.1021/acs.nanolett.5c04372,material,hydrogel thermocell platform
TG_0259,2025,In Situ Hofmeister Effect in Polymer Solution by Hydrophobic I3 - for Multifunctional Hydrogel,10.1021/acs.nanolett.5c04372,mechanism,hydrogel thermocell platform
TG_0259,2025,In Situ Hofmeister Effect in Polymer Solution by Hydrophobic I3 - for Multifunctional Hydrogel,10.1021/acs.nanolett.5c04372,mechanism,self-powered sensing/wearable interface
TG_0260,2026,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,10.1080/17452759.2026.2638660,material,gelatin/GelMA hydrogel
TG_0260,2026,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,10.1080/17452759.2026.2638660,material,hydrogel thermocell platform
TG_0260,2026,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,10.1080/17452759.2026.2638660,mechanism,porous/redox electrode interface
TG_0260,2026,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,10.1080/17452759.2026.2638660,mechanism,hydrogel thermocell platform
TG_0260,2026,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,10.1080/17452759.2026.2638660,mechanism,ion transport/diffusion/migration
TG_0261,2026,Programmable Electrochemical Thermopower via Cation Storage Mode and Structural Order,10.1002/cssc.202502685,material,porous/redox electrode interface
TG_0262,2026,Efficient seawater desalination enabled by temperature-regulated electrolyte gradient,10.1016/j.cej.2026.178256,material,hydrogel thermocell platform
TG_0263,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,10.1016/j.jechem.2026.05.024,material,ferri/ferrocyanide redox couple
TG_0263,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,10.1016/j.jechem.2026.05.024,material,PVA hydrogel electrolyte
TG_0263,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,10.1016/j.jechem.2026.05.024,material,deep eutectic/eutogel electrolyte
TG_0263,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,10.1016/j.jechem.2026.05.024,mechanism,ferri/ferrocyanide redox couple
TG_0263,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,10.1016/j.jechem.2026.05.024,mechanism,PVA hydrogel electrolyte
TG_0263,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,10.1016/j.jechem.2026.05.024,mechanism,deep eutectic/eutogel electrolyte
TG_0265,2025,Enhancing P-type and N-type thermocells performance with carboxylated chitosan additive,10.1016/j.jpowsour.2025.236165,material,MXene/carbon photothermal scaffold
TG_0265,2025,Enhancing P-type and N-type thermocells performance with carboxylated chitosan additive,10.1016/j.jpowsour.2025.236165,material,hydrogel thermocell platform
TG_0266,2025,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,10.1002/smll.202407529,material,PVA hydrogel electrolyte
TG_0266,2025,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,10.1002/smll.202407529,material,MXene/carbon photothermal scaffold
TG_0266,2025,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,10.1002/smll.202407529,material,porous/redox electrode interface
TG_0266,2025,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,10.1002/smll.202407529,material,hydrogel thermocell platform
TG_0266,2025,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,10.1002/smll.202407529,mechanism,MXene/carbon photothermal scaffold
TG_0266,2025,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,10.1002/smll.202407529,mechanism,thermodiffusion/Soret transport
TG_0266,2025,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,10.1002/smll.202407529,mechanism,self-powered sensing/wearable interface
TG_0267,2024,Synergy between gelatin hydrogels and electrodes for adjustable and thermally stable ionic thermoelectric supercapacitors,10.1016/j.cej.2024.152734,material,gelatin/GelMA hydrogel
TG_0267,2024,Synergy between gelatin hydrogels and electrodes for adjustable and thermally stable ionic thermoelectric supercapacitors,10.1016/j.cej.2024.152734,material,MXene/carbon photothermal scaffold
TG_0267,2024,Synergy between gelatin hydrogels and electrodes for adjustable and thermally stable ionic thermoelectric supercapacitors,10.1016/j.cej.2024.152734,material,porous/redox electrode interface
TG_0267,2024,Synergy between gelatin hydrogels and electrodes for adjustable and thermally stable ionic thermoelectric supercapacitors,10.1016/j.cej.2024.152734,material,hydrogel thermocell platform
TG_0267,2024,Synergy between gelatin hydrogels and electrodes for adjustable and thermally stable ionic thermoelectric supercapacitors,10.1016/j.cej.2024.152734,mechanism,porous/redox electrode interface
TG_0267,2024,Synergy between gelatin hydrogels and electrodes for adjustable and thermally stable ionic thermoelectric supercapacitors,10.1016/j.cej.2024.152734,mechanism,thermodiffusion/Soret transport
TG_0268,2024,Tough and elastic hydrogel thermocells for heat energy utilization,10.1016/j.cej.2024.152887,material,hydrogel thermocell platform
TG_0268,2024,Tough and elastic hydrogel thermocells for heat energy utilization,10.1016/j.cej.2024.152887,material,self-powered sensing/wearable interface
TG_0269,2024,Strong concentration gradient effect and weak solvation effect in thermopower enhancement in K 3 Fe(CN) 6 / K 4 Fe(CN) 6 aqueous electrolyte with ethanol addition,10.1016/j.cej.2024.152806,material,ferri/ferrocyanide redox couple
TG_0269,2024,Strong concentration gradient effect and weak solvation effect in thermopower enhancement in K 3 Fe(CN) 6 / K 4 Fe(CN) 6 aqueous electrolyte with ethanol addition,10.1016/j.cej.2024.152806,mechanism,ferri/ferrocyanide redox couple
TG_0269,2024,Strong concentration gradient effect and weak solvation effect in thermopower enhancement in K 3 Fe(CN) 6 / K 4 Fe(CN) 6 aqueous electrolyte with ethanol addition,10.1016/j.cej.2024.152806,mechanism,redox concentration gradient
TG_0270,2025,Mechanically Adaptable High-Performance p(SBMA-MMA) Copolymer Hydrogel with Iron (II/III) Perchlorate for Wearable Thermocell Applications,10.1002/adfm.202412524,material,hydrogel thermocell platform
TG_0270,2025,Mechanically Adaptable High-Performance p(SBMA-MMA) Copolymer Hydrogel with Iron (II/III) Perchlorate for Wearable Thermocell Applications,10.1002/adfm.202412524,material,selective solvation entropy
TG_0270,2025,Mechanically Adaptable High-Performance p(SBMA-MMA) Copolymer Hydrogel with Iron (II/III) Perchlorate for Wearable Thermocell Applications,10.1002/adfm.202412524,mechanism,Fe2+/Fe3+ redox hydrogel
TG_0272,2025,Reversibly tuning thermopower enabled by phase-change electrolytes for low-grade heat harvesting,10.1039/d4ee03351e,material,thermodiffusion/Soret transport
TG_0272,2025,Reversibly tuning thermopower enabled by phase-change electrolytes for low-grade heat harvesting,10.1039/d4ee03351e,mechanism,ion transport/diffusion/migration
TG_0272,2025,Reversibly tuning thermopower enabled by phase-change electrolytes for low-grade heat harvesting,10.1039/d4ee03351e,mechanism,salting-out/crystallization transition
TG_0273,2023,High-performance ionic thermoelectric materials and emerging applications of ionic thermoelectric devices,10.1016/j.mtener.2023.101342,mechanism,photothermal/radiative thermal management
TG_0274,2024,Significantly enhanced properties of micro-ionic thermocells through the microstructure interfacial effect,10.1039/d4ta03996c,material,ferri/ferrocyanide redox couple
TG_0274,2024,Significantly enhanced properties of micro-ionic thermocells through the microstructure interfacial effect,10.1039/d4ta03996c,material,hydrogel thermocell platform
TG_0274,2024,Significantly enhanced properties of micro-ionic thermocells through the microstructure interfacial effect,10.1039/d4ta03996c,mechanism,selective solvation entropy
TG_0274,2024,Significantly enhanced properties of micro-ionic thermocells through the microstructure interfacial effect,10.1039/d4ta03996c,mechanism,redox entropy engineering
TG_0276,2023,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,10.1002/adfm.202304067,material,Fe2+/Fe3+ redox hydrogel
TG_0276,2023,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,10.1002/adfm.202304067,mechanism,Fe2+/Fe3+ redox hydrogel
TG_0276,2023,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,10.1002/adfm.202304067,mechanism,porous/redox electrode interface
TG_0276,2023,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,10.1002/adfm.202304067,mechanism,chaotropic polymer-water regulation
TG_0277,2023,Aqueous biphase-boosted liquid-state thermocell for continuous low-grade heat harvesting,10.1016/j.cej.2023.142018,material,ferri/ferrocyanide redox couple
TG_0277,2023,Aqueous biphase-boosted liquid-state thermocell for continuous low-grade heat harvesting,10.1016/j.cej.2023.142018,material,porous/redox electrode interface
TG_0277,2023,Aqueous biphase-boosted liquid-state thermocell for continuous low-grade heat harvesting,10.1016/j.cej.2023.142018,material,hydrogel thermocell platform
TG_0277,2023,Aqueous biphase-boosted liquid-state thermocell for continuous low-grade heat harvesting,10.1016/j.cej.2023.142018,mechanism,porous/redox electrode interface
TG_0278,2024,Self-powered sensors utilizing single-pillar thermocells with pyrolytic graphite sheet electrodes: harvesting body heat and solar thermal energy,10.1016/j.mtener.2024.101668,material,porous/redox electrode interface
TG_0278,2024,Self-powered sensors utilizing single-pillar thermocells with pyrolytic graphite sheet electrodes: harvesting body heat and solar thermal energy,10.1016/j.mtener.2024.101668,material,hydrogel thermocell platform
TG_0278,2024,Self-powered sensors utilizing single-pillar thermocells with pyrolytic graphite sheet electrodes: harvesting body heat and solar thermal energy,10.1016/j.mtener.2024.101668,mechanism,hydrogel thermocell platform
TG_0278,2024,Self-powered sensors utilizing single-pillar thermocells with pyrolytic graphite sheet electrodes: harvesting body heat and solar thermal energy,10.1016/j.mtener.2024.101668,mechanism,photothermal/radiative thermal management
TG_0278,2024,Self-powered sensors utilizing single-pillar thermocells with pyrolytic graphite sheet electrodes: harvesting body heat and solar thermal energy,10.1016/j.mtener.2024.101668,mechanism,self-powered sensing/wearable interface
TG_0279,2024,Evaluation of in-plane architecture in a thermo-electrochemical cell with nanostructured and porous Sb:SnO2 electrodes,10.1016/j.elecom.2024.107750,material,Fe2+/Fe3+ redox hydrogel
TG_0279,2024,Evaluation of in-plane architecture in a thermo-electrochemical cell with nanostructured and porous Sb:SnO2 electrodes,10.1016/j.elecom.2024.107750,material,ferri/ferrocyanide redox couple
TG_0279,2024,Evaluation of in-plane architecture in a thermo-electrochemical cell with nanostructured and porous Sb:SnO2 electrodes,10.1016/j.elecom.2024.107750,material,porous/redox electrode interface
TG_0279,2024,Evaluation of in-plane architecture in a thermo-electrochemical cell with nanostructured and porous Sb:SnO2 electrodes,10.1016/j.elecom.2024.107750,mechanism,porous/redox electrode interface
TG_0280,2017,High Power Density Electrochemical Thermocells for Inexpensively Harvesting Low-Grade Thermal Energy,10.1002/adma.201605652,material,hydrogel thermocell platform
TG_0280,2017,High Power Density Electrochemical Thermocells for Inexpensively Harvesting Low-Grade Thermal Energy,10.1002/adma.201605652,mechanism,porous/redox electrode interface
TG_0281,2022,"Thermocells-enabled low-grade heat harvesting: challenge, progress, and prospects",10.1016/j.mtener.2022.101032,material,hydrogel thermocell platform
TG_0281,2022,"Thermocells-enabled low-grade heat harvesting: challenge, progress, and prospects",10.1016/j.mtener.2022.101032,mechanism,porous/redox electrode interface
TG_0282,2016,Supramolecular Thermo-Electrochemical Cells: Enhanced Thermoelectric Performance by Host-Guest Complexation and Salt-Induced Crystallization,10.1021/jacs.6b04923,material,iodide/triiodide redox couple
TG_0282,2016,Supramolecular Thermo-Electrochemical Cells: Enhanced Thermoelectric Performance by Host-Guest Complexation and Salt-Induced Crystallization,10.1021/jacs.6b04923,material,host-guest/crown-ether complexation
TG_0282,2016,Supramolecular Thermo-Electrochemical Cells: Enhanced Thermoelectric Performance by Host-Guest Complexation and Salt-Induced Crystallization,10.1021/jacs.6b04923,mechanism,iodide/triiodide redox couple
TG_0282,2016,Supramolecular Thermo-Electrochemical Cells: Enhanced Thermoelectric Performance by Host-Guest Complexation and Salt-Induced Crystallization,10.1021/jacs.6b04923,mechanism,redox concentration gradient
TG_0282,2016,Supramolecular Thermo-Electrochemical Cells: Enhanced Thermoelectric Performance by Host-Guest Complexation and Salt-Induced Crystallization,10.1021/jacs.6b04923,mechanism,host-guest/crown-ether complexation
TG_0283,2022,Cost-effective n-type thermocells enabled by thermosensitive crystallizations and 3D multi-structured electrodes,10.1016/j.nanoen.2021.106795,material,porous/redox electrode interface
TG_0283,2022,Cost-effective n-type thermocells enabled by thermosensitive crystallizations and 3D multi-structured electrodes,10.1016/j.nanoen.2021.106795,material,hydrogel thermocell platform
TG_0283,2022,Cost-effective n-type thermocells enabled by thermosensitive crystallizations and 3D multi-structured electrodes,10.1016/j.nanoen.2021.106795,material,salting-out/crystallization transition
TG_0283,2022,Cost-effective n-type thermocells enabled by thermosensitive crystallizations and 3D multi-structured electrodes,10.1016/j.nanoen.2021.106795,mechanism,porous/redox electrode interface
TG_0283,2022,Cost-effective n-type thermocells enabled by thermosensitive crystallizations and 3D multi-structured electrodes,10.1016/j.nanoen.2021.106795,mechanism,hydrogel thermocell platform
TG_0283,2022,Cost-effective n-type thermocells enabled by thermosensitive crystallizations and 3D multi-structured electrodes,10.1016/j.nanoen.2021.106795,mechanism,salting-out/crystallization transition
TG_0284,2020,Unravelling ionic speciation and hydration structure of Fe(III/II) redox couples for thermoelectrochemical cells,10.1016/j.electacta.2020.135651,material,thermogalvanic electrolyte
TG_0285,2023,Biomass-Derived Sustainable Electrode Material for Low-Grade Heat Harvesting,10.3390/nano13091488,material,MXene/carbon photothermal scaffold
TG_0285,2023,Biomass-Derived Sustainable Electrode Material for Low-Grade Heat Harvesting,10.3390/nano13091488,material,porous/redox electrode interface
TG_0285,2023,Biomass-Derived Sustainable Electrode Material for Low-Grade Heat Harvesting,10.3390/nano13091488,material,hydrogel thermocell platform
TG_0285,2023,Biomass-Derived Sustainable Electrode Material for Low-Grade Heat Harvesting,10.3390/nano13091488,mechanism,MXene/carbon photothermal scaffold
TG_0285,2023,Biomass-Derived Sustainable Electrode Material for Low-Grade Heat Harvesting,10.3390/nano13091488,mechanism,porous/redox electrode interface
TG_0285,2023,Biomass-Derived Sustainable Electrode Material for Low-Grade Heat Harvesting,10.3390/nano13091488,mechanism,hydrogel thermocell platform
TG_0286,2014,Charging-free electrochemical system for harvesting low-grade thermal energy,10.1073/pnas.1415097111,material,ferri/ferrocyanide redox couple
TG_0288,2010,Harvesting Waste Thermal Energy Using Carbon-Nanotube-Based Thermo-Electrochemical Cell,10.1021/nl903267n,material,MXene/carbon photothermal scaffold
TG_0288,2010,Harvesting Waste Thermal Energy Using Carbon-Nanotube-Based Thermo-Electrochemical Cell,10.1021/nl903267n,material,porous/redox electrode interface
TG_0288,2010,Harvesting Waste Thermal Energy Using Carbon-Nanotube-Based Thermo-Electrochemical Cell,10.1021/nl903267n,material,hydrogel thermocell platform
TG_0289,2023,"Hierarchical heterostructure built on the basis of SiO2 dielectric matrix and supramolecular complex ?-cyclodextrin-ferrocene: Fabrication, physical properties and applications",10.1016/j.materresbull.2023.112220,material,host-guest/crown-ether complexation
