active_mention_ids,aliases,claim_count,concept_id,decision_group,definition,domain,label,mention_ids,normalization_reason,normalization_status,paper_ids,roles,source_document_count
"[""TG:P0087:b""]","[""Integrated self-powered extraction, multimodal detection and biomarker-responsive therapy""]",1,TG:C05750d7a86c751,,,TG,"Integrated self-powered extraction, multimodal detection and biomarker-responsive therapy","[""TG:P0087:b""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0087""]","[""performance_function""]",1
"[""TG:P0267:stable""]","[""Stable long-term output""]",1,TG:C05811dd4f357f7,,,TG,Stable long-term output,"[""TG:P0267:stable""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0267""]","[""performance_function""]",1
"[""TG:P0302:n10""]","[""Conversion efficiency of 19.3%""]",1,TG:C058f1be2e8273c,,,TG,Conversion efficiency of 19.3%,"[""TG:P0302:n10""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0302""]","[""performance_function""]",1
"[""TG:P0097:complete_v1_cr002_object""]","[""Investigated anionic polycarboxylate and polyaminocarboxylate ligand–iron systems""]",1,TG:C05ba136dbf233c,,,TG,Investigated anionic polycarboxylate and polyaminocarboxylate ligand–iron systems,"[""TG:P0097:complete_v1_cr002_object""]",,new_singleton_no_exact_alias_candidate,"[""P0097""]","[""material_entity""]",1
"[""TG:P0104:n14""]","[""Highest competitiveness under green and economic considerations""]",2,TG:C05c2b9735173c3,,,TG,Highest competitiveness under green and economic considerations,"[""TG:P0104:n14""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0104""]","[""performance_function""]",1
"[""TG:P0171:n21"",""TG:P0290:complete_v1_cr003_object""]","[""Impedance""]",2,TG:C05c7af2a6fda32,,,TG,Impedance,"[""TG:P0171:n21"",""TG:P0290:complete_v1_cr003_object""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0171"",""P0290""]","[""quantity""]",2
"[""TG:P0300:complete_v1_r001_subject""]","[""Self-template carbonization and alkaline activation""]",1,TG:C05dc5bdeea59a5,,,TG,Self-template carbonization and alkaline activation,"[""TG:P0300:complete_v1_r001_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0300""]","[""design_strategy""]",1
"[""TG:P0159:complete_v1_cr001_object""]","[""Waste low-grade heat into electrical energy""]",1,TG:C05e2b5254527a4,,,TG,Waste low-grade heat into electrical energy,"[""TG:P0159:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0159""]","[""performance_function""]",1
"[""TG:P0286:complete_v1_cr001_object""]","[""Different temperature differences""]",1,TG:C05e4dfff3653d5,,,TG,Different temperature differences,"[""TG:P0286:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0286""]","[""condition""]",1
"[""TG:P0165:complete_v1_cr003_subject""]","[""Incompatibility between thermodynamical and electrochemical processes""]",1,TG:C05f30607b1f091,,,TG,Incompatibility between thermodynamical and electrochemical processes,"[""TG:P0165:complete_v1_cr003_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0165""]","[""descriptor""]",1
"[""TG:P0179:n2""]","[""Methylcellulose-containing polarized electrolyte in p-type state""]",2,TG:C060737eb171924,,,TG,Methylcellulose-containing polarized electrolyte in p-type state,"[""TG:P0179:n2""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0179""]","[""material_entity""]",1
"[""TG:P0262:disorder""]","[""Structural disorder""]",1,TG:C0608cd71c3db1a,,,TG,Structural disorder,"[""TG:P0262:disorder""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0262""]","[""state_structure""]",1
"[""TG:P0219:complete_v1_cr003_object""]","[""Heat into electrical energy""]",1,TG:C061043556c44fe,,,TG,Heat into electrical energy,"[""TG:P0219:complete_v1_cr003_object""]",,new_singleton_no_exact_alias_candidate,"[""P0219""]","[""performance_function""]",1
"[""TG:P0064:patch""]","[""Self-powered body temperature monitoring patch""]",2,TG:C0612501c881471,,,TG,Self-powered body temperature monitoring patch,"[""TG:P0064:patch""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0064""]","[""material_entity""]",1
"[""TG:P0009:hamount""]","[""Hydrogen yield of 0.5 mmol""]",1,TG:C062dad12a19eba,,,TG,Hydrogen yield of 0.5 mmol,"[""TG:P0009:hamount""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0009""]","[""quantity""]",1
"[""TG:P0273:complete_v1_cr001_object""]","[""Continuous energy output of thermodiffusion-based thermoelectrochemical cells""]",1,TG:C062e57d44fcfac,,,TG,Continuous energy output of thermodiffusion-based thermoelectrochemical cells,"[""TG:P0273:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0273""]","[""performance_function""]",1
"[""TG:P0210:complete_v1_cr001_object""]","[""Low-grade heat-to-electricity conversion""]",1,TG:C062eea961c1697,,,TG,Low-grade heat-to-electricity conversion,"[""TG:P0210:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0210""]","[""application""]",1
"[""TG:P0180:n5""]","[""Li2SO4 ion thermodiffusion effect""]",2,TG:C06488637a52791,,,TG,Li2SO4 ion thermodiffusion effect,"[""TG:P0180:n5""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0180""]","[""mechanism_process""]",1
"[""TG:P0253:model""]","[""Incorporating angular-velocity dependence of diffusion layer thickness""]",1,TG:C068229e5fd6e18,,,TG,Incorporating angular-velocity dependence of diffusion layer thickness,"[""TG:P0253:model""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0253""]","[""design_strategy""]",1
"[""TG:P0131:n4""]","[""Cathodic processes""]",1,TG:C069315e7999ebf,,,TG,Cathodic processes,"[""TG:P0131:n4""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0131""]","[""mechanism_process""]",1
"[""TG:P0065:complete_v1_cr004_object""]","[""Application in thermogalvanic cells""]",1,TG:C06991c0d223746,,,TG,Application in thermogalvanic cells,"[""TG:P0065:complete_v1_cr004_object""]",,new_singleton_no_exact_alias_candidate,"[""P0065""]","[""application""]",1
"[""TG:P0158:thin""]","[""Reduced hydrogel thickness""]",2,TG:C0699227274a192,,,TG,Reduced hydrogel thickness,"[""TG:P0158:thin""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0158""]","[""design_strategy""]",1
"[""TG:P0014:stable""]","[""Excellent stability over more than 50 charge-discharge cycles""]",1,TG:C069db194f0a2bd,,,TG,Excellent stability over more than 50 charge-discharge cycles,"[""TG:P0014:stable""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0014""]","[""performance_function""]",1
"[""TG:P0022:alpha""]","[""Enhanced temperature coefficient""]",1,TG:C06a17575f1873b,,,TG,Enhanced temperature coefficient,"[""TG:P0022:alpha""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0022""]","[""quantity""]",1
"[""TG:P0101:n5""]","[""High cooling efficiency""]",1,TG:C06a5b1f5653173,,,TG,High cooling efficiency,"[""TG:P0101:n5""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0101""]","[""performance_function""]",1
"[""TG:P0210:bending""]","[""Operation in various bending states""]",1,TG:C06ae890eb3df70,,,TG,Operation in various bending states,"[""TG:P0210:bending""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0210""]","[""performance_function""]",1
"[""TG:P0005:ionogel""]","[""Thermogalvanic ionogel""]",1,TG:C06c27fcc985db8,,,TG,Thermogalvanic ionogel,"[""TG:P0005:ionogel""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0005""]","[""material_entity""]",1
"[""TG:P0076:integration""]","[""Integration into enclosed interfacial solar evaporation device""]",2,TG:C06c62d688d2755,,,TG,Integration into enclosed interfacial solar evaporation device,"[""TG:P0076:integration""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0076""]","[""design_strategy""]",1
"[""TG:P0034:ap""]","[""Anionic polymer""]",3,TG:C06cc6de69f0ede,,,TG,Anionic polymer,"[""TG:P0034:ap""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0034""]","[""material_entity""]",1
"[""TG:P0273:sens""]","[""High sensitivity under light irradiation""]",1,TG:C06d169a8b5ebcf,,,TG,High sensitivity under light irradiation,"[""TG:P0273:sens""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0273""]","[""performance_function""]",1
"[""TG:P0132:n3""]","[""TiH0.2""]",2,TG:C06da42beb620fd,,,TG,TiH0.2,"[""TG:P0132:n3""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0132""]","[""material_entity""]",1
"[""TG:P0014:release""]","[""Liberation of ClO4- ions""]",5,TG:C06e9c3a4473635,,,TG,Liberation of ClO4- ions,"[""TG:P0014:release""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0014""]","[""mechanism_process""]",1
"[""TG:P0166:harvest""]","[""All-day low-grade heat harvesting""]",2,TG:C06f19e14b9fd8f,,,TG,All-day low-grade heat harvesting,"[""TG:P0166:harvest""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0166""]","[""application""]",1
"[""TG:P0263:extension""]","[""Other electrochemical separation and recovery technologies""]",1,TG:C0708eca89c2732,,,TG,Other electrochemical separation and recovery technologies,"[""TG:P0263:extension""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0263""]","[""application""]",1
"[""TG:P0328:area""]","[""Large specific surface area""]",1,TG:C070ce0dc1cff26,,,TG,Large specific surface area,"[""TG:P0328:area""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0328""]","[""descriptor""]",1
"[""TG:P0230:n7""]","[""Thermogalvanic effects""]",1,TG:C072c7dccf0ac8b,,,TG,Thermogalvanic effects,"[""TG:P0230:n7""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0230""]","[""mechanism_process""]",1
"[""TG:P0154:complete_v1_cr001_object""]","[""Thermal energy into electricity""]",1,TG:C0732e6fc3cec8d,,,TG,Thermal energy into electricity,"[""TG:P0154:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0154""]","[""performance_function""]",1
"[""TG:P0045:voltage""]","[""Open-circuit voltage: 163 mV""]",1,TG:C0734531c80e8c5,,,TG,Open-circuit voltage: 163 mV,"[""TG:P0045:voltage""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0045""]","[""quantity""]",1
"[""TG:P0330:corrosion""]","[""Surface-casino corrosion""]",0,TG:C07376734b48a6f,,,TG,Surface-casino corrosion,"[""TG:P0330:corrosion""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,[],"[""mechanism_process""]",0
"[""TG:P0161:concentration""]","[""Redox-pair ion concentration""]",1,TG:C0752097f2fb42b,,,TG,Redox-pair ion concentration,"[""TG:P0161:concentration""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0161""]","[""condition""]",1
"[""TG:P0026:cycling""]","[""Recurrent pulverization–gelation""]",1,TG:C0759c6529f0119,,,TG,Recurrent pulverization–gelation,"[""TG:P0026:cycling""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0026""]","[""mechanism_process""]",1
"[""TG:P0124:n1""]","[""AISI 316L/AISI 316L stainless steel pair""]",1,TG:C0759f6476a7f6a,,,TG,AISI 316L/AISI 316L stainless steel pair,"[""TG:P0124:n1""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0124""]","[""material_entity""]",1
"[""TG:P0279:geo""]","[""Geothermal energy for powering the sensors""]",1,TG:C076fe27a9f7487,,,TG,Geothermal energy for powering the sensors,"[""TG:P0279:geo""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0279""]","[""application""]",1
"[""TG:P0137:guanidinium""]","[""Grafting guanidinium salt ions into chitosan gel""]",2,TG:C0773c2c968b159,,,TG,Grafting guanidinium salt ions into chitosan gel,"[""TG:P0137:guanidinium""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0137""]","[""design_strategy""]",1
"[""TG:P0266:sp""]","[""P-type TEC Seebeck coefficient""]",1,TG:C0788a41d863bf7,,,TG,P-type TEC Seebeck coefficient,"[""TG:P0266:sp""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0266""]","[""quantity""]",1
"[""TG:P0246:complete_v1_cr002_object""]","[""Hydrogel-based thermocell functioning at low temperatures""]",1,TG:C0788b13f84146e,,,TG,Hydrogel-based thermocell functioning at low temperatures,"[""TG:P0246:complete_v1_cr002_object""]",,new_singleton_no_exact_alias_candidate,"[""P0246""]","[""performance_function""]",1
"[""TG:P0284:complete_v1_cr002_subject""]","[""Lagging development of n-type thermocells""]",1,TG:C079c90f84f5bdf,,,TG,Lagging development of n-type thermocells,"[""TG:P0284:complete_v1_cr002_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0284""]","[""descriptor""]",1
"[""TG:P0051:assembly""]","[""Organohydrogel assembled with PDMS/CuO/Cu electrodes""]",3,TG:C07aae5fd445a02,,,TG,Organohydrogel assembled with PDMS/CuO/Cu electrodes,"[""TG:P0051:assembly""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0051""]","[""material_entity""]",1
"[""TG:P0223:i""]","[""Membrane isolation of binding species into an appropriate hot/cold zone""]",1,TG:C07bfb5dcaae4a2,,,TG,Membrane isolation of binding species into an appropriate hot/cold zone,"[""TG:P0223:i""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0223""]","[""design_strategy""]",1
"[""TG:P0195:entropy""]","[""Large, synthetically tunable redox entropy change""]",1,TG:C07d4d68e5efd86,,,TG,"Large, synthetically tunable redox entropy change","[""TG:P0195:entropy""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0195""]","[""quantity""]",1
"[""TG:P0204:heat""]","[""Isothermal heating""]",1,TG:C07d888e5f8f62d,,,TG,Isothermal heating,"[""TG:P0204:heat""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0204""]","[""condition""]",1
"[""TG:P0007:receptor""]","[""Self-powered multimodal fingertip receptor""]",3,TG:C0802de62cabbe4,,,TG,Self-powered multimodal fingertip receptor,"[""TG:P0007:receptor""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0007""]","[""material_entity""]",1
"[""TG:P0133:gradient""]","[""Temperature gradient between electrodes""]",2,TG:C081918d4608cd7,,,TG,Temperature gradient between electrodes,"[""TG:P0133:gradient""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0133""]","[""condition""]",1
"[""TG:P0126:complete_v1_cr003_object""]","[""Thermogalvanic coupling effects on anode and cathode surface properties""]",1,TG:C081ac1ec90ffc0,,,TG,Thermogalvanic coupling effects on anode and cathode surface properties,"[""TG:P0126:complete_v1_cr003_object""]",,new_singleton_no_exact_alias_candidate,"[""P0126""]","[""descriptor""]",1
"[""TG:P0288:complete_v1_r008_object"",""TG:P0288:mix""]","[""Cobalt-couple cell with 3:1 (v/v) MPN-[C(2)mim][B(CN)(4)] electrolyte""]",3,TG:C081fc6338bdbb7,,,TG,Cobalt-couple cell with 3:1 (v/v) MPN-[C(2)mim][B(CN)(4)] electrolyte,"[""TG:P0288:mix"",""TG:P0288:complete_v1_r008_object""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0288""]","[""material_entity""]",1
