audit_order,candidate_id,evidence_tier,evidence_tier_order,evidence_tier_reason,strict_syntax_supported_side,ite_side_evidence_level,tg_side_evidence_level,evidence_floor,evidence_ceiling,evidence_grade,evidence_grade_order,shared_global_concept_id,shared_label,shared_category,shared_node_focus_eligible,other_endpoints_focus_eligible,focus_eligible,shared_ite_document_frequency,shared_tg_document_frequency,shared_ite_incident_pair_degree,shared_tg_incident_pair_degree,ite_pair_id,ite_pair_key,ite_pair_label,ite_other_global_concept_id,ite_other_label,ite_other_category,ite_pair_paper_count,ite_pair_sentence_count,ite_pair_strict_syntax_relation_paper_count,ite_pair_human_confirmed_relation_paper_count,ite_strict_relation_ids,ite_human_confirmed_relation_ids,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_key,tg_pair_label,tg_other_global_concept_id,tg_other_label,tg_other_category,tg_pair_paper_count,tg_pair_sentence_count,tg_pair_strict_syntax_relation_paper_count,tg_pair_human_confirmed_relation_paper_count,tg_strict_relation_ids,tg_human_confirmed_relation_ids,tg_authoritative_provenance_fk,closure_group_id,cross_endpoint_pair_key,cross_endpoint_pair,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,scientific_claim_status,candidate_interpretation,minimum_relation_support,total_relation_support,minimum_human_confirmed_relation_support,total_human_confirmed_relation_support,minimum_pair_paper_count,sum_pair_paper_count,minimum_pair_sentence_count,sum_pair_sentence_count,shared_minimum_document_frequency,closure_path_count,shared_candidate_path_count,within_shared_node_support_rank,within_shared_node_tier_support_rank,focus_within_shared_node_support_rank,focus_within_shared_node_tier_support_rank
145,TC_fba0dc29941c,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_14cb2810f946,GC_4a92e5f4fe38::GC_faa270044b11,hydrogel + normalized power,GC_faa270044b11,normalized power,outcome_or_property,2,2,0,0,,,TP_14cb2810f946,CL_681d0f053850,GC_f2bba15c8a15::GC_faa270044b11,physiological temperature gradient + normalized power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,3,1,3,21,1,9390,5,5,5,5
146,TC_5e26517e094b,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_16d41b3fd5f9,GC_4a92e5f4fe38::GC_f897314014d6,hydrogel + excellent environmental stability,GC_f897314014d6,excellent environmental stability,outcome_or_property,1,1,0,0,,,TP_16d41b3fd5f9,CL_215e13a16e1b,GC_f2bba15c8a15::GC_f897314014d6,physiological temperature gradient + excellent environmental stability,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,18,18,17,17
147,TC_9a71345e3e7b,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_17263d18151e,GC_4a92e5f4fe38::GC_8ad5b453cc37,hydrogel + ion diffusion,GC_8ad5b453cc37,ion diffusion,mechanism_or_process,1,1,0,0,,,TP_17263d18151e,CL_8f19e5ba5d6a,GC_8ad5b453cc37::GC_f2bba15c8a15,physiological temperature gradient + ion diffusion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,19,19,18,18
148,TC_d9c670e4ffce,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_1c7f4a8adfbd,GC_4a92e5f4fe38::GC_77ebb0d46b50,hydrogel + ice crystallization,GC_77ebb0d46b50,ice crystallization,mechanism_or_process,1,1,0,0,,,TP_1c7f4a8adfbd,CL_16a9c0c0d667,GC_77ebb0d46b50::GC_f2bba15c8a15,physiological temperature gradient + ice crystallization,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,20,20,19,19
149,TC_9b0e179af3b6,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_1d2c8bfd05c2,GC_4a92e5f4fe38::GC_519340eb3e00,hydrogel + temperature responsive,GC_519340eb3e00,temperature responsive,untyped_extractive_keyword,1,1,0,0,,,TP_1d2c8bfd05c2,CL_b8666ba44efa,GC_519340eb3e00::GC_f2bba15c8a15,physiological temperature gradient + temperature responsive,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,21,21,,
150,TC_773b1426ff53,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_273192b203dc,GC_4a92e5f4fe38::GC_e9abbbf10922,hydrogel + thermo reversible,GC_e9abbbf10922,thermo reversible,untyped_extractive_keyword,1,1,0,0,,,TP_273192b203dc,CL_e46901e544aa,GC_e9abbbf10922::GC_f2bba15c8a15,physiological temperature gradient + thermo reversible,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,22,22,,
151,TC_948ab023843f,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_27e7ec00d4c4,GC_4a92e5f4fe38::GC_6cdb23f33c74,hydrogel + seebeck coefficient,GC_6cdb23f33c74,seebeck coefficient,outcome_or_property,2,2,0,0,,,TP_27e7ec00d4c4,CL_79dd3743db62,GC_6cdb23f33c74::GC_f2bba15c8a15,physiological temperature gradient + seebeck coefficient,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,3,1,3,21,1,9390,6,6,6,6
152,TC_e226354c602e,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_2877bc740945,GC_4a92e5f4fe38::GC_4b155e3c784d,hydrogel + thermoelectric conversion,GC_4b155e3c784d,thermoelectric conversion,mechanism_or_process,2,3,0,0,,,TP_2877bc740945,CL_60516e2479e6,GC_4b155e3c784d::GC_f2bba15c8a15,physiological temperature gradient + thermoelectric conversion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,3,1,4,21,1,9390,2,2,2,2
153,TC_9528bb093c18,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_294f5b0fb07a,GC_4a92e5f4fe38::GC_c6f96235805f,hydrogel + tecs,GC_c6f96235805f,tecs,literal_formula,1,1,0,0,,,TP_294f5b0fb07a,CL_de37957aecf1,GC_c6f96235805f::GC_f2bba15c8a15,physiological temperature gradient + tecs,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,23,23,20,20
154,TC_867a19d36363,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_2a38c8648322,GC_4a92e5f4fe38::GC_96ad18401ea9,hydrogel + colligative property,GC_96ad18401ea9,colligative property,outcome_or_property,1,1,0,0,,,TP_2a38c8648322,CL_a914a5e82f5d,GC_96ad18401ea9::GC_f2bba15c8a15,physiological temperature gradient + colligative property,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,24,24,21,21
155,TC_d558e3dfe753,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_2d43302b803a,GC_4a92e5f4fe38::GC_e9d78ff58518,hydrogel + structure breaking salt,GC_e9d78ff58518,structure breaking salt,material_or_structure,1,2,0,0,,,TP_2d43302b803a,CL_c17015713df2,GC_e9d78ff58518::GC_f2bba15c8a15,physiological temperature gradient + structure breaking salt,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,3,21,1,9390,9,9,9,9
156,TC_3d8efe6f8d5f,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_35832449ae1c,GC_1cfa29b05d96::GC_4a92e5f4fe38,textile electrode + hydrogel,GC_1cfa29b05d96,textile electrode,material_or_structure,1,1,0,0,,,TP_35832449ae1c,CL_0518e0106df8,GC_1cfa29b05d96::GC_f2bba15c8a15,physiological temperature gradient + textile electrode,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,25,25,22,22
157,TC_0e7cd864c0ae,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_487851209db8,GC_4a92e5f4fe38::GC_dad97d797387,hydrogel + redox reaction,GC_dad97d797387,redox reaction,mechanism_or_process,2,2,0,0,,,TP_487851209db8,CL_9c98e0072059,GC_dad97d797387::GC_f2bba15c8a15,physiological temperature gradient + redox reaction,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,3,1,3,21,1,9390,7,7,7,7
158,TC_2cce82693460,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_4cd870e9d088,GC_4a92e5f4fe38::GC_e3dc7a9d810c,hydrogel + quasi solid state,GC_e3dc7a9d810c,quasi solid state,untyped_extractive_keyword,1,2,0,0,,,TP_4cd870e9d088,CL_ee2db488ddc7,GC_e3dc7a9d810c::GC_f2bba15c8a15,physiological temperature gradient + quasi solid state,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,3,21,1,9390,10,10,,
159,TC_3e304cd7750e,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_4d0996278de2,GC_4a92e5f4fe38::GC_a15216d3da74,hydrogel + hydrogel thermo electrochemical cell,GC_a15216d3da74,hydrogel thermo electrochemical cell,device_or_context,1,1,0,0,,,TP_4d0996278de2,CL_6999ec815f3e,GC_a15216d3da74::GC_f2bba15c8a15,physiological temperature gradient + hydrogel thermo electrochemical cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,26,26,,
160,TC_4f75ee456983,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_4e46de07af2d,GC_138545480ba1::GC_4a92e5f4fe38,thermo electrochemical + hydrogel,GC_138545480ba1,thermo electrochemical,untyped_extractive_keyword,1,1,0,0,,,TP_4e46de07af2d,CL_e98a508edc26,GC_138545480ba1::GC_f2bba15c8a15,physiological temperature gradient + thermo electrochemical,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,27,27,,
161,TC_e74aa5ccfc2e,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_4e8d6a277f10,GC_4a92e5f4fe38::GC_50c64ed68beb,hydrogel + freeze tolerance,GC_50c64ed68beb,freeze tolerance,untyped_extractive_keyword,1,1,0,0,,,TP_4e8d6a277f10,CL_0e0ec482ca63,GC_50c64ed68beb::GC_f2bba15c8a15,physiological temperature gradient + freeze tolerance,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,28,28,,
162,TC_0184dc961f05,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_4fae5a823364,GC_4a92e5f4fe38::GC_78497a3caea5,hydrogel + li+ ion,GC_78497a3caea5,li+ ion,material_or_structure,1,1,0,0,,,TP_4fae5a823364,CL_69051eb49567,GC_78497a3caea5::GC_f2bba15c8a15,physiological temperature gradient + li+ ion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,29,29,23,23
163,TC_29ea0dcc264e,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_5a33fdd26739,GC_27998e08b8e3::GC_4a92e5f4fe38,hydration + hydrogel,GC_27998e08b8e3,hydration,mechanism_or_process,1,1,0,0,,,TP_5a33fdd26739,CL_2ce8060ae5fc,GC_27998e08b8e3::GC_f2bba15c8a15,physiological temperature gradient + hydration,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,30,30,24,24
164,TC_ba53f5e6a1df,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_5ec4ae573029,GC_4a92e5f4fe38::GC_d7e4ea27d643,hydrogel + quasi solid,GC_d7e4ea27d643,quasi solid,untyped_extractive_keyword,1,1,0,0,,,TP_5ec4ae573029,CL_41684e71e305,GC_d7e4ea27d643::GC_f2bba15c8a15,physiological temperature gradient + quasi solid,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,31,31,,
165,TC_04d5e8db5bd4,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_61b503a81f6f,GC_2bb8ba54929f::GC_4a92e5f4fe38,constant elastic modulus + hydrogel,GC_2bb8ba54929f,constant elastic modulus,outcome_or_property,1,1,0,0,,,TP_61b503a81f6f,CL_6c51dc8db92a,GC_2bb8ba54929f::GC_f2bba15c8a15,physiological temperature gradient + constant elastic modulus,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,32,32,25,25
166,TC_cd8ef5754306,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_628aabb4216a,GC_4a92e5f4fe38::GC_5b2bd4afcf11,hydrogel + synergistically enlarges solvation,GC_5b2bd4afcf11,synergistically enlarges solvation,mechanism_or_process,1,1,0,0,,,TP_628aabb4216a,CL_254f1afae9a5,GC_5b2bd4afcf11::GC_f2bba15c8a15,physiological temperature gradient + synergistically enlarges solvation,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,33,33,26,26
167,TC_8afe75a8ee6d,B_single_strict_syntax_candidate,2,one_incident_pair_has_strict_syntax_relation_support,iTE,2,1,1,2,G1_single_strict_syntax_candidate,2,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,hydrogel + physiological temperature gradient,GC_f2bba15c8a15,physiological temperature gradient,mechanism_or_process,1,1,1,0,AR_cc07e8ae6672,,IP_c4feef01a10e,TP_62c86622d63c,GC_4a92e5f4fe38::GC_cf402379d512,hydrogel + concentration gradient,GC_cf402379d512,concentration gradient,mechanism_or_process,1,1,0,0,,,TP_62c86622d63c,CL_27b92d6d8bd0,GC_cf402379d512::GC_f2bba15c8a15,physiological temperature gradient + concentration gradient,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,pending,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,1,0,0,1,2,1,2,21,1,9390,34,34,27,27
