pair_id,analysis_layer,pair_key,left_global_concept_id,left_label,right_global_concept_id,right_label,paper_count,sentence_count,strict_syntax_relation_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,example_evidence_sentence,example_left_surface,example_right_surface
TP_35c9124ac6c4,TG,GC_16b42e37ba7a::GC_e49423da4792,GC_16b42e37ba7a,open circuit,GC_e49423da4792,short circuit current,3,3,0,1996,2022,P0057; P0117; P0127,10.1016/j.nanoen.2022.107449; 10.1007/s10854-015-4043-7; 10.1149/1.1837047,"Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy; Flexible organic photo-thermogalvanic cell for low power applications; Power conversion efficiency, electrode separation, and overpotential in the ferricyanide/ferrocyonide thermogalvanic cell","By implanting a PDMS solar absorber, the assembled solar thermoelectric gel device delivers a maximum temperature difference of about 11.2 K with an open-circuit voltage up to 16.6 mV and short-circuit current of more than 100 mu A, respectively, upon exposure to sunshine over 12 h.",open-circuit,short-circuit current
TP_3c333f1c632d,TG,GC_21faa67da1fd::GC_3ea8786de366,GC_21faa67da1fd,conversion,GC_3ea8786de366,thermogalvanic cell,3,3,0,2022,2025,P0029; P0076; P0099,10.1021/acs.jpclett.5c02903; 10.1002/eom2.12302; 10.1016/j.tsep.2022.101448,AI-Informed Solvation Engineering for Thermogalvanic Electrolytes with High Thermopower; Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems; Stimulating green energy potential in Sub-Saharan Africa: An analysis of copper-copper sulphate thermogalvanic cell architecture,"Thermogalvanic cells utilize redox couple ions to achieve continuous heat-to-electricity conversion, yet the development of high-performance electrolytes is limited by the complex relationship between solvation of redox couple ions and thermopower.",conversion,Thermogalvanic cells
TP_e716a7ee9b28,TG,GC_234b2810632d::GC_3cd3564912b1,GC_234b2810632d,open circuit voltage,GC_3cd3564912b1,short circuit,3,3,0,2016,2023,P0057; P0068; P0117,10.1016/j.nanoen.2022.107449; 10.3390/mi14071327; 10.1007/s10854-015-4043-7,"Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy; Self-Powered, Non-Toxic, Recyclable Thermogalvanic Hydrogel Sensor for Temperature Monitoring of Edibles; Flexible organic photo-thermogalvanic cell for low power applications","By implanting a PDMS solar absorber, the assembled solar thermoelectric gel device delivers a maximum temperature difference of about 11.2 K with an open-circuit voltage up to 16.6 mV and short-circuit current of more than 100 mu A, respectively, upon exposure to sunshine over 12 h.",open-circuit voltage,short-circuit
TP_35be8ec42b7f,TG,GC_234b2810632d::GC_e49423da4792,GC_234b2810632d,open circuit voltage,GC_e49423da4792,short circuit current,3,3,0,2016,2023,P0042; P0057; P0117,10.1016/j.cej.2023.145247; 10.1016/j.nanoen.2022.107449; 10.1007/s10854-015-4043-7,Thermogalvanic gel patch for self-powered human motion recognition enabled by photo-thermal-electric conversion; Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy; Flexible organic photo-thermogalvanic cell for low power applications,"This enables simultaneous high thermogalvanic and photothermal performance, with an open circuit voltage of up to 12 mV and a short circuit current exceeding 1.25 A m- 2 at a temperature difference of up to 9 degrees C under one sun.",open circuit voltage,short circuit current
TP_610fac572646,TG,GC_3ea8786de366::GC_d18c91f9affa,GC_3ea8786de366,thermogalvanic cell,GC_d18c91f9affa,temperature difference,3,3,0,2022,2025,P0057; P0068; P0161,10.1016/j.nanoen.2022.107449; 10.3390/mi14071327; 10.1016/j.energy.2025.138779,"Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy; Self-Powered, Non-Toxic, Recyclable Thermogalvanic Hydrogel Sensor for Temperature Monitoring of Edibles; Experimental investigations on thermally induced energy storage characteristics of hydrogel thermo-electrochemical cells for low-grade heat recovery","When the temperature difference is 40 K, the gel-based thermogalvanic cell achieves an open-circuit voltage of about 63 mV with the maximum power density of about 1.2 mW m(-2).",thermogalvanic cell,temperature difference
TP_a0398f685f92,TG,GC_3ea8786de366::GC_f50bbe3cdc5d,GC_3ea8786de366,thermogalvanic cell,GC_f50bbe3cdc5d,temperature gradient,3,3,0,2016,2023,P0088; P0117; P0208,10.1016/j.ijthermalsci.2023.108430; 10.1007/s10854-015-4043-7; 10.1016/j.electacta.2016.12.152,Experimental and simulated thermal resistance of thermogalvanic cells with triply periodic minimal surface structures; Flexible organic photo-thermogalvanic cell for low power applications; Thermoelectrochemistry using conventional and novel gelled electrolytes in heat-to-current thermocells,Thermogalvanic cells (TGCs) can take advantage of waste heat to generate electricity with a low temperature gradient.,Thermogalvanic cells,temperature gradient
TP_095039757b35,TG,GC_3f4a896f4f63::GC_f2c6e01f2e8c,GC_3f4a896f4f63,carnot relative efficiency,GC_f2c6e01f2e8c,carnot relative,3,3,0,2024,2024,P0006; P0034; P0270,10.1038/s41467-024-51002-8; 10.1039/d4ee00768a; 10.1016/j.cej.2024.152806,"Ultrastrong, flexible thermogalvanic armor with a Carnot-relative efficiency over 8%; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Strong concentration gradient effect and weak solvation effect in thermopower enhancement in K 3 Fe(CN) 6 / K 4 Fe(CN) 6 aqueous electrolyte with ethanol addition",Emerging tough thermogalvanic device could be a sustainable platform to convert body heat energy into electricity for powering wearable electronics if its Carnot-relative efficiency (eta(r)) reaches similar to 5%.,Carnot-relative efficiency,Carnot-relative
TP_9a62826390a9,TG,GC_6cdb23f33c74::GC_6f0f083fb15f,GC_6cdb23f33c74,seebeck coefficient,GC_6f0f083fb15f,maximum power density,3,3,0,2017,2026,P0081; P0114; P0263,10.1039/d5ta09239f; 10.1016/j.ijhydene.2017.08.111; 10.1016/j.cej.2026.178256,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell; A solid state thermogalvanic cell harvesting low-grade thermal energy; Efficient seawater desalination enabled by temperature-regulated electrolyte gradient,"We add weakly coordinating anions to stabilize the oxidized species, increase redox entropy change, and balance electrical and thermal transport, and the optimized cell delivers a Seebeck coefficient of 6.44 mV K-1; a maximum power density similar to 8 W m(-2); and similar to 0.5 V (open circuit) at a 75 K gradient.",Seebeck coefficient,maximum power density
TP_be723b55df9c,TG,GC_6cdb23f33c74::GC_c6f96235805f,GC_6cdb23f33c74,seebeck coefficient,GC_c6f96235805f,tecs,3,3,0,2018,2025,P0266; P0285; P0299,10.1016/j.jpowsour.2025.236165; 10.1016/j.electacta.2020.135651; 10.1039/c7se00470b,Enhancing P-type and N-type thermocells performance with carboxylated chitosan additive; Unravelling ionic speciation and hydration structure of Fe(III/II) redox couples for thermoelectrochemical cells; Thermo-electrochemical cells empowered by selective inclusion of redox-active ions by polysaccharides,"In this paper, carboxylated chitosan is used as an identical additive, resulting in an increase in the Seebeck coefficient of P-type and N-type TECs by 115.33 % and 53.25%, respectively.",Seebeck coefficient,TECs
TP_ce8e1246423f,TG,GC_6cdb23f33c74::GC_d18c91f9affa,GC_6cdb23f33c74,seebeck coefficient,GC_d18c91f9affa,temperature difference,3,3,0,2017,2026,P0070; P0114; P0263,10.1002/aelm.202300089; 10.1016/j.ijhydene.2017.08.111; 10.1016/j.cej.2026.178256,A Quasisolid Electrolyte Thermogalvanic Cell by Using Sand Grains; A solid state thermogalvanic cell harvesting low-grade thermal energy; Efficient seawater desalination enabled by temperature-regulated electrolyte gradient,"It is found that although sand grains are common, widely seen in the desert, the Carnot efficiency of such N-type QS-Cu-TGCs is quite high, about 4%, with the Seebeck coefficient of 8.4 mV K-1, driven by the temperature difference 12.1 K between two electrodes, in an environment below 373 K.",Seebeck coefficient,temperature difference
TP_6814b06fbf8a,TG,GC_118af0040619::GC_7fd8c2696d32,GC_118af0040619,thermopower,GC_7fd8c2696d32,solvation,2,3,0,2024,2025,P0029; P0270,10.1021/acs.jpclett.5c02903; 10.1016/j.cej.2024.152806,AI-Informed Solvation Engineering for Thermogalvanic Electrolytes with High Thermopower; Strong concentration gradient effect and weak solvation effect in thermopower enhancement in K 3 Fe(CN) 6 / K 4 Fe(CN) 6 aqueous electrolyte with ethanol addition,"Thermogalvanic cells utilize redox couple ions to achieve continuous heat-to-electricity conversion, yet the development of high-performance electrolytes is limited by the complex relationship between solvation of redox couple ions and thermopower.",thermopower,solvation
TP_69fb8a7dabe9,TG,GC_41374fb28f21::GC_4a92e5f4fe38,GC_41374fb28f21,redox ion,GC_4a92e5f4fe38,hydrogel,2,3,0,2023,2026,P0172; P0193,10.1039/d6sc03942a; 10.1039/d2ta09385e,Engineering asymmetric solvation structures for synergistically boosted quasi-solid thermocells; Aqueous eutectic hydrogel electrolytes enable flexible thermocells with a wide operating temperature range,"Introducing a single solvent into hydrogel electrolytes, a common strategy to enhance thermopower, often yields a marginal solvation entropy difference between redox ions and provides limited gains in ion transport.",redox ions,hydrogel
TP_2877bc740945,TG,GC_4a92e5f4fe38::GC_4b155e3c784d,GC_4a92e5f4fe38,hydrogel,GC_4b155e3c784d,thermoelectric conversion,2,3,0,2021,2025,P0161; P1493,10.1016/j.energy.2025.138779; 10.1021/acsami.1c07266,Experimental investigations on thermally induced energy storage characteristics of hydrogel thermo-electrochemical cells for low-grade heat recovery; Rational Design of Thermocells Driven by the Volume Phase Transition of Hydrogel Nanoparticles,"Recently it has been found that hydrogel thermocells possess certain energy storage function with high energy storage density during the thermoelectric conversion process, indicating great potential for harvesting low-grade waste heat.",hydrogel,thermoelectric conversion
TP_bf3dca3374a2,TG,GC_5f9395c3b80a::GC_6cdb23f33c74,GC_5f9395c3b80a,entropy,GC_6cdb23f33c74,seebeck coefficient,2,3,0,2021,2022,P0063; P0223,10.1039/d1ta10508f; 10.1039/d1cp01153g,Solvent effect on the Seebeck coefficient of Fe2+/Fe3+ hydrogel thermogalvanic cells; Insight into the effect of the configuration entropy of additives on the Seebeck coefficient,It is found that the difference in entropy contributions from changing solvation shell sizes as a result of organic solvent addition is the origin of the observed dependency between the Seebeck coefficient and solvent DN.,entropy,Seebeck coefficient
TP_ba72fb2f6509,TG,GC_05ff932ccf02::GC_0877e2b76456,GC_05ff932ccf02,temperature dependent,GC_0877e2b76456,thermo electrochemical cell,2,2,0,2016,2023,P0283; P0286,10.1021/jacs.6b04923; 10.3390/nano13091488,Supramolecular Thermo-Electrochemical Cells: Enhanced Thermoelectric Performance by Host-Guest Complexation and Salt-Induced Crystallization; Biomass-Derived Sustainable Electrode Material for Low-Grade Heat Harvesting,"This temperature-dependent host-guest interaction provides a concentration gradient of redox ion pairs between two electrodes, leading to the eminent performance of the thermo-electrochemical cells.",temperature-dependent,thermo-electrochemical cells
TP_c32726ab0200,TG,GC_05ff932ccf02::GC_138545480ba1,GC_05ff932ccf02,temperature dependent,GC_138545480ba1,thermo electrochemical,2,2,0,2016,2023,P0283; P0286,10.1021/jacs.6b04923; 10.3390/nano13091488,Supramolecular Thermo-Electrochemical Cells: Enhanced Thermoelectric Performance by Host-Guest Complexation and Salt-Induced Crystallization; Biomass-Derived Sustainable Electrode Material for Low-Grade Heat Harvesting,"This temperature-dependent host-guest interaction provides a concentration gradient of redox ion pairs between two electrodes, leading to the eminent performance of the thermo-electrochemical cells.",temperature-dependent,thermo-electrochemical
TP_a7d516146c1f,TG,GC_086842cab501::GC_3ea8786de366,GC_086842cab501,cutting edge,GC_3ea8786de366,thermogalvanic cell,2,2,0,2025,2025,P0149; P0189,10.1016/j.ensm.2024.103902; 10.1016/j.applthermaleng.2024.124970,Thermo-electrochemical cells enable efficient and flexible power supplies: From materials to applications; Numerical study on heat and ion transport characteristics enables optimal design of aqueous thermocells for low-grade heat recovery,"In recent years, thermo-electrochemical cells (also known as thermocells or thermogalvanic cells) driven by low-grade heat have been emerging as a cutting-edge technology due to their ultrahigh Seebeck coefficient, high flexibility and low cost, and they possess large application prospects in wearable electronic devices, self-powered Internet-of-Thing sensors and industrial waste heat recovery.",cutting-edge,thermogalvanic cells
TP_9ac9e5d5fb6d,TG,GC_0877e2b76456::GC_bfa67b12b5ea,GC_0877e2b76456,thermo electrochemical cell,GC_bfa67b12b5ea,cost effective,2,2,0,2023,2025,P0035; P0277,10.1016/j.cej.2025.164170; 10.1002/adfm.202304067,Unlocking enhanced thermogalvanic cell performance via molecular chaperone-assisted non-toxic redox couple for waste heat harvesting; FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,Thermo-electrochemical cells (TECs) offer a cost-effective solution for converting thermal energy into electrical energy.,Thermo-electrochemical cells,cost-effective
TP_8706d327b77a,TG,GC_0877e2b76456::GC_f99f14bc2e66,GC_0877e2b76456,thermo electrochemical cell,GC_f99f14bc2e66,thermoelectric voltage,2,2,0,2016,2018,P0283; P0299,10.1021/jacs.6b04923; 10.1039/c7se00470b,Supramolecular Thermo-Electrochemical Cells: Enhanced Thermoelectric Performance by Host-Guest Complexation and Salt-Induced Crystallization; Thermo-electrochemical cells empowered by selective inclusion of redox-active ions by polysaccharides,Thermo-electrochemical cells have potential to generate thermoelectric voltage 1 order higher than that given by semiconductor materials.,Thermo-electrochemical cells,thermoelectric voltage
TP_a2208d55732d,TG,GC_09c84fb5d355::GC_16b42e37ba7a,GC_09c84fb5d355,maximum power,GC_16b42e37ba7a,open circuit,2,2,0,2022,2024,P0045; P0057,10.1016/j.nanoen.2024.110329; 10.1016/j.nanoen.2022.107449,Thermogalvanic hydrogel with controllable ion confined transportation and its application for self-powered lactic acid sensor; Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy,"An open-circuit voltage of 163 mV, a short-current density of 0.7 mA & sdot;m-2 and a maximum power density of 26.7 mu W & sdot;m-2 are achieved at a temperature difference of 30 K.",maximum power,open-circuit
TP_60193de32675,TG,GC_09c84fb5d355::GC_234b2810632d,GC_09c84fb5d355,maximum power,GC_234b2810632d,open circuit voltage,2,2,0,2022,2024,P0045; P0057,10.1016/j.nanoen.2024.110329; 10.1016/j.nanoen.2022.107449,Thermogalvanic hydrogel with controllable ion confined transportation and its application for self-powered lactic acid sensor; Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy,"An open-circuit voltage of 163 mV, a short-current density of 0.7 mA & sdot;m-2 and a maximum power density of 26.7 mu W & sdot;m-2 are achieved at a temperature difference of 30 K.",maximum power,open-circuit voltage
