pair_evidence_id,pair_id,analysis_layer,pair_key,sentence_pair_id,relation_id,paper_id,source_record_ids,doi,title,abstract_sha256,sentence_id,evidence_sentence,left_global_concept_id,left_surface,left_char_start,left_char_end,right_global_concept_id,right_surface,right_char_start,right_char_end,relation_source_surface,relation_source_char_start,relation_source_char_end,predicate_surface,predicate_char_start,predicate_char_end,relation_target_surface,relation_target_char_start,relation_target_char_end,strict_syntax_eligible,graph_eligible,evidence_scope
PE_b3bc4e46c834,TP_05806d2997b0,TG,GC_0ca6bf1bbab3::GC_16b42e37ba7a,SP_fe7ceddff0d6,,P0127,TG_0126,10.1149/1.1837047,"Power conversion efficiency, electrode separation, and overpotential in the ferricyanide/ferrocyonide thermogalvanic cell",7f33b224a29a09b281ef0d1814e44ce66c12b08c6d34ee8afe84901ae38186ca,2,"The open-circuit potential difference is almost independent of electrode separation, but the short-circuit current density falls continuously with increasing electrode separation, while the power conversion efficiency increases asymptotically to a plateau value of ca. 0.04% at a separation near 150 cm.",GC_0ca6bf1bbab3,power conversion,447,463,GC_16b42e37ba7a,open-circuit,261,273,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_1b66c0f7f44f,TP_058b6e407ab8,TG,GC_ab50f164306f::GC_d68166b3111f,SP_0b3eea90ac47,,P0027,TG_0026,10.1016/j.mtener.2024.101546,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,ef252828ef0e1d76754678526b4e0f30bef02a514a936f1c24cfc3f5bbb82a36,8,"In brief, the dual effect of ion-induced crystallization and nanochannel control substantially enhances the Seebeck coefficient of the TGC, thereby offering a promising strategy for enhancing the performance of low-grade thermal energy harvesting wearable TEGs.",GC_ab50f164306f,ion-induced crystallization,1212,1239,GC_d68166b3111f,TEGs,1439,1443,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_df9f5caab69b,TP_05c97ec83224,TG,GC_7e235ad1cc35::GC_8fad25f6d5f4,SP_087dd626a297,,P0293,TG_0292,10.1073/pnas.1806087115,Bulk electronic transport impacts on electron transfer at conducting polymer electrode-electrolyte interfaces,c9d2923d7bb6093293bad3d88c90a5ef9bfdecc2d7abee96c3131efa1949771b,4,"Here, we investigate the heterogeneous electron transfer between a conducting polymer electrode and a redox couple in an electrolyte.",GC_7e235ad1cc35,heterogeneous electron transfer,616,647,GC_8fad25f6d5f4,conducting polymer electrode,658,686,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_8a9e0ab7a552,TP_05d2fee8850a,TG,GC_b28a59c0c34f::GC_dad97d797387,SP_d41fea94e69f,,P0229,TG_0228,10.1007/s10973-012-2311-9,Novel carbon materials for thermal energy harvesting,eb1bdad7b5505aea04187c654cbb0f0f79d9a2109219b7aae1e27a205b0dda17,3,"The temperature dependence of the direction of redox reactions allows power to be extracted from the cell [3, 4].",GC_b28a59c0c34f,redox reactions allows power,391,419,GC_dad97d797387,redox reactions,391,406,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_120f316d8fe6,TP_05d7a8bd54dd,TG,GC_3cd3564912b1::GC_3ea8786de366,SP_482ca3c3450b,,P0068,TG_0067,10.3390/mi14071327,"Self-Powered, Non-Toxic, Recyclable Thermogalvanic Hydrogel Sensor for Temperature Monitoring of Edibles",9efde09a5fa41a97ba09e8bb644c5d55bc18fd4b43d8988c90772299c9abb947,4,"When the temperature difference is 10 K, the gel-based thermogalvanic cell achieves an open-circuit voltage of about 16.2 mV with a maximum short-circuit current of 39 mu A.",GC_3cd3564912b1,short-circuit,696,709,GC_3ea8786de366,thermogalvanic cell,611,630,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_6f7d611f8647,TP_05e7597d96a4,TG,GC_3ea8786de366::GC_677643c99d4a,SP_f7fc2e648dc5,,P0087,TG_0086,10.1021/acs.analchem.5c08278,A Thermogalvanic Cell Microneedle Patch for Integrated Diagnosis and Treatment of UV-Induced Early Skin Cancer,6e6870734fd7e02c9719e5168100782edeaee246e982d2a37b08102f5407f6fe,3,"It incorporates a thermogalvanic cell (TGC) MN, which leverages photothermal-thermoelectric coupling to achieve external power-free transdermal extraction of the biomarker (8-OH-dG) within 10 min.",GC_3ea8786de366,thermogalvanic cell,556,575,GC_677643c99d4a,leverages photothermal-thermoelectric coupling,592,638,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_c4bd394feca1,TP_0656cd8a66ce,TG,GC_1db0c6881d49::GC_2911542e45d8,SP_b4faf3f20312,,P0094,TG_0093,10.1039/d0se00440e,"A fundamental study of the thermoelectrochemistry of ferricyanide/ferrocyanide: cation, concentration, ratio, and heterogeneous and homogeneous electrocatalysis effects in thermogalvanic cells",c351ae232d01bfda64f2ed408c0de05748c11473e785bd3a7712416e8f0155b2,11,"80%,viaboth an increased Seebeck coefficient (through altered solvation) and through increased current (viahomogeneous electrocatalysis of electron transfer).",GC_1db0c6881d49,electron transfer,1681,1698,GC_2911542e45d8,altered solvation,1596,1613,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_f6f4c574e8fc,TP_06641abede6e,TG,GC_1081a1504bdf::GC_d30b07ed8945,SP_ba34467a0c40,,P0011,TG_0010,10.1021/acsaem.4c02835,Enhancing Thermogalvanic Efficiency through Electrostatic Interaction in Cationic Hydrogels,3c8ed1e76024fd060e08a59c10d45e691f5533698db7d994996287a0a40a9659,3,"While significant attention has been focused toward maximizing voltage for a given temperature gradient in liquid-based thermocells, it is crucial to consider both voltage and current density for accurate power output estimation in the case of gel-based thermocells.",GC_1081a1504bdf,accurate power,443,457,GC_d30b07ed8945,current density,423,438,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_65f8305c23fb,TP_06ba57c28ced,TG,GC_930f9a0bd861::GC_f8407634000b,SP_2b5a68d39112,,P0083,TG_0082,10.1002/smll.202514359,Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes,090f201bb9e4687e8f16bd24594d4634d58b41f0ea66e26fa0ecebe2d4a1eded,5,"In particular, the CC/TiO2 electrode delivers the best performance due to unique coordination interactions between TiO2 and Fe(CN)6 4-, which facilitate interfacial charge transfer, as confirmed by spectroscopic and electrochemical analyses.",GC_930f9a0bd861,unique coordination interactions,885,917,GC_f8407634000b,TiO2,926,930,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_06337c1bb959,TP_06ca69b7ba02,TG,GC_0050b83326c0::GC_6cdb23f33c74,SP_0b140a2c76bd,,P0277,TG_0276,10.1002/adfm.202304067,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,ab7eef9046d7eea1824429b3d0bd38b7b94bf3bde3ce903cc59e93410e7df477,5,The modulation of the chaotropicity of counteranions enhances the absolute value of the Seebeck coefficient for the Fe2+/3+ redox couple with an inner-sphere reaction mechanism because of the greater structural disorder in the solvation shell.,GC_0050b83326c0,inner-sphere reaction,701,722,GC_6cdb23f33c74,Seebeck coefficient,644,663,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_8e40efcd5e61,TP_06ecd5eb98c8,TG,GC_0bb45bee94db::GC_d73905a53f98,SP_cf807dc72f27,,P0161,TG_0160,10.1016/j.energy.2025.138779,Experimental investigations on thermally induced energy storage characteristics of hydrogel thermo-electrochemical cells for low-grade heat recovery,5df3620e714541b49233b82292d01e62e28ab47bcc4b6a1c419289c5e4db02b4,5,"To address this knowledge gap, we prepared typical hydrogel thermocells consisting of graphite electrodes and polyacrylamide (PAAm) hydrogel with K-3[Fe(CN)(6)]/K-4[Fe(CN)(6)] redox pair electrolytes.",GC_0bb45bee94db,graphite electrodes,723,742,GC_d73905a53f98,redox pair electrolytes,813,836,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_f202efee93e0,TP_06f1bbf3633f,TG,GC_872fb5efeb88::GC_8aa87c1dffcd,SP_4776e1023505,,P0208,TG_0207,10.1016/j.electacta.2016.12.152,Thermoelectrochemistry using conventional and novel gelled electrolytes in heat-to-current thermocells,a0466e3ab7d896f8981f545d35cbf6e4186cea3e0259ed3cc0d7d69e4dce966b,4,"For this reason, we have investigated aqueous thermocells containing potassium ferricyanide and potassium ferrocyanide (0.1 MK3[Fe(CN)(6)]/0.1 MK4[Fe(CN)(6)]) as a gelled electrolyte.",GC_872fb5efeb88,MK3,555,558,GC_8aa87c1dffcd,gelled electrolyte,595,613,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_d1005629c86f,TP_06f542123f1b,TG,GC_80c5d8e883ef::GC_aa2b3acd04e0,SP_5c864b81e7f3,,P0112,TG_0111,10.1016/j.electacta.2018.05.164,Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,a864998f7b9eb1aab031d8097ee4253224099036a4e8d27cd77d0cb7fa2bb2d1,2,"In addition to the characteristic Seebeck coefficient of -1.21 mV K-1, the pseudocapacitive property of the ferrocyanide/ferricyanide redox couple endows the device with a high area-specific capacitance of 13 F cm(-2) which finally leads to high thermally induced energy storage density.",GC_80c5d8e883ef,characteristic Seebeck coefficient,265,299,GC_aa2b3acd04e0,pseudocapacitive property,321,346,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_d44cdc152f46,TP_0721a02cab26,TG,GC_030b65626e6d::GC_09c84fb5d355,SP_5c14e8451aa7,,P0085,TG_0084,10.1002/adfm.76685,Polymer-Redox Interactions Enhance Ferro/Ferricyanide Thermogalvanic Cells,324182c12b0e52b49a10098aee76c7d81789644217dfa5470c32e6ad05a85ad7,5,"Despite a moderate increase in viscosity, an optimized concentration of 8% PAAK achieved a Seebeck coefficient of -2.2 mV K- 1 and a maximum power output twice that of the pristine electrolyte.",GC_030b65626e6d,pristine electrolyte,912,932,GC_09c84fb5d355,maximum power,873,886,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_23448e4dcdc2,TP_073e2652ae7d,TG,GC_3ea8786de366::GC_66a3d568c912,SP_3031b300db38,,P0128,TG_0127,10.1149/1.2048394,THE POWER CONVERSION EFFICIENCIES OF A THERMOGALVANIC CELL OPERATED IN 3 DIFFERENT ORIENTATIONS,74cbc3b1d77da6a360c7a1527affa00518235c44934e9641e97232de65df5b91,1,Power conversion efficiency (PCE) measurements were carried on a thermogalvanic cell containing the ferricyanide/ ferrocyanide couple in an aqueous background electrolyte of KCl and using two planar platinum electrodes.,GC_3ea8786de366,thermogalvanic cell,65,84,GC_66a3d568c912,planar platinum electrodes,192,218,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_33240f1dbc78,TP_074bb6992687,TG,GC_6cdb23f33c74::GC_7fd8c2696d32,SP_77ba921ac2a5,,P0277,TG_0276,10.1002/adfm.202304067,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,ab7eef9046d7eea1824429b3d0bd38b7b94bf3bde3ce903cc59e93410e7df477,5,The modulation of the chaotropicity of counteranions enhances the absolute value of the Seebeck coefficient for the Fe2+/3+ redox couple with an inner-sphere reaction mechanism because of the greater structural disorder in the solvation shell.,GC_6cdb23f33c74,Seebeck coefficient,644,663,GC_7fd8c2696d32,solvation,783,792,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_e23069aab179,TP_075a961fba2a,TG,GC_55c4816f4855::GC_d4d83863e92a,SP_064dfdca35e4,,P0676,iTE1_0367,10.1016/j.electacta.2013.08.087,Towards ionic liquid-based thermoelectrochemical cells for the harvesting of thermal energy,bb65fec0280285939d1d18f8ad7aec0f9f6e05f20278599b9bc722471d8e260f,7,An adjusted thermoelectric figure of merit (ZT*) was designed to compare physical properties of these liquid electrolytes that determine their viability as electrolytes in thermoelectric energy conversion.,GC_55c4816f4855,liquid electrolytes,1071,1090,GC_d4d83863e92a,thermoelectric energy conversion,1141,1173,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_12d02d3fc276,TP_076e1a825314,TG,GC_5fecb4c8cca5::GC_be381f3ca9b7,SP_83b9950d8e31,,P0084,TG_0083,10.1016/j.nanoen.2026.111909,Self-powered thermogalvanic cells based on layered double hydroxides cross-linking hydrogel: Enhanced thermoelectric performance and mechanical stretchability for IoT wearable electronics,054c797f66a097465ad3cfe1f6b06ed4c0123b156235d83ed6d82861e1a5bfd0,2,"However, for quasi-solid-state TGC, it is difficult to simultaneously balance ion conductivity(sigma), Seebeck coefficient(Se), and mechanical properties.",GC_5fecb4c8cca5,mechanical properties,223,244,GC_be381f3ca9b7,simultaneously balance ion conductivity,146,185,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_e255c4a30fce,TP_0786b769d8eb,TG,GC_5f9395c3b80a::GC_b99e8c2e311b,SP_d1622e1886e9,,P0044,TG_0043,10.1039/d4ee01642d,Boosted thermogalvanic thermopower upon solid-to-liquid phase transition,2ed630cddfdabe4489d21209d0491c5ad94a10d20744a81a9633767b1592ffd1,2,"However, the use of single-phase electrodes thermodynamically curbs the entropy difference, limiting the thermopower enhancement.",GC_5f9395c3b80a,entropy,234,241,GC_b99e8c2e311b,single-phase electrodes,182,205,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_3cebc4e37659,TP_07a4f8ff5b20,TG,GC_7abe572670fb::GC_c6f96235805f,SP_253c124354fd,,P0135,TG_0134,10.1021/acsnano.4c12294,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,ba2d02f8cb4fe8695a34cabc68b062fb1b662b01314033b90b0dee54403db74e,6,"The optimized n-type TEC achieved an output power of 84.55 mu W cm-2 and a normalized power density of 0.53 mW m-2 K-2 under a Delta T of 40 K, outperforming noble platinum-based TECs by a factor of 5.5.",GC_7abe572670fb,output power,1073,1085,GC_c6f96235805f,TECs,1215,1219,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_120a78a4b2c9,TP_07a4f8ff5b20,TG,GC_7abe572670fb::GC_c6f96235805f,SP_acce08476c12,,P0299,TG_0298,10.1039/c7se00470b,Thermo-electrochemical cells empowered by selective inclusion of redox-active ions by polysaccharides,3cc685e2bbe1bb112166c2dee4d3b21bded9710c12f8ba92cbc93dbcbc2a110a,7,"The performance of polymer TECs can be tuned depending on the polymer-I-3(-) interactions, and starch showed notable performance as compared to PVP, with increased output power by a factor of two.",GC_7abe572670fb,output power,1228,1240,GC_c6f96235805f,TECs,1091,1095,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_d7f8fbc89e69,TP_07b6e1f7d082,TG,GC_3bd2af98085c::GC_3f0bc2e1bcac,SP_316e121d0fad,,P0044,TG_0043,10.1039/d4ee01642d,Boosted thermogalvanic thermopower upon solid-to-liquid phase transition,2ed630cddfdabe4489d21209d0491c5ad94a10d20744a81a9633767b1592ffd1,3,"Here, we show that phase transforming electrodes achieve significantly enhanced thermopower using the melting phase transition of bulk NaxK alloys.",GC_3bd2af98085c,melting phase transition,394,418,GC_3f0bc2e1bcac,bulk NaxK alloys,422,438,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_5cfaa308deff,TP_07c1d09fcb90,TG,GC_775916310bb0::GC_d35045aef61a,SP_d6c30d06f3e0,,P0094,TG_0093,10.1039/d0se00440e,"A fundamental study of the thermoelectrochemistry of ferricyanide/ferrocyanide: cation, concentration, ratio, and heterogeneous and homogeneous electrocatalysis effects in thermogalvanic cells",c351ae232d01bfda64f2ed408c0de05748c11473e785bd3a7712416e8f0155b2,12,"Finally, a limited economic comparison was performed, which highlights how the use of non-stoichiometric ratios of the redox couple could improve the cost-per-power value of the systems.",GC_775916310bb0,non-stoichiometric,1787,1805,GC_d35045aef61a,cost-per-power,1851,1865,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_4759eee7014a,TP_07d6c57374f8,TG,GC_507a2bc1e4a6::GC_dd8bf578288d,SP_d14e6ab6edc5,,P0293,TG_0292,10.1073/pnas.1806087115,Bulk electronic transport impacts on electron transfer at conducting polymer electrode-electrolyte interfaces,c9d2923d7bb6093293bad3d88c90a5ef9bfdecc2d7abee96c3131efa1949771b,8,We show the impact of this finding by optimizing an electrochemical thermogalvanic cell that transforms a heat flux into electrical power.,GC_507a2bc1e4a6,electrochemical thermogalvanic cell,1220,1255,GC_dd8bf578288d,electrical power,1289,1305,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_561fcf55f987,TP_08575617cbb8,TG,GC_1dfd91ff597e::GC_6a5437dd92b8,SP_ca10d0de8ebc,,P0024,TG_0023,10.1016/j.solener.2025.114122,Performance evaluation and optimal design of solar thermal liquid thermogalvanic generators without optical concentrator,edd654a7dc51674e99f20578e96b4b2c4d4068c6cd2586750da03e1d924434bd,3,"Based on the developed thermo-electric coupling model, numerical calculation shows that the peak efficiency of the SLTG is 5.0% at AM1.5G (1 kW/m2) conditions, corresponding to a low thermal concentration of 3.87.",GC_1dfd91ff597e,peak efficiency,611,626,GC_6a5437dd92b8,AM1,650,653,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_e73ce74bfbc0,TP_086e617684a5,TG,GC_97aa76824479::GC_dfbb24bc654a,SP_802dcd7c2503,,P0129,TG_0128,10.1016/0013-4686(94)80106-1,THEORETICAL-STUDY OF THERMOGALVANIC CELLS IN STEADY-STATE,1bdcc7cef8bbe35a6325bc16bbbfa4a73f0d360e4e15e3ffa3e61d4a77abe2f9,4,The diffusion-migration transport for the horizontally arranged cell and the diffusion-convection transport for the vertically arranged cell were studied in detail.,GC_97aa76824479,diffusion-migration transport,313,342,GC_dfbb24bc654a,diffusion-migration,313,332,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_b5fa1d9c3c2a,TP_0872d2c1f2c0,TG,GC_3d33efb94fea::GC_7fd8c2696d32,SP_944c9d64dc1d,,P0029,TG_0028,10.1021/acs.jpclett.5c02903,AI-Informed Solvation Engineering for Thermogalvanic Electrolytes with High Thermopower,29ee28f23a79a22dd5996dad35a983ed628cc79983b7f9333c3ac31eae508ed5,6,"The framework validated known effective solvents and identified new candidates, which were confirmed via solvation structure calculations and UV-vis spectroscopy.",GC_3d33efb94fea,validated known effective solvents,928,962,GC_7fd8c2696d32,solvation,1019,1028,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_86b871ee1492,TP_08da497b3fef,TG,GC_234b2810632d::GC_79c8cd50963f,SP_5c0918143166,,P0164,TG_0163,10.1002/aenm.202502570,Precipitation-Driven Thermoelectric Conversion and Energy Storage Integrated Device,53453ca15dba30b8d95f46801b57ac275dd478a3440a83dffa264444e94dd048,4,"Furthermore, a large-area prototype module comprising 32 units manifests an open circuit voltage of 1.7 V and exhibits an energy density of 463.9 J m-2.",GC_234b2810632d,open circuit voltage,628,648,GC_79c8cd50963f,energy density,674,688,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_0a1209ed73f3,TP_091fbbd9135f,TG,GC_e3dc7a9d810c::GC_f9e417c07faf,SP_5a0172169be2,,P0042,TG_0041,10.1016/j.cej.2023.145247,Thermogalvanic gel patch for self-powered human motion recognition enabled by photo-thermal-electric conversion,fb5f858120053398e926da72f428f7a6074177c501a0dca67f02e91e86897de0,1,"Quasi-solid-state electrolytes offer a cheap, leak-free, and scalable way to convert heat directly into electricity for wearable electronics.",GC_e3dc7a9d810c,Quasi-solid-state,0,17,GC_f9e417c07faf,Quasi-solid-state electrolytes,0,30,,,,,,,,,,False,False,same_sentence_cooccurrence_only
