group_id,left_unit_id,right_unit_id,left_eligible_members,right_eligible_members,candidate_channels,legacy_candidate_ids,explicit_candidate_pairs,possible_member_pairs,all_member_pairs_listed,group_status
group:8538b1fcf9363600c855,TG:retrieval:02ef1a7205ccc8,TG:retrieval:60e03f36936b52,1,1,char_ngram_tfidf,pair:8538b1fcf9363600,1,1,True,retrieval_group_only_no_judgment_propagation
group:8963b4a08d9fb9db5952,TG:retrieval:02ef1a7205ccc8,TG:retrieval:6c33ba688dbb91,1,1,char_ngram_tfidf,pair:8963b4a08d9fb9db,1,1,True,retrieval_group_only_no_judgment_propagation
group:fde8a27d38ed998d94c1,TG:retrieval:02ef1a7205ccc8,TG:retrieval:72d86a568e1e7d,1,1,char_ngram_tfidf,pair:fde8a27d38ed998d,1,1,True,retrieval_group_only_no_judgment_propagation
group:9f714a218017aaef732f,TG:retrieval:02ef1a7205ccc8,TG:retrieval:86a9131b212336,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:7f4c076554576c233a6d,TG:retrieval:02ef1a7205ccc8,TG:retrieval:8c1cb1ff71a6f7,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:eeb0a910b798b941b0e7,TG:retrieval:02ef1a7205ccc8,TG:retrieval:8f8dbca0aaa729,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:94c5176e26106e04f670,TG:retrieval:02ef1a7205ccc8,TG:retrieval:97e5f196b07208,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:2b7310eca267de903ce7,TG:retrieval:02ef1a7205ccc8,TG:retrieval:9c012a6ea8975c,1,1,char_ngram_tfidf,pair:2b7310eca267de90,1,1,True,retrieval_group_only_no_judgment_propagation
group:8228d5d05dec76872b3b,TG:retrieval:02ef1a7205ccc8,TG:retrieval:9d5aa19c8c064d,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:89231370bfc96e35d616,TG:retrieval:02ef1a7205ccc8,TG:retrieval:9d6d8c94579196,1,1,char_ngram_tfidf,pair:89231370bfc96e35,1,1,True,retrieval_group_only_no_judgment_propagation
group:9fb7e66b49de06bae432,TG:retrieval:02ef1a7205ccc8,TG:retrieval:a560785d04310b,1,1,char_ngram_tfidf;semantic_top10,pair:9fb7e66b49de06ba,1,1,True,retrieval_group_only_no_judgment_propagation
group:3ca9caeb31134a78b56e,TG:retrieval:02ef1a7205ccc8,TG:retrieval:cc1b2e617e9f99,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:c385e1f7909c9556028a,TG:retrieval:02ef1a7205ccc8,TG:retrieval:d50071e927a2b6,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:9f3db868e9be4e773270,TG:retrieval:02ef1a7205ccc8,TG:retrieval:d6c99e4e4d9472,1,1,char_ngram_tfidf,pair:9f3db868e9be4e77,1,1,True,retrieval_group_only_no_judgment_propagation
group:dbf2a8f0d7bbeae13acd,TG:retrieval:02ef1a7205ccc8,TG:retrieval:e3fa7b12a5b062,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:6e75349de96b02c73e56,TG:retrieval:02ef1a7205ccc8,TG:retrieval:fca2e5ef50f571,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:88707b121fdff945a178,TG:retrieval:02feb52ea5f292,TG:retrieval:17a80fb26889b2,1,1,char_ngram_tfidf,pair:88707b121fdff945,1,1,True,retrieval_group_only_no_judgment_propagation
group:a4c6a27cb39ac0347a90,TG:retrieval:02feb52ea5f292,TG:retrieval:22e76a01affcad,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:bbfa80674aed23db54e2,TG:retrieval:02feb52ea5f292,TG:retrieval:2da1e64b520016,1,1,char_ngram_tfidf,pair:bbfa80674aed23db,1,1,True,retrieval_group_only_no_judgment_propagation
group:b9c33991f03cbd380f01,TG:retrieval:02feb52ea5f292,TG:retrieval:2e4df241044df0,1,1,char_ngram_tfidf,pair:b9c33991f03cbd38,1,1,True,retrieval_group_only_no_judgment_propagation
group:f31d3de41d3671797339,TG:retrieval:02feb52ea5f292,TG:retrieval:302c28d1d938d4,1,1,char_ngram_tfidf;semantic_top10,pair:f31d3de41d367179,1,1,True,retrieval_group_only_no_judgment_propagation
group:6cb45f931ffe9c43990f,TG:retrieval:02feb52ea5f292,TG:retrieval:40e173170fd21a,1,4,char_ngram_tfidf,pair:6cb45f931ffe9c43,1,4,False,retrieval_group_only_no_judgment_propagation
group:3c787630b2834182211b,TG:retrieval:02feb52ea5f292,TG:retrieval:46df04bf2f9b24,1,1,char_ngram_tfidf,pair:3c787630b2834182,1,1,True,retrieval_group_only_no_judgment_propagation
group:ee608b76a11916e81dfe,TG:retrieval:02feb52ea5f292,TG:retrieval:47c4d9f6e5c056,1,1,char_ngram_tfidf,pair:ee608b76a11916e8,1,1,True,retrieval_group_only_no_judgment_propagation
group:8c9b881ce7b8dde3c675,TG:retrieval:02feb52ea5f292,TG:retrieval:5bf065f374db80,1,1,char_ngram_tfidf,pair:8c9b881ce7b8dde3,1,1,True,retrieval_group_only_no_judgment_propagation
group:ea2d09a22f77e09ac589,TG:retrieval:02feb52ea5f292,TG:retrieval:7c3394f61a21e1,1,3,char_ngram_tfidf,pair:ea2d09a22f77e09a,1,3,False,retrieval_group_only_no_judgment_propagation
group:816a150a4620321b1d2a,TG:retrieval:02feb52ea5f292,TG:retrieval:83439458749bd8,1,1,char_ngram_tfidf,pair:816a150a4620321b,1,1,True,retrieval_group_only_no_judgment_propagation
group:a849ddd2cffabe21e89e,TG:retrieval:02feb52ea5f292,TG:retrieval:8527ef06b5fd4b,1,1,char_ngram_tfidf,pair:a849ddd2cffabe21,1,1,True,retrieval_group_only_no_judgment_propagation
group:33084c22dec737130c4c,TG:retrieval:02feb52ea5f292,TG:retrieval:86a9131b212336,1,1,char_ngram_tfidf,pair:33084c22dec73713,1,1,True,retrieval_group_only_no_judgment_propagation
group:de8958a8844fefda7bd6,TG:retrieval:02feb52ea5f292,TG:retrieval:8c1cb1ff71a6f7,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:b8e2bbab0815458c6797,TG:retrieval:02feb52ea5f292,TG:retrieval:8f8dbca0aaa729,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:5cb09c2e4c1a555ce3df,TG:retrieval:02feb52ea5f292,TG:retrieval:97e5f196b07208,1,1,char_ngram_tfidf;semantic_top10,pair:5cb09c2e4c1a555c,1,1,True,retrieval_group_only_no_judgment_propagation
group:a3c30615ee088a0e3192,TG:retrieval:02feb52ea5f292,TG:retrieval:99756452b1393a,1,1,char_ngram_tfidf,pair:a3c30615ee088a0e,1,1,True,retrieval_group_only_no_judgment_propagation
group:3e574b73e0ecbd16dfe7,TG:retrieval:02feb52ea5f292,TG:retrieval:9b6038c8746fbb,1,9,semantic_top10,,1,9,False,retrieval_group_only_no_judgment_propagation
group:de2974ddaa03629cc58d,TG:retrieval:02feb52ea5f292,TG:retrieval:a560785d04310b,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:7c93e099e422cee29af5,TG:retrieval:02feb52ea5f292,TG:retrieval:b10fd157dcbc3b,1,1,char_ngram_tfidf,pair:7c93e099e422cee2,1,1,True,retrieval_group_only_no_judgment_propagation
group:f5367a8e676f97466388,TG:retrieval:02feb52ea5f292,TG:retrieval:b314ae60cb741e,1,2,char_ngram_tfidf,pair:f5367a8e676f9746,1,2,False,retrieval_group_only_no_judgment_propagation
group:68ce3e5af3171f934ca2,TG:retrieval:02feb52ea5f292,TG:retrieval:bac68ba3ca4912,1,1,char_ngram_tfidf,pair:68ce3e5af3171f93,1,1,True,retrieval_group_only_no_judgment_propagation
group:19245c48211981011c33,TG:retrieval:02feb52ea5f292,TG:retrieval:d219f07a2fd780,1,1,char_ngram_tfidf,pair:19245c4821198101,1,1,True,retrieval_group_only_no_judgment_propagation
group:e9266ea44ef72077d41a,TG:retrieval:02feb52ea5f292,TG:retrieval:d23db2040ca085,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:cd7272a0bcdf860aba89,TG:retrieval:02feb52ea5f292,TG:retrieval:fd6d1cc66e16df,1,2,char_ngram_tfidf,pair:cd7272a0bcdf860a,1,2,False,retrieval_group_only_no_judgment_propagation
group:523e4c18991badbd9110,TG:retrieval:03eb33581899ff,TG:retrieval:0ddef6e8d0fc69,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:b5edea94640fdba2c18f,TG:retrieval:03eb33581899ff,TG:retrieval:29aebdd95dc13e,1,1,char_ngram_tfidf,pair:b5edea94640fdba2,1,1,True,retrieval_group_only_no_judgment_propagation
group:bbe40ef5cd85bfc15a36,TG:retrieval:03eb33581899ff,TG:retrieval:2cdcd7aaed4cb1,1,2,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:de56a9a1a67c6a3af39c,TG:retrieval:03eb33581899ff,TG:retrieval:399e0bb9efaec3,1,1,char_ngram_tfidf,pair:de56a9a1a67c6a3a,1,1,True,retrieval_group_only_no_judgment_propagation
group:b02174b548feeea7bf88,TG:retrieval:03eb33581899ff,TG:retrieval:39ec695e66ef19,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:1f469515aa76e1a9f2a2,TG:retrieval:03eb33581899ff,TG:retrieval:456712b569c430,1,1,char_ngram_tfidf;semantic_top10,pair:1f469515aa76e1a9,1,1,True,retrieval_group_only_no_judgment_propagation
group:67f3646c1f44010a7c1a,TG:retrieval:03eb33581899ff,TG:retrieval:46ebda14aa06f9,1,1,char_ngram_tfidf,pair:67f3646c1f44010a,1,1,True,retrieval_group_only_no_judgment_propagation
group:02c2e532bfcd540f2309,TG:retrieval:03eb33581899ff,TG:retrieval:4a1898716ef677,1,4,semantic_top10,,1,4,False,retrieval_group_only_no_judgment_propagation
group:1dc7f088bcc620e0840b,TG:retrieval:03eb33581899ff,TG:retrieval:6d2703426cb9e0,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:11fe4d9f1c7d89d814ec,TG:retrieval:03eb33581899ff,TG:retrieval:98b27b3827211d,1,1,char_ngram_tfidf,pair:11fe4d9f1c7d89d8,1,1,True,retrieval_group_only_no_judgment_propagation
group:89f0bd25ce908ad63303,TG:retrieval:03eb33581899ff,TG:retrieval:9a23bd0c0371b4,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:1add35110a5986121faf,TG:retrieval:03eb33581899ff,TG:retrieval:9bb35a49101562,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:da80345ffad3e4cb6cdd,TG:retrieval:03eb33581899ff,TG:retrieval:b3c7a4ddca6121,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:e652f14c47902390fffb,TG:retrieval:03eb33581899ff,TG:retrieval:bd8bde4b699289,1,1,char_ngram_tfidf,pair:e652f14c47902390,1,1,True,retrieval_group_only_no_judgment_propagation
group:c96f02ceaebb8f6f63a2,TG:retrieval:03eb33581899ff,TG:retrieval:c40a77d260d831,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:57b84b17fb34a6efed31,TG:retrieval:03eb33581899ff,TG:retrieval:cd8fe087b4d436,1,1,char_ngram_tfidf,pair:57b84b17fb34a6ef,1,1,True,retrieval_group_only_no_judgment_propagation
group:86b4354d7fe5513f7e51,TG:retrieval:03eb33581899ff,TG:retrieval:d0d28347966aaa,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:a4ee92b05a0badb3e3b9,TG:retrieval:03eb33581899ff,TG:retrieval:e20886dd2e0666,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:a71885f2f6cb60af9af0,TG:retrieval:03eb33581899ff,TG:retrieval:e5d67dc38ba172,1,1,char_ngram_tfidf,pair:a71885f2f6cb60af,1,1,True,retrieval_group_only_no_judgment_propagation
group:5bfacc0b67345051973c,TG:retrieval:03eb33581899ff,TG:retrieval:ef3f7b1e7a4aa2,1,1,char_ngram_tfidf;semantic_top10,pair:5bfacc0b67345051,1,1,True,retrieval_group_only_no_judgment_propagation
group:7fbd8246097661120516,TG:retrieval:03eb33581899ff,TG:retrieval:fbd6da8a946037,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:92efc409152c927bcf86,TG:retrieval:04279ef5096f6b,TG:retrieval:055861b7663c07,1,3,semantic_top10,,1,3,False,retrieval_group_only_no_judgment_propagation
group:f4fd180fd0baa276f778,TG:retrieval:04279ef5096f6b,TG:retrieval:098cf31e104199,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:fc4b13ff33e24d9be6ca,TG:retrieval:04279ef5096f6b,TG:retrieval:260d46ee44d546,1,1,char_ngram_tfidf,pair:fc4b13ff33e24d9b,1,1,True,retrieval_group_only_no_judgment_propagation
group:455c6e0ada7587549638,TG:retrieval:04279ef5096f6b,TG:retrieval:2ad4a672107db5,1,1,char_ngram_tfidf;semantic_top10,pair:455c6e0ada758754,1,1,True,retrieval_group_only_no_judgment_propagation
group:744c4da9702eadce6988,TG:retrieval:04279ef5096f6b,TG:retrieval:2c18a34bbe7111,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:af266b4cb0062c7abbf0,TG:retrieval:04279ef5096f6b,TG:retrieval:364b0648e029b8,1,1,char_ngram_tfidf,pair:af266b4cb0062c7a,1,1,True,retrieval_group_only_no_judgment_propagation
group:0038520764d73d31826c,TG:retrieval:04279ef5096f6b,TG:retrieval:468793fa677c8b,1,1,char_ngram_tfidf,pair:0038520764d73d31,1,1,True,retrieval_group_only_no_judgment_propagation
group:d6b19b0e9da72f5e7866,TG:retrieval:04279ef5096f6b,TG:retrieval:4b33d1d8f5ffe1,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:0ca0d0c94f90541c7ddc,TG:retrieval:04279ef5096f6b,TG:retrieval:521028e56e2f46,1,1,char_ngram_tfidf,pair:0ca0d0c94f90541c,1,1,True,retrieval_group_only_no_judgment_propagation
group:33708524a6c116977407,TG:retrieval:04279ef5096f6b,TG:retrieval:61aa736ef45d5a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:9f3adeba9612d204227c,TG:retrieval:04279ef5096f6b,TG:retrieval:66c00cea0203d4,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:dd4bd5558932ba13353f,TG:retrieval:04279ef5096f6b,TG:retrieval:96d95e7664e5d8,1,1,char_ngram_tfidf,pair:dd4bd5558932ba13,1,1,True,retrieval_group_only_no_judgment_propagation
group:5a58841ce6ff315cf0d8,TG:retrieval:04279ef5096f6b,TG:retrieval:9b6038c8746fbb,1,9,semantic_top10,,1,9,False,retrieval_group_only_no_judgment_propagation
group:98075d979c1878f4ba1e,TG:retrieval:04279ef5096f6b,TG:retrieval:9b852b6e7f77e3,1,1,char_ngram_tfidf,pair:98075d979c1878f4,1,1,True,retrieval_group_only_no_judgment_propagation
group:15875a1087819e607e68,TG:retrieval:04279ef5096f6b,TG:retrieval:9bb35a49101562,1,1,char_ngram_tfidf,pair:15875a1087819e60,1,1,True,retrieval_group_only_no_judgment_propagation
group:eaf9c2ff6b98b0ed26d1,TG:retrieval:04279ef5096f6b,TG:retrieval:9bb907da7f5a5d,1,1,char_ngram_tfidf;semantic_top10,pair:eaf9c2ff6b98b0ed,1,1,True,retrieval_group_only_no_judgment_propagation
group:1b2b158d960e4dd89090,TG:retrieval:04279ef5096f6b,TG:retrieval:a34bd89628d349,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:6c85fbf3e66b1ae8c876,TG:retrieval:04279ef5096f6b,TG:retrieval:a6961a6d6c2d59,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:e8d0d7d920675d5c1913,TG:retrieval:04279ef5096f6b,TG:retrieval:c9c9b8fc2a5cd4,1,1,char_ngram_tfidf,pair:e8d0d7d920675d5c,1,1,True,retrieval_group_only_no_judgment_propagation
group:13c1463901000a7ec1c0,TG:retrieval:04279ef5096f6b,TG:retrieval:d23db2040ca085,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:06385593006aee9fc00d,TG:retrieval:0430215b57ddb0,TG:retrieval:0482613a82d25f,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:16e544fa4d2235d664bf,TG:retrieval:0430215b57ddb0,TG:retrieval:0801c17756c837,1,1,char_ngram_tfidf;semantic_top10,pair:16e544fa4d2235d6,1,1,True,retrieval_group_only_no_judgment_propagation
group:dc2b758de5faa607b626,TG:retrieval:0430215b57ddb0,TG:retrieval:3d90df9bec9696,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:fa52bdbd8ec7b4e3261b,TG:retrieval:0430215b57ddb0,TG:retrieval:583c261fa9b9fc,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:f637195ef6b52c635359,TG:retrieval:0430215b57ddb0,TG:retrieval:5aedf3ceac7c9c,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:db7ea33b92c3ffbaaef8,TG:retrieval:0430215b57ddb0,TG:retrieval:67671a2f53dd91,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:47d8490110a5ea342c0b,TG:retrieval:0430215b57ddb0,TG:retrieval:8c2d1193dcc615,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:d73270cb2acd16176b6d,TG:retrieval:0430215b57ddb0,TG:retrieval:99756452b1393a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:2dbf9c741f70727ae0d6,TG:retrieval:0430215b57ddb0,TG:retrieval:b062a13117d0a6,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:1df83e193864a3c35a3a,TG:retrieval:0430215b57ddb0,TG:retrieval:d51c20bd6f84e7,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:bda7c8e1439cddaf9a6f,TG:retrieval:04499cafe3a005,TG:retrieval:06e664365b425b,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:89ede358005f9095990c,TG:retrieval:04499cafe3a005,TG:retrieval:07f4ec2852cb83,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:348c0f6ac3add4352ec1,TG:retrieval:04499cafe3a005,TG:retrieval:08bef3d23be3f9,1,1,char_ngram_tfidf,pair:348c0f6ac3add435,1,1,True,retrieval_group_only_no_judgment_propagation
group:f2f655eecdf0ef81de34,TG:retrieval:04499cafe3a005,TG:retrieval:146c5c5a1330d6,1,1,char_ngram_tfidf,pair:f2f655eecdf0ef81,1,1,True,retrieval_group_only_no_judgment_propagation
group:246d47542e64b234c6ec,TG:retrieval:04499cafe3a005,TG:retrieval:1aa8b41b4be2f2,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:f648ec62197f1caae5fa,TG:retrieval:04499cafe3a005,TG:retrieval:24b5a1137c654b,1,1,char_ngram_tfidf,pair:f648ec62197f1caa,1,1,True,retrieval_group_only_no_judgment_propagation
group:4d004d43e56843ad0e76,TG:retrieval:04499cafe3a005,TG:retrieval:3560c1a04740b8,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:cfd8f9e83eebba132685,TG:retrieval:04499cafe3a005,TG:retrieval:3e8adfa3262a4a,1,1,char_ngram_tfidf,pair:cfd8f9e83eebba13,1,1,True,retrieval_group_only_no_judgment_propagation
group:94cf8edbb1d111717d1a,TG:retrieval:04499cafe3a005,TG:retrieval:40e173170fd21a,1,4,semantic_top10,,1,4,False,retrieval_group_only_no_judgment_propagation
group:bc535894bfbb6a556c54,TG:retrieval:04499cafe3a005,TG:retrieval:543e94aac48242,1,1,char_ngram_tfidf,pair:bc535894bfbb6a55,1,1,True,retrieval_group_only_no_judgment_propagation
group:c769f83651b65bcaabc3,TG:retrieval:04499cafe3a005,TG:retrieval:571cee3e91de12,1,1,char_ngram_tfidf,pair:c769f83651b65bca,1,1,True,retrieval_group_only_no_judgment_propagation
group:83bfc077fe590aa56da9,TG:retrieval:04499cafe3a005,TG:retrieval:5a084e9b4a907d,1,1,char_ngram_tfidf,pair:83bfc077fe590aa5,1,1,True,retrieval_group_only_no_judgment_propagation
group:ef3520fd9179d878122f,TG:retrieval:04499cafe3a005,TG:retrieval:83439458749bd8,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:bd761bf43f090f5f658a,TG:retrieval:04499cafe3a005,TG:retrieval:87ccc8be0e0b76,1,2,char_ngram_tfidf;semantic_top10,pair:bd761bf43f090f5f,2,2,True,retrieval_group_only_no_judgment_propagation
group:9635cf508d2bef9b079c,TG:retrieval:04499cafe3a005,TG:retrieval:97b0560280ed60,1,2,char_ngram_tfidf,pair:9635cf508d2bef9b,1,2,False,retrieval_group_only_no_judgment_propagation
group:6589ed9fc3b486573175,TG:retrieval:04499cafe3a005,TG:retrieval:9d159ecc79dc1d,1,1,char_ngram_tfidf,pair:6589ed9fc3b48657,1,1,True,retrieval_group_only_no_judgment_propagation
group:4bb9171dbb9982edec77,TG:retrieval:04499cafe3a005,TG:retrieval:d219f07a2fd780,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:861e3dc618a989a3cfd2,TG:retrieval:04499cafe3a005,TG:retrieval:d8a1fc176f4911,1,3,char_ngram_tfidf;semantic_top10,pair:861e3dc618a989a3,2,3,False,retrieval_group_only_no_judgment_propagation
group:04ae376b356b56a89738,TG:retrieval:04499cafe3a005,TG:retrieval:f4b58ca743c20e,1,1,char_ngram_tfidf,pair:04ae376b356b56a8,1,1,True,retrieval_group_only_no_judgment_propagation
group:299c7c8488da169d7ba9,TG:retrieval:0482613a82d25f,TG:retrieval:06f81012937940,1,1,char_ngram_tfidf,pair:299c7c8488da169d,1,1,True,retrieval_group_only_no_judgment_propagation
group:121f2f0992e30b74959a,TG:retrieval:0482613a82d25f,TG:retrieval:1cfde907dadf38,1,1,char_ngram_tfidf;semantic_top10,pair:121f2f0992e30b74,1,1,True,retrieval_group_only_no_judgment_propagation
group:ce4aa4d3917ee4f22780,TG:retrieval:0482613a82d25f,TG:retrieval:1dae5d83b88560,1,1,char_ngram_tfidf;semantic_top10,pair:ce4aa4d3917ee4f2,1,1,True,retrieval_group_only_no_judgment_propagation
group:d06e6a439c9fcef7ddc8,TG:retrieval:0482613a82d25f,TG:retrieval:35fb9aa7cd49c0,1,1,char_ngram_tfidf,pair:d06e6a439c9fcef7,1,1,True,retrieval_group_only_no_judgment_propagation
group:eb9835b6bdbe0fb0717b,TG:retrieval:0482613a82d25f,TG:retrieval:3d90df9bec9696,1,1,char_ngram_tfidf;semantic_top10,pair:eb9835b6bdbe0fb0,1,1,True,retrieval_group_only_no_judgment_propagation
group:706d5ef3e1599b18aa0d,TG:retrieval:0482613a82d25f,TG:retrieval:45640b7e95756d,1,1,char_ngram_tfidf;semantic_top10,pair:706d5ef3e1599b18,1,1,True,retrieval_group_only_no_judgment_propagation
group:e9d3650838bbe9b6a3df,TG:retrieval:0482613a82d25f,TG:retrieval:4ab3c9751650d7,1,1,char_ngram_tfidf,pair:e9d3650838bbe9b6,1,1,True,retrieval_group_only_no_judgment_propagation
group:25960af9ccc228a5de95,TG:retrieval:0482613a82d25f,TG:retrieval:67671a2f53dd91,1,1,char_ngram_tfidf;semantic_top10,pair:25960af9ccc228a5,1,1,True,retrieval_group_only_no_judgment_propagation
group:9a11612b65e0a17fee67,TG:retrieval:0482613a82d25f,TG:retrieval:6b1ab435fda7ef,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:3f887ebbf21cdad1a841,TG:retrieval:0482613a82d25f,TG:retrieval:79e48e27e7f7a7,1,1,char_ngram_tfidf,pair:3f887ebbf21cdad1,1,1,True,retrieval_group_only_no_judgment_propagation
group:ea8a783f8f7ed55fc16e,TG:retrieval:0482613a82d25f,TG:retrieval:7aacbfc9b398b5,1,1,char_ngram_tfidf,pair:ea8a783f8f7ed55f,1,1,True,retrieval_group_only_no_judgment_propagation
