candidate_id,domain,left_concept_id,right_concept_id,left_mention_id,right_mention_id,left_label,right_label,left_role,right_role,group_id,candidate_channels,cosine_similarity,left_to_right_rank,right_to_left_rank,legacy_candidate_ids,historical_comparison_id,historical_original_left,historical_original_right,historical_original_relation,historical_relation_aligned,historical_original_reason,historical_evidence_scope,review_status,human_decision,human_reason,merge_applied
candidate:10ac5143296c4a36a4de,TG,TG:P0003:initial_n1,TG:P0332:initial_n2,TG:P0003:n1,TG:P0332:n2,increase in Fe2+/3+ concentration,supply electric power after the temperature difference between the electrodes was removed,condition,performance_function,group:dc17bead7716e64a123d,semantic_top10,0.8291113376617432,10,,,,,,,,,,needs_review_new_candidate,,,False
candidate:dfcec309159b9ab071b0,TG,TG:P0003:initial_n2,TG:P0003:initial_n3,TG:P0003:n2,TG:P0003:n3,decrease in electron transfer resistance,ISC value increase,quantity,performance_function,group:f12bd831b6e6b2aea620,semantic_top10,0.9786841869354248,2,2,,,,,,,,,needs_review_new_candidate,,,False
candidate:fb41e6f74ba0bfddc6c4,TG,TG:P0003:initial_n2,TG:P0035:initial_n1,TG:P0003:n2,TG:P0035:n1,decrease in electron transfer resistance,MC,quantity,material_entity,group:9520580bde92f62ad49e,semantic_top10,0.8291404247283936,7,,,,,,,,,,needs_review_new_candidate,,,False
candidate:b21ea816558220b6ee19,TG,TG:P0003:initial_n2,TG:P0088:initial_n3,TG:P0003:n2,TG:P0088:n3,decrease in electron transfer resistance,thermal resistances,quantity,quantity,group:79b82fdc07855f4046ce,char_ngram_tfidf,0.7935646772384644,,,pair:79b82fdc07855f40,,,,,,,,needs_review_new_candidate,,,False
candidate:4b96fad7a5b7dee0baa1,TG,TG:P0003:initial_n2,TG:P0094:initial_n4,TG:P0003:n2,TG:P0094:n4,decrease in electron transfer resistance,homogeneous electrocatalysis of electron transfer,quantity,mechanism_process,group:2bdd561bcf94d4b07e80,char_ngram_tfidf,0.82356858253479,,,pair:2bdd561bcf94d4b0,,,,,,,,needs_review_new_candidate,,,False
candidate:6cd9251121fd6f2aa9d0,TG,TG:P0003:initial_n2,TG:P0095:initial_n3,TG:P0003:n2,TG:P0095:n3,decrease in electron transfer resistance,ohmic resistance,quantity,quantity,group:fbcec513ddbceddddbdc,char_ngram_tfidf,0.7883847951889038,,,pair:fbcec513ddbceddd,,,,,,,,needs_review_new_candidate,,,False
candidate:5a97d05a686010468150,TG,TG:P0003:initial_n2,TG:P0107:initial_n2,TG:P0003:n2,TG:P0107:n2,decrease in electron transfer resistance,electron transfer resistance,quantity,quantity,group:c08aa6706eb318d7d1ec,char_ngram_tfidf;historical_comparison,0.8142985105514526,,,pair:c08aa6706eb318d7,N0972,TG:P0003:n2,TG:P0107:n2,narrower_than,narrower_than,电子转移电阻降低保留变化方向，比一般电子转移电阻更具体。,node_containing_sentences_from_original_quote,reuse_model_proposal_pending_human,,,False
candidate:a0e5b3a6dfb6118f2418,TG,TG:P0003:initial_n2,TG:P0128:initial_n1,TG:P0003:n2,TG:P0128:n1,decrease in electron transfer resistance,ohmic resistances,quantity,quantity,group:a9fa0f40756df39e718b,char_ngram_tfidf,0.7977088689804077,,,pair:a9fa0f40756df39e,,,,,,,,needs_review_new_candidate,,,False
candidate:a2221aa4a5231539adab,TG,TG:P0003:initial_n2,TG:P0169:initial_n4,TG:P0003:n2,TG:P0169:n4,decrease in electron transfer resistance,interface charge transfer resistance,quantity,quantity,group:4edfe2a237402a3c9bac,char_ngram_tfidf;semantic_top10,0.8323668241500854,4,,pair:4edfe2a237402a3c,,,,,,,,needs_review_new_candidate,,,False
candidate:d693b37dda738092db85,TG,TG:P0003:initial_n2,TG:P0229:initial_n1,TG:P0003:n2,TG:P0229:n1,decrease in electron transfer resistance,electrolyte concentration,quantity,condition,group:642e8743aaaebcdd8ae0,semantic_top10,0.8289743065834045,8,,,,,,,,,,needs_review_new_candidate,,,False
candidate:d64ae87072fdd96ac9ac,TG,TG:P0003:initial_n2,TG:P0252:initial_n2,TG:P0003:n2,TG:P0252:n2,decrease in electron transfer resistance,mass transfer resistance,quantity,quantity,group:56fe5476c070080fc80e,char_ngram_tfidf,0.7720381021499634,,,pair:56fe5476c070080f,,,,,,,,needs_review_new_candidate,,,False
candidate:c8b0b0e8022ad8afe62c,TG,TG:P0003:initial_n2,TG:P0267:initial_n2,TG:P0003:n2,TG:P0267:n2,decrease in electron transfer resistance,redox reaction involving Cu/Cu2+,quantity,mechanism_process,group:aebe93c38a3e98eda1fd,semantic_top10,0.8280177116394043,9,,,,,,,,,,needs_review_new_candidate,,,False
candidate:3f1a6e9a3a4877803464,TG,TG:P0003:initial_n2,TG:P0279:initial_n2,TG:P0003:n2,TG:P0279:n2,decrease in electron transfer resistance,interfacial resistance,quantity,quantity,group:3756e47f412dfe4b3515,char_ngram_tfidf,0.7587194442749023,,,pair:3756e47f412dfe4b,,,,,,,,needs_review_new_candidate,,,False
candidate:a2241557232e54c98bee,TG,TG:P0003:initial_n2,TG:P0289:initial_n2,TG:P0003:n2,TG:P0289:n2,decrease in electron transfer resistance,fast redox-mediated electron transfer,quantity,mechanism_process,group:d35bc40b07287f818602,char_ngram_tfidf;semantic_top10,0.8321149349212646,6,,pair:d35bc40b07287f81,,,,,,,,needs_review_new_candidate,,,False
candidate:2af20489805796dde295,TG,TG:P0003:initial_n2,TG:P0293:initial_n2,TG:P0003:n2,TG:P0293:n2,decrease in electron transfer resistance,electron transfer,quantity,mechanism_process,group:6a5773101c48b346d8fc,char_ngram_tfidf,0.7935144305229187,,,pair:6a5773101c48b346,,,,,,,,needs_review_new_candidate,,,False
candidate:c3664e90fa9629e851e2,TG,TG:P0003:initial_n2,TG:P0321:initial_n1,TG:P0003:n2,TG:P0321:n1,decrease in electron transfer resistance,reducing the mass transfer and ion transfer resistance,quantity,quantity,group:04086382b840857823a1,char_ngram_tfidf;semantic_top10,0.8323162794113159,5,,pair:04086382b8408578,,,,,,,,needs_review_new_candidate,,,False
candidate:fae49503c92f2c131b89,TG,TG:P0003:initial_n2,TG:P0330:initial_n2,TG:P0003:n2,TG:P0330:n2,decrease in electron transfer resistance,low-resistance electrolyte,quantity,material_entity,group:3fbd5f64341f9685e379,char_ngram_tfidf,0.7898932695388794,,,pair:3fbd5f64341f9685,,,,,,,,needs_review_new_candidate,,,False
candidate:5ad5fcb73a69fd816f39,TG,TG:P0003:initial_n2,TG:P0332:initial_n1,TG:P0003:n2,TG:P0332:n1,decrease in electron transfer resistance,concentration differences between the two region separated by the ion-exchange membrane,quantity,quantity,group:36a9b44c40c40f51c698,semantic_top10,0.8335572481155396,3,,,,,,,,,,needs_review_new_candidate,,,False
candidate:4f622a0fad6680887d50,TG,TG:P0003:initial_n2,TG:P0332:initial_n2,TG:P0003:n2,TG:P0332:n2,decrease in electron transfer resistance,supply electric power after the temperature difference between the electrodes was removed,quantity,performance_function,group:3bf4f61476b46cf0502e,semantic_top10,0.827122688293457,10,,,,,,,,,,needs_review_new_candidate,,,False
candidate:636349378f4fc2c7df80,TG,TG:P0003:initial_n3,TG:P0026:initial_n2,TG:P0003:n3,TG:P0026:n2,ISC value increase,Fe3+ concentration,performance_function,quantity,group:9abdf0a35c32ad5c16d8,semantic_top10,0.827282190322876,7,,,,,,,,,,needs_review_new_candidate,,,False
candidate:541b31c9681186058aed,TG,TG:P0003:initial_n3,TG:P0035:initial_n1,TG:P0003:n3,TG:P0035:n1,ISC value increase,MC,performance_function,material_entity,group:ef80d38c1a99b2681044,semantic_top10,0.8325154781341553,4,,,,,,,,,,needs_review_new_candidate,,,False
candidate:64408c6a94733100cc3e,TG,TG:P0003:initial_n3,TG:P0035:initial_n4,TG:P0003:n3,TG:P0035:n4,ISC value increase,thermoelectric voltage,performance_function,performance_function,group:5e54e71c60c62888218d,semantic_top10,0.8274297714233398,6,,,,,,,,,,needs_review_new_candidate,,,False
candidate:c63fe85a44d933f350c8,TG,TG:P0003:initial_n3,TG:P0094:initial_n1,TG:P0003:n3,TG:P0094:n1,ISC value increase,Addition of CsCl,performance_function,design_strategy,group:9958265ba5b93881db79,semantic_top10,0.8271610140800476,8,,,,,,,,,,needs_review_new_candidate,,,False
candidate:f189b1b900a5498e6d08,TG,TG:P0003:initial_n3,TG:P0094:initial_n3,TG:P0003:n3,TG:P0094:n3,ISC value increase,Seebeck coefficient,performance_function,performance_function,group:8ab39c83b408429b8f70,semantic_top10,0.8339534997940063,3,,,,,,,,,,needs_review_new_candidate,,,False
candidate:b09b750ffcabe7a43a07,TG,TG:P0003:initial_n3,TG:P0094:initial_n5,TG:P0003:n3,TG:P0094:n5,ISC value increase,current,performance_function,performance_function,group:c26b3a12afc8135b8031,semantic_top10,0.828200101852417,5,,,,,,,,,,needs_review_new_candidate,,,False
candidate:b54e974c38ab35090791,TG,TG:P0003:initial_n3,TG:P0144:initial_n1,TG:P0003:n3,TG:P0144:n1,ISC value increase,CuCl2 concentrations increase,performance_function,condition,group:9e7dda9469e5a368c6cb,char_ngram_tfidf,0.7840096950531006,,,pair:9e7dda9469e5a368,,,,,,,,needs_review_new_candidate,,,False
candidate:91e8ddbc7434f277c0a7,TG,TG:P0003:initial_n3,TG:P0229:initial_n1,TG:P0003:n3,TG:P0229:n1,ISC value increase,electrolyte concentration,performance_function,condition,group:ad847892c89ff55f5050,semantic_top10,0.8254370093345642,10,,,,,,,,,,needs_review_new_candidate,,,False
candidate:d2966c4b87faa5b744e8,TG,TG:P0003:initial_n3,TG:P0267:initial_n1,TG:P0003:n3,TG:P0267:n1,ISC value increase,copper electrodes,performance_function,material_entity,group:dc24eea2df0c2d077a2c,semantic_top10,0.8259521722793579,9,,,,,,,,,,needs_review_new_candidate,,,False
candidate:ee5b29e660d9ce785570,TG,TG:P0003:initial_n3,TG:P0299:initial_n3,TG:P0003:n3,TG:P0299:n3,ISC value increase,[I-]/[I-3(-)] ratio,performance_function,quantity,group:0b6cea3a7a77c47e3fac,semantic_top10,0.8251833915710449,,8,,,,,,,,,needs_review_new_candidate,,,False
candidate:d20b745fc158a04c5c3d,TG,TG:P0003:initial_n3,TG:P0322:initial_n2,TG:P0003:n3,TG:P0322:n2,ISC value increase,increase in current density,performance_function,quantity,group:59e760458d1d8e483901,char_ngram_tfidf,0.7944196462631226,,,pair:59e760458d1d8e48,,,,,,,,needs_review_new_candidate,,,False
candidate:74990151d334cfee9a61,TG,TG:P0003:initial_n3,TG:P0329:initial_n1,TG:P0003:n3,TG:P0329:n1,ISC value increase,increase in the concentration of the solution,performance_function,condition,group:4ca3466926455aecd58f,char_ngram_tfidf,0.8208820819854736,,,pair:4ca3466926455aec,,,,,,,,needs_review_new_candidate,,,False
candidate:3e1fc1b118faa3100363,TG,TG:P0004:initial_n1,TG:P0004:initial_n2,TG:P0004:n1,TG:P0004:n2,formation of Li+(H2O)n hydration structure,anti-freezing,mechanism_process,performance_function,group:16e400dcb7b3a7c55df6,semantic_top10,0.9580984115600586,2,2,,,,,,,,,needs_review_new_candidate,,,False
candidate:5091b1961143a676e2f6,TG,TG:P0004:initial_n1,TG:P0004:initial_n3,TG:P0004:n1,TG:P0004:n3,formation of Li+(H2O)n hydration structure,non-drying performance,mechanism_process,performance_function,group:02aaad84391c17d8e58a,semantic_top10,0.9591077566146851,1,2,,,,,,,,,needs_review_new_candidate,,,False
candidate:44358e91895da0e96081,TG,TG:P0004:initial_n1,TG:P0018:initial_n3,TG:P0004:n1,TG:P0018:n3,formation of Li+(H2O)n hydration structure,solvation structure,mechanism_process,state_structure,group:23f53ed043bd91489171,char_ngram_tfidf,0.8173635005950928,,,pair:23f53ed043bd9148,,,,,,,,needs_review_new_candidate,,,False
candidate:53a446f5ad7bc7c16f2d,TG,TG:P0004:initial_n1,TG:P0023:initial_n1,TG:P0004:n1,TG:P0023:n1,formation of Li+(H2O)n hydration structure,sodium pyrrolidone carboxylate,mechanism_process,material_entity,group:dac375cef0f82348bef8,semantic_top10,0.820395827293396,,10,,,,,,,,,needs_review_new_candidate,,,False
candidate:96940f9a990a8c289fa5,TG,TG:P0004:initial_n1,TG:P0023:initial_n2,TG:P0004:n1,TG:P0023:n2,formation of Li+(H2O)n hydration structure,water retention,mechanism_process,performance_function,group:82078d2745b1cb15c3f9,semantic_top10,0.8424217700958252,,8,,,,,,,,,needs_review_new_candidate,,,False
candidate:8b3756db3219e095c24c,TG,TG:P0004:initial_n1,TG:P0048:initial_n1,TG:P0004:n1,TG:P0048:n1,formation of Li+(H2O)n hydration structure,hy-groscopic salts (LiBr),mechanism_process,material_entity,group:6dada9b3e6c5f95a9124,semantic_top10,0.8624795079231262,4,4,,,,,,,,,needs_review_new_candidate,,,False
candidate:f99f21ce3ea52f52f11f,TG,TG:P0004:initial_n1,TG:P0048:initial_n2,TG:P0004:n1,TG:P0048:n2,formation of Li+(H2O)n hydration structure,anti-drying,mechanism_process,performance_function,group:4a12485afb5cc9d482fb,semantic_top10,0.8556629419326782,7,6,,,,,,,,,needs_review_new_candidate,,,False
candidate:5ae3d56080280d615873,TG,TG:P0004:initial_n1,TG:P0048:initial_n3,TG:P0004:n1,TG:P0048:n3,formation of Li+(H2O)n hydration structure,anti-freezing properties,mechanism_process,performance_function,group:4bf0b1ff7575505e40df,semantic_top10,0.873103141784668,3,6,,,,,,,,,needs_review_new_candidate,,,False
candidate:6e648526330d41fa4c20,TG,TG:P0004:initial_n1,TG:P0052:initial_n1,TG:P0004:n1,TG:P0052:n1,formation of Li+(H2O)n hydration structure,hydrogen bonding between ethylene glycol and water molecules,mechanism_process,interaction,group:100d2a852a7d024209ca,semantic_top10,0.8554060459136963,8,,,,,,,,,,needs_review_new_candidate,,,False
candidate:74244e8118d4c601395b,TG,TG:P0004:initial_n1,TG:P0054:initial_n1,TG:P0004:n1,TG:P0054:n1,formation of Li+(H2O)n hydration structure,hydrogen bonds between water and DMSO,mechanism_process,interaction,group:ad20e444457c60f6814c,semantic_top10,0.8535356521606445,10,,,,,,,,,,needs_review_new_candidate,,,False
candidate:da79c9810d4d98f5725f,TG,TG:P0004:initial_n1,TG:P0054:initial_n2,TG:P0004:n1,TG:P0054:n2,formation of Li+(H2O)n hydration structure,anti-freezing,mechanism_process,performance_function,group:16e400dcb7b3a7c55df6,semantic_top10,0.8562045693397522,6,,,,,,,,,,needs_review_new_candidate,,,False
candidate:b3ab685352865ae323b1,TG,TG:P0004:initial_n1,TG:P0054:initial_n3,TG:P0004:n1,TG:P0054:n3,formation of Li+(H2O)n hydration structure,non-drying properties,mechanism_process,performance_function,group:824e3ee92e55cc938e13,semantic_top10,0.8543450832366943,9,,,,,,,,,,needs_review_new_candidate,,,False
candidate:509b3bdd2c52dd67d5a1,TG,TG:P0004:initial_n1,TG:P0161:initial_n2,TG:P0004:n1,TG:P0161:n2,formation of Li+(H2O)n hydration structure,gel structure,mechanism_process,state_structure,group:48f257d7dc0ed20e46ec,char_ngram_tfidf,0.7792253494262695,,,pair:48f257d7dc0ed20e,,,,,,,,needs_review_new_candidate,,,False
candidate:54aa7c1b69c125b2acce,TG,TG:P0004:initial_n1,TG:P0193:initial_n1,TG:P0004:n1,TG:P0193:n1,formation of Li+(H2O)n hydration structure,coordination effect of Li+ ions with water molecules,mechanism_process,interaction,group:47716fb4f883e7b77c53,semantic_top10,0.8617631196975708,5,3,,,,,,,,,needs_review_new_candidate,,,False
candidate:5077a2e425c3d7649d92,TG,TG:P0004:initial_n1,TG:P0193:initial_n3,TG:P0004:n1,TG:P0193:n3,formation of Li+(H2O)n hydration structure,ice crystallization,mechanism_process,mechanism_process,group:b8e738fc0ec189d73039,semantic_top10,0.8472703695297241,,9,,,,,,,,,needs_review_new_candidate,,,False
candidate:97ecd3ee96e02b1f53f8,TG,TG:P0004:initial_n1,TG:P0234:initial_n1,TG:P0004:n1,TG:P0234:n1,formation of Li+(H2O)n hydration structure,N-2 gas,mechanism_process,material_entity,group:479e9e21153eb98915e4,semantic_top10,0.8227251172065735,,3,,,,,,,,,needs_review_new_candidate,,,False
candidate:ac90f0d7a9a0f8fbcc77,TG,TG:P0004:initial_n1,TG:P0234:initial_n2,TG:P0004:n1,TG:P0234:n2,formation of Li+(H2O)n hydration structure,N3(-) ion,mechanism_process,material_entity,group:d5d01b98ea3106476eb5,semantic_top10,0.8142138123512268,,7,,,,,,,,,needs_review_new_candidate,,,False
candidate:224bcfdb315f2fddd5fb,TG,TG:P0004:initial_n1,TG:P0250:initial_n3,TG:P0004:n1,TG:P0250:n3,formation of Li+(H2O)n hydration structure,water structure,mechanism_process,state_structure,group:6feae8f074a9dba57dde,char_ngram_tfidf,0.8166165351867676,,,pair:6feae8f074a9dba5,,,,,,,,needs_review_new_candidate,,,False
candidate:d2dabbed1bda37b57000,TG,TG:P0004:initial_n1,TG:P0285:initial_n2,TG:P0004:n1,TG:P0285:n2,formation of Li+(H2O)n hydration structure,formation of the ion pairs,mechanism_process,mechanism_process,group:160defd605563bff0fc5,char_ngram_tfidf,0.7553964853286743,,,pair:160defd605563bff,,,,,,,,needs_review_new_candidate,,,False
candidate:06f20301934f7e49d963,TG,TG:P0004:initial_n2,TG:P0004:initial_n3,TG:P0004:n2,TG:P0004:n3,anti-freezing,non-drying performance,performance_function,performance_function,group:756dff10abd013c708b0,semantic_top10,0.9659035205841064,1,1,,,,,,,,,needs_review_new_candidate,,,False
candidate:3b4602a1872a6d583f45,TG,TG:P0004:initial_n2,TG:P0023:initial_n2,TG:P0004:n2,TG:P0023:n2,anti-freezing,water retention,performance_function,performance_function,group:a08555b6916950ced5b2,semantic_top10,0.8385411500930786,,9,,,,,,,,,needs_review_new_candidate,,,False
candidate:a47d2bb878b5feb90496,TG,TG:P0004:initial_n2,TG:P0048:initial_n1,TG:P0004:n2,TG:P0048:n1,anti-freezing,hy-groscopic salts (LiBr),performance_function,material_entity,group:473fc0ecd0a9c71c5db5,semantic_top10,0.874122142791748,6,3,,,,,,,,,needs_review_new_candidate,,,False
candidate:801d9860f41927c782f6,TG,TG:P0004:initial_n2,TG:P0048:initial_n2,TG:P0004:n2,TG:P0048:n2,anti-freezing,anti-drying,performance_function,performance_function,group:7ac92791a24c9ffd9900,char_ngram_tfidf;semantic_top10,0.8957411050796509,5,3,pair:7ac92791a24c9ffd,,,,,,,,needs_review_new_candidate,,,False
candidate:7db49bcf646715e560ce,TG,TG:P0004:initial_n2,TG:P0048:initial_n3,TG:P0004:n2,TG:P0048:n3,anti-freezing,anti-freezing properties,performance_function,performance_function,group:deac45ddd133e18e00ee,char_ngram_tfidf;historical_comparison;semantic_top10,0.9257980585098267,3,3,pair:deac45ddd133e18e,N0887,TG:P0048:n3,TG:P0004:n2,equivalent_to,equivalent_to,两处均为材料抗冻结性能，properties 的省略不改变功能概念。,node_containing_sentences_from_original_quote,reuse_model_proposal_pending_human,,,False
candidate:322ffb35f12023241467,TG,TG:P0004:initial_n2,TG:P0054:initial_n2,TG:P0004:n2,TG:P0054:n2,anti-freezing,anti-freezing,performance_function,performance_function,group:f7f290af33b5163f2e48,exact_label_context_review;historical_comparison;semantic_top10,0.9068259000778198,4,4,,N0026,TG:P0004:n2,TG:P0054:n2,equivalent_to,equivalent_to,两侧均指材料抗冻结功能；水合与水/DMSO 氢键只是各自实现机制，温区不合并。,node_containing_sentences_from_original_quote,reuse_model_proposal_pending_human,,,False
candidate:e4054dd92865daa14e69,TG,TG:P0004:initial_n2,TG:P0054:initial_n3,TG:P0004:n2,TG:P0054:n3,anti-freezing,non-drying properties,performance_function,performance_function,group:1bff0eb42f8c939e0107,semantic_top10,0.8672158122062683,8,6,,,,,,,,,needs_review_new_candidate,,,False
candidate:6981fcf60ea9f8b9f893,TG,TG:P0004:initial_n2,TG:P0166:initial_n5,TG:P0004:n2,TG:P0166:n5,anti-freezing,freezing,performance_function,mechanism_process,group:7cc62ebcd64a42d8b56c,char_ngram_tfidf;semantic_top10,0.8664878010749817,9,,pair:7cc62ebcd64a42d8,,,,,,,,needs_review_new_candidate,,,False
candidate:d6e4d8e68d8cda03b838,TG,TG:P0004:initial_n2,TG:P0193:initial_n3,TG:P0004:n2,TG:P0193:n3,anti-freezing,ice crystallization,performance_function,mechanism_process,group:75d55a29368944f8fcb9,semantic_top10,0.8481003642082214,10,8,,,,,,,,,needs_review_new_candidate,,,False
candidate:65afd31cfefb509c24bd,TG,TG:P0004:initial_n2,TG:P0259:initial_n2,TG:P0004:n2,TG:P0259:n2,anti-freezing,antidrying and antifreezing properties,performance_function,performance_function,group:8a060eb55fd2a432ee40,char_ngram_tfidf;semantic_top10,0.8696080446243286,7,3,pair:8a060eb55fd2a432,,,,,,,,needs_review_new_candidate,,,False
candidate:8f99cc3832dfa159da92,TG,TG:P0004:initial_n2,TG:P0333:initial_n1,TG:P0004:n2,TG:P0333:n1,anti-freezing,temperatures above the freezing point,performance_function,condition,group:81314746ad9a00d6d0e6,char_ngram_tfidf,0.7719180583953857,,,pair:81314746ad9a00d6,,,,,,,,needs_review_new_candidate,,,False
