candidate_id,domain,left_unit_id,right_unit_id,left_label,right_label,left_paper_support,right_paper_support,candidate_channels,char_ngram_cosine,structural_jaccard,literal_key_equal,decision_status,concept_relation,human_reason,defer_reason
pair:418386ceb87b9bb7,TG,TG:retrieval:c9c9b8fc2a5cd4,TG:retrieval:d7e5b3feacf98c,thermopower and mechanical properties,thermodynamic and kinetic properties,1,1,char_ngram_tfidf,0.334006,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:feec3d12857f03f4,TG,TG:retrieval:9b852b6e7f77e3,TG:retrieval:d7e5b3feacf98c,mechanical properties,thermodynamic and kinetic properties,1,1,char_ngram_tfidf,0.330575,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:d368797cfa8b9bac,TG,TG:retrieval:b8e1c822fc506b,TG:retrieval:d4290baf7785b5,asymmetric cells,asymmetrically solvates the [Fe(CN)6]3-/4- redox couple,1,1,char_ngram_tfidf,0.329889,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:54003177feb46dc9,TG,TG:retrieval:29ceab9000c407,TG:retrieval:b637d64d1c0529,interfacial evaporation,interfacial effect of microstructure-electrolyte solution,1,1,char_ngram_tfidf,0.329862,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:8db6e5b4a295a77d,TG,TG:retrieval:87ccc8be0e0b76,TG:retrieval:fd5eef830898e5,thermogalvanic currents,measurements of the thermogalvanic profile,2,1,char_ngram_tfidf,0.328907,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:864e6cd467ea0115,TG,TG:retrieval:d9173d809b43eb,TG:retrieval:fd5eef830898e5,thermoelectric measurement technique,measurements of the thermogalvanic profile,1,1,char_ngram_tfidf,0.327035,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9aea3c1d670c6616,TG,TG:retrieval:02a4b85354ccdd,TG:retrieval:c7ba998a9de311,thermogalvanic cell,thermogalvanic redox reactions of hydrogen ions on the anode,1,1,char_ngram_tfidf,0.32603,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:3ace3dfa0e3be399,TG,TG:retrieval:336c4140796b63,TG:retrieval:883afa48254db5,electrocatalysis,impedance analysis,1,1,char_ngram_tfidf,0.325443,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a1ac4691c8d35f64,TG,TG:retrieval:03b9dc6eed5cec,TG:retrieval:7c24976382113f,thermogalvanic cells (TGCs),thermogalvanic reaction sites,1,1,char_ngram_tfidf,0.325343,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e558a66cd2243e52,TG,TG:retrieval:03b9dc6eed5cec,TG:retrieval:c5511a256a5e96,thermogalvanic cells (TGCs),thermogalvanic corrosion of iron,1,1,char_ngram_tfidf,0.325158,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:83226501880ff04d,TG,TG:retrieval:096a45a032b0ec,TG:retrieval:b8e1c822fc506b,asymmetry in the interfaces of the electrical double layer,asymmetric cells,1,1,char_ngram_tfidf,0.324925,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:7d9f09fe394b031e,TG,TG:retrieval:02a4b85354ccdd,TG:retrieval:42f11f424cf756,thermogalvanic cell,thermogalvanic effect of [Fe(CN)64-/Fe(CN)63-],1,1,char_ngram_tfidf,0.3246,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:db5002c3379be86a,TG,TG:retrieval:bcbbc70c329462,TG:retrieval:c467d14ef0b9d8,resistance barrier,ohmic resistances,1,1,char_ngram_tfidf,0.32377,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:b3b0a98c9af3b342,TG,TG:retrieval:c667aaabb4d8c5,TG:retrieval:d9155b0b25ea71,thermodynamic and kinetic characteristics,electrode kinetics,1,1,char_ngram_tfidf,0.323054,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:2381c2acf069055b,TG,TG:retrieval:29ceab9000c407,TG:retrieval:59d4170d459cc9,interfacial evaporation,structural disorder and interfacial entropy,1,1,char_ngram_tfidf,0.321833,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:493f84e06fb257e4,TG,TG:retrieval:02a4b85354ccdd,TG:retrieval:d846d9e80803e6,thermogalvanic cell,precipitation-driven Thermogalvanic effect,1,1,char_ngram_tfidf,0.318352,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:cfccfc01e285eb62,TG,TG:retrieval:24dd4b9f75409d,TG:retrieval:f0a01691b93657,radial distribution of coordinating water molecules,adsorption of water molecules and heat,1,1,char_ngram_tfidf,0.316861,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:1c122274b1c3588f,TG,TG:retrieval:24dd4b9f75409d,TG:retrieval:4c908e59029d33,radial distribution of coordinating water molecules,hydrogen bonds between water molecules,1,1,char_ngram_tfidf,0.316153,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:cd7fc673dd93fb1b,TG,TG:retrieval:5158ccfb155c76,TG:retrieval:bcbbc70c329462,interfacial resistance,resistance barrier,1,1,char_ngram_tfidf,0.314153,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:b42569c7486b2456,TG,TG:retrieval:02a4b85354ccdd,TG:retrieval:fd5eef830898e5,thermogalvanic cell,measurements of the thermogalvanic profile,1,1,char_ngram_tfidf,0.313639,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:c0a33100bcec2ee8,TG,TG:retrieval:9b6038c8746fbb,TG:retrieval:fd5eef830898e5,thermogalvanic effect,measurements of the thermogalvanic profile,9,1,char_ngram_tfidf,0.312245,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:4eeb31c27785293d,TG,TG:retrieval:02a4b85354ccdd,TG:retrieval:0be5b5898d9265,thermogalvanic cell,iodide/triiodide thermogalvanic redox couple,1,1,char_ngram_tfidf,0.309368,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:b0f583f72fe21e0f,TG,TG:retrieval:23c3c8cef5e003,TG:retrieval:bcbbc70c329462,low-resistance electrolyte,resistance barrier,1,1,char_ngram_tfidf,0.309354,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:1dae29e249e9556f,TG,TG:retrieval:ace458e2f086e4,TG:retrieval:fbfc4f0e0f55f9,eutectic properties of DES,non-drying properties,1,1,char_ngram_tfidf,0.30873,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:4962a45fb0e31198,TG,TG:retrieval:5c89b1df4b9bff,TG:retrieval:b96dc01d2756b5,solid-electrolyte cell,quasi-solid state electrolytes,1,1,char_ngram_tfidf,0.308354,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:116e65bd57a58b0d,TG,TG:retrieval:915afdc8929aa0,TG:retrieval:d9173d809b43eb,thermoelectricity,thermoelectric measurement technique,1,1,char_ngram_tfidf,0.308206,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:c04c7be79af0f510,TG,TG:retrieval:61aa736ef45d5a,TG:retrieval:d9173d809b43eb,thermoelectric effect,thermoelectric measurement technique,1,1,char_ngram_tfidf,0.307861,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:fc52312ad8ca660a,TG,TG:retrieval:d79e59b1b9284b,TG:retrieval:fd5eef830898e5,thermogalvanic reaction,measurements of the thermogalvanic profile,1,1,char_ngram_tfidf,0.307011,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:dc3d363d25091850,TG,TG:retrieval:1c5097964d9024,TG:retrieval:c2cf0276eeb973,thermogalvanic iodine-induced corrosion of the stainless steel,thermogalvanic (TG) corrosion intensity,1,1,char_ngram_tfidf,0.306647,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:cfb6be8ceb3b49c7,TG,TG:retrieval:a2d44f8be49824,TG:retrieval:b637d64d1c0529,thermodiffusion effect of electrolyte,interfacial effect of microstructure-electrolyte solution,1,1,char_ngram_tfidf,0.306293,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:3f954763579a6300,TG,TG:retrieval:19a228690b06e0,TG:retrieval:e2af118701e598,asymmetric solvation structures,asymmetry of the spin-mixing,1,1,char_ngram_tfidf,0.305946,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:6c6fca199fc19c5a,TG,TG:retrieval:10b98647369e7b,TG:retrieval:ace458e2f086e4,colligative properties,eutectic properties of DES,1,1,char_ngram_tfidf,0.30586,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e9777fd27803cd1b,TG,TG:retrieval:c6d38e57557327,TG:retrieval:d9173d809b43eb,thermoelectric power,thermoelectric measurement technique,2,1,char_ngram_tfidf,0.305621,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a60a6de603a3b04a,TG,TG:retrieval:5158ccfb155c76,TG:retrieval:59d4170d459cc9,interfacial resistance,structural disorder and interfacial entropy,1,1,char_ngram_tfidf,0.304385,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:d352cd63fb137cd6,TG,TG:retrieval:40038d1502d0e9,TG:retrieval:bcbbc70c329462,resistance of the ion exchange membrane,resistance barrier,1,1,char_ngram_tfidf,0.304181,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:b959c826b3b347cf,TG,TG:retrieval:01cb523d2855e9,TG:retrieval:99cd8f86129b8e,maximum power density of 660 mW m(-1),output power density,1,1,char_ngram_tfidf,0.303592,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:454534b9291dad7a,TG,TG:retrieval:59d4170d459cc9,TG:retrieval:b637d64d1c0529,structural disorder and interfacial entropy,interfacial effect of microstructure-electrolyte solution,1,1,char_ngram_tfidf,0.303537,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a919df3ba1709605,TG,TG:retrieval:70ca2912d4b104,TG:retrieval:fd5eef830898e5,thermogalvanic redox,measurements of the thermogalvanic profile,1,1,char_ngram_tfidf,0.302821,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:dfabcd3190435027,TG,TG:retrieval:5158ccfb155c76,TG:retrieval:b637d64d1c0529,interfacial resistance,interfacial effect of microstructure-electrolyte solution,1,1,char_ngram_tfidf,0.302449,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:834c874e977f25fc,TG,TG:retrieval:5f2aaf7b523a5d,TG:retrieval:bcbbc70c329462,electron transfer resistance,resistance barrier,1,1,char_ngram_tfidf,0.301662,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:7ba51f7bbcbd641a,TG,TG:retrieval:7839ae4319ac3f,TG:retrieval:7c3e38945087dc,reducing the volume of thermally diffused ions,reducing the mass transfer and ion transfer resistance,1,1,char_ngram_tfidf,0.299463,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:1e914d81d300c8c0,TG,TG:retrieval:1ef8f728cf1ae0,TG:retrieval:24dd4b9f75409d,interfacial free energy with water molecules,radial distribution of coordinating water molecules,1,1,char_ngram_tfidf,0.29916,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:2cc2040f6c495f82,TG,TG:retrieval:5c89b1df4b9bff,TG:retrieval:5f67823c585c24,solid-electrolyte cell,electrolyte concentration distribution,1,1,char_ngram_tfidf,0.298394,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:6cba1400c88731cc,TG,TG:retrieval:8cd0541cb0e793,TG:retrieval:bcbbc70c329462,mass transfer resistance,resistance barrier,1,1,char_ngram_tfidf,0.29765,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:feaf02442bf23a54,TG,TG:retrieval:24dd4b9f75409d,TG:retrieval:5f67823c585c24,radial distribution of coordinating water molecules,electrolyte concentration distribution,1,1,char_ngram_tfidf,0.296914,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:8c5b82a19cefcc1e,TG,TG:retrieval:1815c3e6aaa900,TG:retrieval:d9173d809b43eb,thermoelectric current,thermoelectric measurement technique,1,1,char_ngram_tfidf,0.296706,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:acc8d1ee2dbc1fa9,TG,TG:retrieval:12336f13d7cf72,TG:retrieval:8c2d1193dcc615,ionic kinetics,redox kinetic rate of Q/HQ,1,1,char_ngram_tfidf,0.293726,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:2a93b4db01678297,TG,TG:retrieval:c63eb3b24487a0,TG:retrieval:fd5eef830898e5,thermogalvanic effects,measurements of the thermogalvanic profile,2,1,char_ngram_tfidf,0.293204,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:aff3126590a571be,TG,TG:retrieval:0d7dd542b4c314,TG:retrieval:b637d64d1c0529,thermo-diffusion effect of electrolyte ions,interfacial effect of microstructure-electrolyte solution,1,1,char_ngram_tfidf,0.292727,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e68fcc8ae2adb7b8,TG,TG:retrieval:60e03f36936b52,TG:retrieval:b637d64d1c0529,fractal microstructure of the hydrogel,interfacial effect of microstructure-electrolyte solution,1,1,char_ngram_tfidf,0.292559,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a460d65a5ff9ee4f,TG,TG:retrieval:d7e5b3feacf98c,TG:retrieval:fbfc4f0e0f55f9,thermodynamic and kinetic properties,non-drying properties,1,1,char_ngram_tfidf,0.291146,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9836eddb5a14f559,TG,TG:retrieval:5ade136506b22f,TG:retrieval:d9155b0b25ea71,electrode composition,electrode kinetics,1,1,char_ngram_tfidf,0.290134,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:ac10a05c39139689,TG,TG:retrieval:1aa8b41b4be2f2,TG:retrieval:c2cf0276eeb973,corrosion rates,thermogalvanic (TG) corrosion intensity,1,1,char_ngram_tfidf,0.289532,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:5d5ffd0ff35df21d,TG,TG:retrieval:59d4170d459cc9,TG:retrieval:67671a2f53dd91,structural disorder and interfacial entropy,entropy,1,1,char_ngram_tfidf,0.288798,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:4debcbdac6b5db35,TG,TG:retrieval:10b98647369e7b,TG:retrieval:d7e5b3feacf98c,colligative properties,thermodynamic and kinetic properties,1,1,char_ngram_tfidf,0.28844,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:c8288262bd42f73f,TG,TG:retrieval:06e664365b425b,TG:retrieval:d9155b0b25ea71,electrode spacing,electrode kinetics,1,1,char_ngram_tfidf,0.287656,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:dc95371563ee8185,TG,TG:retrieval:07b7f57f9beff2,TG:retrieval:ace458e2f086e4,anti-freezing properties,eutectic properties of DES,1,1,char_ngram_tfidf,0.287085,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:67f14a333818c669,TG,TG:retrieval:34d4da4fbad383,TG:retrieval:c2cf0276eeb973,corrosion area,thermogalvanic (TG) corrosion intensity,1,1,char_ngram_tfidf,0.286896,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:c96e6e856203ea89,TG,TG:retrieval:b264adde8ca5df,TG:retrieval:c63eb3b24487a0,chaotropic effect,thermogalvanic effects,1,2,char_ngram_tfidf,0.286834,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:54296949c7d79ee0,TG,TG:retrieval:03b9dc6eed5cec,TG:retrieval:21627172ed7cec,thermogalvanic cells (TGCs),double-layer thermogalvanic cell (DTGC) architecture,1,1,char_ngram_tfidf,0.28616,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:1b1134d93e1ae833,TG,TG:retrieval:24dd4b9f75409d,TG:retrieval:2c7fc669e088ad,radial distribution of coordinating water molecules,"distributions of ions, molecule net charge, and electrical potential",1,1,char_ngram_tfidf,0.28464,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:407b53e0d5c69399,TG,TG:retrieval:e27095093d22d5,TG:retrieval:fd5eef830898e5,thermogalvanic conversion,measurements of the thermogalvanic profile,1,1,char_ngram_tfidf,0.281995,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:18d5844ef4c3eb1c,TG,TG:retrieval:5c89b1df4b9bff,TG:retrieval:bd7e500f8cd4cb,solid-electrolyte cell,electrolyte infiltration,1,1,char_ngram_tfidf,0.280782,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:09b4fe70036b798c,TG,TG:retrieval:db1bc343f0107a,TG:retrieval:eb3ecba58fb7c9,thermocell with hydrogen gas electrodes and a proton exchange membrane,transport of the hydrogen ions inside the membrane,1,1,char_ngram_tfidf,0.280069,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:bb358177bc316e61,TG,TG:retrieval:5c89b1df4b9bff,TG:retrieval:7557da1a7f647f,solid-electrolyte cell,gelled electrolytes,1,2,char_ngram_tfidf,0.278793,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:bee5deda36a79e06,TG,TG:retrieval:2ad4a672107db5,TG:retrieval:ace458e2f086e4,mechanical tensile properties,eutectic properties of DES,1,1,char_ngram_tfidf,0.278491,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:de14a1b6295d9051,TG,TG:retrieval:02a4b85354ccdd,TG:retrieval:8f8dbca0aaa729,thermogalvanic cell,"thermogalvanic, piezoionic, and diffusion mechanisms",1,1,char_ngram_tfidf,0.275569,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:63045e15064ab616,TG,TG:retrieval:0f9bdfc89ff537,TG:retrieval:fd5eef830898e5,Thermogalvanic corrosion,measurements of the thermogalvanic profile,1,1,char_ngram_tfidf,0.27456,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:37ae45166fd1ee0d,TG,TG:retrieval:02a4b85354ccdd,TG:retrieval:05e55f64f7549c,thermogalvanic cell,thermogalvanic effect of a redox couple (C=O/C-O-NH4+),1,1,char_ngram_tfidf,0.27238,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:4729d3f16e9010e4,TG,TG:retrieval:1691d0aeb8fc75,TG:retrieval:59d4170d459cc9,interfacial charge transfer,structural disorder and interfacial entropy,1,1,char_ngram_tfidf,0.272216,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:ee7182c5a486c694,TG,TG:retrieval:02a4b85354ccdd,TG:retrieval:b8e1c822fc506b,thermogalvanic cell,asymmetric cells,1,1,char_ngram_tfidf,0.272115,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:64e26a0f7be5a6dd,TG,TG:retrieval:12336f13d7cf72,TG:retrieval:d7e5b3feacf98c,ionic kinetics,thermodynamic and kinetic properties,1,1,char_ngram_tfidf,0.271599,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:03986d4e9b785558,TG,TG:retrieval:ace458e2f086e4,TG:retrieval:c9c9b8fc2a5cd4,eutectic properties of DES,thermopower and mechanical properties,1,1,char_ngram_tfidf,0.271589,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:1f90301fa2a5c4a0,TG,TG:retrieval:9595cc35bf245a,TG:retrieval:fd5eef830898e5,entropy difference of thermogalvanic ions,measurements of the thermogalvanic profile,1,1,char_ngram_tfidf,0.27086,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:6f0862f0f2b3b699,TG,TG:retrieval:07b7f57f9beff2,TG:retrieval:d7e5b3feacf98c,anti-freezing properties,thermodynamic and kinetic properties,1,1,char_ngram_tfidf,0.270734,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:dbb5af0f85063bbb,TG,TG:retrieval:1691d0aeb8fc75,TG:retrieval:b637d64d1c0529,interfacial charge transfer,interfacial effect of microstructure-electrolyte solution,1,1,char_ngram_tfidf,0.270484,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:025d7f2ef7bfbcaa,TG,TG:retrieval:78ae49088f9c50,TG:retrieval:f7c9b0013d99d9,evaporation of the solvent,degrees of freedom and ordering of the solvent,1,1,char_ngram_tfidf,0.270041,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:2a50fa8b02cf3b81,TG,TG:retrieval:8c2d1193dcc615,TG:retrieval:d9155b0b25ea71,redox kinetic rate of Q/HQ,electrode kinetics,1,1,char_ngram_tfidf,0.269411,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
