pair_id,domain_layer,pair_key,source_node_id,source_role,node_a_label,target_node_id,target_role,node_b_label,pair_type,paper_count,exclusive_layer_paper_count,shared_corpus_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,node_a_domain_df,node_b_domain_df,historical_graph_eligible,pair_evidence_strength
TP_e26fa314688b,iTE|TG,TC_c45d20184f79::TC_8b10aeaf0f23,TC_c45d20184f79,material_system,imidazolium ionic-liquid phase transition electrolyte,TC_8b10aeaf0f23,mechanism,carbon-electrode redox interface,material_system__mechanism,2,2,2,2015,2022,P0220; P0304,10.1016/j.electacta.2021.139640; 10.1063/1.4923199,Exploiting low-grade waste heat to produce electricity through supercapacitor containing carbon electrodes and ionic liquid electrolytes; Thermoelectric energy recovery at ionic-liquid/electrode interface,7,2,True,0.6131
TP_a5f83b3f70cd,iTE|TG,TC_b713a196469a::TC_af6bbcaf729f,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,material_system__mechanism,2,2,2,2016,2025,P0139; P0217,10.1002/adfm.202417740; 10.1016/j.elecom.2016.10.001,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices; Achieving pseudo-'n-type p-type' in-series and parallel liquid thermoelectrics using all-iron thermoelectrochemical cells with opposite Seebeck coefficients,12,10,True,0.6131
TP_dcb1852c6101,iTE|TG,TC_ee0a98d9cc93::TC_125db93329fb,TC_ee0a98d9cc93,material_system,PEDOT,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,2,2,2,2017,2023,P0062; P0113,10.1016/j.nanoen.2022.108077; 10.1039/c7ta04891b,"Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions; Poly(3,4-ethylenedioxythiophene)-tosylate (PEDOT-Tos) electrodes in thermogalvanic cells",3,30,True,0.6131
TP_9ed50b9c7f7d,iTE|TG,TC_470f49a68893::TC_d51141fbc0ae,TC_470f49a68893,material_system,guanidinium chloride (GdmCl),TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,2,2,2,2018,2025,P0023; P0090,10.1021/acsapm.5c02573; 10.1038/s41467-018-07625-9,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices; Aqueous thermogalvanic cells with a high Seebeck coefficient for low-grade heat harvest,3,14,True,0.6131
TP_0d04b178ba30,iTE|TG,TC_b713a196469a::TC_5bcfefdb9413,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_5bcfefdb9413,mechanism,redox reaction entropy,material_system__mechanism,2,2,2,2018,2024,P0090; P0275,10.1038/s41467-018-07625-9; 10.1039/d4ta03996c,Aqueous thermogalvanic cells with a high Seebeck coefficient for low-grade heat harvest; Significantly enhanced properties of micro-ionic thermocells through the microstructure interfacial effect,12,9,True,0.6131
TP_60bd76976a15,iTE|TG,TC_b713a196469a::TC_077323f7819d,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_077323f7819d,structure_state,Hofmeister/chaotropic effect,material_system__structure_state,2,2,2,2018,2025,P0090; P0139,10.1038/s41467-018-07625-9; 10.1002/adfm.202417740,Aqueous thermogalvanic cells with a high Seebeck coefficient for low-grade heat harvest; High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,12,3,True,0.6131
TP_392f9910a0ad,iTE|TG,TC_a9af609cf89a::TC_d51141fbc0ae,TC_a9af609cf89a,structure_state,chaotropic polymer-water disruption,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,structure_state__mechanism,2,2,2,2018,2026,P0090; P0264,10.1038/s41467-018-07625-9; 10.1016/j.jechem.2026.05.024,Aqueous thermogalvanic cells with a high Seebeck coefficient for low-grade heat harvest; Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,4,14,True,0.6131
TP_0fdc69760ff9,iTE|TG,TC_31600703982e::TC_125db93329fb,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,2,2,2,2020,2023,P0145; P0180,10.1126/science.aaz5045; 10.1016/j.mtsust.2022.100293,Giant thermopower of ionic gelatin near room temperature; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,30,True,0.6131
TP_7ce60ae3090a,iTE|TG,TC_31600703982e::TC_575b8475e747,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,2,2,2,2020,2023,P0145; P0180,10.1126/science.aaz5045; 10.1016/j.mtsust.2022.100293,Giant thermopower of ionic gelatin near room temperature; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,21,True,0.6131
TP_8941abed9d0d,iTE|TG,TC_31600703982e::TC_d51141fbc0ae,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,2,2,2,2020,2023,P0145; P0180,10.1126/science.aaz5045; 10.1016/j.mtsust.2022.100293,Giant thermopower of ionic gelatin near room temperature; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,14,True,0.6131
TP_68dd3d0f3521,iTE|TG,TC_b713a196469a::TC_575b8475e747,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,2,2,2,2020,2023,P0145; P0180,10.1126/science.aaz5045; 10.1016/j.mtsust.2022.100293,Giant thermopower of ionic gelatin near room temperature; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,12,21,True,0.6131
TP_35eda30da2b8,iTE|TG,TC_077323f7819d::TC_902956facbd0,TC_077323f7819d,structure_state,Hofmeister/chaotropic effect,TC_902956facbd0,mechanism,hydrogen bonding,structure_state__mechanism,2,2,2,2021,2025,P0139; P0182,10.1002/adfm.202417740; 10.1002/adfm.202104071,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices; Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,3,3,True,0.6131
TP_122eef6d8b61,iTE|TG,TC_a9af609cf89a::TC_c889e0f92f27,TC_a9af609cf89a,structure_state,chaotropic polymer-water disruption,TC_c889e0f92f27,mechanism,selective solvation,structure_state__mechanism,2,2,2,2021,2026,P0182; P0264,10.1002/adfm.202104071; 10.1016/j.jechem.2026.05.024,Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures; Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,4,6,True,0.6131
TP_15db3f0e04c0,iTE|TG,TC_07500f5feb43::TC_125db93329fb,TC_07500f5feb43,structure_state,dynamic crosslinked gel network,TC_125db93329fb,mechanism,thermogalvanic redox conversion,structure_state__mechanism,2,2,2,2022,2023,P0047; P0180,10.1007/s40820-022-00824-6; 10.1016/j.mtsust.2022.100293,Regulating Thermogalvanic Effect and Mechanical Robustness via Redox Ions for Flexible Quasi-Solid-State Thermocells; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,5,30,True,0.6131
TP_ceb8c539a2e0,iTE|TG,TC_2409154b4352::TC_6320028a47d7,TC_2409154b4352,material_system,SO32-,TC_6320028a47d7,mechanism,molecular-chaperone redox-gradient stabilization,material_system__mechanism,2,2,2,2023,2026,P0062; P0261,10.1016/j.nanoen.2022.108077; 10.1080/17452759.2026.2638660,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions; Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,2,2,True,0.6131
TP_0054c8ea43ff,iTE|TG,TC_6d3814acb95f::TC_6320028a47d7,TC_6d3814acb95f,material_system,hydrogel,TC_6320028a47d7,mechanism,molecular-chaperone redox-gradient stabilization,material_system__mechanism,2,2,2,2023,2026,P0062; P0261,10.1016/j.nanoen.2022.108077; 10.1080/17452759.2026.2638660,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions; Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,23,2,True,0.6131
TP_fa9e14c8e332,iTE|TG,TC_a3d6bb3e8d3e::TC_125db93329fb,TC_a3d6bb3e8d3e,material_system,cellulose,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,2,2,2,2023,2024,P0150; P0180,10.1016/j.jpowsour.2024.234647; 10.1016/j.mtsust.2022.100293,Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,30,True,0.6131
TP_981f5e5036d6,iTE|TG,TC_a3d6bb3e8d3e::TC_d51141fbc0ae,TC_a3d6bb3e8d3e,material_system,cellulose,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,2,2,2,2023,2024,P0150; P0180,10.1016/j.jpowsour.2024.234647; 10.1016/j.mtsust.2022.100293,Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,14,True,0.6131
TP_a7fd5178c2a8,iTE|TG,TC_dc4f455d7ac6::TC_6320028a47d7,TC_dc4f455d7ac6,material_system,SO42-,TC_6320028a47d7,mechanism,molecular-chaperone redox-gradient stabilization,material_system__mechanism,2,2,2,2023,2026,P0062; P0261,10.1016/j.nanoen.2022.108077; 10.1080/17452759.2026.2638660,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions; Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,2,2,True,0.6131
TP_cd1d114b725b,iTE|TG,TC_2409154b4352::TC_4b2db7e72622,TC_2409154b4352,material_system,SO32-,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,2,2,2,2023,2026,P0062; P0261,10.1016/j.nanoen.2022.108077; 10.1080/17452759.2026.2638660,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions; Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,2,20,True,0.6131
TP_393fa274485c,iTE|TG,TC_6d3814acb95f::TC_2c5557073ad9,TC_6d3814acb95f,material_system,hydrogel,TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,material_system__structure_state,2,2,2,2023,2024,P0150; P0180,10.1016/j.jpowsour.2024.234647; 10.1016/j.mtsust.2022.100293,Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,23,2,True,0.6131
TP_402aa56538ef,iTE|TG,TC_6d3814acb95f::TC_38b40867b616,TC_6d3814acb95f,material_system,hydrogel,TC_38b40867b616,structure_state,double-network hydrogel,material_system__structure_state,2,2,2,2023,2025,P0180; P0188,10.1016/j.mtsust.2022.100293; 10.1002/smll.202407622,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest; Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,23,2,True,0.6131
TP_42b61b73ed58,iTE|TG,TC_8630a7a80369::TC_07500f5feb43,TC_8630a7a80369,material_system,polyacrylamide (PAM),TC_07500f5feb43,structure_state,dynamic crosslinked gel network,material_system__structure_state,2,2,2,2023,2025,P0180; P0188,10.1016/j.mtsust.2022.100293; 10.1002/smll.202407622,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest; Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,5,5,True,0.6131
TP_5547250f808e,iTE|TG,TC_8630a7a80369::TC_2c5557073ad9,TC_8630a7a80369,material_system,polyacrylamide (PAM),TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,material_system__structure_state,2,2,2,2023,2024,P0150; P0180,10.1016/j.jpowsour.2024.234647; 10.1016/j.mtsust.2022.100293,Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,5,2,True,0.6131
TP_f83886c9e671,iTE|TG,TC_8630a7a80369::TC_38b40867b616,TC_8630a7a80369,material_system,polyacrylamide (PAM),TC_38b40867b616,structure_state,double-network hydrogel,material_system__structure_state,2,2,2,2023,2025,P0180; P0188,10.1016/j.mtsust.2022.100293; 10.1002/smll.202407622,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest; Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,5,2,True,0.6131
TP_2f17126933d3,iTE|TG,TC_8630a7a80369::TC_d6b4f02a544c,TC_8630a7a80369,material_system,polyacrylamide (PAM),TC_d6b4f02a544c,structure_state,double/interpenetrating network,material_system__structure_state,2,2,2,2023,2025,P0180; P0188,10.1016/j.mtsust.2022.100293; 10.1002/smll.202407622,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest; Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,5,4,True,0.6131
TP_f2091e4bdf62,iTE|TG,TC_a3d6bb3e8d3e::TC_2c5557073ad9,TC_a3d6bb3e8d3e,material_system,cellulose,TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,material_system__structure_state,2,2,2,2023,2024,P0150; P0180,10.1016/j.jpowsour.2024.234647; 10.1016/j.mtsust.2022.100293,Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,2,True,0.6131
TP_12c652fb98b7,iTE|TG,TC_a3d6bb3e8d3e::TC_4b2db7e72622,TC_a3d6bb3e8d3e,material_system,cellulose,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,2,2,2,2023,2024,P0150; P0180,10.1016/j.jpowsour.2024.234647; 10.1016/j.mtsust.2022.100293,Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,20,True,0.6131
TP_5a1d10151bf2,iTE|TG,TC_b713a196469a::TC_07500f5feb43,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_07500f5feb43,structure_state,dynamic crosslinked gel network,material_system__structure_state,2,2,2,2023,2025,P0180; P0246,10.1016/j.mtsust.2022.100293; 10.1016/j.cej.2025.159714,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest; High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,12,5,True,0.6131
TP_2c9d3e6bf1f4,iTE|TG,TC_b713a196469a::TC_2c5557073ad9,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,material_system__structure_state,2,2,2,2023,2024,P0150; P0180,10.1016/j.jpowsour.2024.234647; 10.1016/j.mtsust.2022.100293,Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,12,2,True,0.6131
TP_176a4c9c8fbc,iTE|TG,TC_b713a196469a::TC_d6b4f02a544c,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_d6b4f02a544c,structure_state,double/interpenetrating network,material_system__structure_state,2,2,2,2023,2025,P0180; P0246,10.1016/j.mtsust.2022.100293; 10.1016/j.cej.2025.159714,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest; High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,12,4,True,0.6131
TP_1b2c584eb086,iTE|TG,TC_dc4f455d7ac6::TC_4b2db7e72622,TC_dc4f455d7ac6,material_system,SO42-,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,2,2,2,2023,2026,P0062; P0261,10.1016/j.nanoen.2022.108077; 10.1080/17452759.2026.2638660,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions; Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,2,20,True,0.6131
TP_26a8f5527ce8,iTE|TG,TC_07500f5feb43::TC_d51141fbc0ae,TC_07500f5feb43,structure_state,dynamic crosslinked gel network,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,structure_state__mechanism,2,2,2,2023,2025,P0180; P0246,10.1016/j.mtsust.2022.100293; 10.1016/j.cej.2025.159714,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest; High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,5,14,True,0.6131
TP_1376c8d31b08,iTE|TG,TC_2c5557073ad9::TC_125db93329fb,TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,TC_125db93329fb,mechanism,thermogalvanic redox conversion,structure_state__mechanism,2,2,2,2023,2024,P0150; P0180,10.1016/j.jpowsour.2024.234647; 10.1016/j.mtsust.2022.100293,Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,30,True,0.6131
TP_b5f567c245c3,iTE|TG,TC_2c5557073ad9::TC_d51141fbc0ae,TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,structure_state__mechanism,2,2,2,2023,2024,P0150; P0180,10.1016/j.jpowsour.2024.234647; 10.1016/j.mtsust.2022.100293,Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,14,True,0.6131
