link_id,tg_pair_id,ite_pair_id,link_type,bridge_score,shared_or_family_tg_node_id,shared_or_family_tg_label,shared_or_family_ite_node_id,shared_or_family_ite_label,bridge_role,shared_endpoint_tg_df,endpoint_match,endpoint_string_similarity,ite_other_node_id,ite_other_label,ite_other_role,tg_other_node_id,tg_other_label,tg_other_role,ite_pair_type,tg_pair_type,ite_pair_paper_count,tg_pair_paper_count,ite_supporting_paper_ids,tg_supporting_paper_ids,program_id,program_title_cn,program_candidate_status,target_redox_family,program_source_paper_ids,ite_aligned_supporting_paper_ids,ite_source_alignment,evidence_scope,ite_node_a_label,ite_node_a_role,ite_node_b_label,ite_node_b_role,ite_first_year,ite_supporting_titles,tg_node_a_label,tg_node_a_role,tg_node_b_label,tg_node_b_role,tg_first_year,tg_supporting_titles,ite_pair_label,tg_pair_label,proposed_closure_source_label,proposed_closure_source_role,proposed_closure_target_label,proposed_closure_target_role,temporal_alignment,C1_anchor,C2_directional_rule,C3_role_logic,C4_ite_evidence,C5_tg_grounding,C6_independent_support,hub_penalty,transfer_score,score_cap_reason,inference_status,novelty_status
XL_600a9139a08d,TP_a275c1a77413,IP_cf86e24be861,curated_program_bridge,0.9645,,,TC_8406b37bca7c,polarity switching,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,2,2,P0373; P1109,P0071; P0093,PRG_00699a1a9edc,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0348; P0357; P0373; P1109; P1553,P0373; P1109,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,polarity switching,intervention,ionic thermodiffusion (Soret effect),mechanism,2021,Reversible bipolar thermopower of ionic thermoelectric polymer composite for cyclic energy generation; Anionic conduction mediated giant n-type Seebeck coefficient in doped Poly(3-hexylthiophene) free-standing films,iodide/triiodide,material_system,thermoresponsive micellization p/n conversion,mechanism,2019,p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,polarity switching  +  ionic thermodiffusion (Soret effect),iodide/triiodide  +  thermoresponsive micellization p/n conversion,polarity switching,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,2,0,85,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_3a616e592261,TP_a49fb5a5ebc5,IP_bd80530150a4,curated_program_bridge,0.9611,,,TC_da8d8b09edaf,osmotic or concentration gradient,intervention_to_TG_pair,,curated_transfer_rule,,TC_b93fc7829d13,ion-selectivity membrane transport,mechanism,,,,intervention__mechanism,material_system__mechanism,2,1,P0919; P1096,P0021,PRG_791da0044d52,把温差诱导的渗透浓度势与 TG 红氧电势串联，而非只做单一机制,direct_TG_precedent_upgrade_candidate,ferri_ferrocyanide,P0360; P0659; P0919; P1120; P1665,P0919,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,osmotic or concentration gradient,intervention,ion-selectivity membrane transport,mechanism,2020,Ion regulation in double-network hydrogel module with ultrahigh thermopower for low-grade heat harvesting; Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,[Fe(CN)6],material_system,ion-pairing and complexation,mechanism,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,osmotic or concentration gradient  +  ion-selectivity membrane transport,[Fe(CN)6]  +  ion-pairing and complexation,osmotic or concentration gradient,intervention,[Fe(CN)6],material_system,iTE_precedes_or_same_year,24,25,15,15,4,2,0,85,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_72e7a921fdcc,TP_a5f83b3f70cd,IP_c04c958e0c16,curated_program_bridge,0.9703,,,TC_49c13c86c6af,counterion condensation,intervention_to_TG_pair,,curated_transfer_rule,,TC_0364737bd764,Manning counterion condensation,mechanism,,,,intervention__mechanism,material_system__mechanism,2,11,P0344; P0401,P0018; P0095; P0097; P0107; P0112; P0139; P0187; P0208; P0217; P0219; P0248,PRG_88a7efad7dbd,测试多阳离子链的 Manning 凝聚能否区分 3−/4− 红氧阴离子,mechanism_extension_white_space,ferri_ferrocyanide,P0344; P0401; P0555,P0344; P0401,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,counterion condensation,intervention,Manning counterion condensation,mechanism,2025,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors; Thermoelectric Ionic Hydrogel Based on PEDOT:PSS/PAAm for Low-Grade Thermal-Energy Harvesting,ferri/ferrocyanide,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2016,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range; Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting; Developing iron-based anionic redox couples for thermogalvanic cells: towards the replacement of the ferricyanide/ferrocyanide redox couple; Success and failure in the incorporation of gold nanoparticles inside ferri/ferrocyanide thermogalvanic cells; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,counterion condensation  +  Manning counterion condensation,ferri/ferrocyanide  +  Fe2+/Fe3+ solvation redox chemistry,counterion condensation,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,2,0,85,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_31b54f3c694a,TP_a5f83b3f70cd,IP_fb77f091a0de,curated_program_bridge,0.9703,,,TC_49c13c86c6af,counterion condensation,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,2,11,P0344; P0401,P0018; P0095; P0097; P0107; P0112; P0139; P0187; P0208; P0217; P0219; P0248,PRG_88a7efad7dbd,测试多阳离子链的 Manning 凝聚能否区分 3−/4− 红氧阴离子,mechanism_extension_white_space,ferri_ferrocyanide,P0344; P0401; P0555,P0344; P0401,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,counterion condensation,intervention,ionic thermodiffusion (Soret effect),mechanism,2025,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors; Thermoelectric Ionic Hydrogel Based on PEDOT:PSS/PAAm for Low-Grade Thermal-Energy Harvesting,ferri/ferrocyanide,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2016,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range; Thermogalvanic and Thermocapacitive Behavior of Superabsorbent Hydrogels for Combined Low-Temperature Thermal Energy Conversion and Harvesting; Developing iron-based anionic redox couples for thermogalvanic cells: towards the replacement of the ferricyanide/ferrocyanide redox couple; Success and failure in the incorporation of gold nanoparticles inside ferri/ferrocyanide thermogalvanic cells; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor,counterion condensation  +  ionic thermodiffusion (Soret effect),ferri/ferrocyanide  +  Fe2+/Fe3+ solvation redox chemistry,counterion condensation,intervention,ferri/ferrocyanide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,2,0,85,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_8f4a7e459990,TP_b00daa94e507,IP_3595766d0a99,curated_program_bridge,0.9569,,,TC_600a5610ff74,ph or protonation switch,intervention_to_TG_pair,,curated_transfer_rule,,TC_f290376c2387,zwitterionic hydrogel ion regulation,structure_state,,,,intervention__structure_state,material_system__mechanism,2,3,P0378; P0677,P0032; P0034; P0049,PRG_3680dde71847,用 pH 响应两性离子凝胶放大并可逆切换 Q/HQ TG 极性,new_cross_mechanism_hypothesis,quinone_hydroquinone,P0677,P0677,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,ph or protonation switch,intervention,zwitterionic hydrogel ion regulation,structure_state,2023,Zwitterionic Polymer Gel-Based Fully Self-Healable Ionic Thermoelectric Generators with Pressure-Activated Electrodes; A pH-Sensitive Stretchable Zwitterionic Hydrogel with Bipolar Thermoelectricity,hydroquinone/benzoquinone,material_system,organic redox molecular design,mechanism,2024,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,ph or protonation switch  +  zwitterionic hydrogel ion regulation,hydroquinone/benzoquinone  +  organic redox molecular design,ph or protonation switch,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,2,0,85,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_75b74213f56c,TP_b00daa94e507,IP_4a207efdd9ca,curated_program_bridge,0.9669,,,TC_600a5610ff74,ph or protonation switch,intervention_to_TG_pair,,curated_transfer_rule,,TC_1f75a31a03c6,zwitterionic hydrogel ion regulation,mechanism,,,,intervention__mechanism,material_system__mechanism,2,3,P0378; P0677,P0032; P0034; P0049,PRG_3680dde71847,用 pH 响应两性离子凝胶放大并可逆切换 Q/HQ TG 极性,new_cross_mechanism_hypothesis,quinone_hydroquinone,P0677,P0677,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,ph or protonation switch,intervention,zwitterionic hydrogel ion regulation,mechanism,2023,Zwitterionic Polymer Gel-Based Fully Self-Healable Ionic Thermoelectric Generators with Pressure-Activated Electrodes; A pH-Sensitive Stretchable Zwitterionic Hydrogel with Bipolar Thermoelectricity,hydroquinone/benzoquinone,material_system,organic redox molecular design,mechanism,2024,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,ph or protonation switch  +  zwitterionic hydrogel ion regulation,hydroquinone/benzoquinone  +  organic redox molecular design,ph or protonation switch,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,2,0,85,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_aefc4a34f73d,TP_b0a0f64f44af,IP_3595766d0a99,curated_program_bridge,0.9511,,,TC_600a5610ff74,ph or protonation switch,intervention_to_TG_pair,,curated_transfer_rule,,TC_f290376c2387,zwitterionic hydrogel ion regulation,structure_state,,,,intervention__structure_state,material_system__mechanism,2,1,P0378; P0677,P0034,PRG_3680dde71847,用 pH 响应两性离子凝胶放大并可逆切换 Q/HQ TG 极性,new_cross_mechanism_hypothesis,quinone_hydroquinone,P0677,P0677,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,ph or protonation switch,intervention,zwitterionic hydrogel ion regulation,structure_state,2023,Zwitterionic Polymer Gel-Based Fully Self-Healable Ionic Thermoelectric Generators with Pressure-Activated Electrodes; A pH-Sensitive Stretchable Zwitterionic Hydrogel with Bipolar Thermoelectricity,hydroquinone/benzoquinone,material_system,polymer-regulated HQ/BQ equilibrium,mechanism,2024,Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium,ph or protonation switch  +  zwitterionic hydrogel ion regulation,hydroquinone/benzoquinone  +  polymer-regulated HQ/BQ equilibrium,ph or protonation switch,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,2,0,85,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_fb7d59e029b4,TP_b0a0f64f44af,IP_4a207efdd9ca,curated_program_bridge,0.9611,,,TC_600a5610ff74,ph or protonation switch,intervention_to_TG_pair,,curated_transfer_rule,,TC_1f75a31a03c6,zwitterionic hydrogel ion regulation,mechanism,,,,intervention__mechanism,material_system__mechanism,2,1,P0378; P0677,P0034,PRG_3680dde71847,用 pH 响应两性离子凝胶放大并可逆切换 Q/HQ TG 极性,new_cross_mechanism_hypothesis,quinone_hydroquinone,P0677,P0677,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,ph or protonation switch,intervention,zwitterionic hydrogel ion regulation,mechanism,2023,Zwitterionic Polymer Gel-Based Fully Self-Healable Ionic Thermoelectric Generators with Pressure-Activated Electrodes; A pH-Sensitive Stretchable Zwitterionic Hydrogel with Bipolar Thermoelectricity,hydroquinone/benzoquinone,material_system,polymer-regulated HQ/BQ equilibrium,mechanism,2024,Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium,ph or protonation switch  +  zwitterionic hydrogel ion regulation,hydroquinone/benzoquinone  +  polymer-regulated HQ/BQ equilibrium,ph or protonation switch,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,2,0,85,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_f3d5344796ab,TP_c7c82fa93f5d,IP_006a12cd34a8,curated_program_bridge,0.9703,,,TC_759724737cc8,fixed charge selectivity,intervention_to_TG_pair,,curated_transfer_rule,,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,,,,intervention__mechanism,material_system__mechanism,2,11,P0347; P0528,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_e948eab97497,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,iodide_triiodide,P0360; P0364; P0528; P0696; P1665,P0528,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,fixed charge selectivity,intervention,cation-anion thermodiffusion asymmetry,mechanism,2025,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,fixed charge selectivity  +  cation-anion thermodiffusion asymmetry,iodide/triiodide  +  iodide/triiodide redox chemistry,fixed charge selectivity,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,2,0,85,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_eea2b2f06dd4,TP_c7c82fa93f5d,IP_8667d3870c5c,curated_program_bridge,0.9703,,,TC_759724737cc8,fixed charge selectivity,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,2,11,P0347; P0528,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_e948eab97497,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,iodide_triiodide,P0360; P0364; P0528; P0696; P1665,P0528,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,fixed charge selectivity,intervention,ionic thermodiffusion (Soret effect),mechanism,2025,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,fixed charge selectivity  +  ionic thermodiffusion (Soret effect),iodide/triiodide  +  iodide/triiodide redox chemistry,fixed charge selectivity,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,2,0,85,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
