pair_id,domain_layer,pair_key,source_node_id,source_role,node_a_label,target_node_id,target_role,node_b_label,pair_type,paper_count,exclusive_layer_paper_count,shared_corpus_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,node_a_domain_df,node_b_domain_df,historical_graph_eligible,pair_evidence_strength
TP_357fa398f97b,TG,TC_96ff8a3db67b::TC_ebbe1e10d667,TC_96ff8a3db67b,material_system,carbon nanotube,TC_ebbe1e10d667,mechanism,interfacial charge transfer,material_system__mechanism,3,3,0,2012,2017,P0316; P0320; P0324,10.1149/2.043205jes; 10.1115/1.4036045; 10.1007/s10800-016-1010-9,Nitrogen- and Boron-Doped Carbon Nanotube Electrodes in a Thermo-Electrochemical Cell; Analytical Study and Experimental Validation of Copper II Sulfate and Potassium Ferri/Ferrocyanide Thermocells Using Onsager Flux Equations; Sub-zero temperature thermo-electrochemical energy harvesting system using a self-heating negative temperature coefficient CNT-vanadium oxide cathode,16,11,True,0.7737
TP_08d7329ebf1f,TG,TC_b713a196469a::TC_3cf38e4b2576,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_3cf38e4b2576,mechanism,charge-transfer resistance engineering,material_system__mechanism,3,3,0,2012,2026,P0073; P0316; P0320,10.1039/d5ta08892e; 10.1149/2.043205jes; 10.1115/1.4036045,A machine learning-enabled planar interdigitated thermogalvanic hydrogel for synergistic thermal and strain sensing; Nitrogen- and Boron-Doped Carbon Nanotube Electrodes in a Thermo-Electrochemical Cell; Analytical Study and Experimental Validation of Copper II Sulfate and Potassium Ferri/Ferrocyanide Thermocells Using Onsager Flux Equations,47,19,True,0.7737
TP_c535e78886a6,TG,TC_917cd03db746::TC_125db93329fb,TC_917cd03db746,material_system,CuSO4,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,3,3,0,2013,2024,P0099; P0122; P0199,10.1016/j.tsep.2022.101448; 10.1080/15567265.2013.776149; 10.1002/smll.202310777,Stimulating green energy potential in Sub-Saharan Africa: An analysis of copper-copper sulphate thermogalvanic cell architecture; Liquid Thermoelectrics: Review of Recent And Limited New Data of Thermogalvanic Cell Experiments; Synergistic Anisotropic Network and Hierarchical Electrodes Endow Cost-Effective N-Type Quasi-Solid State Thermocell with Boosted Electricity Production,6,90,True,0.7737
TP_cc5c010c3bc1,TG,TC_02b54434dcd0::TC_7fde3f018306,TC_02b54434dcd0,material_system,aqueous electrolyte,TC_7fde3f018306,mechanism,convection and mass transport,material_system__mechanism,3,3,0,2014,2024,P0121; P0270; P0303,10.1016/j.ijheatmasstransfer.2014.07.007; 10.1016/j.cej.2024.152806; 10.1007/s10800-013-0638-y,The amplifying effect of natural convection on power generation of thermogalvanic cells; Strong concentration gradient effect and weak solvation effect in thermopower enhancement in K 3 Fe(CN) 6 / K 4 Fe(CN) 6 aqueous electrolyte with ethanol addition; Design and optimization of thermo-electrochemical cells,7,20,True,0.7737
TP_057ef242945b,TG,TC_96ff8a3db67b::TC_125db93329fb,TC_96ff8a3db67b,material_system,carbon nanotube,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,3,3,0,2015,2023,P0064; P0154; P0231,10.1016/j.sna.2023.114604; 10.1002/adfm.202209806; 10.1007/s12541-015-0162-6,Self-powered physiological monitoring strategy enabled by adaptive dual-network thermogalvanic hydrogels; Constructing Flexible Film Electrode with Porous Layered Structure by MXene/SWCNTs/PANI Ternary Composite for Efficient Low-Grade Thermal Energy Harvest; Thermobattery based on CNT Coated Carbon Textile and Thermoelectric Electrolyte,16,90,True,0.7737
TP_138426452bd3,TG,TC_fc263f2aab31::TC_125db93329fb,TC_fc263f2aab31,material_system,iodide/triiodide,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,3,2,1,2015,2024,P0008; P0119; P0196,10.1038/s41378-024-00693-6; 10.1016/j.elecom.2015.06.007; 10.1016/j.jpowsour.2024.234325,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Combining thermogalvanic corrosion and thermogalvanic redox couples for improved electrochemical waste heat harvesting; Zinc-iodine thermal charging cell engineered by cost-efficient electrolytes for low-grade heat harvesting,11,90,True,0.7737
TP_c704f4926b67,TG,TC_fc263f2aab31::TC_402d7ec84669,TC_fc263f2aab31,material_system,iodide/triiodide,TC_402d7ec84669,mechanism,ion-pairing and complexation,material_system__mechanism,3,3,0,2016,2024,P0040; P0179; P0283,10.1039/d4tc01418a; 10.1126/sciadv.abl5318; 10.1021/jacs.6b04923,Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting; Supramolecular Thermo-Electrochemical Cells: Enhanced Thermoelectric Performance by Host-Guest Complexation and Salt-Induced Crystallization,11,17,True,0.7737
TP_920ae2c6072b,TG,TC_577742254212::TC_38b23ede2d79,TC_577742254212,material_system,platinum electrode,TC_38b23ede2d79,mechanism,redox-kinetics enhancement,material_system__mechanism,3,2,1,2017,2025,P0113; P0135; P0277,10.1039/c7ta04891b; 10.1021/acsnano.4c12294; 10.1002/adfm.202304067,"Poly(3,4-ethylenedioxythiophene)-tosylate (PEDOT-Tos) electrodes in thermogalvanic cells; MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability; FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells",11,11,True,0.7737
TP_42efe0f20920,TG,TC_b713a196469a::TC_c889e0f92f27,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_c889e0f92f27,mechanism,selective solvation,material_system__mechanism,3,1,2,2017,2026,P0192; P0264; P0275,10.1016/j.nanoen.2016.11.014; 10.1016/j.jechem.2026.05.024; 10.1039/d4ta03996c,High thermopower of ferri/ferrocyanide redox couple in organic-water solutions; Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting; Significantly enhanced properties of micro-ionic thermocells through the microstructure interfacial effect,47,18,True,0.7737
TP_dcb1852c6101,TG,TC_ee0a98d9cc93::TC_125db93329fb,TC_ee0a98d9cc93,material_system,PEDOT,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,3,1,2,2017,2023,P0062; P0113; P0293,10.1016/j.nanoen.2022.108077; 10.1039/c7ta04891b; 10.1073/pnas.1806087115,"Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions; Poly(3,4-ethylenedioxythiophene)-tosylate (PEDOT-Tos) electrodes in thermogalvanic cells; Bulk electronic transport impacts on electron transfer at conducting polymer electrode-electrolyte interfaces",5,90,True,0.7737
TP_86d723264d76,TG,TC_ee0a98d9cc93::TC_af6bbcaf729f,TC_ee0a98d9cc93,material_system,PEDOT,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,material_system__mechanism,3,2,1,2017,2025,P0014; P0113; P0293,10.1039/d5ee01216c; 10.1039/c7ta04891b; 10.1073/pnas.1806087115,"Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion; Poly(3,4-ethylenedioxythiophene)-tosylate (PEDOT-Tos) electrodes in thermogalvanic cells; Bulk electronic transport impacts on electron transfer at conducting polymer electrode-electrolyte interfaces",5,50,True,0.7737
TP_91ca6ee4dd85,TG,TC_59fa26312a85::TC_af6bbcaf729f,TC_59fa26312a85,material_system,carbon cloth,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,material_system__mechanism,3,3,0,2018,2026,P0083; P0112; P0219,10.1002/smll.202514359; 10.1016/j.electacta.2018.05.164; 10.1021/acsanm.1c03273,Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor; Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,5,50,True,0.7737
TP_13e06e2c8159,TG,TC_96ff8a3db67b::TC_0bff7d51cbea,TC_96ff8a3db67b,material_system,carbon nanotube,TC_0bff7d51cbea,mechanism,photothermal-thermoelectric coupling,material_system__mechanism,3,2,1,2018,2025,P0069; P0102; P0136,10.1016/j.sna.2023.114305; 10.1002/aenm.201802397; 10.1021/acssuschemeng.4c10855,A vertical stretchable self-powered light sensor based on thermogalvanic gel electrolyte via photo-thermal-electric conversion; Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting; A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,16,14,True,0.7737
TP_e0a2230e5b67,TG,TC_b713a196469a::TC_8b10aeaf0f23,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_8b10aeaf0f23,mechanism,carbon-electrode redox interface,material_system__mechanism,3,3,0,2018,2023,P0056; P0112; P0219,10.1002/aenm.202302011; 10.1016/j.electacta.2018.05.164; 10.1021/acsanm.1c03273,Self-Assembled Asymmetric Electrodes for High-Efficiency Thermogalvanic Cells; Harnessing the thermogalvanic effect of the ferro/ferricyanide redox couple in a thermally chargeable supercapacitor; Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,47,14,True,0.7737
TP_3c855c0adfb7,TG,TC_96ff8a3db67b::TC_2c5557073ad9,TC_96ff8a3db67b,material_system,carbon nanotube,TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,material_system__structure_state,3,3,0,2018,2023,P0076; P0102; P0206,10.1002/eom2.12302; 10.1002/aenm.201802397; 10.1039/d2ta00025c,Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems; Hybrid Photothermal Pyroelectric and Thermogalvanic Generator for Multisituation Low Grade Heat Harvesting; Boosting solar-thermal-electric conversion of thermoelectrochemical cells by construction of a carboxymethylcellulose-interpenetrated polyacrylamide network,16,11,True,0.7737
TP_60bd76976a15,TG,TC_b713a196469a::TC_077323f7819d,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_077323f7819d,structure_state,Hofmeister/chaotropic effect,material_system__structure_state,3,1,2,2018,2025,P0090; P0139; P0248,10.1038/s41467-018-07625-9; 10.1002/adfm.202417740; 10.1016/j.nanoen.2025.111057,Aqueous thermogalvanic cells with a high Seebeck coefficient for low-grade heat harvest; High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices; Dual-modal hydrogels with synergistically enhanced mechanical-thermoelectric performance for intelligent wearable sensing and automotive temperature feedback systems,47,8,True,0.7737
TP_f5aac9dac7e6,TG,TC_385ec1869ee3::TC_125db93329fb,TC_385ec1869ee3,material_system,graphene,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,3,3,0,2019,2025,P0031; P0204; P0210,10.1016/j.colsurfa.2025.137971; 10.1038/s41467-019-12144-2; 10.1002/batt.202200036,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell; Direct thermal charging cell for converting low-grade heat to electricity; Thermally Chargeable Ammonium-Ion Capacitor for Energy Storage and Low-Grade Heat Harvesting,9,90,True,0.7737
TP_efc029ae9cf9,TG,TC_7fa10a6f5ac8::TC_575b8475e747,TC_7fa10a6f5ac8,material_system,gelatin,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,3,0,3,2020,2025,P0143; P0145; P0268,10.1016/j.nanoen.2025.111156; 10.1126/science.aaz5045; 10.1016/j.cej.2024.152734,Pressure-enhanced thermopower of ionic thermoelectric gelatin for identifying materials with different thermal conductivities; Giant thermopower of ionic gelatin near room temperature; Synergy between gelatin hydrogels and electrodes for adjustable and thermally stable ionic thermoelectric supercapacitors,14,38,True,0.7737
TP_68dd3d0f3521,TG,TC_b713a196469a::TC_575b8475e747,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,3,1,2,2020,2023,P0043; P0145; P0180,10.1016/j.nanoen.2023.108612; 10.1126/science.aaz5045; 10.1016/j.mtsust.2022.100293,Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients; Giant thermopower of ionic gelatin near room temperature; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,47,38,True,0.7737
TP_ab0ed0473ae2,TG,TC_fefccee746e8::TC_125db93329fb,TC_fefccee746e8,material_system,SiO2,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,3,2,1,2020,2024,P0042; P0111; P0197,10.1016/j.cej.2023.145247; 10.1007/s13204-020-01447-2; 10.1016/j.est.2024.110437,Thermogalvanic gel patch for self-powered human motion recognition enabled by photo-thermal-electric conversion; Thermogalvanic and local field effects in SiO2 structure; Enhancing thermoelectric conversion efficiency of hydrogel-based supercapacitors by the three-dimensional ion channels hydration,4,90,True,0.7737
TP_5e5454ffbf88,TG,TC_470f49a68893::TC_402d7ec84669,TC_470f49a68893,material_system,guanidinium chloride (GdmCl),TC_402d7ec84669,mechanism,ion-pairing and complexation,material_system__mechanism,3,2,1,2021,2024,P0137; P0167; P0223,10.1039/d3ee03759b; 10.1002/smll.202401427; 10.1039/d1cp01153g,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting; Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting; Insight into the effect of the configuration entropy of additives on the Seebeck coefficient,9,17,True,0.7737
TP_0d5d516842cb,TG,TC_ff7f68b75343::TC_902956facbd0,TC_ff7f68b75343,material_system,organohydrogel,TC_902956facbd0,mechanism,hydrogen bonding,material_system__mechanism,3,2,1,2021,2025,P0033; P0054; P0182,10.1016/j.sna.2025.116876; 10.1016/j.compscitech.2023.110077; 10.1002/adfm.202104071,A rapidly moldable thermogalvanic organohydrogel for self-powered water temperature and level monitoring; A self-powered thermogalvanic organohydrogel-based touch-to-speech Braille transmission interface with temperature resistance and stretchability; Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,4,15,True,0.7737
TP_35eda30da2b8,TG,TC_077323f7819d::TC_902956facbd0,TC_077323f7819d,structure_state,Hofmeister/chaotropic effect,TC_902956facbd0,mechanism,hydrogen bonding,structure_state__mechanism,3,1,2,2021,2025,P0033; P0139; P0182,10.1016/j.sna.2025.116876; 10.1002/adfm.202417740; 10.1002/adfm.202104071,A rapidly moldable thermogalvanic organohydrogel for self-powered water temperature and level monitoring; High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices; Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,8,15,True,0.7737
TP_8da2f0ff3810,TG,TC_f104995fe14f::TC_c889e0f92f27,TC_f104995fe14f,structure_state,anti-freezing organohydrogel design,TC_c889e0f92f27,mechanism,selective solvation,structure_state__mechanism,3,2,1,2021,2026,P0166; P0172; P0182,10.1002/aenm.202402226; 10.1039/d6sc03942a; 10.1002/adfm.202104071,Electrolyte Engineering of Quasi-Solid-State Thermocells for Low-Grade Heat Harvest at Sub-Zero Temperatures; Engineering asymmetric solvation structures for synergistically boosted quasi-solid thermocells; Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,25,18,True,0.7737
TP_14ed6d8dff95,TG,TC_6d3814acb95f::TC_d2014d12e766,TC_6d3814acb95f,material_system,hydrogel,TC_d2014d12e766,mechanism,iodide/triiodide redox chemistry,material_system__mechanism,3,3,0,2022,2024,P0008; P0040; P0066,10.1038/s41378-024-00693-6; 10.1039/d4tc01418a; 10.1039/d2tc00889k,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments,79,12,True,0.7737
TP_107b152cc50a,TG,TC_6d3814acb95f::TC_e2a3f0650eaa,TC_6d3814acb95f,material_system,hydrogel,TC_e2a3f0650eaa,mechanism,solvation-shell remodeling,material_system__mechanism,3,1,2,2022,2026,P0063; P0078; P0139,10.1039/d1ta10508f; 10.1016/j.jpowsour.2025.239060; 10.1002/adfm.202417740,Solvent effect on the Seebeck coefficient of Fe2+/Fe3+ hydrogel thermogalvanic cells; Configurational entropy change-driven enhancement of thermoelectric performance in PVA-based hydrogel thermogalvanic cells; High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,79,8,True,0.7737
TP_bb3ba4095620,TG,TC_6d3814acb95f::TC_eba98035cc46,TC_6d3814acb95f,material_system,hydrogel,TC_eba98035cc46,mechanism,ion-induced crystallization,material_system__mechanism,3,3,0,2022,2025,P0027; P0031; P0039,10.1016/j.mtener.2024.101546; 10.1016/j.colsurfa.2025.137971; 10.1039/d2ee00738j,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-; Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell; Stretchable thermogalvanic hydrogel thermocell with record-high specific output power density enabled by ion-induced crystallization,79,3,True,0.7737
