link_id,tg_pair_id,ite_pair_id,link_type,bridge_score,shared_or_family_tg_node_id,shared_or_family_tg_label,shared_or_family_ite_node_id,shared_or_family_ite_label,bridge_role,shared_endpoint_tg_df,endpoint_match,endpoint_string_similarity,ite_other_node_id,ite_other_label,ite_other_role,tg_other_node_id,tg_other_label,tg_other_role,ite_pair_type,tg_pair_type,ite_pair_paper_count,tg_pair_paper_count,ite_supporting_paper_ids,tg_supporting_paper_ids,program_id,program_title_cn,program_candidate_status,target_redox_family,program_source_paper_ids,ite_aligned_supporting_paper_ids,ite_source_alignment,evidence_scope,ite_node_a_label,ite_node_a_role,ite_node_b_label,ite_node_b_role,ite_first_year,ite_supporting_titles,tg_node_a_label,tg_node_a_role,tg_node_b_label,tg_node_b_role,tg_first_year,tg_supporting_titles,ite_pair_label,tg_pair_label,proposed_closure_source_label,proposed_closure_source_role,proposed_closure_target_label,proposed_closure_target_role,temporal_alignment,C1_anchor,C2_directional_rule,C3_role_logic,C4_ite_evidence,C5_tg_grounding,C6_independent_support,hub_penalty,transfer_score,score_cap_reason,inference_status,novelty_status,rank_within_tg_pair,global_rank
XL_29eb30e7002d,TP_c7c82fa93f5d,IP_7894394ca59b,curated_program_bridge,0.9647,,,TC_8406b37bca7c,polarity switching,intervention_to_TG_pair,,curated_transfer_rule,,TC_819db5face89,selective ion transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0357,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_00699a1a9edc,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0348; P0357; P0373; P1109; P1553,P0357,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,polarity switching,intervention,selective ion transport,mechanism,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,polarity switching  +  selective ion transport,iodide/triiodide  +  iodide/triiodide redox chemistry,polarity switching,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate,11,91
XL_e9eb72e52fdb,TP_c7c82fa93f5d,IP_8a4f00e74008,curated_program_bridge,0.9647,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0336,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,ionic thermodiffusion (Soret effect),mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,hydrophobic partitioning  +  ionic thermodiffusion (Soret effect),iodide/triiodide  +  iodide/triiodide redox chemistry,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate,12,92
XL_6e7fcd4e263e,TP_c7c82fa93f5d,IP_9f3038c2bbdd,curated_program_bridge,0.9647,,,TC_759724737cc8,fixed charge selectivity,intervention_to_TG_pair,,curated_transfer_rule,,TC_af6d75ab31fb,enhancing thermodiffusion-driven ion transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0528,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_e948eab97497,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,iodide_triiodide,P0360; P0364; P0528; P0696; P1665,P0528,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,fixed charge selectivity,intervention,enhancing thermodiffusion-driven ion transport,mechanism,2025,Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,fixed charge selectivity  +  enhancing thermodiffusion-driven ion transport,iodide/triiodide  +  iodide/triiodide redox chemistry,fixed charge selectivity,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus,13,93
XL_c2f141e4aba1,TP_c7c82fa93f5d,IP_a5d80bd7b626,curated_program_bridge,0.9647,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_2ac0c2cf66e0,pi-pi stacking,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0336,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,pi-pi stacking,mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,hydrophobic partitioning  +  pi-pi stacking,iodide/triiodide  +  iodide/triiodide redox chemistry,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate,14,94
XL_97f8bd621127,TP_c7c82fa93f5d,IP_a75b766d852e,curated_program_bridge,0.9647,,,TC_759724737cc8,fixed charge selectivity,intervention_to_TG_pair,,curated_transfer_rule,,TC_08d2713d7abb,gel-confined redox transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0364,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_e948eab97497,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,iodide_triiodide,P0360; P0364; P0528; P0696; P1665,P0364,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,fixed charge selectivity,intervention,gel-confined redox transport,mechanism,2025,P-N Series Integrated Ionic Thermoelectric Generator Based on Cation/Anion-Selective Hydrogels for Body Heat Harvesting,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,fixed charge selectivity  +  gel-confined redox transport,iodide/triiodide  +  iodide/triiodide redox chemistry,fixed charge selectivity,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus,15,95
XL_cd9cda1a282f,TP_c7c82fa93f5d,IP_afa84797d762,curated_program_bridge,0.9647,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0336,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,cation-anion thermodiffusion asymmetry,mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,hydrophobic partitioning  +  cation-anion thermodiffusion asymmetry,iodide/triiodide  +  iodide/triiodide redox chemistry,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate,16,96
XL_2c73a4914448,TP_c7c82fa93f5d,IP_e42061085784,curated_program_bridge,0.9647,,,TC_759724737cc8,fixed charge selectivity,intervention_to_TG_pair,,curated_transfer_rule,,TC_f2b85f088f6c,organic redox molecular design,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0528,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_e948eab97497,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,iodide_triiodide,P0360; P0364; P0528; P0696; P1665,P0528,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,fixed charge selectivity,intervention,organic redox molecular design,mechanism,2025,Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,fixed charge selectivity  +  organic redox molecular design,iodide/triiodide  +  iodide/triiodide redox chemistry,fixed charge selectivity,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus,17,97
XL_a51645e2445f,TP_c7c82fa93f5d,IP_e53025a65cdb,curated_program_bridge,0.9647,,,TC_8406b37bca7c,polarity switching,intervention_to_TG_pair,,curated_transfer_rule,,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0373,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_00699a1a9edc,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0348; P0357; P0373; P1109; P1553,P0373,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,polarity switching,intervention,cation-anion thermodiffusion asymmetry,mechanism,2023,Reversible bipolar thermopower of ionic thermoelectric polymer composite for cyclic energy generation,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,polarity switching  +  cation-anion thermodiffusion asymmetry,iodide/triiodide  +  iodide/triiodide redox chemistry,polarity switching,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate,18,98
XL_41add9ae3a8d,TP_c7c82fa93f5d,IP_f4b8364c4a8f,curated_program_bridge,0.9647,,,TC_8406b37bca7c,polarity switching,intervention_to_TG_pair,,curated_transfer_rule,,TC_900ffe74dff7,anion transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P1553,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_00699a1a9edc,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0348; P0357; P0373; P1109; P1553,P1553,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,polarity switching,intervention,anion transport,mechanism,2020,Chloride transport in conductive polymer films for an n-type thermoelectric platform,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,polarity switching  +  anion transport,iodide/triiodide  +  iodide/triiodide redox chemistry,polarity switching,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate,19,99
XL_375d428d6d74,TP_138426452bd3,IP_2bad0ed284ec,curated_program_bridge,0.9613,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_402d7ec84669,ion-pairing and complexation,mechanism,,,,intervention__mechanism,material_system__mechanism,1,3,P0336,P0008; P0119; P0196,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,ion-pairing and complexation,mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,thermogalvanic redox conversion,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Combining thermogalvanic corrosion and thermogalvanic redox couples for improved electrochemical waste heat harvesting; Zinc-iodine thermal charging cell engineered by cost-efficient electrolytes for low-grade heat harvesting,hydrophobic partitioning  +  ion-pairing and complexation,iodide/triiodide  +  thermogalvanic redox conversion,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate,5,100
