pair_id,edge_id,edge_type,analysis_layer,pair_key,left_global_concept_id,left_label,left_layer_node_id,right_global_concept_id,right_label,right_layer_node_id,source_node_id,target_node_id,directed,paper_count,sentence_count,strict_syntax_relation_paper_count,first_year,last_year,atomic_evidence_record_count,unique_sentence_support_count,authoritative_provenance_fk,relation_candidate_ids,strict_relation_candidate_ids,semantic_accepted_relation_ids,semantic_rejected_relation_ids,semantic_pending_relation_ids,production_relation_ids,pair_evidence_status,is_direct_exact_pair_overlap,direct_pair_overlap_id,cross_layer_partner_pair_id,observed_evidence,causal_claim,graph_edge_status
TP_07d6c57374f8,TP_07d6c57374f8,same_sentence_pair,TG,GC_507a2bc1e4a6::GC_dd8bf578288d,GC_507a2bc1e4a6,electrochemical thermogalvanic cell,LN_7a60c9e60eed,GC_dd8bf578288d,electrical power,LN_29c43d69de58,LN_7a60c9e60eed,LN_29c43d69de58,False,1,1,0,2018,2018,1,1,TP_07d6c57374f8,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_08575617cbb8,TP_08575617cbb8,same_sentence_pair,TG,GC_1dfd91ff597e::GC_6a5437dd92b8,GC_1dfd91ff597e,peak efficiency,LN_d6e874564633,GC_6a5437dd92b8,am1,LN_e00b4e0b28b0,LN_d6e874564633,LN_e00b4e0b28b0,False,1,1,0,2026,2026,1,1,TP_08575617cbb8,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_086e617684a5,TP_086e617684a5,same_sentence_pair,TG,GC_97aa76824479::GC_dfbb24bc654a,GC_97aa76824479,diffusion migration transport,LN_2202a45bbafd,GC_dfbb24bc654a,diffusion migration,LN_d47893f4fcbc,LN_2202a45bbafd,LN_d47893f4fcbc,False,1,1,0,1994,1994,1,1,TP_086e617684a5,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0872d2c1f2c0,TP_0872d2c1f2c0,same_sentence_pair,TG,GC_3d33efb94fea::GC_7fd8c2696d32,GC_3d33efb94fea,validated known effective solvent,LN_30dc84b01fbd,GC_7fd8c2696d32,solvation,LN_9131c4fde17c,LN_30dc84b01fbd,LN_9131c4fde17c,False,1,1,0,2025,2025,1,1,TP_0872d2c1f2c0,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_08da497b3fef,TP_08da497b3fef,same_sentence_pair,TG,GC_234b2810632d::GC_79c8cd50963f,GC_234b2810632d,open circuit voltage,LN_e6367d223636,GC_79c8cd50963f,energy density,LN_bbd184569d92,LN_e6367d223636,LN_bbd184569d92,False,1,1,0,2025,2025,1,1,TP_08da497b3fef,,,,,,,same_sentence_cooccurrence_only,True,XO_08da497b3fef,IP_08da497b3fef,True,False,observed_pair_topology_noncausal
TP_091fbbd9135f,TP_091fbbd9135f,same_sentence_pair,TG,GC_e3dc7a9d810c::GC_f9e417c07faf,GC_e3dc7a9d810c,quasi solid state,LN_de93b237587f,GC_f9e417c07faf,quasi solid state electrolyte,LN_7f11c4c65524,LN_de93b237587f,LN_7f11c4c65524,False,2,2,0,2018,2023,2,2,TP_091fbbd9135f,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_095039757b35,TP_095039757b35,same_sentence_pair,TG,GC_3f4a896f4f63::GC_f2c6e01f2e8c,GC_3f4a896f4f63,carnot relative efficiency,LN_aa8e052e8b24,GC_f2c6e01f2e8c,carnot relative,LN_bc05ad0d81ee,LN_aa8e052e8b24,LN_bc05ad0d81ee,False,3,3,0,2024,2024,3,3,TP_095039757b35,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_096a48c582e0,TP_096a48c582e0,same_sentence_pair,TG,GC_0faed10bdc02::GC_cfc79e26d8d5,GC_0faed10bdc02,selective association,LN_bb019198023f,GC_cfc79e26d8d5,electrochemical refrigeration,LN_caf57c8cbe8e,LN_bb019198023f,LN_caf57c8cbe8e,False,1,1,0,2025,2025,1,1,TP_096a48c582e0,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_09975c789c39,TP_09975c789c39,same_sentence_pair,TG,GC_6cdb23f33c74::GC_feaad05da6d2,GC_6cdb23f33c74,seebeck coefficient,LN_ccd3eb53d5e7,GC_feaad05da6d2,hydrogel nanoparticle,LN_d4acc3bbaf43,LN_ccd3eb53d5e7,LN_d4acc3bbaf43,False,1,1,0,2021,2021,1,1,TP_09975c789c39,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_09981239ef94,TP_09981239ef94,same_sentence_pair,TG,GC_1060ebefd2cb::GC_3cd3564912b1,GC_1060ebefd2cb,maximum temperature difference,LN_d3e0fb85e9b2,GC_3cd3564912b1,short circuit,LN_3509f7af5761,LN_d3e0fb85e9b2,LN_3509f7af5761,False,1,1,0,2022,2022,1,1,TP_09981239ef94,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_09a5dfbd454b,TP_09a5dfbd454b,same_sentence_pair,TG,GC_234b2810632d::GC_3ea8786de366,GC_234b2810632d,open circuit voltage,LN_e6367d223636,GC_3ea8786de366,thermogalvanic cell,LN_e5b6c67a0e2e,LN_e6367d223636,LN_e5b6c67a0e2e,False,2,2,0,2022,2023,2,2,TP_09a5dfbd454b,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_09b2f8f3fbb4,TP_09b2f8f3fbb4,same_sentence_pair,TG,GC_fb361ab0b671::GC_fd6cc1ba8bab,GC_fb361ab0b671,potassium ferrocyanide/ferricyanide gel electrolyte,LN_33c7b0cd520f,GC_fd6cc1ba8bab,potassium ferrocyanide/ferricyanide gel,LN_39a9a16e9c5e,LN_33c7b0cd520f,LN_39a9a16e9c5e,False,1,1,0,2018,2018,1,1,TP_09b2f8f3fbb4,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_09b77256fe18,TP_09b77256fe18,same_sentence_pair,TG,GC_82541bed27a0::GC_9736b68ba363,GC_82541bed27a0,sluggish charge transfer kinetics,LN_bb3010d89097,GC_9736b68ba363,sluggish charge transfer,LN_b458ca4d680b,LN_bb3010d89097,LN_b458ca4d680b,False,1,1,0,2023,2023,1,1,TP_09b77256fe18,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_09c89ba51e2d,TP_09c89ba51e2d,same_sentence_pair,TG,GC_ba346f55e9c3::GC_f9528f0a257f,GC_ba346f55e9c3,self supervised,LN_7b29b7d2ab82,GC_f9528f0a257f,open environmental,LN_e8a47e5adab3,LN_7b29b7d2ab82,LN_e8a47e5adab3,False,1,1,0,2025,2025,1,1,TP_09c89ba51e2d,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_09c902c8d68c,TP_09c902c8d68c,same_sentence_pair,TG,GC_0144f4ef4c60::GC_d7e4ea27d643,GC_0144f4ef4c60,excessive swelling,LN_9c79e01165cd,GC_d7e4ea27d643,quasi solid,LN_207c88440220,LN_9c79e01165cd,LN_207c88440220,False,1,1,0,2026,2026,1,1,TP_09c902c8d68c,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_09dc476b65dd,TP_09dc476b65dd,same_sentence_pair,TG,GC_41374fb28f21::GC_fd60a1db5fcf,GC_41374fb28f21,redox ion,LN_235359c120ea,GC_fd60a1db5fcf,interaction,LN_5587ca9a1433,LN_235359c120ea,LN_5587ca9a1433,False,1,1,0,2021,2021,1,1,TP_09dc476b65dd,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_09e4ff706edf,TP_09e4ff706edf,same_sentence_pair,TG,GC_09c84fb5d355::GC_21faa67da1fd,GC_09c84fb5d355,maximum power,LN_6253a6eed55f,GC_21faa67da1fd,conversion,LN_42f3c16c1ea5,LN_6253a6eed55f,LN_42f3c16c1ea5,False,1,1,0,2024,2024,1,1,TP_09e4ff706edf,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_09fbb901404c,TP_09fbb901404c,same_sentence_pair,TG,GC_138545480ba1::GC_3ea8786de366,GC_138545480ba1,thermo electrochemical,LN_4290ff798dad,GC_3ea8786de366,thermogalvanic cell,LN_e5b6c67a0e2e,LN_4290ff798dad,LN_e5b6c67a0e2e,False,4,4,0,2020,2025,4,4,TP_09fbb901404c,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0a39eb061a1c,TP_0a39eb061a1c,same_sentence_pair,TG,GC_4a92e5f4fe38::GC_f8594c410875,GC_4a92e5f4fe38,hydrogel,LN_ce78e7c63303,GC_f8594c410875,power density,LN_78fbc04a7cc8,LN_ce78e7c63303,LN_78fbc04a7cc8,False,1,1,0,2025,2025,1,1,TP_0a39eb061a1c,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0a3c810f403c,TP_0a3c810f403c,same_sentence_pair,TG,GC_8335aa66a8d7::GC_ca8cc375b7ff,GC_8335aa66a8d7,single solvent,LN_535682ce224f,GC_ca8cc375b7ff,superior ionic conductivity,LN_ba6392f6dc05,LN_535682ce224f,LN_ba6392f6dc05,False,1,1,0,2016,2016,1,1,TP_0a3c810f403c,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0a61eac1251b,TP_0a61eac1251b,same_sentence_pair,TG,GC_5fecb4c8cca5::GC_9181050e8882,GC_5fecb4c8cca5,mechanical property,LN_a132892ef02d,GC_9181050e8882,nanofiber macromolecular,LN_01da55328ef6,LN_a132892ef02d,LN_01da55328ef6,False,1,1,0,2023,2023,1,1,TP_0a61eac1251b,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0a64b865c5c6,TP_0a64b865c5c6,same_sentence_pair,TG,GC_75ddaa52928f::GC_dad97d797387,GC_75ddaa52928f,single phase,LN_445e9fbba581,GC_dad97d797387,redox reaction,LN_13114a75157e,LN_445e9fbba581,LN_13114a75157e,False,1,1,0,2019,2019,1,1,TP_0a64b865c5c6,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0a68d26d11fc,TP_0a68d26d11fc,same_sentence_pair,TG,GC_1194ca42a9b1::GC_8b527610c3f3,GC_1194ca42a9b1,temperature dependent reaction,LN_67082ff9e5de,GC_8b527610c3f3,self assembled asymmetric catalysis electrode,LN_73f5a2ddcbe4,LN_67082ff9e5de,LN_73f5a2ddcbe4,False,1,1,0,2023,2023,1,1,TP_0a68d26d11fc,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0a6fd1d58f06,TP_0a6fd1d58f06,same_sentence_pair,TG,GC_028a986f2d99::GC_2e8e201aef30,GC_028a986f2d99,organic solvent,LN_217b7c1501dd,GC_2e8e201aef30,liquid state,LN_0c2507f1c05b,LN_217b7c1501dd,LN_0c2507f1c05b,False,1,1,0,2025,2025,1,1,TP_0a6fd1d58f06,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0a8480e3ad07,TP_0a8480e3ad07,same_sentence_pair,TG,GC_3ea8786de366::GC_fa33573849df,GC_3ea8786de366,thermogalvanic cell,LN_e5b6c67a0e2e,GC_fa33573849df,redox entropy,LN_95c46050b32b,LN_e5b6c67a0e2e,LN_95c46050b32b,False,1,1,0,2026,2026,1,1,TP_0a8480e3ad07,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0aa7f95e7fb8,TP_0aa7f95e7fb8,same_sentence_pair,TG,GC_07718297eb09::GC_9cf08018d45c,GC_07718297eb09,maximum energy conversion,LN_11e716d190cb,GC_9cf08018d45c,optimal cell,LN_aa418bdb903e,LN_11e716d190cb,LN_aa418bdb903e,False,1,1,0,2014,2014,1,1,TP_0aa7f95e7fb8,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0ac5440e17a4,TP_0ac5440e17a4,same_sentence_pair,TG,GC_583fd7c565e9::GC_c193d91329df,GC_583fd7c565e9,ti3c2tx,LN_267ae5786e2d,GC_c193d91329df,charge transport,LN_8f0e3aa6fcf3,LN_267ae5786e2d,LN_8f0e3aa6fcf3,False,1,1,0,2023,2023,1,1,TP_0ac5440e17a4,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0acafe4f40be,TP_0acafe4f40be,same_sentence_pair,TG,GC_c1c27d3e68b4::GC_d3aef9f1ae1f,GC_c1c27d3e68b4,marginal solvation entropy difference,LN_898a44f3f01e,GC_d3aef9f1ae1f,marginal solvation entropy,LN_b793cb5adc8e,LN_898a44f3f01e,LN_b793cb5adc8e,False,1,1,0,2026,2026,1,1,TP_0acafe4f40be,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0afa67defb4a,TP_0afa67defb4a,same_sentence_pair,TG,GC_3570b0c90433::GC_b56d1207755f,GC_3570b0c90433,thermogalvanic hydrogel,LN_aa1242a6f664,GC_b56d1207755f,large retention rate,LN_dad17e039497,LN_aa1242a6f664,LN_dad17e039497,False,1,1,0,2023,2023,1,1,TP_0afa67defb4a,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0b2c655aae4c,TP_0b2c655aae4c,same_sentence_pair,TG,GC_01e53584da76::GC_acbd5476033e,GC_01e53584da76,temperature coefficient,LN_26489d078ce0,GC_acbd5476033e,reaction entropy,LN_478aefc7d106,LN_26489d078ce0,LN_478aefc7d106,False,1,1,0,2025,2025,1,1,TP_0b2c655aae4c,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0b3d44c83157,TP_0b3d44c83157,same_sentence_pair,TG,GC_04e1c31f9190::GC_cfc79e26d8d5,GC_04e1c31f9190,nitrile solvent,LN_fffa69ec7cd6,GC_cfc79e26d8d5,electrochemical refrigeration,LN_caf57c8cbe8e,LN_fffa69ec7cd6,LN_caf57c8cbe8e,False,1,1,0,2025,2025,1,1,TP_0b3d44c83157,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0b46e9b26195,TP_0b46e9b26195,same_sentence_pair,TG,GC_5ef8766de935::GC_e706769b1c2d,GC_5ef8766de935,k4,LN_b473f76e679d,GC_e706769b1c2d,electrode stability,LN_8c49816e7b94,LN_b473f76e679d,LN_8c49816e7b94,False,1,1,0,2024,2024,1,1,TP_0b46e9b26195,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0b4934d43673,TP_0b4934d43673,same_sentence_pair,TG,GC_3ea8786de366::GC_6e09a4269aaf,GC_3ea8786de366,thermogalvanic cell,LN_e5b6c67a0e2e,GC_6e09a4269aaf,photothermal thermoelectric,LN_60419b2fcb8b,LN_e5b6c67a0e2e,LN_60419b2fcb8b,False,1,1,0,2026,2026,1,1,TP_0b4934d43673,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0b4db7a2d074,TP_0b4db7a2d074,same_sentence_pair,TG,GC_8dd213ee5b7f::GC_a10d7ca8e148,GC_8dd213ee5b7f,gelatin hydrogel,LN_3ce0836e6751,GC_a10d7ca8e148,integrating transition metal oxide,LN_103e726aea3b,LN_3ce0836e6751,LN_103e726aea3b,False,1,1,0,2026,2026,1,1,TP_0b4db7a2d074,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0b5bf83043c3,TP_0b5bf83043c3,same_sentence_pair,TG,GC_a47bfc43f5a1::GC_c5f511a6b910,GC_a47bfc43f5a1,introducing polymer ion,LN_9605fab7908f,GC_c5f511a6b910,i3,LN_0ccdd87b9fc0,LN_9605fab7908f,LN_0ccdd87b9fc0,False,1,1,0,2018,2018,1,1,TP_0b5bf83043c3,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0b8692e01765,TP_0b8692e01765,same_sentence_pair,TG,GC_0877e2b76456::GC_3be2e7216e42,GC_0877e2b76456,thermo electrochemical cell,LN_535717d87b3a,GC_3be2e7216e42,self powered,LN_5f312e845fe1,LN_535717d87b3a,LN_5f312e845fe1,False,1,1,0,2025,2025,1,1,TP_0b8692e01765,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0b8fe86b1160,TP_0b8fe86b1160,same_sentence_pair,TG,GC_3be2e7216e42::GC_8038de14232a,GC_3be2e7216e42,self powered,LN_5f312e845fe1,GC_8038de14232a,self powered human machine interaction,LN_d8de8da83616,LN_5f312e845fe1,LN_d8de8da83616,False,1,1,0,2026,2026,1,1,TP_0b8fe86b1160,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0b96c942703f,TP_0b96c942703f,same_sentence_pair,TG,GC_75ddaa52928f::GC_b99e8c2e311b,GC_75ddaa52928f,single phase,LN_445e9fbba581,GC_b99e8c2e311b,single phase electrode,LN_68b9f81ff78b,LN_445e9fbba581,LN_68b9f81ff78b,False,1,1,0,2024,2024,1,1,TP_0b96c942703f,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0bb037f03cdf,TP_0bb037f03cdf,same_sentence_pair,TG,GC_3ea8786de366::GC_f1da3f886577,GC_3ea8786de366,thermogalvanic cell,LN_e5b6c67a0e2e,GC_f1da3f886577,ion reaction,LN_1d22c72665a9,LN_e5b6c67a0e2e,LN_1d22c72665a9,False,1,1,0,2020,2020,1,1,TP_0bb037f03cdf,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0bc6c315696e,TP_0bc6c315696e,same_sentence_pair,TG,GC_cffc202398bb::GC_fd16c7a7dd86,GC_cffc202398bb,redox split,LN_0d9544749e67,GC_fd16c7a7dd86,nickel bipyridine,LN_17fe4124a075,LN_0d9544749e67,LN_17fe4124a075,False,1,1,0,2026,2026,1,1,TP_0bc6c315696e,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0bca39fbe043,TP_0bca39fbe043,same_sentence_pair,TG,GC_7502dbb07223::GC_fa33573849df,GC_7502dbb07223,gradient,LN_a1c34393f3d1,GC_fa33573849df,redox entropy,LN_95c46050b32b,LN_a1c34393f3d1,LN_95c46050b32b,False,1,1,0,2026,2026,1,1,TP_0bca39fbe043,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0bde48f6f5fc,TP_0bde48f6f5fc,same_sentence_pair,TG,GC_21e32521a58d::GC_7abe572670fb,GC_21e32521a58d,sio2 pdms composite film,LN_68ee8cb4e8be,GC_7abe572670fb,output power,LN_6dbfbf8b965d,LN_68ee8cb4e8be,LN_6dbfbf8b965d,False,1,1,0,2023,2023,1,1,TP_0bde48f6f5fc,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0c062437ae15,TP_0c062437ae15,same_sentence_pair,TG,GC_7abe572670fb::GC_ee2db5e46526,GC_7abe572670fb,output power,LN_6dbfbf8b965d,GC_ee2db5e46526,cold end,LN_bacd47ba6328,LN_6dbfbf8b965d,LN_bacd47ba6328,False,1,1,0,2025,2025,1,1,TP_0c062437ae15,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0c0d1cbb6172,TP_0c0d1cbb6172,same_sentence_pair,TG,GC_12c835ec9ada::GC_65e948f83c63,GC_12c835ec9ada,ntf2,LN_99a7c8249c1e,GC_65e948f83c63,soft gel,LN_9c88b6b4d194,LN_99a7c8249c1e,LN_9c88b6b4d194,False,1,1,0,2018,2018,1,1,TP_0c0d1cbb6172,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0c25189f93ce,TP_0c25189f93ce,same_sentence_pair,TG,GC_4b37ce2b0e1d::GC_c14f8bf81f41,GC_4b37ce2b0e1d,wearable ste generator,LN_ee34a69f15b5,GC_c14f8bf81f41,wo3,LN_e24e2a9ba2cb,LN_ee34a69f15b5,LN_e24e2a9ba2cb,False,1,1,0,2024,2024,1,1,TP_0c25189f93ce,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0c3a48219ede,TP_0c3a48219ede,same_sentence_pair,TG,GC_41374fb28f21::GC_ff40452d5378,GC_41374fb28f21,redox ion,LN_235359c120ea,GC_ff40452d5378,increasing solvation,LN_476aceeff39e,LN_235359c120ea,LN_476aceeff39e,False,1,1,0,2024,2024,1,1,TP_0c3a48219ede,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0c45e5fa51ef,TP_0c45e5fa51ef,same_sentence_pair,TG,GC_497324432eb3::GC_815db988f258,GC_497324432eb3,reduced conversion efficiency,LN_478b3b00a92a,GC_815db988f258,heat source,LN_f3dd6f677207,LN_478b3b00a92a,LN_f3dd6f677207,False,1,1,0,2026,2026,1,1,TP_0c45e5fa51ef,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0ca4807fbf4a,TP_0ca4807fbf4a,same_sentence_pair,TG,GC_57565dae0120::GC_daadfd6b705e,GC_57565dae0120,antifreezing thermogalvanic hydrogel,LN_ddc3b8713508,GC_daadfd6b705e,thermoelectric power,LN_dc2fcf94b123,LN_ddc3b8713508,LN_dc2fcf94b123,False,1,1,0,2023,2023,1,1,TP_0ca4807fbf4a,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0cb19681b1ec,TP_0cb19681b1ec,same_sentence_pair,TG,GC_297344545855::GC_e4bf93ec5403,GC_297344545855,internal thermal resistance regulation,LN_ef7b9324cd25,GC_e4bf93ec5403,large scale,LN_7faff7346f9f,LN_ef7b9324cd25,LN_7faff7346f9f,False,1,1,0,2026,2026,1,1,TP_0cb19681b1ec,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0cbd732ced88,TP_0cbd732ced88,same_sentence_pair,TG,GC_09c10fcdd817::GC_3570b0c90433,GC_09c10fcdd817,low power,LN_8d106b54f0a6,GC_3570b0c90433,thermogalvanic hydrogel,LN_aa1242a6f664,LN_8d106b54f0a6,LN_aa1242a6f664,False,1,1,0,2024,2024,1,1,TP_0cbd732ced88,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0cddedb63fbb,TP_0cddedb63fbb,same_sentence_pair,TG,GC_105072c9c98b::GC_3be2e7216e42,GC_105072c9c98b,temperature pressure dual functional sensor,LN_6acc780027c4,GC_3be2e7216e42,self powered,LN_5f312e845fe1,LN_6acc780027c4,LN_5f312e845fe1,False,1,1,0,2022,2022,1,1,TP_0cddedb63fbb,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0d0694a14eaf,TP_0d0694a14eaf,same_sentence_pair,TG,GC_4e321219f8ce::GC_e49423da4792,GC_4e321219f8ce,increasing electrode,LN_d9a65e0caa2b,GC_e49423da4792,short circuit current,LN_d9788bf895da,LN_d9a65e0caa2b,LN_d9788bf895da,False,1,1,0,1996,1996,1,1,TP_0d0694a14eaf,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0d12507b7341,TP_0d12507b7341,same_sentence_pair,TG,GC_836ff5f8265e::GC_c6f96235805f,GC_836ff5f8265e,introducing polymer ion interaction,LN_66d4200863c9,GC_c6f96235805f,tecs,LN_a5e5c636fd27,LN_66d4200863c9,LN_a5e5c636fd27,False,1,1,0,2018,2018,1,1,TP_0d12507b7341,AR_1917cc97209c,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0d2dffc5451a,TP_0d2dffc5451a,same_sentence_pair,TG,GC_42929742db13::GC_b922063cd003,GC_42929742db13,anti drying,LN_5ab98023672c,GC_b922063cd003,anti freezing,LN_3be04fdf9063,LN_5ab98023672c,LN_3be04fdf9063,False,1,1,0,2023,2023,1,1,TP_0d2dffc5451a,,,,,,,same_sentence_cooccurrence_only,True,XO_0d2dffc5451a,IP_0d2dffc5451a,True,False,observed_pair_topology_noncausal
TP_0d385ff1e54e,TP_0d385ff1e54e,same_sentence_pair,TG,GC_030e2d8d54dd::GC_4a92e5f4fe38,GC_030e2d8d54dd,double network,LN_2cd2c5c698ba,GC_4a92e5f4fe38,hydrogel,LN_ce78e7c63303,LN_2cd2c5c698ba,LN_ce78e7c63303,False,1,1,0,2025,2025,1,1,TP_0d385ff1e54e,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0d439a0f2e77,TP_0d439a0f2e77,same_sentence_pair,TG,GC_7e235ad1cc35::GC_9112a3072547,GC_7e235ad1cc35,heterogeneous electron transfer,LN_24405fd4f38d,GC_9112a3072547,conducting polymer,LN_a2c6de810147,LN_24405fd4f38d,LN_a2c6de810147,False,1,1,0,2018,2018,1,1,TP_0d439a0f2e77,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0d4d79569a8f,TP_0d4d79569a8f,same_sentence_pair,TG,GC_42e5c86e3b8c::GC_4b37ce2b0e1d,GC_42e5c86e3b8c,large area nanofiber membrane,LN_319508ea001d,GC_4b37ce2b0e1d,wearable ste generator,LN_ee34a69f15b5,LN_319508ea001d,LN_ee34a69f15b5,False,1,1,0,2024,2024,1,1,TP_0d4d79569a8f,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0d653d0a3114,TP_0d653d0a3114,same_sentence_pair,TG,GC_3f80e6e278cb::GC_581494e21d04,GC_3f80e6e278cb,convert temperature gradient,LN_b8a89719cdfa,GC_581494e21d04,self assembled,LN_258d4230d6e3,LN_b8a89719cdfa,LN_258d4230d6e3,False,1,1,0,2024,2024,1,1,TP_0d653d0a3114,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0d6ed43f561b,TP_0d6ed43f561b,same_sentence_pair,TG,GC_350db94ad42a::GC_fa066f533563,GC_350db94ad42a,adopted noble platinum electrode,LN_88cb93451f0e,GC_fa066f533563,flexible film,LN_32ec10eb50ed,LN_88cb93451f0e,LN_32ec10eb50ed,False,1,1,0,2023,2023,1,1,TP_0d6ed43f561b,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0d8cdd4fea0a,TP_0d8cdd4fea0a,same_sentence_pair,TG,GC_44d7bec81250::GC_587e00383625,GC_44d7bec81250,iron sulphate cell,LN_414af2f62397,GC_587e00383625,iron sulphate,LN_216dbdf4eaf6,LN_414af2f62397,LN_216dbdf4eaf6,False,1,1,0,2020,2020,1,1,TP_0d8cdd4fea0a,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_0da869849f5d,TP_0da869849f5d,same_sentence_pair,TG,GC_6cdb23f33c74::GC_79a8a8a5a67d,GC_6cdb23f33c74,seebeck coefficient,LN_ccd3eb53d5e7,GC_79a8a8a5a67d,ion conductivity,LN_288095d82faa,LN_ccd3eb53d5e7,LN_288095d82faa,False,1,1,0,2024,2024,1,1,TP_0da869849f5d,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
