entry_id,paper_id,source,year,title,doi,role,text,label,x,y
TG_0044_material,TG_0044,TG,2024,Thermogalvanic hydrogel with controllable ion confined transportation and its application for self-powered lactic acid sensor,10.1016/j.nanoen.2024.110329,material,thermogalvanic hydrogel with redox ions in micro/nanochannels for lactic acid sensor,thermogalvanic hydrogel with redox ions...,17.474737,3.2311661
TG_0044_mechanism,TG_0044,TG,2024,Thermogalvanic hydrogel with controllable ion confined transportation and its application for self-powered lactic acid sensor,10.1016/j.nanoen.2024.110329,mechanism,salting-out confined ion transport tunes thermoelectric performance and powers lactic acid sensing,salting-out confined ion transport tunes...,16.173176,0.44789445
TG_0045_material,TG_0045,TG,2025,High-Performance Quasi-Solid-State Thermogalvanic Cells with Metallized Fibril-Based Textile Electrodes and Structure-Breaking Salts,10.1002/aenm.202404151,material,quasi-solid thermogalvanic cells with Ni textile/Ni oxide electrodes and structure-breaking salts,quasi-solid thermogalvanic cells with Ni...,16.950674,4.255666
TG_0045_mechanism,TG_0045,TG,2025,High-Performance Quasi-Solid-State Thermogalvanic Cells with Metallized Fibril-Based Textile Electrodes and Structure-Breaking Salts,10.1002/aenm.202404151,mechanism,oxidized Ni textile O-vacancy defects enhance redox reactions and structure-breaking salts improve ion diffusion,oxidized Ni textile O-vacancy defects...,17.252844,0.5822071
TG_0046_material,TG_0046,TG,2022,Regulating Thermogalvanic Effect and Mechanical Robustness via Redox Ions for Flexible Quasi-Solid-State Thermocells,10.1007/s40820-022-00824-6,material,flexible quasi-solid hydrogel thermocell with multivalent redox ions,flexible quasi-solid hydrogel thermocell...,17.050684,4.3066854
TG_0046_mechanism,TG_0046,TG,2022,Regulating Thermogalvanic Effect and Mechanical Robustness via Redox Ions for Flexible Quasi-Solid-State Thermocells,10.1007/s40820-022-00824-6,mechanism,redox ions provide thermogalvanic conversion and reversible ionic crosslinks for mechanical robustness,redox ions provide thermogalvanic convers...,16.805395,-0.12078604
TG_0047_material,TG_0047,TG,2023,Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,10.1016/j.cej.2023.141274,material,bacterial cellulose thermogalvanic cell with Fe(CN)6 3-/4- and LiBr hygroscopic salt,bacterial cellulose thermogalvanic cell w...,18.300476,3.891088
TG_0047_mechanism,TG_0047,TG,2023,Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,10.1016/j.cej.2023.141274,mechanism,bacterial cellulose confines redox ions and LiBr prevents drying/freezing for wide-temperature heat harvesting,bacterial cellulose confines redox ions...,18.187307,3.941875
TG_0048_material,TG_0048,TG,2025,Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,10.1002/cssc.202401749,material,quinone/hydroquinone organic thermogalvanic cell with HCl and copper electrode,quinone/hydroquinone organic thermogalvan...,18.017706,2.0162075
TG_0048_mechanism,TG_0048,TG,2025,Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,10.1002/cssc.202401749,mechanism,"HCl accelerates Q/HQ redox kinetics and induces thermogalvanic copper corrosion, synergistically boosting output",HCl accelerates Q/HQ redox kinetics...,13.741012,0.38096127
TG_0049_material,TG_0049,TG,2024,A novel solar-driven thermogalvanic cell with integrated heat storage capabilities,10.1016/j.solener.2024.112939,material,EG/SA/LA composite heat-storage electrodes in solar thermogalvanic cells,EG/SA/LA composite heat-storage electrode...,16.45613,1.5113467
TG_0049_mechanism,TG_0049,TG,2024,A novel solar-driven thermogalvanic cell with integrated heat storage capabilities,10.1016/j.solener.2024.112939,mechanism,photothermal/phase-change heat storage smooths solar fluctuations and sustains temperature difference for longer discharge,photothermal/phase-change heat storage sm...,15.643687,-0.79479927
TG_0050_material,TG_0050,TG,2024,Thermogalvanic organohydrogel-based non-contact self-powered electronics for advancing smart agriculture,10.1039/d3tc04133f,material,Cu/Cu2+ DMSO/water thermoelectric organohydrogel with PDMS/CuO/Cu electrodes,Cu/Cu2+ DMSO/water thermoelectric organoh...,17.401352,2.6614783
TG_0050_mechanism,TG_0050,TG,2024,Thermogalvanic organohydrogel-based non-contact self-powered electronics for advancing smart agriculture,10.1039/d3tc04133f,mechanism,"photo-thermal-electric conversion creates a temperature difference across Cu/Cu2+ organohydrogel, generating self-powered non-contact sensing output",photo-thermal-electric conversion creates...,17.162355,-1.8967508
TG_0051_material,TG_0051,TG,2023,Highly Antifreezing Thermogalvanic Hydrogels for Human Heat Harvesting in Ultralow Temperature Environments,10.1021/acs.nanolett.3c03818,material,ethylene glycol/water antifreezing hydrogel with [Fe(CN)6]3-/4- redox ions,ethylene glycol/water antifreezing hydrog...,18.521263,3.3842857
TG_0051_mechanism,TG_0051,TG,2023,Highly Antifreezing Thermogalvanic Hydrogels for Human Heat Harvesting in Ultralow Temperature Environments,10.1021/acs.nanolett.3c03818,mechanism,ethylene glycol-water hydrogen bonding suppresses freezing while ferri/ferrocyanide thermogalvanic redox converts human heat to electricity,ethylene glycol-water hydrogen bonding su...,17.841677,-0.91127104
TG_0052_material,TG_0052,TG,2024,Boosting Thermoelectric Performance of Thermogalvanic Hydrogels by Structure Engineering Induced by Liquid Nitrogen Quenching,10.1002/aenm.202303358,material,stretchable thermogalvanic hydrogel thread prepared by liquid-nitrogen quenching,stretchable thermogalvanic hydrogel threa...,18.144508,0.9745131
TG_0052_mechanism,TG_0052,TG,2024,Boosting Thermoelectric Performance of Thermogalvanic Hydrogels by Structure Engineering Induced by Liquid Nitrogen Quenching,10.1002/aenm.202303358,mechanism,"ultrafast quenching refines grains and inhibits thermosensitive crystal precipitation, increasing ion utilization and promoting redox reactions",ultrafast quenching refines grains and...,17.60836,0.5637666
TG_0053_material,TG_0053,TG,2023,A self-powered thermogalvanic organohydrogel-based touch-to-speech Braille transmission interface with temperature resistance and stretchability,10.1016/j.compscitech.2023.110077,material,DMSO/water thermogalvanic organohydrogel electrolyte with Sn2+/Sn4+ and NaCl,DMSO/water thermogalvanic organohydrogel...,17.511591,2.8217313
TG_0053_mechanism,TG_0053,TG,2023,A self-powered thermogalvanic organohydrogel-based touch-to-speech Braille transmission interface with temperature resistance and stretchability,10.1016/j.compscitech.2023.110077,mechanism,Sn2+/Sn4+ thermogalvanic redox converts touch/temperature differences to signals while DMSO-water hydrogen bonding gives anti-freezing and anti-drying behavior,Sn2+/Sn4+ thermogalvanic redox converts t...,17.853182,-1.2486609
TG_0054_material,TG_0054,TG,2025,Thermogalvanic bricks: optimising large dimension thermocells for air and water valorisation,10.1039/d4se01498g,material,large-dimension gelled thermogalvanic thermocells using water-water or air-air thermal source/sink,large-dimension gelled thermogalvanic the...,16.6819,2.103472
TG_0054_mechanism,TG_0054,TG,2025,Thermogalvanic bricks: optimising large dimension thermocells for air and water valorisation,10.1039/d4se01498g,mechanism,gelation thermally isolates electrodes and maintains larger temperature differences for entropy-driven thermogalvanic power generation,gelation thermally isolates electrodes an...,15.586792,-0.8111971
TG_0055_material,TG_0055,TG,2023,Self-Assembled Asymmetric Electrodes for High-Efficiency Thermogalvanic Cells,10.1002/aenm.202302011,material,aqueous [Fe(CN)6]3-/[Fe(CN)6]4- thermogalvanic cell with CoO nanowire/carbon-cloth and Co2Fe(CN)6/CoO asymmetric electrodes,aqueous [Fe(CN)6]3-/[Fe(CN)6]4- thermogal...,18.576508,4.1490664
TG_0055_mechanism,TG_0055,TG,2023,Self-Assembled Asymmetric Electrodes for High-Efficiency Thermogalvanic Cells,10.1002/aenm.202302011,mechanism,temperature-dependent CoO-ferrocyanide reaction self-assembles asymmetric catalytic electrodes that lower electronic activation energy at hot and cold sides,temperature-dependent CoO-ferrocyanide re...,14.4857855,-0.048044555
TG_0056_material,TG_0056,TG,2022,Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy,10.1016/j.nanoen.2022.107449,material,cross-linked PVA/gelatin hydrogel in DMSO/water with PDMS solar absorber,cross-linked PVA/gelatin hydrogel in DMSO...,17.84262,2.8128302
TG_0056_mechanism,TG_0056,TG,2022,Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy,10.1016/j.nanoen.2022.107449,mechanism,binary solvent forms microcrystalline stretchable transparent gel while photothermal heating drives thermogalvanic voltage under sunlight,binary solvent forms microcrystalline str...,17.982603,0.83043605
TG_0057_material,TG_0057,TG,2020,Thermogalvanic Hydrogel for Synchronous Evaporative Cooling and Low-Grade Heat Energy Harvesting,10.1021/acs.nanolett.0c00800,material,smart thermogalvanic hydrogel film with ions and water,smart thermogalvanic hydrogel film with...,17.508488,3.0026145
TG_0057_mechanism,TG_0057,TG,2020,Thermogalvanic Hydrogel for Synchronous Evaporative Cooling and Low-Grade Heat Energy Harvesting,10.1021/acs.nanolett.0c00800,mechanism,"ions undergo thermogalvanic redox conversion while water evaporation removes heat, enabling simultaneous evaporative cooling and electricity generation",ions undergo thermogalvanic redox convers...,17.235535,-0.16530123
TG_0058_material,TG_0058,TG,2023,Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics,10.1021/acsapm.3c00481,material,anhydrous DMSO/ethylene glycol thermogalvanic gel with Fe3+/Fe2+,anhydrous DMSO/ethylene glycol thermogalv...,17.687828,2.3804145
TG_0058_mechanism,TG_0058,TG,2023,Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics,10.1021/acsapm.3c00481,mechanism,DMSO-EG hydrogen bonding prevents crystallization/evaporation and maintains flexible thermogalvanic conversion across wide temperatures,DMSO-EG hydrogen bonding prevents crystal...,17.433958,0.15234578
TG_0059_material,TG_0059,TG,2023,"Seebeck, Peltier, and Soret effects: On different formalisms for transport equations in thermogalvanic cells",10.1063/5.0131731,material,thermogalvanic cell transport model with ionic/neutral-component formalisms,thermogalvanic cell transport model with...,16.317762,0.4712235
TG_0059_mechanism,TG_0059,TG,2023,"Seebeck, Peltier, and Soret effects: On different formalisms for transport equations in thermogalvanic cells",10.1063/5.0131731,mechanism,"nonequilibrium thermodynamics relates Seebeck, Peltier, and Soret effects; heat-flux definition controls interpretation of interfacial heat and cell thermopower",nonequilibrium thermodynamics relates See...,16.232582,-1.1148372
TG_0060_material,TG_0060,TG,2022,Self-Powered Respiratory Monitoring Strategy Based on Adaptive Dual-Network Thermogalvanic Hydrogels,10.1021/acsami.2c14239,material,PVA/gelatin dual-network H2O/glycerin thermogalvanic gel with Fe(CN)6 3-/4-,PVA/gelatin dual-network H2O/glycerin the...,18.56519,3.5942163
TG_0060_mechanism,TG_0060,TG,2022,Self-Powered Respiratory Monitoring Strategy Based on Adaptive Dual-Network Thermogalvanic Hydrogels,10.1021/acsami.2c14239,mechanism,glycerin-water solvent limits water hydrogen bonding for antifreezing/antidrying durability while breath heat drives thermogalvanic respiratory signals,glycerin-water solvent limits water hydro...,17.87139,-1.1538726
TG_0061_material,TG_0061,TG,2023,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions,10.1016/j.nanoen.2022.108077,material,PVA-PEDOT:PSS hydrogel with SO42-/SO32- redox couple,PVA-PEDOT:PSS hydrogel with SO42-/SO32- r...,17.10978,2.488627
TG_0061_mechanism,TG_0061,TG,2023,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions,10.1016/j.nanoen.2022.108077,mechanism,SO42-/SO32- provides non-toxic thermogalvanic redox and promotes PVA crosslinking/PEDOT:PSS hybrid structure for biothermal energy harvesting,SO42-/SO32- provides non-toxic thermogalv...,16.822071,2.4230535
TG_0062_material,TG_0062,TG,2022,Solvent effect on the Seebeck coefficient of Fe2+/Fe3+ hydrogel thermogalvanic cells,10.1039/d1ta10508f,material,Fe2+/Fe3+ hydrogel thermogalvanic cells with organic solvents including tetramethylene sulfone,Fe2+/Fe3+ hydrogel thermogalvanic cells w...,17.644428,2.1548543
TG_0062_mechanism,TG_0062,TG,2022,Solvent effect on the Seebeck coefficient of Fe2+/Fe3+ hydrogel thermogalvanic cells,10.1039/d1ta10508f,mechanism,"organic solvent donor number changes Fe2+/Fe3+ solvation-shell entropy difference, tuning and boosting Seebeck coefficient",organic solvent donor number changes...,14.606671,-1.8345778
TG_0063_material,TG_0063,TG,2023,Self-powered physiological monitoring strategy enabled by adaptive dual-network thermogalvanic hydrogels,10.1016/j.sna.2023.114604,material,Fe2+/Fe3+ hydrogel thermogalvanic generator with MWCNT-based flexible electrodes,Fe2+/Fe3+ hydrogel thermogalvanic generat...,17.419216,2.0090203
TG_0063_mechanism,TG_0063,TG,2023,Self-powered physiological monitoring strategy enabled by adaptive dual-network thermogalvanic hydrogels,10.1016/j.sna.2023.114604,mechanism,body-ambient temperature gradients drive thermogalvanic voltage while flexible electrodes/gel patch enable self-powered temperature and pulse sensing,body-ambient temperature gradients drive...,17.262041,-1.7276212
TG_0064_material,TG_0064,TG,2023,"High Seebeck coefficient thermogalvanic cells via the solvent-sensitive charge additivity of cobalt 1,8-diaminosarcophagine",10.1039/d2cc05413b,material,"cobalt(ii/iii) sarcophagine [Co(SARH2)]4+/5+ in water, DMSO, and ionic-liquid solvents",cobalt(ii/iii) sarcophagine [Co(SARH2)]4+...,16.31959,2.3684733
TG_0064_mechanism,TG_0064,TG,2023,"High Seebeck coefficient thermogalvanic cells via the solvent-sensitive charge additivity of cobalt 1,8-diaminosarcophagine",10.1039/d2cc05413b,mechanism,"low-dielectric bulky solvents enable pendant amine charge-additivity with Co2+/3+ core, increasing redox entropy and Seebeck coefficient",low-dielectric bulky solvents enable pend...,14.618211,-1.3507291
TG_0065_material,TG_0065,TG,2022,Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments,10.1039/d2tc00889k,material,binary-solvent thermogalvanic gel electrolyte with I-/I3- redox pair,binary-solvent thermogalvanic gel electro...,18.091438,2.296377
