paper_id,source_membership,year,title,doi,node_id,node_label,node_role,node_subtype,source_concept_type,provenance,evidence_text,evidence_status,confidence,observed_in_source,document_frequency,historical_graph_eligible,recommendation_target_eligible
P0011,TG,2025,Enhancing Thermogalvanic Efficiency through Electrostatic Interaction in Cationic Hydrogels,10.1021/acsaem.4c02835,TC_6082e248b115,electrostatic-interaction cationic hydrogel,structure_state,soft-material mechanism,gel_microstructure,audited_paper_concept_map,cationic electroactive hydrogels with cationic redox pairs | electrostatic compatibility between cationic network and redox pair facilitates redox-pair transport and increases current/power density,domain_curated_rule,0.97,True,1,False,False
P0011,TG,2025,Enhancing Thermogalvanic Efficiency through Electrostatic Interaction in Cationic Hydrogels,10.1021/acsaem.4c02835,TC_6d3814acb95f,hydrogel,material_system,soft material platform,material_system,audited_paper_concept_map,hydrogels,controlled_rule,0.94,True,202,True,True
P0011,TG,2025,Enhancing Thermogalvanic Efficiency through Electrostatic Interaction in Cationic Hydrogels,10.1021/acsaem.4c02835,TC_8302831155d1,ion-dipole interaction,mechanism,intermolecular interaction,solvation_entropy,audited_paper_concept_map,cationic electroactive hydrogels with cationic redox pairs | electrostatic compatibility between cationic network and redox pair facilitates redox-pair transport and increases current/power density,domain_curated_rule,0.97,True,16,True,True
P0011,TG,2025,Enhancing Thermogalvanic Efficiency through Electrostatic Interaction in Cationic Hydrogels,10.1021/acsaem.4c02835,TC_a6ad80f6088e,power density,outcome_property,device metric,property_metric,audited_paper_concept_map,power density,controlled_rule,0.94,True,146,True,False
P0011,TG,2025,Enhancing Thermogalvanic Efficiency through Electrostatic Interaction in Cationic Hydrogels,10.1021/acsaem.4c02835,TC_d03db13cbd8a,electrostatic interaction,mechanism,intermolecular interaction,solvation_entropy,audited_paper_concept_map,Electrostatic Interaction,controlled_rule,0.94,True,19,True,True
P0012,TG,2025,Self-powered versatile on-hand virtual interface enabled by thermogalvanic hydrogel,10.1016/j.cej.2025.167739,TC_6d3814acb95f,hydrogel,material_system,soft material platform,material_system,audited_paper_concept_map,hydrogel,controlled_rule,0.94,True,202,True,True
P0012,TG,2025,Self-powered versatile on-hand virtual interface enabled by thermogalvanic hydrogel,10.1016/j.cej.2025.167739,TC_8d144801941b,glycerol,material_system,solvent/additive,material_entity,audited_paper_concept_map,glycerol,controlled_rule,0.94,True,17,True,True
P0012,TG,2025,Self-powered versatile on-hand virtual interface enabled by thermogalvanic hydrogel,10.1016/j.cej.2025.167739,TC_c8efd3db5897,poly(vinyl alcohol) (PVA),material_system,polymer,material_entity,audited_paper_concept_map,PVA,controlled_rule,0.94,True,77,True,True
P0012,TG,2025,Self-powered versatile on-hand virtual interface enabled by thermogalvanic hydrogel,10.1016/j.cej.2025.167739,TC_cd73158e8b1d,wearable biointerface thermocell,device_context,device function,device_function,audited_paper_concept_map,PVA/trehalose/glycerol/water thermogalvanic hydrogel virtual interface | body-heat thermoelectricity and active piezoresistive modulation transduce hand gestures into self-powered signals,domain_curated_rule,0.97,True,167,True,False
P0012,TG,2025,Self-powered versatile on-hand virtual interface enabled by thermogalvanic hydrogel,10.1016/j.cej.2025.167739,TC_f104995fe14f,anti-freezing organohydrogel design,structure_state,soft-material mechanism,gel_microstructure,audited_paper_concept_map,PVA/trehalose/glycerol/water thermogalvanic hydrogel virtual interface | body-heat thermoelectricity and active piezoresistive modulation transduce hand gestures into self-powered signals,domain_curated_rule,0.97,True,78,True,True
P0012,TG,2025,Self-powered versatile on-hand virtual interface enabled by thermogalvanic hydrogel,10.1016/j.cej.2025.167739,TC_fcb70797c57c,piezoresistive-thermoelectric coupling,mechanism,multimodal conversion,device_mechanism,audited_paper_concept_map,piezoresistive,controlled_rule,0.94,True,10,True,True
P0013,TG,2025,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring,10.1039/d5ta00253b,TC_6d3814acb95f,hydrogel,material_system,soft material platform,material_system,audited_paper_concept_map,hydrogel,controlled_rule,0.94,True,202,True,True
P0013,TG,2025,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring,10.1039/d5ta00253b,TC_7fa10a6f5ac8,gelatin,material_system,biopolymer,material_entity,audited_paper_concept_map,gelatin,controlled_rule,0.94,True,35,True,True
P0013,TG,2025,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring,10.1039/d5ta00253b,TC_8d144801941b,glycerol,material_system,solvent/additive,material_entity,audited_paper_concept_map,glycerol,controlled_rule,0.94,True,17,True,True
P0013,TG,2025,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring,10.1039/d5ta00253b,TC_902956facbd0,hydrogen bonding,mechanism,intermolecular interaction,solvation_entropy,audited_paper_concept_map,hydrogen bonds,controlled_rule,0.94,True,57,True,True
P0013,TG,2025,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring,10.1039/d5ta00253b,TC_cd73158e8b1d,wearable biointerface thermocell,device_context,device function,device_function,audited_paper_concept_map,"thermogalvanic hydrogel/gelatin breathable array with phytic acid, glycerol, water | through-hole breathable structure and hydrogen-bonded double network preserve ionic/electrical performance for facial-expression signals",domain_curated_rule,0.97,True,167,True,False
P0013,TG,2025,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring,10.1039/d5ta00253b,TC_d6b4f02a544c,double/interpenetrating network,structure_state,network structure,gel_microstructure,audited_paper_concept_map,double network,controlled_rule,0.94,True,23,True,True
P0013,TG,2025,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring,10.1039/d5ta00253b,TC_f104995fe14f,anti-freezing organohydrogel design,structure_state,soft-material mechanism,gel_microstructure,audited_paper_concept_map,"thermogalvanic hydrogel/gelatin breathable array with phytic acid, glycerol, water | through-hole breathable structure and hydrogen-bonded double network preserve ionic/electrical performance for facial-expression signals",domain_curated_rule,0.97,True,78,True,True
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_3551de0250ed,ionic seebeck,outcome_property,property/metric,property_metric,audited_paper_concept_map,ionic seebeck,cleaned_open_concept,0.78,True,94,True,False
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_37f1381da042,normalized maximum power density,outcome_property,property/metric,property_metric,audited_paper_concept_map,normalized maximum power density,cleaned_open_concept,0.78,True,7,True,False
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_3be3c4b11586,ionic conductivity,outcome_property,transport property,property_metric,audited_paper_concept_map,ionic conductivity,controlled_rule,0.94,True,194,True,False
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,thermodiffusion,transport_mechanism,audited_paper_concept_map,"PEDOT:PSS/Fe(ClO4)2/3 solid-state n-type thermogalvanic polymer complex | PEDOT:PSS-Fe2+/Fe3+ electrostatic interactions liberate ClO4- ions, enhancing thermodiffusion and ionic conductivity for n-type output",domain_curated_rule,0.97,True,48,True,True
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_45d7184bddc3,output power density,outcome_property,property/metric,property_metric,audited_paper_concept_map,output power density,cleaned_open_concept,0.78,True,42,True,False
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_4f82a6a840d2,PEDOT:PSS,material_system,conducting polymer,material_entity,audited_paper_concept_map,PEDOT:PSS,controlled_rule,0.94,True,89,True,True
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,thermodiffusion,transport_mechanism,audited_paper_concept_map,"PEDOT:PSS/Fe(ClO4)2/3 solid-state n-type thermogalvanic polymer complex | PEDOT:PSS-Fe2+/Fe3+ electrostatic interactions liberate ClO4- ions, enhancing thermodiffusion and ionic conductivity for n-type output",domain_curated_rule,0.97,True,153,True,True
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_67434ed7ec8e,thermodiffusion-assisted n-type thermogalvanic cell,mechanism,transport mechanism,transport_mechanism,audited_paper_concept_map,"PEDOT:PSS/Fe(ClO4)2/3 solid-state n-type thermogalvanic polymer complex | PEDOT:PSS-Fe2+/Fe3+ electrostatic interactions liberate ClO4- ions, enhancing thermodiffusion and ionic conductivity for n-type output",domain_curated_rule,0.97,True,1,False,False
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_6744f4231280,low thermopower,outcome_property,property/metric,property_metric,audited_paper_concept_map,low thermopower,cleaned_open_concept,0.78,True,7,True,False
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_6a63fa461f80,ionic seebeck coefficient,outcome_property,property/metric,property_metric,audited_paper_concept_map,ionic seebeck coefficient,cleaned_open_concept,0.78,True,69,True,False
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_852a75202c43,enhancing thermodiffusion,mechanism,transport mechanism,transport_mechanism,audited_paper_concept_map,"PEDOT:PSS/Fe(ClO4)2/3 solid-state n-type thermogalvanic polymer complex | PEDOT:PSS-Fe2+/Fe3+ electrostatic interactions liberate ClO4- ions, enhancing thermodiffusion and ionic conductivity for n-type output",domain_curated_rule,0.97,True,1,False,False
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_a1b3b82d80d4,p/n thermogalvanic series design,device_context,device function,device_function,audited_paper_concept_map,"PEDOT:PSS/Fe(ClO4)2/3 solid-state n-type thermogalvanic polymer complex | PEDOT:PSS-Fe2+/Fe3+ electrostatic interactions liberate ClO4- ions, enhancing thermodiffusion and ionic conductivity for n-type output",domain_curated_rule,0.97,True,273,True,False
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_a6ad80f6088e,power density,outcome_property,device metric,property_metric,audited_paper_concept_map,power density,controlled_rule,0.94,True,146,True,False
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_af6bbcaf729f,Fe2+/Fe3+ solvation redox chemistry,mechanism,redox mechanism,redox_chemistry,audited_paper_concept_map,"PEDOT:PSS/Fe(ClO4)2/3 solid-state n-type thermogalvanic polymer complex | PEDOT:PSS-Fe2+/Fe3+ electrostatic interactions liberate ClO4- ions, enhancing thermodiffusion and ionic conductivity for n-type output",domain_curated_rule,0.97,True,70,True,True
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_cd73158e8b1d,wearable biointerface thermocell,device_context,device function,device_function,audited_paper_concept_map,"PEDOT:PSS/Fe(ClO4)2/3 solid-state n-type thermogalvanic polymer complex | PEDOT:PSS-Fe2+/Fe3+ electrostatic interactions liberate ClO4- ions, enhancing thermodiffusion and ionic conductivity for n-type output",domain_curated_rule,0.97,True,167,True,False
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_d03db13cbd8a,electrostatic interaction,mechanism,intermolecular interaction,solvation_entropy,audited_paper_concept_map,electrostatic interactions,cleaned_open_concept,0.78,True,19,True,True
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_d2aa7fb72c0d,maximum power density,outcome_property,property/metric,property_metric,audited_paper_concept_map,maximum power density,cleaned_open_concept,0.78,True,28,True,False
P0014,TG,2025,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,10.1039/d5ee01216c,TC_dd4634fe263f,Seebeck coefficient/thermopower,outcome_property,thermoelectric metric,property_metric,audited_paper_concept_map,thermopower,controlled_rule,0.94,True,822,True,False
