relation_id,paper_id,year,source_node_id,source_role,relation_type,target_node_id,target_role,evidence_scope
TR_643664a944df,P0010,2025,TC_3f5f2c1938b4,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_53330a71cabb,P0010,2025,TC_3f5f2c1938b4,mechanism,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_b9d6c47ee7e1,P0010,2025,TC_3f5f2c1938b4,mechanism,typed_co_reported_in_abstract,TC_856d17c938f5,device_context,same_paper_not_causal
TR_1d14da639452,P0010,2025,TC_dd4634fe263f,outcome_property,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_160dc2401a39,P0010,2025,TC_dd4634fe263f,outcome_property,typed_co_reported_in_abstract,TC_856d17c938f5,device_context,same_paper_not_causal
TR_29b969abd3da,P0011,2025,TC_6d3814acb95f,material_system,typed_co_reported_in_abstract,TC_4b2db7e72622,structure_state,same_paper_not_causal
TR_bf0790f6b0b5,P0011,2025,TC_6d3814acb95f,material_system,typed_co_reported_in_abstract,TC_6082e248b115,structure_state,same_paper_not_causal
TR_60d65c39cf72,P0011,2025,TC_6d3814acb95f,material_system,typed_co_reported_in_abstract,TC_8302831155d1,mechanism,same_paper_not_causal
TR_d49f18fed64d,P0011,2025,TC_6d3814acb95f,material_system,typed_co_reported_in_abstract,TC_d03db13cbd8a,mechanism,same_paper_not_causal
TR_24b8c81bb547,P0011,2025,TC_6d3814acb95f,material_system,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_b58edeaa5f2a,P0011,2025,TC_4b2db7e72622,structure_state,typed_co_reported_in_abstract,TC_8302831155d1,mechanism,same_paper_not_causal
TR_3512c03d11e1,P0011,2025,TC_4b2db7e72622,structure_state,typed_co_reported_in_abstract,TC_d03db13cbd8a,mechanism,same_paper_not_causal
TR_99b23afab12a,P0011,2025,TC_4b2db7e72622,structure_state,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_c5fcad196566,P0011,2025,TC_6082e248b115,structure_state,typed_co_reported_in_abstract,TC_8302831155d1,mechanism,same_paper_not_causal
TR_e5c950de4990,P0011,2025,TC_6082e248b115,structure_state,typed_co_reported_in_abstract,TC_d03db13cbd8a,mechanism,same_paper_not_causal
TR_f2ef70e8fa7b,P0011,2025,TC_6082e248b115,structure_state,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_9ed8c440e1c2,P0011,2025,TC_8302831155d1,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_1c7760d6c1bb,P0011,2025,TC_d03db13cbd8a,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_61862cca9423,P0012,2025,TC_6d3814acb95f,material_system,typed_co_reported_in_abstract,TC_f104995fe14f,structure_state,same_paper_not_causal
TR_8c1e57e3edac,P0012,2025,TC_6d3814acb95f,material_system,typed_co_reported_in_abstract,TC_fcb70797c57c,mechanism,same_paper_not_causal
TR_9272a4332aba,P0012,2025,TC_6d3814acb95f,material_system,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_d65cf110c628,P0012,2025,TC_8d144801941b,material_system,typed_co_reported_in_abstract,TC_f104995fe14f,structure_state,same_paper_not_causal
TR_133616cf3def,P0012,2025,TC_8d144801941b,material_system,typed_co_reported_in_abstract,TC_fcb70797c57c,mechanism,same_paper_not_causal
TR_c2644241b94a,P0012,2025,TC_8d144801941b,material_system,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_c7e218e52992,P0012,2025,TC_c8efd3db5897,material_system,typed_co_reported_in_abstract,TC_f104995fe14f,structure_state,same_paper_not_causal
TR_45f29e712b5a,P0012,2025,TC_c8efd3db5897,material_system,typed_co_reported_in_abstract,TC_fcb70797c57c,mechanism,same_paper_not_causal
TR_603af8438899,P0012,2025,TC_c8efd3db5897,material_system,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_1a61ffc7a0fb,P0012,2025,TC_f104995fe14f,structure_state,typed_co_reported_in_abstract,TC_fcb70797c57c,mechanism,same_paper_not_causal
TR_7cc75ce39a63,P0012,2025,TC_f104995fe14f,structure_state,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_28f17abcfacc,P0012,2025,TC_fcb70797c57c,mechanism,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_1a736598d231,P0013,2025,TC_6d3814acb95f,material_system,typed_co_reported_in_abstract,TC_d6b4f02a544c,structure_state,same_paper_not_causal
TR_c569d1e3ead3,P0013,2025,TC_6d3814acb95f,material_system,typed_co_reported_in_abstract,TC_f104995fe14f,structure_state,same_paper_not_causal
TR_8048d67cc059,P0013,2025,TC_6d3814acb95f,material_system,typed_co_reported_in_abstract,TC_902956facbd0,mechanism,same_paper_not_causal
TR_f5b714018151,P0013,2025,TC_6d3814acb95f,material_system,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_b13918893052,P0013,2025,TC_7fa10a6f5ac8,material_system,typed_co_reported_in_abstract,TC_d6b4f02a544c,structure_state,same_paper_not_causal
TR_f521272e81b6,P0013,2025,TC_7fa10a6f5ac8,material_system,typed_co_reported_in_abstract,TC_f104995fe14f,structure_state,same_paper_not_causal
TR_126c8401618e,P0013,2025,TC_7fa10a6f5ac8,material_system,typed_co_reported_in_abstract,TC_902956facbd0,mechanism,same_paper_not_causal
TR_93904d6754e9,P0013,2025,TC_7fa10a6f5ac8,material_system,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_a4b4bb1843a0,P0013,2025,TC_8d144801941b,material_system,typed_co_reported_in_abstract,TC_d6b4f02a544c,structure_state,same_paper_not_causal
TR_4cd290340fc0,P0013,2025,TC_8d144801941b,material_system,typed_co_reported_in_abstract,TC_f104995fe14f,structure_state,same_paper_not_causal
TR_e5a9d3f461ef,P0013,2025,TC_8d144801941b,material_system,typed_co_reported_in_abstract,TC_902956facbd0,mechanism,same_paper_not_causal
TR_94021a59082a,P0013,2025,TC_8d144801941b,material_system,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_3b4cb562b3bb,P0013,2025,TC_d6b4f02a544c,structure_state,typed_co_reported_in_abstract,TC_902956facbd0,mechanism,same_paper_not_causal
TR_1da54785e4a3,P0013,2025,TC_d6b4f02a544c,structure_state,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_526edd029d7a,P0013,2025,TC_f104995fe14f,structure_state,typed_co_reported_in_abstract,TC_902956facbd0,mechanism,same_paper_not_causal
TR_4599b4fe8d37,P0013,2025,TC_f104995fe14f,structure_state,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_979623f048d8,P0013,2025,TC_902956facbd0,mechanism,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_a086d170a573,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_852a75202c43,mechanism,same_paper_not_causal
TR_7a16035fcc25,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_3cc3f4ae2196,mechanism,same_paper_not_causal
TR_96d73ad36eac,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_575b8475e747,mechanism,same_paper_not_causal
TR_63d98c449e18,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_67434ed7ec8e,mechanism,same_paper_not_causal
TR_0de3b9de2a32,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_d03db13cbd8a,mechanism,same_paper_not_causal
TR_2d6736696751,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_af6bbcaf729f,mechanism,same_paper_not_causal
TR_57884d799ca2,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_96bcdebd93a9,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_d2aa7fb72c0d,outcome_property,same_paper_not_causal
TR_06a0ae050df8,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_d25db9e8a3b2,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_3551de0250ed,outcome_property,same_paper_not_causal
TR_977c89dd7d45,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_6a63fa461f80,outcome_property,same_paper_not_causal
TR_82eea1cd7515,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_6744f4231280,outcome_property,same_paper_not_causal
TR_268c5dadacc8,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_45d7184bddc3,outcome_property,same_paper_not_causal
TR_06d9dc58d031,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_3be3c4b11586,outcome_property,same_paper_not_causal
TR_aed965f5f26e,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_37f1381da042,outcome_property,same_paper_not_causal
TR_fc5f8449095a,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_1f23cb660a5e,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_fa869759eeab,P0014,2025,TC_ed6092b23b34,material_system,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_76225db6b9e7,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_852a75202c43,mechanism,same_paper_not_causal
TR_235029fd74e4,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_3cc3f4ae2196,mechanism,same_paper_not_causal
TR_7c725a979c82,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_575b8475e747,mechanism,same_paper_not_causal
TR_054e7241052e,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_67434ed7ec8e,mechanism,same_paper_not_causal
TR_113e90c50322,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_d03db13cbd8a,mechanism,same_paper_not_causal
TR_e690e02b1c84,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_af6bbcaf729f,mechanism,same_paper_not_causal
TR_58b8778e0827,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_e2b909db8b0c,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_d2aa7fb72c0d,outcome_property,same_paper_not_causal
TR_bf447ef2096e,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_bb5caca050fb,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_3551de0250ed,outcome_property,same_paper_not_causal
TR_c7ab02d63442,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_6a63fa461f80,outcome_property,same_paper_not_causal
TR_1d966a855dc0,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_6744f4231280,outcome_property,same_paper_not_causal
TR_d84d4af786dc,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_45d7184bddc3,outcome_property,same_paper_not_causal
TR_ea3e7f08b05d,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_3be3c4b11586,outcome_property,same_paper_not_causal
TR_e43ca5bcdec5,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_37f1381da042,outcome_property,same_paper_not_causal
TR_05c54c3a52ee,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_243cb4329dcf,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_1ec0a24ae510,P0014,2025,TC_4f82a6a840d2,material_system,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_b0f604e6e051,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_852a75202c43,mechanism,same_paper_not_causal
TR_aa29df0c9428,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_3cc3f4ae2196,mechanism,same_paper_not_causal
TR_248d0531b3aa,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_575b8475e747,mechanism,same_paper_not_causal
TR_1d3f64f646cc,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_67434ed7ec8e,mechanism,same_paper_not_causal
TR_dac8781db07c,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_d03db13cbd8a,mechanism,same_paper_not_causal
TR_323bdf61997b,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_af6bbcaf729f,mechanism,same_paper_not_causal
TR_54dd4f051d77,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_6a98433e9a6d,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_d2aa7fb72c0d,outcome_property,same_paper_not_causal
TR_6e3268f6f362,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_db4bd98dd69c,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_3551de0250ed,outcome_property,same_paper_not_causal
TR_4d879baf03eb,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_6a63fa461f80,outcome_property,same_paper_not_causal
TR_bb88be19df19,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_6744f4231280,outcome_property,same_paper_not_causal
TR_7b92c4e0fceb,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_45d7184bddc3,outcome_property,same_paper_not_causal
TR_39310d78166f,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_3be3c4b11586,outcome_property,same_paper_not_causal
TR_1074bf395bbf,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_37f1381da042,outcome_property,same_paper_not_causal
TR_120c1c3ac845,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_1a82d6a5baad,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_e2e64df3c9f0,P0014,2025,TC_ee0a98d9cc93,material_system,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_84a5d0039959,P0014,2025,TC_852a75202c43,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_b2dce39c6f5f,P0014,2025,TC_852a75202c43,mechanism,typed_co_reported_in_abstract,TC_d2aa7fb72c0d,outcome_property,same_paper_not_causal
TR_b888bac2e604,P0014,2025,TC_852a75202c43,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_a3ecec3c287e,P0014,2025,TC_852a75202c43,mechanism,typed_co_reported_in_abstract,TC_3551de0250ed,outcome_property,same_paper_not_causal
TR_13a908b70c41,P0014,2025,TC_852a75202c43,mechanism,typed_co_reported_in_abstract,TC_6a63fa461f80,outcome_property,same_paper_not_causal
TR_e907a1e54268,P0014,2025,TC_852a75202c43,mechanism,typed_co_reported_in_abstract,TC_6744f4231280,outcome_property,same_paper_not_causal
TR_f74cabb3dc4f,P0014,2025,TC_852a75202c43,mechanism,typed_co_reported_in_abstract,TC_45d7184bddc3,outcome_property,same_paper_not_causal
TR_1e91e40bb215,P0014,2025,TC_852a75202c43,mechanism,typed_co_reported_in_abstract,TC_3be3c4b11586,outcome_property,same_paper_not_causal
TR_3256a59a7e2e,P0014,2025,TC_852a75202c43,mechanism,typed_co_reported_in_abstract,TC_37f1381da042,outcome_property,same_paper_not_causal
TR_1257adcc8e7e,P0014,2025,TC_852a75202c43,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_d1ec975c4e47,P0014,2025,TC_852a75202c43,mechanism,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_9dbea477953a,P0014,2025,TC_852a75202c43,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_9d3d6ea3f74c,P0014,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_e5dd9d981a46,P0014,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_d2aa7fb72c0d,outcome_property,same_paper_not_causal
TR_251c948b7a38,P0014,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_ea352a4d2da7,P0014,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_3551de0250ed,outcome_property,same_paper_not_causal
TR_35a4e9b2903b,P0014,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_6a63fa461f80,outcome_property,same_paper_not_causal
TR_b3652d0b3901,P0014,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_6744f4231280,outcome_property,same_paper_not_causal
TR_a306ef32c60c,P0014,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_45d7184bddc3,outcome_property,same_paper_not_causal
TR_0202a1afa441,P0014,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_3be3c4b11586,outcome_property,same_paper_not_causal
TR_06d0ec154182,P0014,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_37f1381da042,outcome_property,same_paper_not_causal
TR_8b676f16b73a,P0014,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_e3bff54589e8,P0014,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_40eaffce3a47,P0014,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_2c84c1f830dd,P0014,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_8a2e0cf18764,P0014,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_d2aa7fb72c0d,outcome_property,same_paper_not_causal
TR_fe4b891a6305,P0014,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_0233fb4d897b,P0014,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_3551de0250ed,outcome_property,same_paper_not_causal
TR_5249732047de,P0014,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_6a63fa461f80,outcome_property,same_paper_not_causal
TR_4e8a5ce5fb87,P0014,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_6744f4231280,outcome_property,same_paper_not_causal
TR_dc2087338281,P0014,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_45d7184bddc3,outcome_property,same_paper_not_causal
TR_2399dfe7785b,P0014,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_3be3c4b11586,outcome_property,same_paper_not_causal
TR_9ac24ededdf2,P0014,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_37f1381da042,outcome_property,same_paper_not_causal
TR_45c567efae0c,P0014,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_fc7de7d18d51,P0014,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_5c1cb4299a40,P0014,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_db6edb93ad5f,P0014,2025,TC_67434ed7ec8e,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_32a06a01a44a,P0014,2025,TC_67434ed7ec8e,mechanism,typed_co_reported_in_abstract,TC_d2aa7fb72c0d,outcome_property,same_paper_not_causal
TR_cf5a46da2fa3,P0014,2025,TC_67434ed7ec8e,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
