pair_id,iTE_claim,TG_claim,iTE_paper,TG_paper,score,endpoint_similarity,relation_lexical_similarity
X9feb3f3d2e5e,iTE:P1122:r004,TG:P0271:r006,P1122,P0271,0.6685540676116943,0.837833046913147,0.2735697329044342
X640d7400b7a2,iTE:P0434:r007,TG:P0156:r003,P0434,P0156,0.6684707999229431,0.8902535438537598,0.1509777307510376
Xfb110c42243e,iTE:P0506:r004,TG:P0271:r007,P0506,P0271,0.6684162616729736,0.9034631252288818,0.11997360736131668
Xdc942e619153,iTE:P1372:r007,TG:P0084:r009,P1372,P0084,0.6682454347610474,0.8639829158782959,0.21152468025684357
Xe1f447f7068c,iTE:P0536:r009,TG:P0005:r001,P0536,P0005,0.6682245135307312,0.9026600122451782,0.12120844423770905
Xfcf4ac462b99,iTE:P1614:r007,TG:P0223:r004,P1614,P0223,0.6681833267211914,0.8320531845092773,0.285820335149765
X20ff4a1b91a9,iTE:P1614:r006,TG:P0173:r002,P1614,P0173,0.6681498885154724,0.8774375915527344,0.1798119992017746
Xcdc49df5860b,iTE:P0406:r003,TG:P0216:r001,P0406,P0216,0.6680901050567627,0.9117265939712524,0.09960485994815826
X7a5ca0049d38,iTE:P0924:r003,TG:P0289:r004,P0924,P0289,0.6679090261459351,0.8705546855926514,0.1950690895318985
Xb137128b1c35,iTE:P1122:r005,TG:P0167:r002,P1122,P0167,0.6678481101989746,0.8526232242584229,0.23670606315135956
Xe68a5fd77fb4,iTE:P1003:r002,TG:P0332:r003,P1003,P0332,0.6678411960601807,0.8230356574058533,0.30572065711021423
Xa209029df1b2,iTE:P1372:r007,TG:P0004:r003,P1372,P0004,0.6677777171134949,0.9157990217208862,0.08906151354312897
X5f96be40fab7,iTE:P1335:r009,TG:P0154:r002,P1335,P0154,0.667640745639801,0.878018856048584,0.17675849795341492
Xde3aaa40b688,iTE:P0453:r007,TG:P0316:r003,P0453,P0316,0.667610764503479,0.8739098310470581,0.18624629080295563
Xcbf3a2db3bef,iTE:P0406:r003,TG:P0299:r001,P0406,P0299,0.6675984859466553,0.9054502248764038,0.11261110007762909
X43145fb4bdac,iTE:P0602:r004,TG:P0306:r001,P0602,P0306,0.667373776435852,0.8874800205230713,0.15379253029823303
X833fe544084c,iTE:P0355:r005,TG:P0016:r002,P0355,P0016,0.6673438549041748,0.8807942271232605,0.16929318010807037
Xa9831d9cffb9,iTE:P0587:r002,TG:P0200:r002,P0587,P0200,0.6672245860099792,0.8314816951751709,0.2839580476284027
Xa97ea8ce0554,iTE:P0439:r001,TG:P0272:r001,P0439,P0272,0.6671540141105652,0.8396737575531006,0.26460808515548706
Xc0eaaaec9242,iTE:P0919:r003,TG:P0053:r003,P0919,P0053,0.667137861251831,0.896016001701355,0.13308879733085632
X630f7172bb62,iTE:P0335:r007,TG:P0039:r006,P0335,P0039,0.6667725443840027,0.9077415466308594,0.1045115515589714
X4156b67879e4,iTE:P0629:r002,TG:P0004:r003,P0629,P0004,0.6667607426643372,0.8884515762329102,0.14948205649852753
Xa99aa1c7c7e2,iTE:P0497:r007,TG:P0200:r004,P0497,P0200,0.6667568683624268,0.8685513734817505,0.19590288400650024
X22fefcb8b79b,iTE:P0714:r008,TG:P0132:r003,P0714,P0132,0.6667224168777466,0.8545109033584595,0.22854916751384735
X500fc2c327c1,iTE:P0438:r005,TG:P0112:r003,P0438,P0112,0.6667070388793945,0.8092334270477295,0.33414533734321594
Xb3fbe6da3477,iTE:P1190:r001,TG:P0063:r003,P1190,P0063,0.6666967272758484,0.8925907015800476,0.13961076736450195
X8c740155a993,iTE:P0336:r001,TG:P0271:r007,P0336,P0271,0.6665947437286377,0.8740315437316895,0.18257556855678558
X52eb34f784ad,iTE:P0625:r001,TG:P0216:r001,P0625,P0216,0.6665341854095459,0.9203184843063354,0.07437097281217575
X0eb0bc0750f1,iTE:P1399:r011,TG:P0178:r003,P1399,P0178,0.6664645671844482,0.8200273513793945,0.30815139412879944
X105386d4ae82,iTE:P0338:r004,TG:P0166:r012,P0338,P0166,0.6663904786109924,0.9248560667037964,0.0633041188120842
X27ebbb09c92e,iTE:P1614:r007,TG:P0179:r009,P1614,P0179,0.6663892865180969,0.8845771551132202,0.15728439390659332
X3156aeb12d47,iTE:P1408:r003,TG:P0271:r007,P1408,P0271,0.6663456559181213,0.8542824983596802,0.22782640159130096
Xaf3f20e804e2,iTE:P1263:r004,TG:P0173:r003,P1263,P0173,0.6662285327911377,0.8882591724395752,0.14815710484981537
X375309db5f34,iTE:P1003:r002,TG:P0041:r006,P1003,P0041,0.6661881804466248,0.8149634599685669,0.3190459907054901
X2c094a8018e0,iTE:P0427:r007,TG:P0085:r009,P0427,P0085,0.6660253405570984,0.881665050983429,0.16286617517471313
X2eef08713343,iTE:P0702:r004,TG:P0244:r005,P0702,P0244,0.6659737229347229,0.7950847148895264,0.36471477150917053
X91657124af42,iTE:P0359:r005,TG:P0199:r006,P0359,P0199,0.6656535267829895,0.8765372037887573,0.17359155416488647
X51140ec132f1,iTE:P1031:r005,TG:P0067:r005,P1031,P0067,0.6655304431915283,0.8255100250244141,0.2922447919845581
Xbfc5cd250916,iTE:P0842:r007,TG:P0329:r002,P0842,P0329,0.6654671430587769,0.8188471794128418,0.3075803220272064
X6209fc0eb768,iTE:P0407:r005,TG:P0036:r001,P0407,P0036,0.6654577851295471,0.8368357419967651,0.2655758559703827
Xf739150f01b6,iTE:P0447:r002,TG:P0222:r003,P0447,P0222,0.6654481887817383,0.8850945830345154,0.15293994545936584
X2ea5569f89ea,iTE:P1132:r011,TG:P0178:r004,P1132,P0178,0.665306568145752,0.8392966985702515,0.25932973623275757
X59267d990304,iTE:P0882:r002,TG:P0013:r002,P0882,P0013,0.6652382612228394,0.8524383306503296,0.22843819856643677
Xbc51043a3082,iTE:P0938:r007,TG:P0295:r005,P0938,P0295,0.6651023030281067,0.8199331760406494,0.30383023619651794
X282792854ebd,iTE:P0841:r010,TG:P0075:r005,P0841,P0075,0.664975106716156,0.875792384147644,0.17306829988956451
X9b72a35d835d,iTE:P1397:r014,TG:P0200:r006,P1397,P0200,0.664971113204956,0.815500020980835,0.31373706459999084
Xd4d12ce9704c,iTE:P0602:r009,TG:P0271:r007,P0602,P0271,0.6648986339569092,0.8648421764373779,0.1983635574579239
X72356d8dfd42,iTE:P0714:r008,TG:P0133:r002,P0714,P0133,0.6648393869400024,0.8395007252693176,0.2572963237762451
X016c6eb81469,iTE:P0352:r002,TG:P0271:r007,P0352,P0271,0.6647686958312988,0.8952947854995728,0.12687447667121887
X382326ff5705,iTE:P0708:r002,TG:P0306:r009,P0708,P0306,0.664755642414093,0.840105414390564,0.25560614466667175
Xf795e893af91,iTE:P0532:r007,TG:P0271:r007,P0532,P0271,0.6645961999893188,0.8912013173103333,0.13585080206394196
X73deb8fb7d8a,iTE:P0407:r005,TG:P0016:r002,P0407,P0016,0.6644816398620605,0.8395960330963135,0.25588130950927734
X8d7c604eaa9b,iTE:P1003:r003,TG:P0039:r004,P1003,P0039,0.6643831729888916,0.8485194444656372,0.23473188281059265
X3bac03a12b5b,iTE:P0373:r002,TG:P0273:r005,P0373,P0273,0.6642932891845703,0.8933864831924438,0.1297425776720047
Xab39139fb980,iTE:P0629:r001,TG:P0271:r007,P0629,P0271,0.6642328500747681,0.908937931060791,0.09325435757637024
Xba3f02512f5f,iTE:P0536:r009,TG:P0271:r007,P0536,P0271,0.6641671657562256,0.8625403046607971,0.20129650831222534
X55b7e463a3f1,iTE:P1250:r001,TG:P0070:r002,P1250,P0070,0.6641446352005005,0.8442651033401489,0.2438637614250183
X79df20b3abbf,iTE:P0587:r011,TG:P0200:r004,P0587,P0200,0.6640439629554749,0.8398611545562744,0.25380396842956543
Xefd906800d57,iTE:P1024:r005,TG:P0035:r002,P1024,P0035,0.6639852523803711,0.8659124970436096,0.19282162189483643
X629ee5633a5c,iTE:P0651:r001,TG:P0102:r004,P0651,P0102,0.663888692855835,0.8749522566795349,0.17140695452690125
Xe09ad9bcbc65,iTE:P1549:r001,TG:P0063:r003,P1549,P0063,0.6638838052749634,0.876666247844696,0.16739140450954437
X6f7a87a1fc65,iTE:P1112:r004,TG:P0302:r005,P1112,P0302,0.6637924909591675,0.8572255373001099,0.21244874596595764
X189fcb963151,iTE:P1512:r013,TG:P0278:r003,P1512,P0278,0.6637558937072754,0.8559777140617371,0.2152383178472519
X83331f0f8ecc,iTE:P0445:r002,TG:P0013:r002,P0445,P0013,0.6637256145477295,0.8867092728614807,0.14343036711215973
X930c0687962c,iTE:P0365:r001,TG:P0016:r002,P0365,P0016,0.6636492609977722,0.886881947517395,0.14277291297912598
Xb99a09feecdc,iTE:P0365:r004,TG:P0084:r009,P0365,P0084,0.6636117100715637,0.8949726819992065,0.12376948446035385
X06ccc5c7403d,iTE:P1547:r002,TG:P0273:r005,P1547,P0273,0.663602352142334,0.848290741443634,0.23266275227069855
X475685b7a562,iTE:P0390:r005,TG:P0085:r009,P0390,P0085,0.6635762453079224,0.8960813283920288,0.12106431275606155
X98c0fc107eea,iTE:P0506:r004,TG:P0075:r005,P0506,P0075,0.6633710861206055,0.9037063121795654,0.10258893668651581
Xfef1abd0c32c,iTE:P1614:r007,TG:P0041:r006,P1614,P0041,0.6633645296096802,0.8292369842529297,0.2763288915157318
Xc894370547e1,iTE:P0518:r003,TG:P0161:r002,P0518,P0161,0.6632677912712097,0.8677046298980713,0.18624867498874664
Xda737b526313,iTE:P0506:r004,TG:P0005:r001,P0506,P0005,0.6632142066955566,0.8503175973892212,0.22663967311382294
X167a1aabe850,iTE:P0438:r005,TG:P0075:r005,P0438,P0075,0.6630679368972778,0.813794732093811,0.31137216091156006
Xf54e2aae8c07,iTE:P0430:r006,TG:P0166:r008,P0430,P0166,0.6628647446632385,0.8640496134757996,0.19343334436416626
X68f80648df7e,iTE:P1433:r002,TG:P0112:r002,P1433,P0112,0.6627495884895325,0.8550769090652466,0.21398580074310303
X79e7ed799fc7,iTE:P1549:r002,TG:P0331:r002,P1549,P0331,0.6627415418624878,0.8389627933502197,0.2515586018562317
X906ec6058e01,iTE:P0359:r005,TG:P0045:r004,P0359,P0045,0.6627300977706909,0.9361045360565186,0.0248564463108778
Xeafbf638fb94,iTE:P1372:r008,TG:P0014:r005,P1372,P0014,0.6627015471458435,0.8339904546737671,0.2630276083946228
X4c9923cf4abd,iTE:P1614:r007,TG:P0331:r005,P1614,P0331,0.6626991033554077,0.8347053527832031,0.26135125756263733
Xe6af9ba3e6f4,iTE:P0559:r005,TG:P0271:r007,P0559,P0271,0.6625910997390747,0.8837845921516418,0.1464729756116867
X5abb46fbbd30,iTE:P0368:r008,TG:P0013:r004,P0368,P0013,0.6625726222991943,0.891059398651123,0.12943682074546814
X776c3ed14687,iTE:P0586:r005,TG:P0004:r003,P0586,P0004,0.6623904705047607,0.8648102283477783,0.19007787108421326
Xfdd4e0b66944,iTE:P1372:r008,TG:P0054:r005,P1372,P0054,0.6622831225395203,0.8761494755744934,0.16326172649860382
Xda9c7306146b,iTE:P0931:r001,TG:P0178:r003,P0931,P0178,0.6622804999351501,0.8693252205848694,0.17917610704898834
X9257a2269b24,iTE:P0434:r007,TG:P0331:r004,P0434,P0331,0.6622141003608704,0.8712164163589478,0.17454202473163605
X8ecbbdbef4b4,iTE:P0532:r003,TG:P0167:r008,P0532,P0167,0.6622081995010376,0.8153825998306274,0.304801344871521
Xae1fec019204,iTE:P0677:r007,TG:P0271:r007,P0677,P0271,0.6621838808059692,0.8776364922523499,0.1594610959291458
X1ff2967a6d57,iTE:P0888:r004,TG:P0030:r004,P0888,P0030,0.6621711254119873,0.8952370882034302,0.11835063993930817
X3aeaaa9a274f,iTE:P0352:r001,TG:P0084:r009,P0352,P0084,0.6621661186218262,0.8643169403076172,0.19048088788986206
X91e00298d342,iTE:P0711:r010,TG:P0133:r002,P0711,P0133,0.6620863676071167,0.8355677723884583,0.2572963237762451
X4d4bd5eccff0,iTE:P0711:r011,TG:P0133:r002,P0711,P0133,0.6620863676071167,0.8355677723884583,0.2572963237762451
Xfb8d6bbe46f0,iTE:P1614:r006,TG:P0085:r006,P1614,P0085,0.6620436906814575,0.8512383103370667,0.2205895185470581
X975d320e26a2,iTE:P0434:r007,TG:P0331:r005,P0434,P0331,0.6620051860809326,0.8746664524078369,0.16579560935497284
Xdb254935e902,iTE:P0587:r009,TG:P0200:r007,P0587,P0200,0.6619917154312134,0.8528239130973816,0.21671660244464874
X9308cf2a74ba,iTE:P1479:r017,TG:P0097:r004,P1479,P0097,0.6619883179664612,0.8706818222999573,0.1750366985797882
X7f2dc144c3fe,iTE:P0697:r005,TG:P0008:r004,P0697,P0008,0.6619659066200256,0.8737329244613647,0.167842835187912
Xd0f87023fec9,iTE:P0677:r008,TG:P0271:r007,P0677,P0271,0.6618776321411133,0.8776026964187622,0.1585192084312439
Xd018ae7e3cb9,iTE:P0365:r001,TG:P0013:r002,P0365,P0013,0.6618137359619141,0.885665237903595,0.13949356973171234
Xb619048b533c,iTE:P0616:r003,TG:P0039:r001,P0616,P0039,0.6617587208747864,0.9044580459594727,0.09546050429344177
X518f895f6342,iTE:P0435:r005,TG:P0067:r005,P0435,P0067,0.6617133617401123,0.8605968952178955,0.1976517140865326
Xf93c2e711ee1,iTE:P0600:r003,TG:P0216:r001,P0600,P0216,0.6617047190666199,0.9009483456611633,0.10346977412700653
X6a7db6d477bd,iTE:P0348:r004,TG:P0084:r009,P0348,P0084,0.6616990566253662,0.8638820648193359,0.18993864953517914
Xfe4b6b6f87e2,iTE:P1254:r001,TG:P0299:r009,P1254,P0299,0.6616772413253784,0.8369776010513306,0.25264304876327515
Xb860eca321f7,iTE:P1335:r009,TG:P0050:r001,P1335,P0050,0.661524772644043,0.869503378868103,0.17624148726463318
X19e6bbff2f49,iTE:P1292:r009,TG:P0014:r001,P1292,P0014,0.6612416505813599,0.8630037903785706,0.19046328961849213
Xcb49b396a94d,iTE:P0406:r002,TG:P0071:r003,P0406,P0071,0.661221444606781,0.8484182953834534,0.22442880272865295
X632cf2737f28,iTE:P1034:r011,TG:P0312:r006,P1034,P0312,0.6611975431442261,0.8714013695716858,0.170722097158432
Xfdfe48313769,iTE:P0463:r008,TG:P0271:r007,P0463,P0271,0.6611341834068298,0.8793821334838867,0.151888906955719
X8a1be29dd2fe,iTE:P1490:r006,TG:P0178:r003,P1490,P0178,0.6609498858451843,0.8091648817062378,0.3151148557662964
X77ac79ec9f8d,iTE:P0697:r005,TG:P0013:r005,P0697,P0013,0.6609346270561218,0.8798007965087891,0.15024708211421967
X1a899997dbe6,iTE:P0416:r001,TG:P0039:r006,P0416,P0039,0.6609222292900085,0.8800446391105652,0.14963659644126892
Xf89e64d640f3,iTE:P1553:r002,TG:P0014:r001,P1553,P0014,0.660856306552887,0.8937689661979675,0.11739349365234375
X6326cd137b03,iTE:P1614:r007,TG:P0085:r007,P1614,P0085,0.660819411277771,0.8661187887191772,0.18178750574588776
X1380b8ee06c4,iTE:P0434:r006,TG:P0252:r002,P0434,P0252,0.6608011722564697,0.8659082651138306,0.1822180151939392
Xf23b8e7fec3e,iTE:P0536:r010,TG:P0039:r001,P0536,P0039,0.6607781052589417,0.8819432258605957,0.14472614228725433
X925ddf0559a3,iTE:P0338:r004,TG:P0016:r005,P0338,P0016,0.6606926321983337,0.9071893095970154,0.08553358912467957
Xc69d31cb2407,iTE:P0407:r010,TG:P0084:r009,P0407,P0084,0.6606466174125671,0.8871057033538818,0.1322420984506607
Xcf18ea2e73db,iTE:P1549:r001,TG:P0248:r006,P1549,P0248,0.6606445908546448,0.8839417099952698,0.13961787521839142
X6d0cddc28c72,iTE:P0339:r005,TG:P0085:r007,P0339,P0085,0.6606208682060242,0.8500705361366272,0.21857169270515442
X3eff79a2d677,iTE:P0518:r001,TG:P0008:r004,P0518,P0008,0.6605867147445679,0.8724863529205322,0.16615433990955353
X7e234cd50f1c,iTE:P1263:r001,TG:P0043:r002,P1263,P0043,0.6605696082115173,0.9015396237373352,0.09830641746520996
X78383df515b1,iTE:P0379:r008,TG:P0016:r005,P0379,P0016,0.6605525612831116,0.8847007751464844,0.1375400871038437
Xba354db22d62,iTE:P0702:r002,TG:P0244:r006,P0702,P0244,0.6605088710784912,0.7976467609405518,0.3405205309391022
X747b651b31cc,iTE:P0924:r003,TG:P0050:r001,P0924,P0050,0.6604481339454651,0.8447327613830566,0.23045067489147186
Xe09f42eab8eb,iTE:P0430:r001,TG:P0166:r008,P0430,P0166,0.6604441404342651,0.856814980506897,0.20224550366401672
Xd5cdfffa1433,iTE:P1263:r007,TG:P0043:r002,P1263,P0043,0.6603559851646423,0.8829898834228516,0.1408768892288208
Xdb2419d82bcb,iTE:P0451:r009,TG:P0005:r001,P0451,P0005,0.6603417992591858,0.8718245625495911,0.16688212752342224
X416ba44c8790,iTE:P1512:r013,TG:P0320:r008,P1512,P0320,0.6602303981781006,0.844010591506958,0.23141013085842133
X3c0d4ebae846,iTE:P0586:r004,TG:P0271:r007,P0586,P0271,0.6601969003677368,0.8640531301498413,0.18453232944011688
X9481fd8d85c2,iTE:P0368:r002,TG:P0013:r002,P0368,P0013,0.6601855158805847,0.8814636468887329,0.14386990666389465
X5618a5cb5732,iTE:P1122:r005,TG:P0285:r006,P1122,P0285,0.6601715683937073,0.8553605079650879,0.2047307938337326
X53ffabc5f091,iTE:P0602:r004,TG:P0306:r002,P0602,P0306,0.6599741578102112,0.8782936930656433,0.15056195855140686
X11d73d3c8d4d,iTE:P0430:r004,TG:P0166:r006,P0430,P0166,0.6599075794219971,0.861639142036438,0.18920066952705383
Xd02a09e77968,iTE:P0451:r009,TG:P0085:r009,P0451,P0085,0.6598440408706665,0.8798338174819946,0.1465345323085785
X9e81cf11acf1,iTE:P0535:r001,TG:P0085:r009,P0535,P0085,0.6598145961761475,0.8513296246528625,0.21294623613357544
X7c207e30d800,iTE:P0577:r005,TG:P0084:r009,P0577,P0084,0.6598091125488281,0.8706316947937012,0.16788987815380096
X356add1d3f06,iTE:P1122:r005,TG:P0285:r007,P1122,P0285,0.6597883105278015,0.8545243740081787,0.20540417730808258
X4ee61ebd102e,iTE:P1003:r002,TG:P0084:r006,P1003,P0084,0.6597694158554077,0.8344926834106445,0.25208166241645813
Xf2cfeeef8737,iTE:P1180:r002,TG:P0030:r004,P1180,P0030,0.6596075296401978,0.8714988231658936,0.1651945412158966
X80f4088b6cd5,iTE:P0644:r006,TG:P0084:r009,P0644,P0084,0.6594157218933105,0.8636934757232666,0.18276771903038025
X42d6362d1433,iTE:P0569:r005,TG:P0005:r001,P0569,P0005,0.6592167019844055,0.8900599479675293,0.12058259546756744
X1d1631becb31,iTE:P0651:r001,TG:P0102:r003,P0651,P0102,0.6591824293136597,0.869607150554657,0.16819144785404205
X30ffbeabb092,iTE:P0514:r006,TG:P0005:r001,P0514,P0005,0.6590649485588074,0.8701710104942322,0.16648419201374054
X7f064721cd4a,iTE:P0509:r004,TG:P0200:r004,P0509,P0200,0.658911406993866,0.8645437955856323,0.17910252511501312
X50da988ea4e5,iTE:P1665:r001,TG:P0099:r003,P1665,P0099,0.6588189005851746,0.860805869102478,0.18751609325408936
X80ac015c3d85,iTE:P0579:r014,TG:P0271:r007,P0579,P0271,0.6587837338447571,0.8625248670578003,0.18338772654533386
X753f94db783d,iTE:P0535:r001,TG:P0005:r001,P0535,P0005,0.6587497591972351,0.8853141069412231,0.1300995945930481
Xb37b581c0e53,iTE:P1045:r001,TG:P0260:r006,P1045,P0260,0.6587458252906799,0.8630181550979614,0.18211054801940918
Xc0b76c87838e,iTE:P0578:r001,TG:P0045:r004,P0578,P0045,0.6587457060813904,0.8855041265487671,0.12964265048503876
X9542db6f9804,iTE:P0407:r001,TG:P0012:r004,P0407,P0012,0.6586326360702515,0.8738741874694824,0.1564023643732071
Xc52d05e5ddba,iTE:P0359:r004,TG:P0043:r003,P0359,P0043,0.6586088538169861,0.9135537147521973,0.06373760849237442
X748f7a7c3d6b,iTE:P0352:r001,TG:P0013:r004,P0352,P0013,0.6584970355033875,0.8959351181983948,0.10447476804256439
X37dbd71f90a1,iTE:P1075:r011,TG:P0223:r003,P1075,P0223,0.6584109663963318,0.8822113275527954,0.13621003925800323
X5511bc1a1625,iTE:P0555:r006,TG:P0013:r004,P0555,P0013,0.65840744972229,0.890668511390686,0.11646512150764465
X889560d3862f,iTE:P0407:r010,TG:P0004:r003,P0407,P0004,0.6583298444747925,0.9024348258972168,0.08875156939029694
Xfe26e58a66d6,iTE:P1780:r005,TG:P0016:r005,P1780,P0016,0.6583219766616821,0.8849148750305176,0.12960530817508698
Xd8ea45af9b58,iTE:P0407:r009,TG:P0016:r005,P0407,P0016,0.6582416296005249,0.8843812942504883,0.13058245182037354
Xc8013a4000ae,iTE:P1188:r006,TG:P0316:r002,P1188,P0316,0.6581615805625916,0.8403620719909668,0.23302720487117767
Xd08faeb434bc,iTE:P0506:r004,TG:P0190:r003,P0506,P0190,0.6581472754478455,0.9011226892471313,0.09120456874370575
X02d21f9a14dc,iTE:P0981:r005,TG:P0173:r002,P0981,P0173,0.6581189036369324,0.8648698925971985,0.17570006847381592
X272d529a2267,iTE:P0677:r007,TG:P0005:r001,P0677,P0005,0.6579903960227966,0.8286681175231934,0.2597423493862152
X713a75f6a1af,iTE:P0525:r004,TG:P0299:r009,P0525,P0299,0.6579230427742004,0.8506531715393066,0.2082195281982422
X2477f36dc32c,iTE:P0436:r006,TG:P0039:r006,P0436,P0039,0.6578878164291382,0.891312837600708,0.11322950571775436
X761d3a618836,iTE:P0488:r007,TG:P0094:r009,P0488,P0094,0.6578308939933777,0.8179441690444946,0.2842332124710083
Xb2b3d2ddc314,iTE:P0535:r008,TG:P0310:audit_v1_a002,P0535,P0310,0.6577757596969604,0.8325567245483398,0.24995344877243042
Xbedbc2da1b43,iTE:P1614:r006,TG:P0331:r005,P1614,P0331,0.6577437520027161,0.8353634476661682,0.2432977706193924
Xde4d1e606e08,iTE:P1024:r001,TG:P0156:r003,P1024,P0156,0.6577232480049133,0.8246661424636841,0.2681898772716522
Xad73cf6d187c,iTE:P0523:r007,TG:P0030:r004,P0523,P0030,0.657660186290741,0.851250171661377,0.2059502750635147
Xf25bc796293f,iTE:P0413:r006,TG:P0054:r001,P0413,P0054,0.6576232314109802,0.8527481555938721,0.20233169198036194
Xc957a25051eb,iTE:P0609:r008,TG:P0016:r005,P0609,P0016,0.6576164364814758,0.8896929025650024,0.11610471457242966
X8ea2e19b0b7b,iTE:P1679:r003,TG:P0122:r001,P1679,P0122,0.6576066017150879,0.8568284511566162,0.19275565445423126
Xe59b885ab29c,iTE:P0434:r001,TG:P0043:r002,P0434,P0043,0.6575800180435181,0.8758334517478943,0.1483219861984253
X4ab94f832c02,iTE:P0453:r006,TG:P0316:r002,P0453,P0316,0.6575604677200317,0.8766785860061646,0.14628492295742035
Xaf149505ac76,iTE:P1512:r013,TG:P0270:r007,P1512,P0270,0.6575409770011902,0.8328193426132202,0.24855807423591614
Xc14b0fccd1a6,iTE:P0854:r009,TG:P0177:r003,P0854,P0177,0.6575330495834351,0.824005126953125,0.2690982222557068
X8455f8ffa2d5,iTE:P1520:r012,TG:P0156:r003,P1520,P0156,0.657511830329895,0.8316624164581299,0.25116056203842163
X698441c7e6fb,iTE:P0462:r001,TG:P0067:r005,P0462,P0067,0.6575044989585876,0.8591421842575073,0.18701650202274323
X2afc6b21ad03,iTE:P0572:r006,TG:P0005:r001,P0572,P0005,0.6574923992156982,0.8790866732597351,0.1404390037059784
X6f2c909a6a74,iTE:P1292:r008,TG:P0014:r002,P1292,P0014,0.6574788093566895,0.8686527013778687,0.16473962366580963
Xa78366ae3392,iTE:P0342:r009,TG:P0114:r006,P0342,P0114,0.6574687957763672,0.8934086561203003,0.10694252699613571
Xeea27890850a,iTE:P0403:r005,TG:P0005:r001,P0403,P0005,0.6574543118476868,0.8452506065368652,0.2192629873752594
Xcef9fc6051e9,iTE:P0686:r010,TG:P0039:r006,P0686,P0039,0.6574406623840332,0.8763181567192078,0.14672647416591644
Xa10c0b2d5d0a,iTE:P0514:r011,TG:P0302:r005,P0514,P0302,0.6573857069015503,0.8494560122489929,0.20922169089317322
Xcc9567f12480,iTE:P0496:r007,TG:P0075:r005,P0496,P0075,0.6573405265808105,0.8910210132598877,0.11208610236644745
X6c821c23dc45,iTE:P1479:r016,TG:P0097:r004,P1479,P0097,0.657223105430603,0.8706519603729248,0.15922239422798157
Xaf49a3b8216c,iTE:P0356:r011,TG:P0099:r003,P0356,P0099,0.657220721244812,0.8663962483406067,0.16914445161819458
