retrieval_unit_id,domain,label,mention_count,paper_support,representative_mention_ids,unit_status
TG:retrieval:b062a13117d0a6,TG,copper electrodes,1,1,TG:P0267:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:ac04adadd1101b,TG,copper hexacyanoferrate cathode and a Cu/Cu2+ anode,1,1,TG:P0184:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:25cf535032e514,TG,corrosion,2,2,TG:P0326:n2;TG:P0327:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:34d4da4fbad383,TG,corrosion area,1,1,TG:P0323:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:1aa8b41b4be2f2,TG,corrosion rates,1,1,TG:P0124:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:333140a0d151ab,TG,cotton/PPy photothermal layer,1,1,TG:P0156:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:f707d2bb5de8c8,TG,counterions mobile,1,1,TG:P0249:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:9bc9a341f9c00e,TG,coupled ionic Seebeck effect,1,1,TG:P0180:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:ab130a8a284287,TG,creation of the concentration difference,1,1,TG:P0318:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:d50071e927a2b6,TG,crosstalk between pixels,1,1,TG:P0158:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:7af2f32ce76420,TG,crystalline hydrate melting at the high temperature or the crystallization at the low temperature,1,1,TG:P0318:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:dcb34b271703ff,TG,crystallization,1,1,TG:P0059:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:0204472e6107e6,TG,crystallization induced by Gdm(+) with [Fe(CN)(6)](4-),1,1,TG:P0167:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:d1e1b2801f2a6e,TG,crystallization nucleation rates,1,1,TG:P0053:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:47844a93542210,TG,crystallization of [Fe(CN)6]4-,1,1,TG:P0031:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:97b0560280ed60,TG,current,2,2,TG:P0175:n3;TG:P0094:n5,retrieval_group_only_no_semantic_merge
TG:retrieval:b5c57c27341834,TG,current and potential,1,1,TG:P0217:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:3faa3d62d14e0d,TG,current and power output,1,1,TG:P0103:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:0e24585027730f,TG,current continuously,1,1,TG:P0134:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:1f9afd542a944a,TG,current density,1,1,TG:P0011:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:3641b3dde07f68,TG,current generation capacity and overall efficiency,1,1,TG:P0289:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:dcf198e150dc49,TG,current-voltage curves,1,1,TG:P0129:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:d6e1ef70440757,TG,dE/dT,1,1,TG:P0125:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:b40aca4c49d3a0,TG,decomplexation and re-entanglement of gelatin chains,1,1,TG:P0040:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:0dd40f586d0a02,TG,decoupling of thermopower and ionic conductivity,1,1,TG:P0096:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:559f8bdbda9320,TG,decrease in electron transfer resistance,1,1,TG:P0003:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:a34bd89628d349,TG,deformation,1,1,TG:P0082:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:4d744fdafb014e,TG,deformation of the droplet,1,1,TG:P0221:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:4e8867fb60ae0e,TG,degrade the complexes of Fe(H2O)5Cl(2)(+),1,1,TG:P0258:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:f7c9b0013d99d9,TG,degrees of freedom and ordering of the solvent,1,1,TG:P0195:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:c51ee21cfe6202,TG,dense network structure,1,1,TG:P0269:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:e43e6c1ab19ed7,TG,dependence of solubility of sodium hydroxide on temperature,1,1,TG:P0116:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:103a1caf76be5d,TG,deprotonation of the n-type redox couple Fe3+/Fe2+,1,1,TG:P0139:n5,retrieval_group_only_no_semantic_merge
TG:retrieval:c0b93202e6b01d,TG,desert sand grains mixed with the Cu(NO3)2 aqueous electrolyte,1,1,TG:P0070:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:357c9993875bc1,TG,desolvation of redox ions,1,1,TG:P0025:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:29aa839423e78f,TG,dielectric permittivity,1,1,TG:P0111:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:efe29b11a9c7f2,TG,diethylenetriaminepentaacetic acid,1,1,TG:P0097:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:ee7aeded623617,TG,difference in entropy contributions,1,1,TG:P0063:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:5caf4b74ef918a,TG,differences in hydration shell behavior between the oxidant and reductant,1,1,TG:P0020:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:99c5351a2bac6d,TG,different diffusivity of individual ions,1,1,TG:P0220:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:a3b28bb96c9d68,TG,different functional groups,1,1,TG:P0188:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:c29692c38f7d6b,TG,different solvation environment near the electrodes,1,1,TG:P0278:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:ae544b7af8b85b,TG,diffusion coefficient,1,1,TG:P0224:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:9f07d9daee9ad9,TG,diffusion pathways of electrolyte ions,1,1,TG:P0300:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:a89fc7e5427b16,TG,diffusion-convection transport,1,1,TG:P0129:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:780c1e5a80228d,TG,diffusion-migration transport,1,1,TG:P0129:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:6c75dd31b6fa44,TG,diffusive boundary layers,1,1,TG:P0303:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:3f78ba55b6756f,TG,diffusive mass transfer,1,1,TG:P0253:n6,retrieval_group_only_no_semantic_merge
TG:retrieval:1558d4ec8ce0dc,TG,diluting the different ILs with propylene carbonate,1,1,TG:P0307:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:95bc2626ab475d,TG,dipole orientation disorder,1,1,TG:P0078:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:49adb7d6d1e7f7,TG,direct voltage,1,1,TG:P0221:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:e9baaa1d7fa322,TG,directional freeze-thawing method,1,1,TG:P0096:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:0c436aab14a212,TG,discharges continuously,1,1,TG:P0204:n5,retrieval_group_only_no_semantic_merge
TG:retrieval:cc6deeedddb7d0,TG,disorder within its solvation shell,1,1,TG:P0251:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:0ddef6e8d0fc69,TG,disperse the stress,1,1,TG:P0269:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:ac691b1d06e1fd,TG,disrupting water structures,1,1,TG:P0046:n5,retrieval_group_only_no_semantic_merge
TG:retrieval:9b7c05361632bd,TG,dissociation and diffusion of Na+ and H+,1,1,TG:P0276:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:be9fd247023fcd,TG,dissolution of the gold nanoparticles,1,1,TG:P0107:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:31b4dc75babba2,TG,distillation of sodium hydroxide solution in temperature gradient,1,1,TG:P0116:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:2c7fc669e088ad,TG,"distributions of ions, molecule net charge, and electrical potential",1,1,TG:P0120:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:23ceb135c77ff7,TG,dominant ion can be alternated between cations and anions,1,1,TG:P0273:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:d3441ad87bf16e,TG,double-acting ion migration,1,1,TG:P0194:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:2477cafb894093,TG,double-jellyroll structure of the LFP cell,1,1,TG:P0256:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:21627172ed7cec,TG,double-layer thermogalvanic cell (DTGC) architecture,1,1,TG:P0021:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:935047ab34244e,TG,double-network porous structure,1,1,TG:P0261:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:e90809fe490bfc,TG,dual-crosslinked structure,1,1,TG:P0047:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:8c1cb1ff71a6f7,TG,dynamic crosslinked double networks,1,1,TG:P0190:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:97aad1d5fbe416,TG,effective concentration of free I-3(-) ions in the cold cell,1,1,TG:P0299:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:c6a3a3fd212556,TG,effective surface area,1,1,TG:P0186:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:05caf78eab06c8,TG,effective thermal conductivity,1,1,TG:P0086:n5,retrieval_group_only_no_semantic_merge
TG:retrieval:e380377dbc342c,TG,effective working ambient temperature range,1,1,TG:P0155:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:b3b8ab66b02ea5,TG,efficiency,2,2,TG:P0115:n3;TG:P0133:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:76d0b7fc262095,TG,efficiency and power density,1,1,TG:P0205:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:704ea247494909,TG,efficiency of the device,1,1,TG:P0321:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:809d9faf6d0f7b,TG,elastic modulus,1,1,TG:P0271:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:195509cbe46ffb,TG,electric power generation,1,1,TG:P0037:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:3ca65ab2ad7ece,TG,electrical conductivity,1,1,TG:P0207:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:e7bbc7898f31de,TG,electrical double layer (EDL) overlap,1,1,TG:P0174:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:17c80fd6e152a2,TG,electrical energy,1,1,TG:P0114:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:1755a9c95f8bac,TG,electrical outputs,1,1,TG:P0231:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:087881be01e187,TG,electrical performance,1,1,TG:P0013:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:14b720a56b3f71,TG,electrical potential difference between the electrodes,1,1,TG:P0292:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:6124a674f6fa88,TG,electrical power,2,2,TG:P0041:n3;TG:P0133:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:1c9eb916f49ed9,TG,electricity generation,2,2,TG:P0177:n4;TG:P0276:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:a46d9ed71b7b9f,TG,electroactive interface,1,1,TG:P0199:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:9451f9d97d7cd4,TG,electroactive surface area,2,2,TG:P0169:n2;TG:P0219:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:336c4140796b63,TG,electrocatalysis,1,1,TG:P0095:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:16a3022b0f2869,TG,electrochemical active surface,1,1,TG:P0300:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:e7b0a0a8a6726c,TG,electrochemical potential,1,1,TG:P0173:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:0430215b57ddb0,TG,"electrochemical reaction involving the Cu electrode, ethylenediamine (en), and their chelated compound Cu(en)2 2+",1,1,TG:P0022:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:49a9a900b6fe0f,TG,electrochemical reactions between hydrogen-absorbing metals and hydride ion in molten salts,1,1,TG:P0132:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:d21d5013b8f167,TG,electrochemical thermopower,1,1,TG:P0192:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:c7342afa2274db,TG,electrochemically accessible surface areas,1,1,TG:P0289:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:ea6b132070b2dc,TG,electrochemically active surface area,1,1,TG:P0135:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:8fb58b09731b27,TG,electrode area in contact with the electrolyte,1,1,TG:P0187:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:5ade136506b22f,TG,electrode composition,1,1,TG:P0186:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:d9155b0b25ea71,TG,electrode kinetics,1,1,TG:P0089:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:06e664365b425b,TG,electrode spacing,1,1,TG:P0121:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:093494cc9cf2bd,TG,electrodes' heat storage and release capability,1,1,TG:P0050:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:6c11edd7870173,TG,electrolyte concentration,1,1,TG:P0229:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:5f67823c585c24,TG,electrolyte concentration distribution,1,1,TG:P0010:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:bd7e500f8cd4cb,TG,electrolyte infiltration,1,1,TG:P0268:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:de3271484655dd,TG,electrolyte solvent (EC:DMC vs PC),1,1,TG:P0125:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:d2f6b07584b148,TG,electron transfer,1,1,TG:P0293:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:5f2aaf7b523a5d,TG,electron transfer resistance,1,1,TG:P0107:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:574ac318ce8fd0,TG,electronic activation energy,1,1,TG:P0056:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:0c59b2b51a5322,TG,electrophoretic charge number of colloidal particles,1,1,TG:P0224:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:b8cf517bf9506e,TG,electrostatic electrocatalysis,1,1,TG:P0041:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:ba848014444303,TG,electrostatic interactions between the PEDOT:PSS matrix and the Fe2+/3+ ions,1,1,TG:P0014:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:b42ce68a31a8a9,TG,encapsulation of a guest,1,1,TG:P0195:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:1f189daeb2bf63,TG,energy conversion,1,1,TG:P0115:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:67b1acb206baf5,TG,energy conversion efficiency,1,1,TG:P0213:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:36eb5347fe1720,TG,energy dissipation,1,1,TG:P0047:n6,retrieval_group_only_no_semantic_merge
TG:retrieval:f02850c74318fd,TG,enhancing (suppressing) heat transfer between the hot (cold) side and ambient air,1,1,TG:P0077:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:0d04494447cb57,TG,entropically-driven processes,1,1,TG:P0065:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:67671a2f53dd91,TG,entropy,1,1,TG:P0195:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:d19dc9d1b6a37e,TG,entropy change and concentration difference of redox couple,1,1,TG:P0179:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:d51c20bd6f84e7,TG,entropy change available for electrochemical refrigeration,1,1,TG:P0002:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:fcc01428b76697,TG,entropy change of redox reaction,1,1,TG:P0146:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:3d90df9bec9696,TG,entropy change of the overall redox system,1,1,TG:P0192:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:79e48e27e7f7a7,TG,entropy changes of lithium iron phosphate,1,1,TG:P0212:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:45640b7e95756d,TG,entropy changes with temperature,1,1,TG:P0188:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:a1ff92958cc453,TG,entropy difference of solvation structure,1,1,TG:P0162:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:6309c09c15d3df,TG,entropy difference of the [Fe(CN)6]3-/4-redox couple,1,1,TG:P0084:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:25d2fc370f09b1,TG,entropy difference of the redox couple,1,1,TG:P0090:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:9595cc35bf245a,TG,entropy difference of thermogalvanic ions,1,1,TG:P0182:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:15354d163b7f31,TG,environmental stability,1,1,TG:P0013:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:7ed8c2b7c82649,TG,"equilibrium between the HQ and its redox partner, benzoquinone (BQ)",1,1,TG:P0034:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:e20886dd2e0666,TG,eta(r),1,1,TG:P0006:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:d4274184574503,TG,ethanol,2,2,TG:P0018:n1;TG:P0270:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:151cb5909e545c,TG,ethylene glycol solvent exchange,1,1,TG:P0032:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:ace458e2f086e4,TG,eutectic properties of DES,1,1,TG:P0246:n6,retrieval_group_only_no_semantic_merge
TG:retrieval:78ae49088f9c50,TG,evaporation of the solvent,1,1,TG:P0059:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:3019071d610565,TG,exchange current density,1,1,TG:P0146:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:b581cb46c103ad,TG,exchanging electrons between ions and electrodes,1,1,TG:P0304:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:b83b6cd7791534,TG,exogenous electric field,1,1,TG:P0001:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:5759844e40b2f8,TG,experimentally determined efficiency,1,1,TG:P0092:n4,retrieval_group_only_no_semantic_merge
TG:retrieval:c74b9abdf2a320,TG,extent of lithium intercalation (x),1,1,TG:P0125:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:535de2f2dba351,TG,extracting self-existent intrinsic temperature features,1,1,TG:P0036:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:199b0cae0ee40c,TG,facial muscle activities,1,1,TG:P0168:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:fca2e5ef50f571,TG,facial thermoelectric variation,1,1,TG:P0168:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:8c8ff3ee61da42,TG,fast redox-mediated electron transfer,1,1,TG:P0289:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:dcd6d8bd2f5503,TG,ferromagnetic iron compounds,1,1,TG:P0290:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:29e9b74b5eaf8e,TG,first solvation shell,1,1,TG:P0078:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:01837f8a94ec00,TG,flexibility at -80 degrees C,1,1,TG:P0052:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:01a768d72cb6fb,TG,flexible stretchable properties,1,1,TG:P0068:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:d2e584f0075836,TG,formation of Li+(H2O)n hydration structure,1,1,TG:P0004:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:d1784ba84a9072,TG,formation of charge-transfer complexes,1,1,TG:P0218:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:2036190c6ac043,TG,formation of hydrogen bonds along the three dimensional directions,1,1,TG:P0057:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:25268dd0fc3cb9,TG,"formation of the aqueous species FeBr2(aq) and FeBr3(aq) and destabilization of the solid species Fe, Fe(OH)(2)(s), Fe3O4, and Fe2O3",1,1,TG:P0323:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:45fe47f1ac30cc,TG,formation of the ion pairs,1,1,TG:P0285:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:60e03f36936b52,TG,fractal microstructure of the hydrogel,1,1,TG:P0150:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:7f1f8d597baa07,TG,freezing,1,1,TG:P0166:n5,retrieval_group_only_no_semantic_merge
TG:retrieval:cb40519fb26a33,TG,fully additive and scalable fabrication strategy,1,1,TG:P0028:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:10d23f390434fb,TG,functional groups on PACS,1,1,TG:P0197:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:098b2fe5eb9975,TG,galvanic corrosion rates of copper,1,1,TG:P0230:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:9d159ecc79dc1d,TG,galvanic currents,1,1,TG:P0118:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:aab80254b87e4c,TG,gas-containing electrolyte layer,1,1,TG:P0109:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:e5c908828b54c0,TG,gel electrolytes with positive and negative thermo-electrochemical Seebeck coefficients,1,1,TG:P0178:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:cf8fea88f5f2f0,TG,gel patch,1,1,TG:P0064:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:25a8c07599c62d,TG,gel structure,1,1,TG:P0161:n2,retrieval_group_only_no_semantic_merge
TG:retrieval:39210caf2a6f29,TG,gelatin as a polymer network,1,1,TG:P0068:n1,retrieval_group_only_no_semantic_merge
TG:retrieval:dd460f775c399c,TG,gelation of methylcellulose and KCl-induced complexation,1,1,TG:P0179:n3,retrieval_group_only_no_semantic_merge
TG:retrieval:7557da1a7f647f,TG,gelled electrolytes,2,2,TG:P0092:n3;TG:P0208:n1,retrieval_group_only_no_semantic_merge
