candidate_id,domain,left_unit_id,right_unit_id,left_label,right_label,left_paper_support,right_paper_support,candidate_channels,char_ngram_cosine,structural_jaccard,literal_key_equal,decision_status,concept_relation,human_reason
pair:92cb7ad1d7b80bc3,TG,TG:retrieval:7c3e38945087dc,TG:retrieval:8cd0541cb0e793,reducing the mass transfer and ion transfer resistance,mass transfer resistance,1,1,char_ngram_tfidf,0.67603,0.0,False,unreviewed_candidate,,
pair:67ebde933066104a,TG,TG:retrieval:25d2fc370f09b1,TG:retrieval:d19dc9d1b6a37e,entropy difference of the redox couple,entropy change and concentration difference of redox couple,1,1,char_ngram_tfidf,0.675314,0.0,False,unreviewed_candidate,,
pair:39fedaed03d0a3e3,TG,TG:retrieval:4a606af997cb13,TG:retrieval:81b7f0b52b56ba,short circuit current,short-circuit current density,1,1,char_ngram_tfidf,0.674701,0.0,False,unreviewed_candidate,,
pair:de03b48ac82ed6ff,TG,TG:retrieval:c278a24343d78f,TG:retrieval:f4ad3bfafd37c5,thermal conductivity,ionic conductivity,2,4,char_ngram_tfidf,0.674048,0.0,False,unreviewed_candidate,,
pair:7e1be1326739bfc6,TG,TG:retrieval:098cf31e104199,TG:retrieval:aec74c96d338ff,hydrogel's redox kinetics,redox kinetics,1,1,char_ngram_tfidf,0.673164,0.0,False,unreviewed_candidate,,
pair:566eab06c8180568,TG,TG:retrieval:09fd1f02ad5e1d,TG:retrieval:53f767ad283cd9,Seebeck coefficient,negative ionic Seebeck coefficient,19,1,char_ngram_tfidf,0.672976,0.0,False,unreviewed_candidate,,
pair:cd5d428952279884,TG,TG:retrieval:0e7e949952fd9d,TG:retrieval:b99fead199ac03,initial Seebeck coefficient,Seebeck coefficients,1,2,char_ngram_tfidf,0.672282,0.0,False,unreviewed_candidate,,
pair:23c5f879c4911728,TG,TG:retrieval:09fd1f02ad5e1d,TG:retrieval:0f7abdcda94d4a,Seebeck coefficient,apparent Seebeck coefficients,19,1,char_ngram_tfidf,0.670582,0.0,False,unreviewed_candidate,,
pair:37ebeec116ac6719,TG,TG:retrieval:087881be01e187,TG:retrieval:f33af28b6a45b8,electrical performance,cell performance,1,1,char_ngram_tfidf,0.67047,0.0,False,unreviewed_candidate,,
pair:80823f83f505fe40,TG,TG:retrieval:9c13b05cadad1b,TG:retrieval:c40a77d260d831,ion concentration gradients,ion concentration,1,1,char_ngram_tfidf,0.670434,0.0,False,unreviewed_candidate,,
pair:3c81dc21731c97e8,TG,TG:retrieval:cbd769a8aefe16,TG:retrieval:ed836b3401f401,thermosensitive crystallization process,Cu-based thermosensitive crystallization,1,1,char_ngram_tfidf,0.669181,0.0,False,unreviewed_candidate,,
pair:8a376aab7193ca66,TG,TG:retrieval:ae54457f61857f,TG:retrieval:d9627997fdee71,power density output,power output density,1,1,char_ngram_tfidf,0.668197,0.0,False,unreviewed_candidate,,
pair:ea023d4c2e02568c,TG,TG:retrieval:9339be66084b0a,TG:retrieval:9c13b05cadad1b,concentration gradient effects,ion concentration gradients,1,1,char_ngram_tfidf,0.668013,0.0,False,unreviewed_candidate,,
pair:2eb4b4414ff40787,TG,TG:retrieval:4c908e59029d33,TG:retrieval:a9e6d297794a9f,hydrogen bonds between water molecules,hydrogen bonds between DMSO and EG molecules,1,1,char_ngram_tfidf,0.667817,0.0,False,unreviewed_candidate,,
pair:09bfb2b8ac7483ac,TG,TG:retrieval:3e7dac7c73ba01,TG:retrieval:935047ab34244e,incorporating a cationic pair into a cationic electroactive network (CN),double-network porous structure,1,1,legacy_role_neighborhood,0.0,0.666667,False,unreviewed_candidate,,
pair:92c93b23820b27dd,TG,TG:retrieval:682372aa8fdd70,TG:retrieval:b1add79003f422,host-guest interaction,temperature-dependent host-guest interaction,1,1,char_ngram_tfidf,0.665184,0.0,False,unreviewed_candidate,,
pair:bbb13f0ad8cea2c7,TG,TG:retrieval:087881be01e187,TG:retrieval:4a1898716ef677,electrical performance,performance,1,4,char_ngram_tfidf,0.665145,0.0,False,unreviewed_candidate,,
pair:9988b22c030dd980,TG,TG:retrieval:09fd1f02ad5e1d,TG:retrieval:7bd386fe3fc29f,Seebeck coefficient,system's Seebeck coefficient,19,1,char_ngram_tfidf,0.663857,0.0,False,unreviewed_candidate,,
pair:38ca02e36eba7c46,TG,TG:retrieval:9ca52161c3162c,TG:retrieval:b99fead199ac03,apparent Seebeck coefficient,Seebeck coefficients,1,2,char_ngram_tfidf,0.662235,0.0,False,unreviewed_candidate,,
pair:a7926cc6847b56bd,TG,TG:retrieval:b264adde8ca5df,TG:retrieval:bf16c5b081de0c,chaotropic effect,synergistic chaotropic effect,1,1,char_ngram_tfidf,0.662032,0.0,False,unreviewed_candidate,,
pair:fa5c46805da72f84,TG,TG:retrieval:055861b7663c07,TG:retrieval:90a83de42f3d3e,thermoelectric performance,thermogalvanic and pyroelectric performance,3,1,char_ngram_tfidf,0.661097,0.0,False,unreviewed_candidate,,
pair:7230776827fee7cf,TG,TG:retrieval:3ac625f078d3bc,TG:retrieval:4f207cc6aca2b4,thermodiffusion contribution,thermodiffusion,1,3,char_ngram_tfidf,0.660907,0.0,False,unreviewed_candidate,,
pair:3d47edce66585d09,TG,TG:retrieval:5b7fd3ea49d649,TG:retrieval:d66886536006a4,water retention,thermopower retention,2,1,char_ngram_tfidf,0.65975,0.0,False,unreviewed_candidate,,
pair:92682eefbd95b300,TG,TG:retrieval:99cd8f86129b8e,TG:retrieval:d9627997fdee71,output power density,power output density,1,1,char_ngram_tfidf,0.659638,0.0,False,unreviewed_candidate,,
pair:b05382f0281d7cbc,TG,TG:retrieval:5f2aaf7b523a5d,TG:retrieval:d2f6b07584b148,electron transfer resistance,electron transfer,1,1,char_ngram_tfidf,0.659586,0.0,False,unreviewed_candidate,,
pair:7ea39d5cefa83b85,TG,TG:retrieval:1cfde907dadf38,TG:retrieval:fe6ba53124bd1a,solvation entropy difference,solvation entropy,1,1,char_ngram_tfidf,0.657288,0.0,False,unreviewed_candidate,,
pair:bf05762b3cb19398,TG,TG:retrieval:17c80fd6e152a2,TG:retrieval:71a4ad695c4934,electrical energy,thermal energy,1,1,char_ngram_tfidf,0.655271,0.0,False,unreviewed_candidate,,
pair:e4207add54373db2,TG,TG:retrieval:1f9afd542a944a,TG:retrieval:3019071d610565,current density,exchange current density,1,1,char_ngram_tfidf,0.655243,0.0,False,unreviewed_candidate,,
pair:ef261f3810fc2924,TG,TG:retrieval:35242df890d139,TG:retrieval:9c159c91bb505b,power conversion efficiency,solar thermal conversion efficiency,1,1,char_ngram_tfidf,0.654739,0.0,False,unreviewed_candidate,,
pair:99a8bf313bc97dff,TG,TG:retrieval:364b0648e029b8,TG:retrieval:468793fa677c8b,mechanical performance and output power density,mechanical performance,1,1,char_ngram_tfidf,0.653869,0.0,False,unreviewed_candidate,,
pair:2a3452926b368aba,TG,TG:retrieval:223e23ae0b264f,TG:retrieval:f4ad3bfafd37c5,superior ionic conductivity,ionic conductivity,1,4,char_ngram_tfidf,0.652785,0.0,False,unreviewed_candidate,,
pair:866ea28aead6a07a,TG,TG:retrieval:63858b1c570195,TG:retrieval:c278a24343d78f,ionic electrical conductivity,thermal conductivity,1,2,char_ngram_tfidf,0.652068,0.0,False,unreviewed_candidate,,
pair:7cc50bdc87172622,TG,TG:retrieval:672fba8db98e08,TG:retrieval:c6d38e57557327,thermoelectric power and efficiency,thermoelectric power,1,2,char_ngram_tfidf,0.649506,0.0,False,unreviewed_candidate,,
pair:c055d07817d21547,TG,TG:retrieval:200003a8334827,TG:retrieval:66144d36b9c1d6,small salt concentration gradient,concentration gradient,1,2,char_ngram_tfidf,0.648462,0.0,False,unreviewed_candidate,,
pair:0afdbc86b194bc2f,TG,TG:retrieval:302c28d1d938d4,TG:retrieval:b10fd157dcbc3b,wide operational temperature range,operation temperature range,1,1,char_ngram_tfidf,0.648188,0.0,False,unreviewed_candidate,,
pair:6420189201524c21,TG,TG:retrieval:99cd8f86129b8e,TG:retrieval:ae54457f61857f,output power density,power density output,1,1,char_ngram_tfidf,0.647733,0.0,False,unreviewed_candidate,,
pair:e4a21978466b3b6c,TG,TG:retrieval:2422e9549a96e9,TG:retrieval:40e173170fd21a,salinity and temperature gradient,temperature gradient,1,4,char_ngram_tfidf,0.647641,0.0,False,unreviewed_candidate,,
pair:6bfa45253ba1a848,TG,TG:retrieval:35713ca02536c7,TG:retrieval:6ce027334b7a20,thermovoltage,thermovoltage signals,1,1,char_ngram_tfidf,0.646231,0.0,False,unreviewed_candidate,,
pair:dd9f297df8fc9200,TG,TG:retrieval:2bada4013d3045,TG:retrieval:7c3394f61a21e1,temperature difference across the cell,temperature difference,1,3,char_ngram_tfidf,0.645326,0.0,False,unreviewed_candidate,,
pair:077443994f577901,TG,TG:retrieval:98b27b3827211d,TG:retrieval:ef3f7b1e7a4aa2,Mass transport,ion transport,1,1,char_ngram_tfidf,0.645149,0.0,False,unreviewed_candidate,,
pair:d94bffdc9daa7840,TG,TG:retrieval:cd8fe087b4d436,TG:retrieval:ef3f7b1e7a4aa2,mass transport,ion transport,1,1,char_ngram_tfidf,0.645149,0.0,False,unreviewed_candidate,,
pair:14be9c2521627c1d,TG,TG:retrieval:3faa3d62d14e0d,TG:retrieval:933a27575fdacf,current and power output,power output,1,2,char_ngram_tfidf,0.644722,0.0,False,unreviewed_candidate,,
pair:5d2c411fa9444b45,TG,TG:retrieval:7ac8f452d7676d,TG:retrieval:9bc9a341f9c00e,Seebeck effect,coupled ionic Seebeck effect,2,1,char_ngram_tfidf,0.644184,0.0,False,unreviewed_candidate,,
pair:00cb760bafae47b5,TG,TG:retrieval:9ebc0fcfa80e3d,TG:retrieval:c2353cae1e8c1a,ioninduced crystallization,stretching-induced crystallization,1,1,char_ngram_tfidf,0.644082,0.0,False,unreviewed_candidate,,
pair:e7d677f9b6c48c1c,TG,TG:retrieval:4811c1dab58b4c,TG:retrieval:7a3fe78cd4a7f9,output power,peak output power,3,1,char_ngram_tfidf,0.643794,0.0,False,unreviewed_candidate,,
pair:9093907cd5481662,TG,TG:retrieval:933a27575fdacf,TG:retrieval:ae54457f61857f,power output,power density output,2,1,char_ngram_tfidf,0.642037,0.0,False,unreviewed_candidate,,
pair:9aa7d66fe81cbce8,TG,TG:retrieval:66144d36b9c1d6,TG:retrieval:aba77aeae1e828,concentration gradient,concentration gradient of redox ion pairs,2,1,char_ngram_tfidf,0.641895,0.0,False,unreviewed_candidate,,
pair:dbf389057014d0dc,TG,TG:retrieval:063259d1f77f8f,TG:retrieval:48911e34745779,short-circuit current,Seebeck voltages and short-circuit currents,1,1,char_ngram_tfidf,0.640837,0.0,False,unreviewed_candidate,,
pair:b68cba803de92fa9,TG,TG:retrieval:c6a3a3fd212556,TG:retrieval:ea6b132070b2dc,effective surface area,electrochemically active surface area,1,1,char_ngram_tfidf,0.637178,0.0,False,unreviewed_candidate,,
pair:f17abbb39eb45b25,TG,TG:retrieval:a3ff73758e290a,TG:retrieval:e81d055bb2adad,continuous power output,continuous current output,2,1,char_ngram_tfidf,0.63717,0.0,False,unreviewed_candidate,,
pair:32dfd0fe18d000bd,TG,TG:retrieval:4a1898716ef677,TG:retrieval:cc1b2e617e9f99,performance,sensing performance,4,1,char_ngram_tfidf,0.637053,0.0,False,unreviewed_candidate,,
pair:301c652eb3cc1940,TG,TG:retrieval:4e1443539e142d,TG:retrieval:4e7fa4fc571f61,conversion efficiency,heat-to-electricity conversion efficiency,2,1,char_ngram_tfidf,0.636258,0.0,False,unreviewed_candidate,,
pair:65389cdd687df760,TG,TG:retrieval:06f81012937940,TG:retrieval:ad03284b802e7a,solvation entropy change and concentration ratio difference of redox ions,solvation entropy differences of redox ions,1,1,char_ngram_tfidf,0.635118,0.0,False,unreviewed_candidate,,
pair:620617ad574b7640,TG,TG:retrieval:0f9bdfc89ff537,TG:retrieval:e27095093d22d5,Thermogalvanic corrosion,thermogalvanic conversion,1,1,char_ngram_tfidf,0.634327,0.0,False,unreviewed_candidate,,
pair:2bd02d4489f6aca3,TG,TG:retrieval:18f7c1a16da335,TG:retrieval:89e24b532747aa,hydrogen bonds among water molecules,hydrogen bonding between water molecules,1,1,char_ngram_tfidf,0.634274,0.0,False,unreviewed_candidate,,
pair:1b7fd6548010fada,TG,TG:retrieval:c667aaabb4d8c5,TG:retrieval:d7e5b3feacf98c,thermodynamic and kinetic characteristics,thermodynamic and kinetic properties,1,1,char_ngram_tfidf,0.632953,0.0,False,unreviewed_candidate,,
pair:722e6768fa168248,TG,TG:retrieval:0f9bdfc89ff537,TG:retrieval:b28e2684f49be5,Thermogalvanic corrosion,thermogalvanic and heat-transfer corrosion,1,1,char_ngram_tfidf,0.632248,0.0,False,unreviewed_candidate,,
pair:9daab64b6b81cc7b,TG,TG:retrieval:3560c1a04740b8,TG:retrieval:e29dca5d39339f,power generation,cell's power generation,1,1,char_ngram_tfidf,0.632078,0.0,False,unreviewed_candidate,,
pair:260e0a5cfb615e33,TG,TG:retrieval:3ca65ab2ad7ece,TG:retrieval:f4ad3bfafd37c5,electrical conductivity,ionic conductivity,1,4,char_ngram_tfidf,0.631974,0.0,False,unreviewed_candidate,,
pair:7cb9f5c4d855af86,TG,TG:retrieval:2cdcd7aaed4cb1,TG:retrieval:3a7ebbd8452408,ion diffusion,ion diffusion coefficients,2,1,char_ngram_tfidf,0.631869,0.0,False,unreviewed_candidate,,
pair:e389bdd52d702106,TG,TG:retrieval:7b4dba7aa73e4d,TG:retrieval:933a27575fdacf,overall power output,power output,1,2,char_ngram_tfidf,0.630813,0.0,False,unreviewed_candidate,,
pair:d6f059e5833c1146,TG,TG:retrieval:4341dc6ea1a614,TG:retrieval:9b6038c8746fbb,thermodiffusive and thermogalvanic effects,thermogalvanic effect,1,9,char_ngram_tfidf,0.629447,0.0,False,unreviewed_candidate,,
pair:c76e52cd48eb5686,TG,TG:retrieval:1cfde907dadf38,TG:retrieval:a1ff92958cc453,solvation entropy difference,entropy difference of solvation structure,1,1,char_ngram_tfidf,0.629368,0.0,False,unreviewed_candidate,,
pair:593a9d269edd6341,TG,TG:retrieval:7b2c268e600f71,TG:retrieval:d9627997fdee71,power density,power output density,2,1,char_ngram_tfidf,0.628371,0.0,False,unreviewed_candidate,,
pair:3deab740047d8e4d,TG,TG:retrieval:9ebc0fcfa80e3d,TG:retrieval:dcb34b271703ff,ioninduced crystallization,crystallization,1,1,char_ngram_tfidf,0.628268,0.0,False,unreviewed_candidate,,
pair:2c0f80441f15e9a7,TG,TG:retrieval:1adc8c0287845d,TG:retrieval:81b7f0b52b56ba,sustainable short-circuit-current density,short-circuit current density,1,1,char_ngram_tfidf,0.62806,0.0,False,unreviewed_candidate,,
pair:62da1db654912bd4,TG,TG:retrieval:055861b7663c07,TG:retrieval:4a1898716ef677,thermoelectric performance,performance,3,4,char_ngram_tfidf,0.62748,0.0,False,unreviewed_candidate,,
pair:b38bd22353e8e135,TG,TG:retrieval:afc038f16cb296,TG:retrieval:dfc7928d56ae8e,anion thermodiffusion,thermodiffusion term,1,1,char_ngram_tfidf,0.627381,0.0,False,unreviewed_candidate,,
pair:22189376953c4f15,TG,TG:retrieval:674120f1da5486,TG:retrieval:d9627997fdee71,power outputs,power output density,1,1,char_ngram_tfidf,0.626762,0.0,False,unreviewed_candidate,,
pair:d0b0c5cadfb1b438,TG,TG:retrieval:464afa0930063c,TG:retrieval:c83b8761e73666,maximum power density,maximum power density of 1461 mW/m(2),1,1,char_ngram_tfidf,0.625745,0.0,False,unreviewed_candidate,,
pair:40854519b86670f3,TG,TG:retrieval:5e3bbb57637208,TG:retrieval:89ccb646967ea6,output current density,output powers and current densities,1,1,char_ngram_tfidf,0.62547,0.0,False,unreviewed_candidate,,
pair:ae45cb88e0466a31,TG,TG:retrieval:39e87a5dfaa2d0,TG:retrieval:9b6038c8746fbb,thermogalvanic effect of Fe2+/Fe3+,thermogalvanic effect,1,9,char_ngram_tfidf,0.625092,0.0,False,unreviewed_candidate,,
pair:d7fbc6a9b2224506,TG,TG:retrieval:ed836b3401f401,TG:retrieval:fbd6da8a946037,Cu-based thermosensitive crystallization,thermosensitive-crystallization,1,1,char_ngram_tfidf,0.624733,0.0,False,unreviewed_candidate,,
pair:2c9f601d4bb1cb04,TG,TG:retrieval:01cb523d2855e9,TG:retrieval:464afa0930063c,maximum power density of 660 mW m(-1),maximum power density,1,1,char_ngram_tfidf,0.624166,0.0,False,unreviewed_candidate,,
pair:b416c28ba4bbffe2,TG,TG:retrieval:3435acf01e3fc5,TG:retrieval:fa61ef3506c396,open-circuit voltage,higher open-circuit voltage than graphite,2,1,char_ngram_tfidf,0.624032,0.0,False,unreviewed_candidate,,
pair:b751a1549e7db2b5,TG,TG:retrieval:4b7d4bc672fbcf,TG:retrieval:6191b5381aad91,n-type thermopower,thermopower,1,14,char_ngram_tfidf,0.62319,0.0,False,unreviewed_candidate,,
pair:e9472cd60ea363f6,TG,TG:retrieval:bac68ba3ca4912,TG:retrieval:e380377dbc342c,wide working temperature range,effective working ambient temperature range,1,1,char_ngram_tfidf,0.622522,0.0,False,unreviewed_candidate,,
pair:677610fbe79645e4,TG,TG:retrieval:67b1acb206baf5,TG:retrieval:9c159c91bb505b,energy conversion efficiency,solar thermal conversion efficiency,1,1,char_ngram_tfidf,0.621062,0.0,False,unreviewed_candidate,,
pair:9ea36e268a675687,TG,TG:retrieval:53f767ad283cd9,TG:retrieval:b99fead199ac03,negative ionic Seebeck coefficient,Seebeck coefficients,1,2,char_ngram_tfidf,0.621036,0.0,False,unreviewed_candidate,,
pair:55c9a888c4e4d120,TG,TG:retrieval:333140a0d151ab,TG:retrieval:b38c11cd557a35,cotton/PPy photothermal layer,photothermal layer,1,1,char_ngram_tfidf,0.619728,0.0,False,unreviewed_candidate,,
pair:16ce57700a32afff,TG,TG:retrieval:583c261fa9b9fc,TG:retrieval:c5511a256a5e96,thermogalvanic corrosion of the copper electrode,thermogalvanic corrosion of iron,1,1,char_ngram_tfidf,0.618779,0.0,False,unreviewed_candidate,,
pair:caa04011001c1b85,TG,TG:retrieval:47844a93542210,TG:retrieval:dcb34b271703ff,crystallization of [Fe(CN)6]4-,crystallization,1,1,char_ngram_tfidf,0.618627,0.0,False,unreviewed_candidate,,
pair:423ad6b57aa5c99e,TG,TG:retrieval:5c16250fd4bb69,TG:retrieval:a96f0b73f0961a,sensitivity,higher sensitivity,2,1,char_ngram_tfidf,0.618478,0.0,False,unreviewed_candidate,,
pair:73eb8fea1f52b107,TG,TG:retrieval:4ab3c9751650d7,TG:retrieval:c1c65175e9223a,redox reaction entropy,redox solvation entropy,1,1,char_ngram_tfidf,0.618044,0.0,False,unreviewed_candidate,,
pair:04571384293ddaf4,TG,TG:retrieval:b3afa34fb9b3b4,TG:retrieval:c40a77d260d831,thermal concentration,ion concentration,1,1,char_ngram_tfidf,0.617867,0.0,False,unreviewed_candidate,,
pair:1075eca2e7dd652d,TG,TG:retrieval:aba77aeae1e828,TG:retrieval:daac3d953b48b7,concentration gradient of redox ion pairs,concentration gradients,1,1,char_ngram_tfidf,0.61765,0.0,False,unreviewed_candidate,,
pair:9abd3cdd57af07e0,TG,TG:retrieval:71d48b62233929,TG:retrieval:933a27575fdacf,maximum power output,power output,1,2,char_ngram_tfidf,0.61713,0.0,False,unreviewed_candidate,,
pair:212a6d0560b685d0,TG,TG:retrieval:3ca65ab2ad7ece,TG:retrieval:a1da4e734503b9,electrical conductivity,low thermal conductivity,1,2,char_ngram_tfidf,0.617047,0.0,False,unreviewed_candidate,,
pair:9120678132cca846,TG,TG:retrieval:4306f790b68fbd,TG:retrieval:f4ad3bfafd37c5,high conductivity,ionic conductivity,1,4,char_ngram_tfidf,0.615928,0.0,False,unreviewed_candidate,,
pair:321af5ebcc6d0a68,TG,TG:retrieval:02a4b85354ccdd,TG:retrieval:03b9dc6eed5cec,thermogalvanic cell,thermogalvanic cells (TGCs),1,1,char_ngram_tfidf,0.615651,0.0,False,unreviewed_candidate,,
pair:f32203b2e2c670f7,TG,TG:retrieval:1f9afd542a944a,TG:retrieval:4efa025fa7c1ed,current density,increase in current density,1,1,char_ngram_tfidf,0.615393,0.0,False,unreviewed_candidate,,
pair:74001b2a43891e4b,TG,TG:retrieval:468793fa677c8b,TG:retrieval:f33af28b6a45b8,mechanical performance,cell performance,1,1,char_ngram_tfidf,0.614882,0.0,False,unreviewed_candidate,,
pair:2589b762c64286a6,TG,TG:retrieval:3b0484b5304e7b,TG:retrieval:45192b9f3487e2,activation overpotential,ohmic overpotential,1,2,char_ngram_tfidf,0.614779,0.0,False,unreviewed_candidate,,
pair:45190fb3b2646045,TG,TG:retrieval:4f207cc6aca2b4,TG:retrieval:9522827c849eef,thermodiffusion,thermal diffusion,3,2,char_ngram_tfidf,0.614665,0.0,False,unreviewed_candidate,,
pair:759491021d5620e1,TG,TG:retrieval:1691d0aeb8fc75,TG:retrieval:40079ccf572da1,interfacial charge transfer,interface charge transfer resistance,1,1,char_ngram_tfidf,0.613683,0.0,False,unreviewed_candidate,,
pair:f33a101d6c36e68e,TG,TG:retrieval:4e1443539e142d,TG:retrieval:b3b8ab66b02ea5,conversion efficiency,efficiency,2,2,char_ngram_tfidf,0.613523,0.0,False,unreviewed_candidate,,
pair:85acea5560df9fc9,TG,TG:retrieval:07b7f57f9beff2,TG:retrieval:364399bfb14312,anti-freezing properties,antidrying and antifreezing properties,1,1,char_ngram_tfidf,0.613257,0.0,False,unreviewed_candidate,,
pair:0a258c7b4ecf794c,TG,TG:retrieval:4c908e59029d33,TG:retrieval:9d6d8c94579196,hydrogen bonds between water molecules,hydrogen bonding between solvent molecules,1,1,char_ngram_tfidf,0.613198,0.0,False,unreviewed_candidate,,
pair:8d93a0c317d1dcbd,TG,TG:retrieval:8527ef06b5fd4b,TG:retrieval:b314ae60cb741e,temperature and pH,temperature,1,2,char_ngram_tfidf,0.613065,0.0,False,unreviewed_candidate,,
pair:3d32473c312a7d45,TG,TG:retrieval:3d1c3f5b70a011,TG:retrieval:fd6d1cc66e16df,temperature coefficient of [Fe(CN)6]3-/4-,temperature coefficient,1,2,char_ngram_tfidf,0.612894,0.0,False,unreviewed_candidate,,
pair:acc8fbbaaa027ef6,TG,TG:retrieval:464afa0930063c,TG:retrieval:7b2c268e600f71,maximum power density,power density,1,2,char_ngram_tfidf,0.612816,0.0,False,unreviewed_candidate,,
pair:5762a6ba6d403ce0,TG,TG:retrieval:0ed87ca1ed1d9b,TG:retrieval:86807e23c06ce3,thermodiffusion (Soret) effect,thermodiffusion effect,1,1,char_ngram_tfidf,0.612791,0.0,False,unreviewed_candidate,,
pair:6bbdec835d369bda,TG,TG:retrieval:7bd386fe3fc29f,TG:retrieval:b99fead199ac03,system's Seebeck coefficient,Seebeck coefficients,1,2,char_ngram_tfidf,0.612621,0.0,False,unreviewed_candidate,,
