paper_id,source,year,title,doi,concept,concept_type,graph_role
TG_0020,TG,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,10.1016/j.nanoen.2025.111189,thermal energy conversion,material_system,background
TG_0020,TG,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,10.1016/j.nanoen.2025.111189,thermogalvanic voltage,material_system,background
TG_0020,TG,2025,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,10.1016/j.nanoen.2025.111189,widespread application,material_system,background
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,power density,property_metric,background
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,temperature gradient,material_system,background
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,thermogalvanic cells,material_system,background
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,redox couple,redox_chemistry,background
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,thermoelectric conversion,material_system,background
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,high temperature,material_system,background
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,thermogalvanic cell,material_system,background
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,entropy change,material_system,recommendation_candidate
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,temperature coefficient,material_system,recommendation_candidate
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,normalized power density,property_metric,recommendation_candidate
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,n-type thermogalvanic,material_system,background
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,p-n junction,material_system,background
TG_0021,TG,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,10.1021/acsami.5c03375,reaction entropy,solvation_entropy,background
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,power density,property_metric,background
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,energy conversion,material_system,background
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,high seebeck,property_metric,background
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,redox couple,redox_chemistry,background
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,high seebeck coefficient,property_metric,background
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,thermogalvanic effect,material_system,background
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,ionic hydrogel,material_system,background
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,seebeck coefficient,property_metric,background
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,solvent exchange,material_system,background
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,redox thermogalvanic,material_system,background
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,low thermopower,property_metric,background
TG_0022,TG,2025,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,10.1021/acsapm.5c02573,water retention,material_system,background
TG_0023,TG,2026,Performance evaluation and optimal design of solar thermal liquid thermogalvanic generators without optical concentrator,10.1016/j.solener.2025.114122,thermogalvanic cells,material_system,background
TG_0023,TG,2026,Performance evaluation and optimal design of solar thermal liquid thermogalvanic generators without optical concentrator,10.1016/j.solener.2025.114122,power generation,material_system,background
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,solvation structure,material_system,recommendation_candidate
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,promotes ion desolvation,material_system,recommendation_candidate
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,temperature gradient,material_system,background
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,activation energy,material_system,background
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,redox reaction,redox_chemistry,recommendation_candidate
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,harvesting applications,material_system,recommendation_candidate
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,energy harvesting applications,material_system,recommendation_candidate
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,redox ions,material_system,recommendation_candidate
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,increases redox,material_system,background
TG_0024,TG,2025,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,10.1021/acs.chemmater.5c01558,reaction entropy,solvation_entropy,background
TG_0025,TG,2024,Recurrently gellable and thermochromic inorganic hydrogel thermogalvanic cells,10.1126/sciadv.adp4533,thermogalvanic cells,material_system,background
TG_0025,TG,2024,Recurrently gellable and thermochromic inorganic hydrogel thermogalvanic cells,10.1126/sciadv.adp4533,redox couple,redox_chemistry,background
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,hydrogel nanochannel control greatly increase seebeck coefficient,property_metric,recommendation_candidate
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,temperature difference,material_system,background
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,high seebeck,property_metric,background
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,thermogalvanic cells,material_system,background
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,high seebeck coefficient,property_metric,background
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,power generation,material_system,background
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,large seebeck,property_metric,recommendation_candidate
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,increase seebeck coefficient,property_metric,recommendation_candidate
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,increase seebeck,property_metric,recommendation_candidate
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,seebeck coefficient,property_metric,background
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,p-type seebeck,property_metric,background
TG_0026,TG,2024,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,10.1016/j.mtener.2024.101546,p-type seebeck coefficient,property_metric,background
TG_0027,TG,2025,Fully Printed Thermogalvanic Modules for Low-Grade Energy Harvesting,10.1021/acsaem.5c02080,temperature difference,material_system,background
TG_0027,TG,2025,Fully Printed Thermogalvanic Modules for Low-Grade Energy Harvesting,10.1021/acsaem.5c02080,energy conversion,material_system,background
TG_0027,TG,2025,Fully Printed Thermogalvanic Modules for Low-Grade Energy Harvesting,10.1021/acsaem.5c02080,thermogalvanic cells,material_system,background
TG_0027,TG,2025,Fully Printed Thermogalvanic Modules for Low-Grade Energy Harvesting,10.1021/acsaem.5c02080,thermogalvanic systems,material_system,background
TG_0027,TG,2025,Fully Printed Thermogalvanic Modules for Low-Grade Energy Harvesting,10.1021/acsaem.5c02080,redox electrolytes,material_system,background
TG_0027,TG,2025,Fully Printed Thermogalvanic Modules for Low-Grade Energy Harvesting,10.1021/acsaem.5c02080,temperature-dependent redox,material_system,background
TG_0028,TG,2025,AI-Informed Solvation Engineering for Thermogalvanic Electrolytes with High Thermopower,10.1021/acs.jpclett.5c02903,solvation structure,material_system,recommendation_candidate
