pair_id,domain,left_mention_id,right_mention_id,left_concept_id,right_concept_id,decision,semantic_relation,reason,review_source,review_status,merge_applied
pair:dca8b638a60b739445fa,iTE,iTE:P0344:n4,iTE:P0618:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:abab1f0bfafa1959a1f2,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:991c4f77c91972993283,iTE,iTE:P0344:n4,iTE:P0630:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:abab1f0bfafa1959a1f2,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:da7e2527c9a041827c98,iTE,iTE:P0344:n4,iTE:P0632:n3,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:abab1f0bfafa1959a1f2,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:4c81cefd65bc3b529f0c,iTE,iTE:P0344:n4,iTE:P0636:n3,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:abab1f0bfafa1959a1f2,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:2a54af4778d790b5d92d,iTE,iTE:P0344:n4,iTE:P0704:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:a5a8952bd5cf6d9878a4,accept,equivalent_to,共同定义：离子热扩散热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,equivalent_proposals,astra_adjudicated,True
pair:f573cfc8d91f022e54ae,iTE,iTE:P0344:n4,iTE:P0718:n3,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:abab1f0bfafa1959a1f2,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:070fc27ee161db9885a8,iTE,iTE:P0344:n4,iTE:P0743:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:af89048b279ef87a6c83,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 通用Seebeck系数上层定义,equivalent_proposals,astra_adjudicated,False
pair:e559ebc9d776785a4f0e,iTE,iTE:P0344:n4,iTE:P0782:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:abab1f0bfafa1959a1f2,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:68af20733556520b5e88,iTE,iTE:P0344:n4,iTE:P0785:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:abab1f0bfafa1959a1f2,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:fdbad47c9d009d62d8e9,iTE,iTE:P0344:n4,iTE:P0804:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:5d19b296559949ed05f8,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / Kelvin近似系数,equivalent_proposals,astra_adjudicated,False
pair:8e8c292151b0fa8026db,iTE,iTE:P0344:n4,iTE:P0817:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:a5a8952bd5cf6d9878a4,accept,equivalent_to,共同定义：离子热扩散热电势系数。130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。,equivalent_proposals,astra_adjudicated,True
pair:c3433611be40a755c559,iTE,iTE:P0344:n4,iTE:P0824:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:abab1f0bfafa1959a1f2,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:5decddabafbe73a52fae,iTE,iTE:P0344:n4,iTE:P0833:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:abab1f0bfafa1959a1f2,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:6a11f172f6d9a9396629,iTE,iTE:P0344:n4,iTE:P0854:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:abab1f0bfafa1959a1f2,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:17ebcbbe86d733c37663,iTE,iTE:P0344:n4,iTE:P0913:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:abab1f0bfafa1959a1f2,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:61c335fafa8c0905a519,iTE,iTE:P0344:n4,iTE:P0932:n5,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:abab1f0bfafa1959a1f2,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:7be803632e79add14a59,iTE,iTE:P0344:n4,iTE:P0964:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:abab1f0bfafa1959a1f2,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:475f0597027936b4c7d2,iTE,iTE:P0344:n4,iTE:P0988:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:d1f7f83130fc1636cd54,uncertain,uncertain,再次核对7个歧义端点完整摘要：水流耦合水泥、氧/质子气氛依赖、磁粒子贡献、Fe配合物载流机制、TiO2分量与总量、Mg2Si器件级异常单位，仍缺统一测量定义。原先已审定的分区继续有效；完成证据受限裁决，不再等待人工。,equivalent_proposals,astra_adjudicated,False
pair:a7e585974ba0e06b6489,iTE,iTE:P0344:n4,iTE:P1004:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:abab1f0bfafa1959a1f2,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 电子Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:d42d498c4e07c5b4a898,iTE,iTE:P0344:n4,iTE:P1024:n2,concept:v2:iTE:a5a8952bd5cf6d9878a4,concept:v2:iTE:c1a334ff06f0a4c8295a,reject,not_equivalent,130成员及661既有建议全部逐组读取并按定义划分。thermopower/TEP/Seebeck/S通常同义，但仅在同一载流范围及测量定义下；原摘要证明P0660/P1024/P1210/P1520/P1614是红氧系数，P0595是电子SWCNT，P0547是电动学等效系数，P0804是Kelvin近似，P1676为质子加空穴的总响应。电子、离子、红氧、混合、符号幅值、加权贡献、非线性有限温差系数不可整体传递合并。节点属性及原始数值保留，未确定定义者不跨组接受。；左右定义分别为离子热扩散热电势系数 / 红氧电化学Seebeck系数,equivalent_proposals,astra_adjudicated,False
