concept_id,domain,display_label,semantic_role,source_roles,member_count,paper_count,source_mention_ids,paper_ids,normalization_status,human_review_required,concept_type
concept:v2:TG:282de554bac09a19e690,TG,electrode composition,state_structure,"[""state_structure""]",1,1,"[""TG:P0186:n1""]","[""P0186""]",retained_identity,False,evidence_concept
concept:v2:TG:287f7c75c850b7f9d4b9,TG,p/n-type redox electrolytes flowing in multi-channels,material_entity,"[""material_entity""]",1,1,"[""TG:P0163:n1""]","[""P0163""]",retained_identity,False,evidence_concept
concept:v2:TG:28e328d3004631fb5227,TG,accumulation of potassium ions at doped CNT electrodes,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0316:n1""]","[""P0316""]",retained_identity,False,evidence_concept
concept:v2:TG:299d57c346936139130c,TG,altered solvation,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0094:n2""]","[""P0094""]",retained_identity,False,evidence_concept
concept:v2:TG:29adf0f05c32a8d20d7b,TG,environmental stability,performance_function,"[""performance_function""]",1,1,"[""TG:P0013:n3""]","[""P0013""]",retained_identity,False,evidence_concept
concept:v2:TG:29dbd9dd6b6b14fc1b70,TG,polyvinylidene fluoride diaphragm,material_entity,"[""material_entity""]",1,1,"[""TG:P0067:n1""]","[""P0067""]",retained_identity,False,evidence_concept
concept:v2:TG:2a3bd776e81947d89a42,TG,chemical heterogeneity,state_structure,"[""state_structure""]",1,1,"[""TG:P0081:n3""]","[""P0081""]",retained_identity,False,evidence_concept
concept:v2:TG:2a7f2933df99378241d0,TG,interlocking structure at the interface,state_structure,"[""state_structure""]",1,1,"[""TG:P0191:n4""]","[""P0191""]",retained_identity,False,evidence_concept
concept:v2:TG:2a9ca95dff5a351cfc29,TG,thermogalvaniccell coefficient,performance_function,"[""performance_function""]",1,1,"[""TG:P0089:n1""]","[""P0089""]",retained_identity,False,evidence_concept
concept:v2:TG:2ae0de7a34fa68ee206f,TG,confine free H2O molecules to the polymer network,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0197:n2""]","[""P0197""]",retained_identity,False,evidence_concept
concept:v2:TG:2ae73f3b7d4c0fdcd18f,TG,sensitivity,performance_function,"[""performance_function""]",1,1,"[""TG:P0007:n2""]","[""P0007""]",retained_identity,False,evidence_concept
concept:v2:TG:2b05a826ed96ef395ff9,TG,electrode spacing,condition,"[""condition""]",1,1,"[""TG:P0121:n3""]","[""P0121""]",retained_identity,False,evidence_concept
concept:v2:TG:2b15c777889da7a67a8e,TG,mass-transport limitations,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0128:n2""]","[""P0128""]",retained_identity,False,evidence_concept
concept:v2:TG:2be553ab3a7edabd1a81,TG,transport of the hydrogen ions inside the membrane,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0292:n1""]","[""P0292""]",retained_identity,False,evidence_concept
concept:v2:TG:2c0725b075d077fe6176,TG,harvesting low-grade exhaust heat produced in AFCs,performance_function,"[""performance_function""]",1,1,"[""TG:P0037:n2""]","[""P0037""]",retained_identity,False,evidence_concept
concept:v2:TG:2c10ae97b0f8fb58fbc9,TG,addition of oxygenated water and chemical salts that leach from the cement,design_strategy,"[""design_strategy""]",1,1,"[""TG:P0330:n1""]","[""P0330""]",retained_identity,False,evidence_concept
concept:v2:TG:2c3247d8b9b35a190b37,TG,evaporation of the solvent,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0059:n3""]","[""P0059""]",retained_identity,False,evidence_concept
concept:v2:TG:2c7364f9302c0b499c5f,TG,charge storage,performance_function,"[""performance_function""]",1,1,"[""TG:P0161:n4""]","[""P0161""]",retained_identity,False,evidence_concept
concept:v2:TG:2d580bcea81b1a6310db,TG,mass transfer resistance,quantity,"[""quantity""]",1,1,"[""TG:P0252:n2""]","[""P0252""]",retained_identity,False,evidence_concept
concept:v2:TG:2dea7c4cab5c6b2a2701,TG,自然对流,mechanism_process,"[""mechanism_process""]",4,4,"[""TG:P0086:n1"", ""TG:P0121:n1"", ""TG:P0189:n2"", ""TG:P0303:n1""]","[""P0086"", ""P0121"", ""P0189"", ""P0303""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:TG:2ec8d563e7cc20277908,TG,hy-groscopic salts (LiBr),material_entity,"[""material_entity""]",1,1,"[""TG:P0048:n1""]","[""P0048""]",retained_identity,False,evidence_concept
concept:v2:TG:2ed6f45c682c240dc6d6,TG,凝胶最大温差,quantity,"[""quantity""]",1,1,"[""TG:P0051:n3""]","[""P0051""]",retained_identity,False,evidence_concept
concept:v2:TG:2f2e601b16ed6a92c102,TG,modulation of the chaotropicity of counteranions,design_strategy,"[""design_strategy""]",1,1,"[""TG:P0277:n1""]","[""P0277""]",retained_identity,False,evidence_concept
concept:v2:TG:2f8a69cfce6c36a84255,TG,electrolyte concentration distribution,quantity,"[""quantity""]",1,1,"[""TG:P0010:n2""]","[""P0010""]",retained_identity,False,evidence_concept
concept:v2:TG:2fc9046c159a8c3918c9,TG,asymmetrically solvates the [Fe(CN)6]3-/4- redox couple,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0264:n2""]","[""P0264""]",retained_identity,False,evidence_concept
concept:v2:TG:306e1c513b027a2f4b2e,TG,electrical potential difference between the electrodes,performance_function,"[""performance_function""]",1,1,"[""TG:P0292:n2""]","[""P0292""]",retained_identity,False,evidence_concept
concept:v2:TG:3072965c95b519f51c2e,TG,concentration gradient effects,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0081:n4""]","[""P0081""]",retained_identity,False,evidence_concept
concept:v2:TG:30b758f7aad4a55981b2,TG,area-specific capacitance,quantity,"[""quantity""]",1,1,"[""TG:P0112:n2""]","[""P0112""]",retained_identity,False,evidence_concept
concept:v2:TG:30da924eb52a5001c43d,TG,self-assembled asymmetric electrodes,material_entity,"[""material_entity""]",1,1,"[""TG:P0056:n1""]","[""P0056""]",retained_identity,False,evidence_concept
concept:v2:TG:30f2d156e0ddd0573fe0,TG,impedance analysis,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0108:n1""]","[""P0108""]",retained_identity,False,evidence_concept
concept:v2:TG:30f470b9da5460f5f3c5,TG,electrochemical potential,quantity,"[""quantity""]",1,1,"[""TG:P0173:n2""]","[""P0173""]",retained_identity,False,evidence_concept
concept:v2:TG:3108058c5adb1b32bd48,TG,modify the solvation shells of ions,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0139:n2""]","[""P0139""]",retained_identity,False,evidence_concept
concept:v2:TG:313b2439e37f9569bfc5,TG,cool photovoltaic panel,performance_function,"[""performance_function""]",1,1,"[""TG:P0163:n2""]","[""P0163""]",retained_identity,False,evidence_concept
concept:v2:TG:314a0eed47a8480ae778,TG,输出功率密度待定归一化,performance_function,"[""performance_function""]",1,1,"[""TG:P0011:n4""]","[""P0011""]",retained_identity,False,evidence_concept
concept:v2:TG:317ff5800974d2feb9f5,TG,high-concentration brine,material_entity,"[""material_entity""]",1,1,"[""TG:P0177:n2""]","[""P0177""]",retained_identity,False,evidence_concept
concept:v2:TG:3193c999a42951d07468,TG,in situ redox reactions,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0035:n2""]","[""P0035""]",retained_identity,False,evidence_concept
concept:v2:TG:3284a6b26f350015c796,TG,quasi-solid state electrolytes,material_entity,"[""material_entity""]",1,1,"[""TG:P0306:n1""]","[""P0306""]",retained_identity,False,evidence_concept
concept:v2:TG:32a42e1b14d77e982a91,TG,hydrogel,material_entity,"[""material_entity""]",1,1,"[""TG:P0157:n1""]","[""P0157""]",retained_identity,False,evidence_concept
concept:v2:TG:33b9da51555498182afb,TG,MMA content,condition,"[""condition""]",1,1,"[""TG:P0271:n1""]","[""P0271""]",retained_identity,False,evidence_concept
concept:v2:TG:345c4ae1de5e6c47fbeb,TG,trimethyl phosphate and ethylene glycol,material_entity,"[""material_entity""]",1,1,"[""TG:P0172:n1""]","[""P0172""]",retained_identity,False,evidence_concept
concept:v2:TG:34832dfc35d3e11ccd08,TG,electrolyte infiltration,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0268:n2""]","[""P0268""]",retained_identity,False,evidence_concept
concept:v2:TG:34ccb401cb86ec56af8e,TG,effective surface area,quantity,"[""quantity""]",1,1,"[""TG:P0186:n3""]","[""P0186""]",retained_identity,False,evidence_concept
concept:v2:TG:34ec04dc18d508e739c8,TG,desert sand grains mixed with the Cu(NO3)2 aqueous electrolyte,material_entity,"[""material_entity""]",1,1,"[""TG:P0070:n1""]","[""P0070""]",retained_identity,False,evidence_concept
concept:v2:TG:350465cdafddebada860,TG,corrosion area,quantity,"[""quantity""]",1,1,"[""TG:P0323:n2""]","[""P0323""]",retained_identity,False,evidence_concept
concept:v2:TG:35f8d33de1ffd9591838,TG,DFT-derived ion-solvent interaction features,descriptor,"[""descriptor""]",1,1,"[""TG:P0029:n2""]","[""P0029""]",retained_identity,False,evidence_concept
concept:v2:TG:360cda1dd93b7fb9bb90,TG,aligned ion transport pathways,state_structure,"[""state_structure""]",1,1,"[""TG:P0199:n1""]","[""P0199""]",retained_identity,False,evidence_concept
concept:v2:TG:37355d935a5ade5d10bc,TG,phase transition from solid to liquid,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0159:n2""]","[""P0159""]",retained_identity,False,evidence_concept
concept:v2:TG:3750c24e5b1f565eba14,TG,crystallization,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0059:n2""]","[""P0059""]",retained_identity,False,evidence_concept
concept:v2:TG:37fb1b8b8506017d5d65,TG,热扩散与热电化学混合热电势,performance_function,"[""performance_function""]",3,3,"[""TG:P0143:n2"", ""TG:P0145:n3"", ""TG:P0165:n4""]","[""P0143"", ""P0145"", ""P0165""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:TG:382fa54319768511d4a5,TG,ethylene glycol solvent exchange,design_strategy,"[""design_strategy""]",1,1,"[""TG:P0032:n4""]","[""P0032""]",retained_identity,False,evidence_concept
concept:v2:TG:392ff948011976fb76f9,TG,measurements of the thermogalvanic profile,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0100:n3""]","[""P0100""]",retained_identity,False,evidence_concept
concept:v2:TG:396a0549162fd37f552d,TG,thermal isolation of the electrodes,performance_function,"[""performance_function""]",1,1,"[""TG:P0055:n2""]","[""P0055""]",retained_identity,False,evidence_concept
concept:v2:TG:3b95ede01a9305b00209,TG,alternating current power,performance_function,"[""performance_function""]",1,1,"[""TG:P0171:n3""]","[""P0171""]",retained_identity,False,evidence_concept
concept:v2:TG:3bc45effaf30d5596b00,TG,ion concentration gradients,quantity,"[""quantity""]",1,1,"[""TG:P0021:n3""]","[""P0021""]",retained_identity,False,evidence_concept
concept:v2:TG:3bf5d193ff62c94ec2b3,TG,3D hierarchical structure electrode,material_entity,"[""material_entity""]",1,1,"[""TG:P0169:n1""]","[""P0169""]",retained_identity,False,evidence_concept
concept:v2:TG:3c2d961e0fec766d0fd4,TG,disperse the stress,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0269:n2""]","[""P0269""]",retained_identity,False,evidence_concept
concept:v2:TG:3d5a4ee39084b325d129,TG,absolute temperature coefficient,performance_function,"[""performance_function""]",1,1,"[""TG:P0214:n2""]","[""P0214""]",retained_identity,False,evidence_concept
concept:v2:TG:3db7f82b84ec49786dc9,TG,ioninduced crystallization,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0027:n2""]","[""P0027""]",retained_identity,False,evidence_concept
concept:v2:TG:3dc26b11059ac0883ecd,TG,temperature sensing,performance_function,"[""performance_function""]",1,1,"[""TG:P0190:n3""]","[""P0190""]",retained_identity,False,evidence_concept
concept:v2:TG:3dcb4cf47df31434fe65,TG,TBAF concentration in the liquid phase,quantity,"[""quantity""]",1,1,"[""TG:P0140:n2""]","[""P0140""]",retained_identity,False,evidence_concept
concept:v2:TG:3e2c90cf9c6f311c0264,TG,0.7 M CuSO4 + 0.2 M H2SO4 electrolyte,material_entity,"[""material_entity""]",1,1,"[""TG:P0099:n1""]","[""P0099""]",retained_identity,False,evidence_concept
concept:v2:TG:3e37b3cbcf4be051e8c9,TG,micropatterned and gradient structure strategy,design_strategy,"[""design_strategy""]",1,1,"[""TG:P0007:n1""]","[""P0007""]",retained_identity,False,evidence_concept
concept:v2:TG:3e6b35f882215b323fa6,TG,porous cellulose aerogel,material_entity,"[""material_entity""]",1,1,"[""TG:P0076:n2""]","[""P0076""]",retained_identity,False,evidence_concept
concept:v2:TG:3e88d29fa3ebbd4459c3,TG,gel patch,state_structure,"[""state_structure""]",1,1,"[""TG:P0064:n1""]","[""P0064""]",retained_identity,False,evidence_concept
concept:v2:TG:3f267235460defdaccb1,TG,gelatin as a polymer network,material_entity,"[""material_entity""]",1,1,"[""TG:P0068:n1""]","[""P0068""]",retained_identity,False,evidence_concept
concept:v2:TG:3f4b95bd8c7e3836ea70,TG,microchannel concept,design_strategy,"[""design_strategy""]",1,1,"[""TG:P0101:n1""]","[""P0101""]",retained_identity,False,evidence_concept
concept:v2:TG:4069252e57c5fa6b6466,TG,bifunctional current collector/solar absorber,material_entity,"[""material_entity""]",1,1,"[""TG:P0207:n1""]","[""P0207""]",retained_identity,False,evidence_concept
concept:v2:TG:4078a44997e3a31ff69d,TG,intercalation of acetone molecules into the first solvation shell of the Fe2+,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0183:n1""]","[""P0183""]",retained_identity,False,evidence_concept
concept:v2:TG:412176124db0f951781e,TG,thin thermal boundary layer,state_structure,"[""state_structure""]",1,1,"[""TG:P0101:n2""]","[""P0101""]",retained_identity,False,evidence_concept
concept:v2:TG:418a5c6205b674c4e27c,TG,dual-crosslinked structure,state_structure,"[""state_structure""]",1,1,"[""TG:P0047:n4""]","[""P0047""]",retained_identity,False,evidence_concept
concept:v2:TG:41a50edefc7fb9105c12,TG,mechanical strain,condition,"[""condition""]",1,1,"[""TG:P0073:n1""]","[""P0073""]",retained_identity,False,evidence_concept
concept:v2:TG:41c0b17f6e3ebdb32a7e,TG,body heat harvesting,performance_function,"[""performance_function""]",1,1,"[""TG:P0074:n3""]","[""P0074""]",retained_identity,False,evidence_concept
concept:v2:TG:41fcd63f80ad6b3f594d,TG,binary solvent strategy,design_strategy,"[""design_strategy""]",1,1,"[""TG:P0066:n1""]","[""P0066""]",retained_identity,False,evidence_concept
concept:v2:TG:4229a7dcb6716d70535c,TG,thermocapacitive storage,performance_function,"[""performance_function""]",1,1,"[""TG:P0095:n5""]","[""P0095""]",retained_identity,False,evidence_concept
concept:v2:TG:429bdeec4726dc263382,TG,protective properties of the passive film,performance_function,"[""performance_function""]",1,1,"[""TG:P0123:n4""]","[""P0123""]",retained_identity,False,evidence_concept
concept:v2:TG:429daae2299c2b37adc5,TG,decrease in electron transfer resistance,quantity,"[""quantity""]",1,1,"[""TG:P0003:n2""]","[""P0003""]",retained_identity,False,evidence_concept
concept:v2:TG:42d4bb313f6491cc84f9,TG,electrostatic electrocatalysis,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0041:n2""]","[""P0041""]",retained_identity,False,evidence_concept
concept:v2:TG:42d759752dbd28798f31,TG,anionpolymer interaction,interaction,"[""interaction""]",1,1,"[""TG:P0071:n1""]","[""P0071""]",retained_identity,False,evidence_concept
concept:v2:TG:434a35359d576a5a6708,TG,离子扩散,mechanism_process,"[""mechanism_process""]",2,2,"[""TG:P0046:n6"", ""TG:P0053:n2""]","[""P0046"", ""P0053""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:TG:434ca18b341f5f192699,TG,current-voltage curves,performance_function,"[""performance_function""]",1,1,"[""TG:P0129:n4""]","[""P0129""]",retained_identity,False,evidence_concept
concept:v2:TG:43d65326950b4082827d,TG,mass and charge transport at the electrolyte-electrode interface,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0154:n2""]","[""P0154""]",retained_identity,False,evidence_concept
concept:v2:TG:445d3e52f835bdfd41ba,TG,thermoelectric power,performance_function,"[""performance_function""]",1,1,"[""TG:P0025:n7""]","[""P0025""]",retained_identity,False,evidence_concept
concept:v2:TG:4479a2c4fc98a7baee45,TG,carbon-based paper (CBP) electrodes,material_entity,"[""material_entity""]",1,1,"[""TG:P0268:n1""]","[""P0268""]",retained_identity,False,evidence_concept
concept:v2:TG:44ff12b07ac82c8a70b0,TG,positive entropy change,quantity,"[""quantity""]",1,1,"[""TG:P0160:n2""]","[""P0160""]",retained_identity,False,evidence_concept
concept:v2:TG:450b66b10260577a681f,TG,creation of the concentration difference,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0318:n2""]","[""P0318""]",retained_identity,False,evidence_concept
concept:v2:TG:45623d63dd7eebf2b7a0,TG,rearrangement of the solvation shell,mechanism_process,"[""mechanism_process""]",1,1,"[""TG:P0192:n2""]","[""P0192""]",retained_identity,False,evidence_concept
concept:v2:TG:457ac81b650f59bb9f8a,TG,persistent Cu2+ concentration gradient,quantity,"[""quantity""]",1,1,"[""TG:P0255:n2""]","[""P0255""]",retained_identity,False,evidence_concept
concept:v2:TG:45d3726e92caf3df6143,TG,electrolyte solvent (EC:DMC vs PC),material_entity,"[""material_entity""]",1,1,"[""TG:P0125:n1""]","[""P0125""]",retained_identity,False,evidence_concept
concept:v2:TG:4669a9f6e6a481297964,TG,galvanic corrosion rates of copper,quantity,"[""quantity""]",1,1,"[""TG:P0230:n2""]","[""P0230""]",retained_identity,False,evidence_concept
concept:v2:TG:46744ab4e831f3a4899b,TG,thermogalvanic and pyroelectric performance,performance_function,"[""performance_function""]",1,1,"[""TG:P0102:n3""]","[""P0102""]",retained_identity,False,evidence_concept
concept:v2:TG:4676a69c6849d74f112f,TG,battery-type molybdenum nitride quantum dot into carbon matrix,design_strategy,"[""design_strategy""]",1,1,"[""TG:P0165:n1""]","[""P0165""]",retained_identity,False,evidence_concept
concept:v2:TG:46a0ff37a9fb91a839f6,TG,Fe2+/Fe3+热电化学效应,mechanism_process,"[""mechanism_process""]",2,2,"[""TG:P0080:n2"", ""TG:P0204:n2""]","[""P0080"", ""P0204""]",astra_equivalence_accepted,False,evidence_concept
