mention_id,domain,paper_id,concept_id,previous_concept_id,mapping_action,semantic_role,role_source,raw_label
TG:P0258:n3,TG,P0258,concept:v2:TG:237948039828480c8227,draft:v2:TG:237948039828480c8227,retained_singleton,quantity,astra_completion,ionic kinetics
TG:P0014:n2,TG,P0014,concept:v2:TG:237c2250ab3fa53c86a2,draft:v2:TG:237c2250ab3fa53c86a2,retained_singleton,mechanism_process,preserved_source_model_role,liberation of ClO4- ions
TG:P0091:n1,TG,P0091,concept:v2:TG:23be1e73d17e3622a731,draft:v2:TG:23be1e73d17e3622a731,retained_singleton,mechanism_process,preserved_source_model_role,passivating behavior is eventually lost
TG:P0299:n3,TG,P0299,concept:v2:TG:23d61e16f47eaab68652,draft:v2:TG:23d61e16f47eaab68652,retained_singleton,quantity,preserved_source_model_role,[I-]/[I-3(-)] ratio
TG:P0314:n1,TG,P0314,concept:v2:TG:2408f7c624d0847d78c3,draft:v2:TG:2408f7c624d0847d78c3,retained_singleton,mechanism_process,preserved_source_model_role,combination of local percolation behavior and shear-induced diffusion
TG:P0004:n2,TG,P0004,concept:v2:TG:241352497a3e432cdbcc,draft:v2:TG:241352497a3e432cdbcc,merged_explicitly_reviewed,performance_function,preserved_source_model_role,anti-freezing
TG:P0048:n3,TG,P0048,concept:v2:TG:241352497a3e432cdbcc,draft:v2:TG:241352497a3e432cdbcc,merged_explicitly_reviewed,performance_function,preserved_source_model_role,anti-freezing properties
TG:P0054:n2,TG,P0054,concept:v2:TG:241352497a3e432cdbcc,draft:v2:TG:241352497a3e432cdbcc,merged_explicitly_reviewed,performance_function,preserved_source_model_role,anti-freezing
TG:P0142:n1,TG,P0142,concept:v2:TG:243c3709ee0f968df334,draft:v2:TG:243c3709ee0f968df334,retained_singleton,interaction,preserved_source_model_role,coordination between Fe2+/Fe3+ redox couples and carboxyl (& horbar;COOH) groups
TG:P0248:n1,TG,P0248,concept:v2:TG:2453cd0d99a5666d0c5b,draft:v2:TG:2453cd0d99a5666d0c5b,retained_singleton,material_entity,preserved_source_model_role,MEMSA hydroxide and guanidine hydrochloride
TG:P0081:n2,TG,P0081,concept:v2:TG:24548847f93f957e7b14,draft:v2:TG:24548847f93f957e7b14,retained_singleton,mechanism_process,preserved_source_model_role,localized oxidation of a nickel-bipyridine complex at the hot electrode only
TG:P0125:n2,TG,P0125,concept:v2:TG:249370d2e535274c065f,draft:v2:TG:249370d2e535274c065f,retained_singleton,performance_function,preserved_source_model_role,dE/dT
TG:P0189:n1,TG,P0189,concept:v2:TG:24d35f0a0953521e6d54,draft:v2:TG:24d35f0a0953521e6d54,retained_singleton,condition,preserved_source_model_role,operating parameter
TG:P0055:n4,TG,P0055,concept:v2:TG:24dbc0144f7bd5482e33,draft:v2:TG:24dbc0144f7bd5482e33,retained_singleton,condition,preserved_source_model_role,increasing width
TG:P0119:n3,TG,P0119,concept:v2:TG:253ec1ee11eb63b8593b,draft:v2:TG:253ec1ee11eb63b8593b,retained_singleton,performance_function,preserved_source_model_role,apparent Seebeck coefficient
TG:P0246:n6,TG,P0246,concept:v2:TG:25dd3c4aa4675db0fd7e,draft:v2:TG:25dd3c4aa4675db0fd7e,retained_singleton,state_structure,astra_completion,eutectic properties of DES
TG:P0046:n1,TG,P0046,concept:v2:TG:25f28e703f2f5808904c,draft:v2:TG:25f28e703f2f5808904c,retained_singleton,state_structure,preserved_source_model_role,Ni and Ni oxide heterostructures
TG:P0052:n1,TG,P0052,concept:v2:TG:26d4a9b1a5a3e80103a2,draft:v2:TG:26d4a9b1a5a3e80103a2,retained_singleton,interaction,preserved_source_model_role,hydrogen bonding between ethylene glycol and water molecules
TG:P0109:n2,TG,P0109,concept:v2:TG:27d70d44f1738bbe7e54,draft:v2:TG:27d70d44f1738bbe7e54,retained_singleton,state_structure,preserved_source_model_role,gas-containing electrolyte layer
TG:P0186:n1,TG,P0186,concept:v2:TG:282de554bac09a19e690,draft:v2:TG:282de554bac09a19e690,retained_singleton,state_structure,preserved_source_model_role,electrode composition
TG:P0163:n1,TG,P0163,concept:v2:TG:287f7c75c850b7f9d4b9,draft:v2:TG:287f7c75c850b7f9d4b9,retained_singleton,material_entity,preserved_source_model_role,p/n-type redox electrolytes flowing in multi-channels
TG:P0316:n1,TG,P0316,concept:v2:TG:28e328d3004631fb5227,draft:v2:TG:28e328d3004631fb5227,retained_singleton,mechanism_process,preserved_source_model_role,accumulation of potassium ions at doped CNT electrodes
TG:P0094:n2,TG,P0094,concept:v2:TG:299d57c346936139130c,draft:v2:TG:299d57c346936139130c,retained_singleton,mechanism_process,astra_completion,altered solvation
TG:P0013:n3,TG,P0013,concept:v2:TG:29adf0f05c32a8d20d7b,draft:v2:TG:29adf0f05c32a8d20d7b,retained_singleton,performance_function,preserved_source_model_role,environmental stability
TG:P0067:n1,TG,P0067,concept:v2:TG:29dbd9dd6b6b14fc1b70,draft:v2:TG:29dbd9dd6b6b14fc1b70,retained_singleton,material_entity,preserved_source_model_role,polyvinylidene fluoride diaphragm
TG:P0081:n3,TG,P0081,concept:v2:TG:2a3bd776e81947d89a42,draft:v2:TG:2a3bd776e81947d89a42,retained_singleton,state_structure,preserved_source_model_role,chemical heterogeneity
TG:P0191:n4,TG,P0191,concept:v2:TG:2a7f2933df99378241d0,draft:v2:TG:2a7f2933df99378241d0,retained_singleton,state_structure,preserved_source_model_role,interlocking structure at the interface
TG:P0089:n1,TG,P0089,concept:v2:TG:2a9ca95dff5a351cfc29,draft:v2:TG:2a9ca95dff5a351cfc29,retained_singleton,performance_function,preserved_source_model_role,thermogalvaniccell coefficient
TG:P0197:n2,TG,P0197,concept:v2:TG:2ae0de7a34fa68ee206f,draft:v2:TG:2ae0de7a34fa68ee206f,retained_singleton,mechanism_process,preserved_source_model_role,confine free H2O molecules to the polymer network
TG:P0007:n2,TG,P0007,concept:v2:TG:2ae73f3b7d4c0fdcd18f,draft:v2:TG:2ae73f3b7d4c0fdcd18f,retained_singleton,performance_function,preserved_source_model_role,sensitivity
TG:P0121:n3,TG,P0121,concept:v2:TG:2b05a826ed96ef395ff9,draft:v2:TG:2b05a826ed96ef395ff9,retained_singleton,condition,preserved_source_model_role,electrode spacing
TG:P0128:n2,TG,P0128,concept:v2:TG:2b15c777889da7a67a8e,draft:v2:TG:2b15c777889da7a67a8e,retained_singleton,mechanism_process,preserved_source_model_role,mass-transport limitations
TG:P0292:n1,TG,P0292,concept:v2:TG:2be553ab3a7edabd1a81,draft:v2:TG:2be553ab3a7edabd1a81,retained_singleton,mechanism_process,preserved_source_model_role,transport of the hydrogen ions inside the membrane
TG:P0037:n2,TG,P0037,concept:v2:TG:2c0725b075d077fe6176,draft:v2:TG:2c0725b075d077fe6176,retained_singleton,performance_function,preserved_source_model_role,harvesting low-grade exhaust heat produced in AFCs
TG:P0330:n1,TG,P0330,concept:v2:TG:2c10ae97b0f8fb58fbc9,draft:v2:TG:2c10ae97b0f8fb58fbc9,retained_singleton,design_strategy,preserved_source_model_role,addition of oxygenated water and chemical salts that leach from the cement
TG:P0059:n3,TG,P0059,concept:v2:TG:2c3247d8b9b35a190b37,draft:v2:TG:2c3247d8b9b35a190b37,retained_singleton,mechanism_process,preserved_source_model_role,evaporation of the solvent
TG:P0161:n4,TG,P0161,concept:v2:TG:2c7364f9302c0b499c5f,draft:v2:TG:2c7364f9302c0b499c5f,retained_singleton,performance_function,preserved_source_model_role,charge storage
TG:P0252:n2,TG,P0252,concept:v2:TG:2d580bcea81b1a6310db,draft:v2:TG:2d580bcea81b1a6310db,retained_singleton,quantity,preserved_source_model_role,mass transfer resistance
TG:P0086:n1,TG,P0086,concept:v2:TG:2dea7c4cab5c6b2a2701,draft:v2:TG:2dea7c4cab5c6b2a2701,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,natural convection
TG:P0121:n1,TG,P0121,concept:v2:TG:2dea7c4cab5c6b2a2701,draft:v2:TG:2dea7c4cab5c6b2a2701,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,natural convection
TG:P0189:n2,TG,P0189,concept:v2:TG:2dea7c4cab5c6b2a2701,draft:v2:TG:2dea7c4cab5c6b2a2701,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,natural convection
TG:P0303:n1,TG,P0303,concept:v2:TG:2dea7c4cab5c6b2a2701,draft:v2:TG:2dea7c4cab5c6b2a2701,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,Natural convection
TG:P0048:n1,TG,P0048,concept:v2:TG:2ec8d563e7cc20277908,draft:v2:TG:2ec8d563e7cc20277908,retained_singleton,material_entity,preserved_source_model_role,hy-groscopic salts (LiBr)
TG:P0051:n3,TG,P0051,concept:v2:TG:2ed6f45c682c240dc6d6,draft:v2:TG:2ed6f45c682c240dc6d6,retained_singleton,quantity,preserved_source_model_role,temperature difference
TG:P0277:n1,TG,P0277,concept:v2:TG:2f2e601b16ed6a92c102,draft:v2:TG:2f2e601b16ed6a92c102,retained_singleton,design_strategy,preserved_source_model_role,modulation of the chaotropicity of counteranions
TG:P0010:n2,TG,P0010,concept:v2:TG:2f8a69cfce6c36a84255,draft:v2:TG:2f8a69cfce6c36a84255,retained_singleton,quantity,preserved_source_model_role,electrolyte concentration distribution
TG:P0264:n2,TG,P0264,concept:v2:TG:2fc9046c159a8c3918c9,draft:v2:TG:2fc9046c159a8c3918c9,retained_singleton,mechanism_process,preserved_source_model_role,asymmetrically solvates the [Fe(CN)6]3-/4- redox couple
TG:P0292:n2,TG,P0292,concept:v2:TG:306e1c513b027a2f4b2e,draft:v2:TG:306e1c513b027a2f4b2e,retained_singleton,performance_function,preserved_source_model_role,electrical potential difference between the electrodes
TG:P0081:n4,TG,P0081,concept:v2:TG:3072965c95b519f51c2e,draft:v2:TG:3072965c95b519f51c2e,retained_singleton,mechanism_process,astra_completion,concentration gradient effects
TG:P0112:n2,TG,P0112,concept:v2:TG:30b758f7aad4a55981b2,draft:v2:TG:30b758f7aad4a55981b2,retained_singleton,quantity,preserved_source_model_role,area-specific capacitance
TG:P0056:n1,TG,P0056,concept:v2:TG:30da924eb52a5001c43d,draft:v2:TG:30da924eb52a5001c43d,retained_singleton,material_entity,preserved_source_model_role,self-assembled asymmetric electrodes
TG:P0108:n1,TG,P0108,concept:v2:TG:30f2d156e0ddd0573fe0,draft:v2:TG:30f2d156e0ddd0573fe0,retained_singleton,mechanism_process,astra_completion,impedance analysis
TG:P0173:n2,TG,P0173,concept:v2:TG:30f470b9da5460f5f3c5,draft:v2:TG:30f470b9da5460f5f3c5,retained_singleton,quantity,preserved_source_model_role,electrochemical potential
TG:P0139:n2,TG,P0139,concept:v2:TG:3108058c5adb1b32bd48,draft:v2:TG:3108058c5adb1b32bd48,retained_singleton,mechanism_process,preserved_source_model_role,modify the solvation shells of ions
TG:P0163:n2,TG,P0163,concept:v2:TG:313b2439e37f9569bfc5,draft:v2:TG:313b2439e37f9569bfc5,retained_singleton,performance_function,preserved_source_model_role,cool photovoltaic panel
TG:P0011:n4,TG,P0011,concept:v2:TG:314a0eed47a8480ae778,draft:v2:TG:314a0eed47a8480ae778,retained_singleton,performance_function,preserved_source_model_role,power density output
TG:P0177:n2,TG,P0177,concept:v2:TG:317ff5800974d2feb9f5,draft:v2:TG:317ff5800974d2feb9f5,retained_singleton,material_entity,preserved_source_model_role,high-concentration brine
TG:P0035:n2,TG,P0035,concept:v2:TG:3193c999a42951d07468,draft:v2:TG:3193c999a42951d07468,retained_singleton,mechanism_process,preserved_source_model_role,in situ redox reactions
TG:P0306:n1,TG,P0306,concept:v2:TG:3284a6b26f350015c796,draft:v2:TG:3284a6b26f350015c796,retained_singleton,material_entity,preserved_source_model_role,quasi-solid state electrolytes
TG:P0157:n1,TG,P0157,concept:v2:TG:32a42e1b14d77e982a91,draft:v2:TG:32a42e1b14d77e982a91,retained_singleton,material_entity,preserved_source_model_role,hydrogel
TG:P0271:n1,TG,P0271,concept:v2:TG:33b9da51555498182afb,draft:v2:TG:33b9da51555498182afb,retained_singleton,condition,preserved_source_model_role,MMA content
TG:P0172:n1,TG,P0172,concept:v2:TG:345c4ae1de5e6c47fbeb,draft:v2:TG:345c4ae1de5e6c47fbeb,retained_singleton,material_entity,preserved_source_model_role,trimethyl phosphate and ethylene glycol
TG:P0268:n2,TG,P0268,concept:v2:TG:34832dfc35d3e11ccd08,draft:v2:TG:34832dfc35d3e11ccd08,retained_singleton,mechanism_process,preserved_source_model_role,electrolyte infiltration
TG:P0186:n3,TG,P0186,concept:v2:TG:34ccb401cb86ec56af8e,draft:v2:TG:34ccb401cb86ec56af8e,retained_singleton,quantity,preserved_source_model_role,effective surface area
TG:P0070:n1,TG,P0070,concept:v2:TG:34ec04dc18d508e739c8,draft:v2:TG:34ec04dc18d508e739c8,retained_singleton,material_entity,preserved_source_model_role,desert sand grains mixed with the Cu(NO3)2 aqueous electrolyte
TG:P0323:n2,TG,P0323,concept:v2:TG:350465cdafddebada860,draft:v2:TG:350465cdafddebada860,retained_singleton,quantity,preserved_source_model_role,corrosion area
TG:P0029:n2,TG,P0029,concept:v2:TG:35f8d33de1ffd9591838,draft:v2:TG:35f8d33de1ffd9591838,retained_singleton,descriptor,preserved_source_model_role,DFT-derived ion-solvent interaction features
TG:P0199:n1,TG,P0199,concept:v2:TG:360cda1dd93b7fb9bb90,draft:v2:TG:360cda1dd93b7fb9bb90,retained_singleton,state_structure,preserved_source_model_role,aligned ion transport pathways
TG:P0159:n2,TG,P0159,concept:v2:TG:37355d935a5ade5d10bc,draft:v2:TG:37355d935a5ade5d10bc,retained_singleton,mechanism_process,preserved_source_model_role,phase transition from solid to liquid
TG:P0059:n2,TG,P0059,concept:v2:TG:3750c24e5b1f565eba14,draft:v2:TG:3750c24e5b1f565eba14,retained_singleton,mechanism_process,preserved_source_model_role,crystallization
TG:P0143:n2,TG,P0143,concept:v2:TG:37fb1b8b8506017d5d65,draft:v2:TG:37fb1b8b8506017d5d65,merged_explicitly_reviewed,performance_function,preserved_source_model_role,thermopower
TG:P0145:n3,TG,P0145,concept:v2:TG:37fb1b8b8506017d5d65,draft:v2:TG:37fb1b8b8506017d5d65,merged_explicitly_reviewed,performance_function,preserved_source_model_role,thermopower
TG:P0165:n4,TG,P0165,concept:v2:TG:37fb1b8b8506017d5d65,draft:v2:TG:37fb1b8b8506017d5d65,merged_explicitly_reviewed,performance_function,preserved_source_model_role,thermopower
TG:P0032:n4,TG,P0032,concept:v2:TG:382fa54319768511d4a5,draft:v2:TG:382fa54319768511d4a5,retained_singleton,design_strategy,preserved_source_model_role,ethylene glycol solvent exchange
TG:P0100:n3,TG,P0100,concept:v2:TG:392ff948011976fb76f9,draft:v2:TG:392ff948011976fb76f9,retained_singleton,mechanism_process,astra_completion,measurements of the thermogalvanic profile
TG:P0055:n2,TG,P0055,concept:v2:TG:396a0549162fd37f552d,draft:v2:TG:396a0549162fd37f552d,retained_singleton,performance_function,preserved_source_model_role,thermal isolation of the electrodes
TG:P0171:n3,TG,P0171,concept:v2:TG:3b95ede01a9305b00209,draft:v2:TG:3b95ede01a9305b00209,retained_singleton,performance_function,preserved_source_model_role,alternating current power
TG:P0021:n3,TG,P0021,concept:v2:TG:3bc45effaf30d5596b00,draft:v2:TG:3bc45effaf30d5596b00,retained_singleton,quantity,preserved_source_model_role,ion concentration gradients
TG:P0169:n1,TG,P0169,concept:v2:TG:3bf5d193ff62c94ec2b3,draft:v2:TG:3bf5d193ff62c94ec2b3,retained_singleton,material_entity,preserved_source_model_role,3D hierarchical structure electrode
TG:P0269:n2,TG,P0269,concept:v2:TG:3c2d961e0fec766d0fd4,draft:v2:TG:3c2d961e0fec766d0fd4,retained_singleton,mechanism_process,preserved_source_model_role,disperse the stress
TG:P0214:n2,TG,P0214,concept:v2:TG:3d5a4ee39084b325d129,draft:v2:TG:3d5a4ee39084b325d129,retained_singleton,performance_function,preserved_source_model_role,absolute temperature coefficient
TG:P0027:n2,TG,P0027,concept:v2:TG:3db7f82b84ec49786dc9,draft:v2:TG:3db7f82b84ec49786dc9,retained_singleton,mechanism_process,preserved_source_model_role,ioninduced crystallization
TG:P0190:n3,TG,P0190,concept:v2:TG:3dc26b11059ac0883ecd,draft:v2:TG:3dc26b11059ac0883ecd,retained_singleton,performance_function,preserved_source_model_role,temperature sensing
TG:P0140:n2,TG,P0140,concept:v2:TG:3dcb4cf47df31434fe65,draft:v2:TG:3dcb4cf47df31434fe65,retained_singleton,quantity,preserved_source_model_role,TBAF concentration in the liquid phase
TG:P0099:n1,TG,P0099,concept:v2:TG:3e2c90cf9c6f311c0264,draft:v2:TG:3e2c90cf9c6f311c0264,retained_singleton,material_entity,preserved_source_model_role,0.7 M CuSO4 + 0.2 M H2SO4 electrolyte
TG:P0007:n1,TG,P0007,concept:v2:TG:3e37b3cbcf4be051e8c9,draft:v2:TG:3e37b3cbcf4be051e8c9,retained_singleton,design_strategy,preserved_source_model_role,micropatterned and gradient structure strategy
TG:P0076:n2,TG,P0076,concept:v2:TG:3e6b35f882215b323fa6,draft:v2:TG:3e6b35f882215b323fa6,retained_singleton,material_entity,preserved_source_model_role,porous cellulose aerogel
TG:P0064:n1,TG,P0064,concept:v2:TG:3e88d29fa3ebbd4459c3,draft:v2:TG:3e88d29fa3ebbd4459c3,retained_singleton,state_structure,astra_completion,gel patch
TG:P0068:n1,TG,P0068,concept:v2:TG:3f267235460defdaccb1,draft:v2:TG:3f267235460defdaccb1,retained_singleton,material_entity,preserved_source_model_role,gelatin as a polymer network
TG:P0101:n1,TG,P0101,concept:v2:TG:3f4b95bd8c7e3836ea70,draft:v2:TG:3f4b95bd8c7e3836ea70,retained_singleton,design_strategy,preserved_source_model_role,microchannel concept
TG:P0207:n1,TG,P0207,concept:v2:TG:4069252e57c5fa6b6466,draft:v2:TG:4069252e57c5fa6b6466,retained_singleton,material_entity,preserved_source_model_role,bifunctional current collector/solar absorber
TG:P0183:n1,TG,P0183,concept:v2:TG:4078a44997e3a31ff69d,draft:v2:TG:4078a44997e3a31ff69d,retained_singleton,mechanism_process,preserved_source_model_role,intercalation of acetone molecules into the first solvation shell of the Fe2+
TG:P0101:n2,TG,P0101,concept:v2:TG:412176124db0f951781e,draft:v2:TG:412176124db0f951781e,retained_singleton,state_structure,preserved_source_model_role,thin thermal boundary layer
TG:P0047:n4,TG,P0047,concept:v2:TG:418a5c6205b674c4e27c,draft:v2:TG:418a5c6205b674c4e27c,retained_singleton,state_structure,preserved_source_model_role,dual-crosslinked structure
TG:P0073:n1,TG,P0073,concept:v2:TG:41a50edefc7fb9105c12,draft:v2:TG:41a50edefc7fb9105c12,retained_singleton,condition,preserved_source_model_role,mechanical strain
TG:P0074:n3,TG,P0074,concept:v2:TG:41c0b17f6e3ebdb32a7e,draft:v2:TG:41c0b17f6e3ebdb32a7e,retained_singleton,performance_function,preserved_source_model_role,body heat harvesting
TG:P0066:n1,TG,P0066,concept:v2:TG:41fcd63f80ad6b3f594d,draft:v2:TG:41fcd63f80ad6b3f594d,retained_singleton,design_strategy,preserved_source_model_role,binary solvent strategy
TG:P0095:n5,TG,P0095,concept:v2:TG:4229a7dcb6716d70535c,draft:v2:TG:4229a7dcb6716d70535c,retained_singleton,performance_function,preserved_source_model_role,thermocapacitive storage
TG:P0123:n4,TG,P0123,concept:v2:TG:429bdeec4726dc263382,draft:v2:TG:429bdeec4726dc263382,retained_singleton,performance_function,preserved_source_model_role,protective properties of the passive film
TG:P0003:n2,TG,P0003,concept:v2:TG:429daae2299c2b37adc5,draft:v2:TG:429daae2299c2b37adc5,retained_singleton,quantity,preserved_source_model_role,decrease in electron transfer resistance
TG:P0041:n2,TG,P0041,concept:v2:TG:42d4bb313f6491cc84f9,draft:v2:TG:42d4bb313f6491cc84f9,retained_singleton,mechanism_process,preserved_source_model_role,electrostatic electrocatalysis
TG:P0071:n1,TG,P0071,concept:v2:TG:42d759752dbd28798f31,draft:v2:TG:42d759752dbd28798f31,retained_singleton,interaction,preserved_source_model_role,anionpolymer interaction
TG:P0046:n6,TG,P0046,concept:v2:TG:434a35359d576a5a6708,draft:v2:TG:434a35359d576a5a6708,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,ion diffusion
