concept_u_id,concept_v_id,concept_u,concept_v,u_type,v_type,semantic_similarity,degree_u,degree_v,degree_min,degree_max,document_frequency_u,document_frequency_v,frequency_min,frequency_max,frequency_balance,recent_frequency_u,recent_frequency_v,recent_frequency_sum,trend_u,trend_v,age_u,age_v,common_neighbors,jaccard,adamic_adar,preferential_attachment,shortest_path,same_component,same_type,material_material_pair,material_mechanism_pair,mechanism_mechanism_pair,tg_history_frequency_u,tg_history_frequency_v,tg_history_frequency_sum,tg_both_concepts_seen,cutoff_year,future_window,label,pair_probability,node_adoption_compatibility,two_stage_score,future_rank,annual_graph_score,graph_rank_2027,calibrated_annual_probability,probability_note
C5CE88E5AD7,CE10EBC642C,thermal migration,Manning counterion condensation,transport_mechanism,transport_mechanism,0.448531836271286,12,7,7,12,9,3,3,9,0.3333333333333333,8,2,10,2.3333333333333335,0.3333333333333333,3,3,3,0.1875,0.8858430268107051,84,1,1,1,0,0,1,0,0,0,0,2026,2027-2027,0,0.1649273836532807,0.156098679918959,0.1266129032258064,222,0.2235483870967742,229,0.05150586790130301,Exploratory one-year probability calibrated from 2020-2026 annual events
C0E0D20D156,C96681C9193,polarized-membrane ionic thermal potential,ion channels,transport_mechanism,transport_mechanism,0.536271870136261,4,18,4,18,2,9,2,9,0.2222222222222222,1,6,7,0.3333333333333333,1.6666666666666667,10,7,3,0.1578947368421052,0.954315404086987,72,1,1,1,0,0,1,0,2,2,0,2026,2027-2027,0,0.1217520809279534,0.152143666818989,0.1023185483870967,227,0.2207661290322581,230,0.05123099831524182,Exploratory one-year probability calibrated from 2020-2026 annual events
C8AD5B453CC,CC5968B917E,ion diffusion,convection and mass transport,transport_mechanism,transport_mechanism,0.5085238218307495,23,8,8,23,45,11,11,45,0.2444444444444444,22,3,25,3.0,0.6666666666666666,27,27,2,0.0689655172413793,0.6335267430053004,184,1,1,1,0,0,1,7,20,27,1,2026,2027-2027,0,0.150781219817511,1.0,0.5776209677419355,141,0.2200806451612903,231,0.0511634901858284,Exploratory one-year probability calibrated from 2020-2026 annual events
C17A556FB4A,C5CE88E5AD7,double-network hydrogel mechanics,thermal migration,gel_microstructure,transport_mechanism,0.1238849610090255,9,12,9,12,4,9,4,9,0.4444444444444444,3,8,11,0.6666666666666666,2.3333333333333335,4,3,4,0.2352941176470588,1.195497754656487,108,1,1,0,0,0,1,2,0,2,0,2026,2027-2027,0,0.0964862079363051,0.4209839902804383,0.1715725806451613,215,0.218266129032258,232,0.050985198220265954,Exploratory one-year probability calibrated from 2020-2026 annual events
C17A556FB4A,C90F2267A45,double-network hydrogel mechanics,zwitterionic hydrogel ion regulation,gel_microstructure,gel_microstructure,0.7090727090835571,9,4,4,9,4,3,3,4,0.75,3,2,5,0.6666666666666666,0.3333333333333333,4,3,2,0.1818181818181818,0.6116321848174949,36,1,1,1,0,0,1,2,1,3,1,2026,2027-2027,0,0.1075206584102931,1.0,0.5618951612903226,161,0.2168145161290322,233,0.05084298811424983,Exploratory one-year probability calibrated from 2020-2026 annual events
C9516FFBFC5,CB314592CFB,volume phase transition,precipitation and species redistribution,phase_or_species_transition,phase_or_species_transition,0.7488778233528137,5,10,5,10,3,9,3,9,0.3333333333333333,2,3,5,0.3333333333333333,-0.3333333333333333,5,10,2,0.1538461538461538,0.5770395219092705,50,1,1,1,0,0,1,0,3,3,0,2026,2027-2027,0,0.1795048031890374,0.1685096721499084,0.1423387096774193,218,0.2129435483870967,234,0.050465594410423066,Exploratory one-year probability calibrated from 2020-2026 annual events
C3002C089A5,C6153FCE2C1,ionic thermodiffusion (Soret effect),pi-pi stacking,transport_mechanism,gel_microstructure,0.1761573255062103,44,3,3,44,136,3,3,136,0.0220588235294117,77,1,78,12.666666666666666,0.0,27,6,2,0.0444444444444444,0.565054980778298,132,1,1,0,0,0,1,38,0,38,0,2026,2027-2027,0,0.0735117401267628,0.3895206714601101,0.1366935483870967,219,0.2121370967741935,235,0.050387305255436395,Exploratory one-year probability calibrated from 2020-2026 annual events
C08389FD6C6,C90F2267A45,moisture-gradient ion transport,zwitterionic hydrogel ion regulation,transport_mechanism,gel_microstructure,0.307757019996643,30,4,4,30,82,3,3,82,0.0365853658536585,42,2,44,5.666666666666667,0.3333333333333333,24,3,1,0.0303030303030303,0.2969742043733701,120,1,1,0,0,0,1,15,1,16,1,2026,2027-2027,0,0.086996519353239,1.0,0.5528225806451613,168,0.2119354838709677,236,0.05036775094406769,Exploratory one-year probability calibrated from 2020-2026 annual events
C70B6BBB358,C872881EC3C,temperature-sensitive phase transition,gel-confined redox transport,phase_or_species_transition,gel_microstructure,0.1800635904073715,4,37,4,37,2,52,2,52,0.0384615384615384,1,36,37,0.0,7.0,3,6,3,0.0789473684210526,0.8790169788809834,148,1,1,0,0,0,1,0,62,62,0,2026,2027-2027,0,0.092777826043614,0.1243399270558457,0.0783266129032258,233,0.2043145161290323,237,0.04963384691910542,Exploratory one-year probability calibrated from 2020-2026 annual events
C58F3B85353,CF203EF8121,thermoresponsive micellization p/n conversion,Eastman entropy of transfer,phase_or_species_transition,solvation_entropy,0.3077676296234131,5,11,5,11,3,14,3,14,0.2142857142857142,0,4,4,-0.6666666666666666,-0.3333333333333333,9,9,3,0.2307692307692307,0.8539801504918749,55,1,1,0,0,0,1,2,2,4,1,2026,2027-2027,0,0.0765336899300914,1.0,0.5497983870967742,171,0.2030645161290322,238,0.049514442704166745,Exploratory one-year probability calibrated from 2020-2026 annual events
C98C1040415,CF203EF8121,cation transport,Eastman entropy of transfer,transport_mechanism,solvation_entropy,0.3477570116519928,10,11,10,11,7,14,7,14,0.5,5,4,9,1.0,-0.3333333333333333,4,9,3,0.1666666666666666,0.8522855775268575,110,1,1,0,0,0,1,0,2,2,0,2026,2027-2027,0,0.0791650686434026,0.8903887095059793,0.2059475806451612,211,0.2018548387096774,239,0.04939914952959883,Exploratory one-year probability calibrated from 2020-2026 annual events
C3002C089A5,CDBC384EF52,ionic thermodiffusion (Soret effect),polymer-water interaction,transport_mechanism,gel_microstructure,0.2010031342506408,44,2,2,44,136,2,2,136,0.0147058823529411,77,1,78,12.666666666666666,0.3333333333333333,27,24,1,0.0222222222222222,0.294014103795206,88,1,1,0,0,0,1,38,0,38,0,2026,2027-2027,0,0.0919965979038551,0.7595917945763614,0.1908266129032257,213,0.1988306451612903,240,0.04911202910703518,Exploratory one-year probability calibrated from 2020-2026 annual events
C0E0D20D156,C845F498233,polarized-membrane ionic thermal potential,ion-dipole interaction,transport_mechanism,solvation_entropy,0.3466203808784485,4,21,4,21,2,14,2,14,0.1428571428571428,1,9,10,0.3333333333333333,1.6666666666666667,10,7,3,0.1363636363636363,0.9718329215951296,84,1,1,0,0,0,1,0,2,2,0,2026,2027-2027,0,0.0797175278378496,0.152143666818989,0.0865927419354838,230,0.1976612903225806,241,0.0490014340463629,Exploratory one-year probability calibrated from 2020-2026 annual events
C90F2267A45,CB25BC3FC14,zwitterionic hydrogel ion regulation,double/interpenetrating network,gel_microstructure,gel_microstructure,0.4459860920906067,4,24,4,24,3,18,3,18,0.1666666666666666,2,11,13,0.3333333333333333,1.3333333333333333,3,4,2,0.0769230769230769,0.7520938176867887,96,1,1,1,0,0,1,1,9,10,1,2026,2027-2027,0,0.1878633357184619,1.0,0.5915322580645161,123,0.1842338709677419,242,0.04774831719840888,Exploratory one-year probability calibrated from 2020-2026 annual events
C08389FD6C6,CDBC384EF52,moisture-gradient ion transport,polymer-water interaction,transport_mechanism,gel_microstructure,0.2516650259494781,30,2,2,30,82,2,2,82,0.024390243902439,42,1,43,5.666666666666667,0.3333333333333333,24,24,1,0.032258064516129,0.2642573699364454,60,1,1,0,0,0,1,15,0,15,0,2026,2027-2027,0,0.1270704466101586,0.7595917945763614,0.2035282258064516,212,0.1833870967741935,243,0.04767032042395687,Exploratory one-year probability calibrated from 2020-2026 annual events
C46747A02A1,C6153FCE2C1,ion-pairing and complexation,pi-pi stacking,solvation_entropy,gel_microstructure,0.225713849067688,36,3,3,36,54,3,3,54,0.0555555555555555,32,1,33,6.333333333333333,0.0,15,6,2,0.054054054054054,0.5502570374391198,108,1,1,0,0,0,1,17,0,17,0,2026,2027-2027,0,0.093671007060965,0.3895206714601101,0.1463709677419354,217,0.1702419354838709,244,0.046474934092077015,Exploratory one-year probability calibrated from 2020-2026 annual events
C8AD5B453CC,CE2D00B183C,ion diffusion,redox-kinetics enhancement,transport_mechanism,electrode_interface,0.2426722943782806,23,7,7,23,45,6,6,45,0.1333333333333333,22,4,26,3.0,1.0,27,9,2,0.0714285714285714,0.5502570374391198,161,1,1,0,0,0,1,7,11,18,1,2026,2027-2027,0,0.3820615006532146,1.0,0.6272177419354839,72,0.1691129032258064,245,0.04637360297828061,Exploratory one-year probability calibrated from 2020-2026 annual events
C6153FCE2C1,CFBB5A400A1,pi-pi stacking,cation-anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,0.1769376993179321,3,33,3,33,3,43,3,43,0.0697674418604651,1,30,31,0.0,6.333333333333333,6,10,2,0.0588235294117647,0.543312683212069,99,1,1,0,0,0,1,0,16,16,0,2026,2027-2027,0,0.1101185450795287,0.3895206714601101,0.1518145161290322,216,0.1495564516129032,246,0.04465142505215237,Exploratory one-year probability calibrated from 2020-2026 annual events
C70B6BBB358,CB25BC3FC14,temperature-sensitive phase transition,double/interpenetrating network,phase_or_species_transition,gel_microstructure,0.1482260376214981,4,24,4,24,2,18,2,18,0.1111111111111111,1,11,12,0.0,1.3333333333333333,3,4,3,0.12,0.841296891845716,96,1,1,0,0,0,1,0,9,9,0,2026,2027-2027,0,0.0695360720252269,0.1243399270558457,0.0668346774193548,235,0.1395564516129032,247,0.043794529389473424,Exploratory one-year probability calibrated from 2020-2026 annual events
C41DA9D5B12,CB56BB4DDB0,convection-resolved resistance decomposition,carbon-electrode redox interface,transport_mechanism,electrode_interface,0.2254849970340728,5,3,3,5,6,9,6,9,0.6666666666666666,3,4,7,0.6666666666666666,1.0,13,13,1,0.1428571428571428,0.2642573699364454,15,1,1,0,0,0,1,2,14,16,1,2026,2027-2027,0,0.3229075271480457,1.0,0.6181451612903226,86,0.1267741935483871,248,0.04272205545795666,Exploratory one-year probability calibrated from 2020-2026 annual events
